t, x , y, z , scale_x, scale_y, scale_z, stimulusOn
2761.251, 0, 0, 75, 1, 1, 1, False
2761.278, 0, 0, 75, 1, 1, 1, False
2761.3, 0, 0, 75, 1, 1, 1, False
2761.322, 0, 0, 75, 1, 1, 1, False
2761.401, 0, 0, 75, 1, 1, 1, False
2761.422, 0, 0, 75, 1, 1, 1, False
2761.441, 0, 0, 75, 1, 1, 1, False
2761.467, 0, 0, 75, 1, 1, 1, False
2761.49, 0, 0, 75, 1, 1, 1, False
2761.522, 0, 0, 75, 1, 1, 1, False
2761.542, 0, 0, 75, 1, 1, 1, False
2761.566, 0, 0, 75, 1, 1, 1, False
2761.589, 0, 0, 75, 1, 1, 1, False
2761.627, 0, 0, 75, 1, 1, 1, False
2761.653, 0, 0, 75, 1, 1, 1, False
2761.681, 0, 0, 75, 1, 1, 1, False
2761.762, 0, 0, 75, 1, 1, 1, False
2761.781, 0, 0, 75, 1, 1, 1, False
2761.802, 0, 0, 75, 1, 1, 1, False
2761.827, 0, 0, 75, 1, 1, 1, False
2761.854, 0, 0, 75, 1, 1, 1, False
2761.954, 0, 0, 75, 1, 1, 1, False
2761.98, 0, 0, 75, 1, 1, 1, False
2762.003, 0, 0, 75, 1, 1, 1, False
2762.024, 0, 0, 75, 1, 1, 1, False
2762.051, 0, 0, 75, 1, 1, 1, False
2762.072, 0, 0, 75, 1, 1, 1, False
2762.097, 0, 0, 75, 1, 1, 1, False
2762.197, 0, 0, 75, 1, 1, 1, False
2762.224, 0, 0, 75, 1, 1, 1, False
2762.261, 0, 0, 75, 1, 1, 1, False
2762.305, 0, 0, 75, 1, 1, 1, False
2762.334, 0, 0, 75, 1, 1, 1, False
2762.357, 0, 0, 75, 1, 1, 1, False
2762.381, 0, 0, 75, 1, 1, 1, False
2762.408, 0, 0, 75, 1, 1, 1, False
2762.442, 0, 0, 75, 1, 1, 1, False
2762.542, 0, 0, 75, 1, 1, 1, False
2762.59, 0, 0, 75, 1, 1, 1, False
2762.611, 0, 0, 75, 1, 1, 1, False
2762.637, 0, 0, 75, 1, 1, 1, False
2762.665, 0, 0, 75, 1, 1, 1, False
2762.765, 0, 0, 75, 1, 1, 1, False
2762.793, 0, 0, 75, 1, 1, 1, False
2762.819, 0, 0, 75, 1, 1, 1, False
2762.909, 0, 0, 75, 1, 1, 1, False
2762.936, 0, 0, 75, 1, 1, 1, False
2762.956, 0, 0, 75, 1, 1, 1, False
2762.98, 0, 0, 75, 1, 1, 1, False
2763.009, 0, 0, 75, 1, 1, 1, False
2763.032, 0, 0, 75, 1, 1, 1, False
2763.106, 0, 0, 75, 1, 1, 1, False
2763.136, 0, 0, 75, 1, 1, 1, False
2763.168, 0, 0, 75, 1, 1, 1, False
2763.193, 0, 0, 75, 1, 1, 1, False
2763.293, 0, 0, 75, 1, 1, 1, False
2763.315, 0, 0, 75, 1, 1, 1, False
2763.352, 0, 0, 75, 1, 1, 1, False
2763.376, 0, 0, 75, 1, 1, 1, False
2763.476, 0, 0, 75, 1, 1, 1, False
2763.497, 0, 0, 75, 1, 1, 1, False
2763.581, 0, 0, 75, 1, 1, 1, False
2763.606, 0, 0, 75, 1, 1, 1, False
2763.63, 0, 0, 75, 1, 1, 1, False
2763.655, 0, 0, 75, 1, 1, 1, False
2763.693, 0, 0, 75, 1, 1, 1, False
2763.726, 0, 0, 75, 1, 1, 1, False
2763.755, 0, 0, 75, 1, 1, 1, False
2763.777, 0, 0, 75, 1, 1, 1, False
2763.798, 0, 0, 75, 1, 1, 1, False
2763.829, 0, 0, 75, 1, 1, 1, False
2763.854, 0, 0, 75, 1, 1, 1, False
2763.885, 0, 0, 75, 1, 1, 1, False
2763.907, 0, 0, 75, 1, 1, 1, False
2763.93, 0, 0, 75, 1, 1, 1, False
2763.956, 0, 0, 75, 1, 1, 1, False
2763.986, 0, 0, 75, 1, 1, 1, False
2764.02, 0, 0, 75, 1, 1, 1, False
2764.05, 0, 0, 75, 1, 1, 1, False
2764.148, 0, 0, 75, 1, 1, 1, False
2764.17, 0, 0, 75, 1, 1, 1, False
2764.193, 0, 0, 75, 1, 1, 1, False
2764.219, 0, 0, 75, 1, 1, 1, False
2764.243, 0, 0, 75, 1, 1, 1, False
2764.266, 0, 0, 75, 1, 1, 1, False
2764.287, 0, 0, 75, 1, 1, 1, False
2764.307, 0, 0, 75, 1, 1, 1, False
2764.339, 0, 0, 75, 1, 1, 1, False
2764.37, 0, 0, 75, 1, 1, 1, False
2764.403, 0, 0, 75, 1, 1, 1, False
2764.503, 0, 0, 75, 1, 1, 1, False
2764.591, 0, 0, 75, 1, 1, 1, False
2764.614, 0, 0, 75, 1, 1, 1, False
2764.641, 0, 0, 75, 1, 1, 1, False
2764.664, 0, 0, 75, 1, 1, 1, False
2764.755, 0, 0, 75, 1, 1, 1, False
