t, x1, y1, z1, scale_x1, scale_y1, scale_z1, x2, y2, z2, scale_x2, scale_y2, scale_z2, stimulusOn
2.698092, 0, 0, 50, 1, 1, 1, 0, 0, 50, 1, 1, 1, False
2.702113, 0, 0, 50, 1, 1, 1, 0, 0, 50, 1, 1, 1, False
2.705939, 0, 0, 50, 1, 1, 1, 0, 0, 50, 1, 1, 1, False
2.713888, 0, 0, 50, 1, 1, 1, 0, 0, 50, 1, 1, 1, False
2.718068, 0, 0, 50, 1, 1, 1, 0, 0, 50, 1, 1, 1, False
2.721912, 0, 0, 50, 1, 1, 1, 0, 0, 50, 1, 1, 1, False
2.726063, 0, 0, 50, 1, 1, 1, 0, 0, 50, 1, 1, 1, False
2.729905, 0, 0, 50, 1, 1, 1, 0, 0, 50, 1, 1, 1, False
2.733887, 0, 0, 50, 1, 1, 1, 0, 0, 50, 1, 1, 1, False
2.737939, 0, 0, 50, 1, 1, 1, 0, 0, 50, 1, 1, 1, False
2.742408, 0, 0, 50, 1, 1, 1, 0, 0, 50, 1, 1, 1, False
2.75028, 0, 0, 50, 1, 1, 1, 0, 0, 50, 1, 1, 1, False
2.75398, 0, 0, 50, 1, 1, 1, 0, 0, 50, 1, 1, 1, False
2.759428, 0, 0, 50, 1, 1, 1, 0, 0, 50, 1, 1, 1, False
2.766233, 0, 0, 50, 1, 1, 1, 0, 0, 50, 1, 1, 1, False
2.769827, 0, 0, 50, 1, 1, 1, 0, 0, 50, 1, 1, 1, False
2.773976, 0, 0, 50, 1, 1, 1, 0, 0, 50, 1, 1, 1, False
2.777907, 0, 0, 50, 1, 1, 1, 0, 0, 50, 1, 1, 1, False
2.781966, 0, 0, 50, 1, 1, 1, 0, 0, 50, 1, 1, 1, False
2.786775, 0, 0, 50, 1, 1, 1, 0, 0, 50, 1, 1, 1, False
2.791337, 0, 0, 50, 1, 1, 1, 0, 0, 50, 1, 1, 1, False
2.804343, 0, 0, 50, 1, 1, 1, 0, 0, 50, 1, 1, 1, False
2.8099, 0, 0, 50, 1, 1, 1, 0, 0, 50, 1, 1, 1, False
2.814, 0, 0, 50, 1, 1, 1, 0, 0, 50, 1, 1, 1, False
2.817853, 0, 0, 50, 1, 1, 1, 0, 0, 50, 1, 1, 1, False
2.821775, 0, 0, 50, 1, 1, 1, 0, 0, 50, 1, 1, 1, False
2.826062, 0, 0, 50, 1, 1, 1, 0, 0, 50, 1, 1, 1, False
2.829882, 0, 0, 50, 1, 1, 1, 0, 0, 50, 1, 1, 1, False
2.834302, 0, 0, 50, 1, 1, 1, 0, 0, 50, 1, 1, 1, False
2.839632, 0, 0, 50, 1, 1, 1, 0, 0, 50, 1, 1, 1, False
2.846421, 0, 0, 50, 1, 1, 1, 0, 0, 50, 1, 1, 1, False
2.854195, 0, 0, 50, 1, 1, 1, 0, 0, 50, 1, 1, 1, False
2.859432, 0, 0, 50, 1, 1, 1, 0, 0, 50, 1, 1, 1, False
2.865986, 0, 0, 50, 1, 1, 1, 0, 0, 50, 1, 1, 1, False
2.86985, 0, 0, 50, 1, 1, 1, 0, 0, 50, 1, 1, 1, False
2.873958, 0, 0, 50, 1, 1, 1, 0, 0, 50, 1, 1, 1, False
2.877939, 0, 0, 50, 1, 1, 1, 0, 0, 50, 1, 1, 1, False
2.882853, 0, 0, 50, 1, 1, 1, 0, 0, 50, 1, 1, 1, False
2.8876, 0, 0, 50, 1, 1, 1, 0, 0, 50, 1, 1, 1, False
2.894844, 0, 0, 50, 1, 1, 1, 0, 0, 50, 1, 1, 1, False
2.901917, 0, 0, 50, 1, 1, 1, 0, 0, 50, 1, 1, 1, False
2.905889, 0, 0, 50, 1, 1, 1, 0, 0, 50, 1, 1, 1, False
2.910271, 0, 0, 50, 1, 1, 1, 0, 0, 50, 1, 1, 1, False
2.915906, 0, 0, 50, 1, 1, 1, 0, 0, 50, 1, 1, 1, False
2.922003, 0, 0, 50, 1, 1, 1, 0, 0, 50, 1, 1, 1, False
2.927166, 0, 0, 50, 1, 1, 1, 0, 0, 50, 1, 1, 1, False
2.931908, 0, 0, 50, 1, 1, 1, 0, 0, 50, 1, 1, 1, False
2.937912, 0, 0, 50, 1, 1, 1, 0, 0, 50, 1, 1, 1, False
2.942891, 0, 0, 50, 1, 1, 1, 0, 0, 50, 1, 1, 1, False
2.950686, 0, 0, 50, 1, 1, 1, 0, 0, 50, 1, 1, 1, False
2.958941, 0, 0, 50, 1, 1, 1, 0, 0, 50, 1, 1, 1, False
2.961808, 0, 0, 50, 1, 1, 1, 0, 0, 50, 1, 1, 1, False
2.965946, 0, 0, 50, 1, 1, 1, 0, 0, 50, 1, 1, 1, False
2.970065, 0, 0, 50, 1, 1, 1, 0, 0, 50, 1, 1, 1, False
2.974856, 0, 0, 50, 1, 1, 1, 0, 0, 50, 1, 1, 1, False
2.982051, 0, 0, 50, 1, 1, 1, 0, 0, 50, 1, 1, 1, False
2.985958, 0, 0, 50, 1, 1, 1, 0, 0, 50, 1, 1, 1, False
2.990302, 0, 0, 50, 1, 1, 1, 0, 0, 50, 1, 1, 1, False
2.995802, 0, 0, 50, 1, 1, 1, 0, 0, 50, 1, 1, 1, False
3.002069, 0, 0, 50, 1, 1, 1, 0, 0, 50, 1, 1, 1, False
3.007437, 0, 0, 50, 1, 1, 1, 0, 0, 50, 1, 1, 1, False
3.014196, 0, 0, 50, 1, 1, 1, 0, 0, 50, 1, 1, 1, False
3.018732, 0, 0, 50, 1, 1, 1, -0.2181655, 0, 49.99952, 1, 1, 1, False
3.02601, -0.2181655, 0, 49.99952, 1, 1, 1, -0.4363268, 0, 49.9981, 1, 1, 1, False
3.030139, -0.4363268, 0, 49.9981, 1, 1, 1, -0.7417352, 0.1308995, 49.99433, 1, 1, 1, False
3.034191, -0.7417352, 0.1308995, 49.99433, 1, 1, 1, -1.090718, 0.349063, 49.98689, 1, 1, 1, False
3.03965, -1.090718, 0.349063, 49.98689, 1, 1, 1, -1.090718, 0.349063, 49.98689, 1, 1, 1, False
3.04611, -1.090718, 0.349063, 49.98689, 1, 1, 1, -1.919203, 0.698109, 49.95827, 1, 1, 1, False
3.05437, -1.919203, 0.698109, 49.95827, 1, 1, 1, -2.659834, 1.003497, 49.91912, 1, 1, 1, False
3.062291, -2.659834, 1.003497, 49.91912, 1, 1, 1, -3.095119, 1.177988, 49.89021, 1, 1, 1, False
3.070219, -3.095119, 1.177988, 49.89021, 1, 1, 1, -4.442271, 1.657759, 49.77467, 1, 1, 1, False
3.078362, -4.442271, 1.657759, 49.77467, 1, 1, 1, -5.395805, 1.962991, 49.66922, 1, 1, 1, False
3.082362, -5.395805, 1.962991, 49.66922, 1, 1, 1, -6.346691, 2.268149, 49.54367, 1, 1, 1, False
3.090528, -6.346691, 2.268149, 49.54367, 1, 1, 1, -7.767605, 2.66037, 49.32126, 1, 1, 1, False
3.098611, -7.767605, 2.66037, 49.32126, 1, 1, 1, -8.711342, 2.834639, 49.15361, 1, 1, 1, False
3.106022, -8.711342, 2.834639, 49.15361, 1, 1, 1, -9.56591, 3.008874, 48.98408, 1, 1, 1, False
3.109995, -9.56591, 3.008874, 48.98408, 1, 1, 1, -9.56591, 3.008874, 48.98408, 1, 1, 1, False
3.114295, -9.56591, 3.008874, 48.98408, 1, 1, 1, -10.33304, 3.095978, 48.82257, 1, 1, 1, False
3.122264, -10.33304, 3.095978, 48.82257, 1, 1, 1, -11.77425, 3.270156, 48.48374, 1, 1, 1, False
3.130308, -11.77425, 3.270156, 48.48374, 1, 1, 1, -12.02725, 3.313695, 48.41864, 1, 1, 1, False
