t, stimulusOn
14.03538, 2021-06-08T14:40:02.8327020+08:00, True
14.04091, 2021-06-08T14:40:02.8384870+08:00, True
14.04756, 2021-06-08T14:40:02.8448300+08:00, True
14.05129, 2021-06-08T14:40:02.8485700+08:00, True
14.05667, 2021-06-08T14:40:02.8539590+08:00, True
14.06348, 2021-06-08T14:40:02.8610320+08:00, True
14.07122, 2021-06-08T14:40:02.8721340+08:00, True
14.08365, 2021-06-08T14:40:02.8875660+08:00, True
14.10739, 2021-06-08T14:40:02.9049640+08:00, True
14.11111, 2021-06-08T14:40:02.9083440+08:00, True
14.11533, 2021-06-08T14:40:02.9125940+08:00, True
14.11934, 2021-06-08T14:40:02.9166290+08:00, True
14.12353, 2021-06-08T14:40:02.9310260+08:00, True
14.13961, 2021-06-08T14:40:02.9369460+08:00, True
14.14762, 2021-06-08T14:40:02.9452140+08:00, True
14.15104, 2021-06-08T14:40:02.9482780+08:00, True
14.15528, 2021-06-08T14:40:02.9525600+08:00, True
14.1592, 2021-06-08T14:40:02.9564610+08:00, True
14.1635, 2021-06-08T14:40:02.9613000+08:00, True
14.17121, 2021-06-08T14:40:02.9684710+08:00, True
14.17524, 2021-06-08T14:40:02.9725080+08:00, True
14.17916, 2021-06-08T14:40:02.9764370+08:00, True
14.18322, 2021-06-08T14:40:02.9876150+08:00, True
14.19516, 2021-06-08T14:40:02.9924130+08:00, True
14.19929, 2021-06-08T14:40:02.9966110+08:00, True
14.20311, 2021-06-08T14:40:03.0006130+08:00, True
14.20712, 2021-06-08T14:40:03.0043960+08:00, True
14.21114, 2021-06-08T14:40:03.0083830+08:00, True
14.21532, 2021-06-08T14:40:03.0125810+08:00, True
14.2192, 2021-06-08T14:40:03.0164740+08:00, True
14.22381, 2021-06-08T14:40:03.0222510+08:00, True
14.23154, 2021-06-08T14:40:03.0288480+08:00, True
14.23518, 2021-06-08T14:40:03.0324570+08:00, True
14.23939, 2021-06-08T14:40:03.0366860+08:00, True
14.24437, 2021-06-08T14:40:03.0419370+08:00, True
14.25158, 2021-06-08T14:40:03.0488300+08:00, True
14.25533, 2021-06-08T14:40:03.0527270+08:00, True
14.26042, 2021-06-08T14:40:03.0580060+08:00, True
14.26725, 2021-06-08T14:40:03.0645290+08:00, True
14.27178, 2021-06-08T14:40:03.0690540+08:00, True
14.27937, 2021-06-08T14:40:03.0766590+08:00, True
14.28342, 2021-06-08T14:40:03.0821210+08:00, True
14.29155, 2021-06-08T14:40:03.0888100+08:00, True
14.29517, 2021-06-08T14:40:03.0924160+08:00, True
14.30009, 2021-06-08T14:40:03.0976470+08:00, True
14.30608, 2021-06-08T14:40:03.1033760+08:00, True
14.31215, 2021-06-08T14:40:03.1094460+08:00, True
14.3173, 2021-06-08T14:40:03.1145950+08:00, True
14.32334, 2021-06-08T14:40:03.1208800+08:00, True
14.32815, 2021-06-08T14:40:03.1254640+08:00, True
14.33541, 2021-06-08T14:40:03.1327040+08:00, True
14.34358, 2021-06-08T14:40:03.1411470+08:00, True
14.34717, 2021-06-08T14:40:03.1444330+08:00, True
14.3513, 2021-06-08T14:40:03.1485620+08:00, True
14.35624, 2021-06-08T14:40:03.1536360+08:00, True
14.36349, 2021-06-08T14:40:03.1610890+08:00, True
14.36815, 2021-06-08T14:40:03.1655270+08:00, True
14.37325, 2021-06-08T14:40:03.1705950+08:00, True
14.37959, 2021-06-08T14:40:03.1768900+08:00, True
14.38496, 2021-06-08T14:40:03.1831770+08:00, True
14.39159, 2021-06-08T14:40:03.1889380+08:00, True
14.39567, 2021-06-08T14:40:03.1929530+08:00, True
14.40342, 2021-06-08T14:40:03.2009350+08:00, True
14.40741, 2021-06-08T14:40:03.2046930+08:00, True
14.41237, 2021-06-08T14:40:03.2096700+08:00, True
14.41955, 2021-06-08T14:40:03.2169770+08:00, True
14.42428, 2021-06-08T14:40:03.2317620+08:00, True
14.4394, 2021-06-08T14:40:03.2367060+08:00, True
14.44365, 2021-06-08T14:40:03.2412470+08:00, True
14.45178, 2021-06-08T14:40:03.2490760+08:00, True
14.4551, 2021-06-08T14:40:03.2523820+08:00, True
14.45928, 2021-06-08T14:40:03.2565370+08:00, True
14.46345, 2021-06-08T14:40:03.2610450+08:00, True
14.46726, 2021-06-08T14:40:03.2645210+08:00, True
14.47158, 2021-06-08T14:40:03.2688780+08:00, True
14.47528, 2021-06-08T14:40:03.2725750+08:00, True
14.47949, 2021-06-08T14:40:03.2768960+08:00, True
14.48757, 2021-06-08T14:40:03.2874980+08:00, True
14.49532, 2021-06-08T14:40:03.2925850+08:00, True
14.49912, 2021-06-08T14:40:03.2963760+08:00, True
14.50348, 2021-06-08T14:40:03.3010770+08:00, True
14.5076, 2021-06-08T14:40:03.3048630+08:00, True
14.5136, 2021-06-08T14:40:03.3108780+08:00, True
14.51959, 2021-06-08T14:40:03.3168360+08:00, True
14.52542, 2021-06-08T14:40:03.3328730+08:00, True
14.54348, 2021-06-08T14:40:03.3410590+08:00, True
14.54724, 2021-06-08T14:40:03.3445000+08:00, True
14.5513, 2021-06-08T14:40:03.3485610+08:00, True
14.55518, 2021-06-08T14:40:03.3524330+08:00, True
14.55925, 2021-06-08T14:40:03.3565650+08:00, True
14.56336, 2021-06-08T14:40:03.3608980+08:00, True
14.56718, 2021-06-08T14:40:03.3644240+08:00, True
14.57118, 2021-06-08T14:40:03.3684350+08:00, True
14.57945, 2021-06-08T14:40:03.3767250+08:00, True
14.58753, 2021-06-08T14:40:03.3874550+08:00, True
14.59552, 2021-06-08T14:40:03.3927760+08:00, True
14.60413, 2021-06-08T14:40:03.4016820+08:00, True
14.61146, 2021-06-08T14:40:03.4086960+08:00, True
14.61978, 2021-06-08T14:40:03.4171050+08:00, True
14.62365, 2021-06-08T14:40:03.4310330+08:00, True
14.64318, 2021-06-08T14:40:03.4407130+08:00, True
14.64744, 2021-06-08T14:40:03.4446870+08:00, True
14.72174, 2021-06-08T14:40:03.5200520+08:00, True
14.728, 2021-06-08T14:40:03.5252640+08:00, True
14.73556, 2021-06-08T14:40:03.5328400+08:00, True
14.74379, 2021-06-08T14:40:03.5413810+08:00, True
14.75159, 2021-06-08T14:40:03.5488460+08:00, True
14.75507, 2021-06-08T14:40:03.5523090+08:00, True
14.75912, 2021-06-08T14:40:03.5563610+08:00, True
14.76333, 2021-06-08T14:40:03.5609120+08:00, True
14.77136, 2021-06-08T14:40:03.5685990+08:00, True
14.77525, 2021-06-08T14:40:03.5725310+08:00, True
14.77941, 2021-06-08T14:40:03.5766910+08:00, True
14.78316, 2021-06-08T14:40:03.5875970+08:00, True
14.79556, 2021-06-08T14:40:03.5928590+08:00, True
14.79955, 2021-06-08T14:40:03.5968690+08:00, True
14.80356, 2021-06-08T14:40:03.6010790+08:00, True
14.80717, 2021-06-08T14:40:03.6044390+08:00, True
14.81124, 2021-06-08T14:40:03.6084750+08:00, True
14.81513, 2021-06-08T14:40:03.6123780+08:00, True
14.81946, 2021-06-08T14:40:03.6167550+08:00, True
14.82379, 2021-06-08T14:40:03.6312030+08:00, True
14.83932, 2021-06-08T14:40:03.6365970+08:00, True
14.84376, 2021-06-08T14:40:03.6413520+08:00, True
14.85168, 2021-06-08T14:40:03.6489230+08:00, True
14.85617, 2021-06-08T14:40:03.6534560+08:00, True
14.86338, 2021-06-08T14:40:03.6610380+08:00, True
14.86712, 2021-06-08T14:40:03.6643820+08:00, True
14.87124, 2021-06-08T14:40:03.6685020+08:00, True
14.87531, 2021-06-08T14:40:03.6725770+08:00, True
14.87942, 2021-06-08T14:40:03.6766900+08:00, True
14.88344, 2021-06-08T14:40:03.6875100+08:00, True
14.89526, 2021-06-08T14:40:03.6925210+08:00, True
14.89956, 2021-06-08T14:40:03.6968210+08:00, True
14.9034, 2021-06-08T14:40:03.7010380+08:00, True
14.90734, 2021-06-08T14:40:03.7046050+08:00, True
14.91163, 2021-06-08T14:40:03.7088900+08:00, True
14.91522, 2021-06-08T14:40:03.7124700+08:00, True
14.91931, 2021-06-08T14:40:03.7165910+08:00, True
14.9233, 2021-06-08T14:40:03.7208310+08:00, True
14.92713, 2021-06-08T14:40:03.7243960+08:00, True
14.9314, 2021-06-08T14:40:03.7286930+08:00, True
14.93715, 2021-06-08T14:40:03.7344620+08:00, True
14.94357, 2021-06-08T14:40:03.7411060+08:00, True
14.94783, 2021-06-08T14:40:03.7450910+08:00, True
14.95331, 2021-06-08T14:40:03.7506030+08:00, True
14.95956, 2021-06-08T14:40:03.7568170+08:00, True
14.9647, 2021-06-08T14:40:03.7624620+08:00, True
14.97146, 2021-06-08T14:40:03.7687000+08:00, True
14.97589, 2021-06-08T14:40:03.7731860+08:00, True
14.9819, 2021-06-08T14:40:03.7795090+08:00, True
14.98746, 2021-06-08T14:40:03.7847500+08:00, True
14.99567, 2021-06-08T14:40:03.7929400+08:00, True
14.99933, 2021-06-08T14:40:03.7966000+08:00, True
15.00508, 2021-06-08T14:40:03.8026200+08:00, True
15.01133, 2021-06-08T14:40:03.8086170+08:00, True
15.0156, 2021-06-08T14:40:03.8128640+08:00, True
15.02149, 2021-06-08T14:40:03.8190600+08:00, True
15.02758, 2021-06-08T14:40:03.8248420+08:00, True
15.03249, 2021-06-08T14:40:03.8298250+08:00, True
15.03971, 2021-06-08T14:40:03.8370050+08:00, True
15.04772, 2021-06-08T14:40:03.8452710+08:00, True
15.05114, 2021-06-08T14:40:03.8483740+08:00, True
15.05544, 2021-06-08T14:40:03.8526960+08:00, True
15.06079, 2021-06-08T14:40:03.8584480+08:00, True
15.06773, 2021-06-08T14:40:03.8650750+08:00, True
15.07166, 2021-06-08T14:40:03.8689810+08:00, True
15.07796, 2021-06-08T14:40:03.8752460+08:00, True
15.08371, 2021-06-08T14:40:03.8875350+08:00, True
15.09565, 2021-06-08T14:40:03.8929300+08:00, True
15.09916, 2021-06-08T14:40:03.8964000+08:00, True
15.10329, 2021-06-08T14:40:03.9008260+08:00, True
15.10714, 2021-06-08T14:40:03.9043860+08:00, True
15.11178, 2021-06-08T14:40:03.9090450+08:00, True
15.11776, 2021-06-08T14:40:03.9150750+08:00, True
15.12343, 2021-06-08T14:40:03.9310260+08:00, True
15.1395, 2021-06-08T14:40:03.9368030+08:00, True
15.14315, 2021-06-08T14:40:03.9407060+08:00, True
15.1473, 2021-06-08T14:40:03.9445450+08:00, True
15.1513, 2021-06-08T14:40:03.9485490+08:00, True
15.1552, 2021-06-08T14:40:03.9524470+08:00, True
15.15919, 2021-06-08T14:40:03.9564570+08:00, True
15.16375, 2021-06-08T14:40:03.9614240+08:00, True
15.16923, 2021-06-08T14:40:03.9664830+08:00, True
15.17555, 2021-06-08T14:40:03.9728160+08:00, True
15.17996, 2021-06-08T14:40:03.9772500+08:00, True
15.18738, 2021-06-08T14:40:03.9864700+08:00, True
15.19539, 2021-06-08T14:40:03.9926430+08:00, True
15.19923, 2021-06-08T14:40:03.9964630+08:00, True
15.20351, 2021-06-08T14:40:04.0010160+08:00, True
15.20766, 2021-06-08T14:40:04.0049270+08:00, True
15.21336, 2021-06-08T14:40:04.0107260+08:00, True
15.22335, 2021-06-08T14:40:04.0296620+08:00, True
15.23951, 2021-06-08T14:40:04.0368410+08:00, True
15.24308, 2021-06-08T14:40:04.0405980+08:00, True
15.24724, 2021-06-08T14:40:04.0445500+08:00, True
15.25144, 2021-06-08T14:40:04.0486860+08:00, True
15.25513, 2021-06-08T14:40:04.0523790+08:00, True
15.25938, 2021-06-08T14:40:04.0566800+08:00, True
15.26319, 2021-06-08T14:40:04.0607260+08:00, True
15.26727, 2021-06-08T14:40:04.0645430+08:00, True
15.27157, 2021-06-08T14:40:04.0688110+08:00, True
15.27954, 2021-06-08T14:40:04.0768300+08:00, True
15.28353, 2021-06-08T14:40:04.0811140+08:00, True
15.29137, 2021-06-08T14:40:04.0886410+08:00, True
15.29543, 2021-06-08T14:40:04.0926740+08:00, True
15.29916, 2021-06-08T14:40:04.0964090+08:00, True
15.30352, 2021-06-08T14:40:04.1010720+08:00, True
15.30752, 2021-06-08T14:40:04.1047850+08:00, True
15.3153, 2021-06-08T14:40:04.1125450+08:00, True
15.31924, 2021-06-08T14:40:04.1165040+08:00, True
15.32418, 2021-06-08T14:40:04.1318130+08:00, True
15.3395, 2021-06-08T14:40:04.1368410+08:00, True
15.34335, 2021-06-08T14:40:04.1409310+08:00, True
15.35185, 2021-06-08T14:40:04.14911
