t 0.02, x 0, y 0, z 50, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.881451, x -0.163049, y -17.8369, z 46.70994, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.889179, x -0.163049, y -17.8369, z 46.70994, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.897739, x -0.163049, y -17.8369, z 46.70994, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.904523, x -0.163049, y -17.8369, z 46.70994, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.922418, x -0.163049, y -17.8369, z 46.70994, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.934637, x -0.163049, y -17.8369, z 46.70994, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.948605, x -0.163049, y -17.8369, z 46.70994, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.970353, x -0.163049, y -17.8369, z 46.70994, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.987385, x -0.163049, y -17.8369, z 46.70994, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.000455, x -0.163049, y -17.8369, z 46.70994, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.017565, x -0.163049, y -17.8369, z 46.70994, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.045788, x -0.163049, y -17.8369, z 46.70994, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.053295, x -0.163049, y -17.8369, z 46.70994, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.069863, x -0.163049, y -17.8369, z 46.70994, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.169863, x -0.163049, y -17.8369, z 46.70994, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.180908, x -0.163049, y -17.8369, z 46.70994, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.187389, x -0.163049, y -17.8369, z 46.70994, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.19633, x -0.163049, y -17.8369, z 46.70994, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.203418, x -0.163049, y -17.8369, z 46.70994, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.211819, x -0.163049, y -17.8369, z 46.70994, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.228249, x -0.163049, y -17.8369, z 46.70994, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.242141, x -0.163049, y -17.8369, z 46.70994, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.263664, x -0.163049, y -17.8369, z 46.70994, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.277178, x -0.163049, y -17.8369, z 46.70994, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.294072, x -0.163049, y -17.8369, z 46.70994, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.311378, x -0.163049, y -17.8369, z 46.70994, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.328398, x -0.163049, y -17.8369, z 46.70994, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.34974, x -0.163049, y -17.8369, z 46.70994, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.362383, x -0.163049, y -17.8369, z 46.70994, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.384208, x -0.163049, y -17.8369, z 46.70994, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.460253, x -0.163049, y -17.8369, z 46.70994, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.467541, x -0.163049, y -17.8369, z 46.70994, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.475791, x -0.163049, y -17.8369, z 46.70994, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.483926, x -0.163049, y -17.8369, z 46.70994, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.492621, x -0.163049, y -17.8369, z 46.70994, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.501775, x -0.163049, y -17.8369, z 46.70994, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.518857, x -0.163049, y -17.8369, z 46.70994, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.535877, x -0.163049, y -17.8369, z 46.70994, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.557112, x -0.163049, y -17.8369, z 46.70994, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.570962, x -0.163049, y -17.8369, z 46.70994, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.587757, x -0.163049, y -17.8369, z 46.70994, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.604235, x -0.163049, y -17.8369, z 46.70994, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.62546, x -0.163049, y -17.8369, z 46.70994, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.639144, x -0.163049, y -17.8369, z 46.70994, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.655658, x -0.163049, y -17.8369, z 46.70994, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.672659, x -0.163049, y -17.8369, z 46.70994, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.69473, x -0.163049, y -17.8369, z 46.70994, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.712251, x -0.163049, y -17.8369, z 46.70994, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.725287, x -0.163049, y -17.8369, z 46.70994, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.740676, x -0.163049, y -17.8369, z 46.70994, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.762616, x -0.163049, y -17.8369, z 46.70994, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.775252, x -0.163049, y -17.8369, z 46.70994, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.792523, x -0.163049, y -17.8369, z 46.70994, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.809202, x -0.163049, y -17.8369, z 46.70994, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.831597, x -0.163049, y -17.8369, z 46.70994, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.843882, x -0.163049, y -17.8369, z 46.70994, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.860902, x -0.163049, y -17.8369, z 46.70994, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.877626, x -0.163049, y -17.8369, z 46.70994, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.898728, x -0.163049, y -17.8369, z 46.70994, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.915515, x -0.163049, y -17.8369, z 46.70994, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.92925, x -0.163049, y -17.8369, z 46.70994, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.965186, x -0.163049, y -17.8369, z 46.70994, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.976196, x -0.163049, y -17.8369, z 46.70994, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.988838, x -0.163049, y -17.8369, z 46.70994, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.007351, x -0.163049, y -17.8369, z 46.70994, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.021226, x -0.163049, y -17.8369, z 46.70994, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.038693, x -0.163049, y -17.8369, z 46.70994, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.055562, x -0.163049, y -17.8369, z 46.70994, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.07315, x -0.163049, y -17.8369, z 46.70994, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.090124, x -0.163049, y -17.8369, z 46.70994, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.111154, x -0.163049, y -17.8369, z 46.70994, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.12407, x -0.163049, y -17.8369, z 46.70994, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.14541, x -0.163049, y -17.8369, z 46.70994, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.177677, x -0.163049, y -17.8369, z 46.70994, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.188109, x -0.163049, y -17.8369, z 46.70994, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.195978, x -0.163049, y -17.8369, z 46.70994, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.212003, x -0.163049, y -17.8369, z 46.70994, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.226501, x -0.163049, y -17.8369, z 46.70994, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.243506, x -0.163049, y -17.8369, z 46.70994, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.26022, x -0.163049, y -17.8369, z 46.70994, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.282272, x -0.163049, y -17.8369, z 46.70994, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.294809, x -0.163049, y -17.8369, z 46.70994, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.311753, x -0.163049, y -17.8369, z 46.70994, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.328571, x -0.163049, y -17.8369, z 46.70994, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.350658, x -0.163049, y -17.8369, z 46.70994, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.363072, x -0.163049, y -17.8369, z 46.70994, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.380108, x -0.163049, y -17.8369, z 46.70994, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.396774, x -0.163049, y -17.8369, z 46.70994, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.418412, x -0.163049, y -17.8369, z 46.70994, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.431879, x -0.163049, y -17.8369, z 46.70994, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.449415, x -0.163049, y -17.8369, z 46.70994, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.465611, x -0.163049, y -17.8369, z 46.70994, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.506379, x -0.163049, y -17.8369, z 46.70994, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.564116, x -0.163049, y -17.8369, z 46.70994, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.572581, x -0.163049, y -17.8369, z 46.70994, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.579449, x -0.163049, y -17.8369, z 46.70994, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.588996, x -0.163049, y -17.8369, z 46.70994, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.59532, x -0.163049, y -17.8369, z 46.70994, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.605326, x -0.163049, y -17.8369, z 46.70994, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.616535, x -0.163049, y -17.8369, z 46.70994, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.637753, x -0.163049, y -17.8369, z 46.70994, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.651422, x -0.163049, y -17.8369, z 46.70994, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.67342, x -0.163049, y -17.8369, z 46.70994, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.685564, x -0.163049, y -17.8369, z 46.70994, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.707383, x -0.163049, y -17.8369, z 46.70994, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.719893, x -0.163049, y -17.8369, z 46.70994, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.741328, x -0.163049, y -17.8369, z 46.70994, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.754094, x -0.163049, y -17.8369, z 46.70994, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.77595, x -0.163049, y -17.8369, z 46.70994, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.788209, x -0.163049, y -17.8369, z 46.70994, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.805846, x -0.163049, y -17.8369, z 46.70994, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.823037, x -0.163049, y -17.8369, z 46.70994, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.839857, x -0.163049, y -17.8369, z 46.70994, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.856614, x -0.163049, y -17.8369, z 46.70994, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.876468, x -0.163049, y -17.8369, z 46.70994, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.894257, x -0.163049, y -17.8369, z 46.70994, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.90782, x -0.163049, y -17.8369, z 46.70994, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.925094, x -0.163049, y -17.8369, z 46.70994, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.942349, x -0.163049, y -17.8369, z 46.70994, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.959468, x -0.163049, y -17.8369, z 46.70994, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.976112, x -0.163049, y -17.8369, z 46.70994, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.997238, x -0.163049, y -17.8369, z 46.70994, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 4.013758, x -0.163049, y -17.8369, z 46.70994, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 4.048477, x -0.163049, y -17.8369, z 46.70994, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 4.060421, x -0.163049, y -17.8369, z 46.70994, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 4.069229, x -0.163049, y -17.8369, z 46.70994, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 4.089038, x -0.163049, y -17.8369, z 46.70994, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 4.10613, x -0.163049, y -17.8369, z 46.70994, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 4.123662, x -0.163049, y -17.8369, z 46.70994, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 4.140803, x -0.163049, y -17.8369, z 46.70994, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 4.155083, x -0.163049, y -17.8369, z 46.70994, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 4.177008, x -0.163049, y -17.8369, z 46.70994, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 4.189893, x -0.163049, y -17.8369, z 46.70994, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 4.212202, x -0.163049, y -17.8369, z 46.70994, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 4.227796, x -0.163049, y -17.8369, z 46.70994, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 4.241453, x -0.163049, y -17.8369, z 46.70994, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 4.258554, x -0.163049, y -17.8369, z 46.70994, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 4.275267, x -0.163049, y -17.8369, z 46.70994, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 4.29198, x -0.163049, y -17.8369, z 46.70994, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 4.313233, x -0.163049, y -17.8369, z 46.70994, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 4.330886, x -0.163049, y -17.8369, z 46.70994, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 4.3435, x -0.163049, y -17.8369, z 46.70994, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 4.360734, x -0.163049, y -17.8369, z 46.70994, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 4.37808, x -0.163049, y -17.8369, z 46.70994, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 4.395027, x -0.163049, y -17.8369, z 46.70994, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 4.411842, x -0.163049, y -17.8369, z 46.70994, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 4.433413, x -0.163049, y -17.8369, z 46.70994, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 4.44881, x -0.163049, y -17.8369, z 46.70994, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 4.463677, x -0.163049, y -17.8369, z 46.70994, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 4.480888, x -0.163049, y -17.8369, z 46.70994, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 4.49826, x -0.163049, y -17.8369, z 46.70994, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 4.515098, x -0.163049, y -17.8369, z 46.70994, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 4.531785, x -0.163049, y -17.8369, z 46.70994, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 4.553623, x -0.163049, y -17.8369, z 46.70994, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 4.589595, x -0.163049, y -17.8369, z 46.70994, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 4.600808, x -0.163049, y -17.8369, z 46.70994, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 4.608578, x -0.163049, y -17.8369, z 46.70994, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 4.673019, x -0.163049, y -17.8369, z 46.70994, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 4.682067, x -0.163049, y -17.8369, z 46.70994, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 4.692162, x -0.163049, y -17.8369, z 46.70994, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 4.704411, x -0.163049, y -17.8369, z 46.70994, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 4.711668, x -0.163049, y -17.8369, z 46.70994, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 4.720463, x -0.1631575, y -17.75535, z 46.741, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 4.734782, x -0.1632654, y -17.67374, z 46.77192, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 4.753284, x -0.1633191, y -17.63292, z 46.78732, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 4.769378, x -0.1633728, y -17.59208, z 46.80269, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 4.783875, x -0.1633728, y -17.59208, z 46.80269, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 4.800769, x -0.1633728, y -17.59208, z 46.80269, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 4.818168, x -0.1633728, y -17.59208, z 46.80269, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 4.835098, x -0.1634263, y -17.55123, z 46.81802, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 4.857659, x -0.1639547, y -17.14201, z 46.9694, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 4.869986, x -0.1647239, y -16.52572, z 47.18976, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 4.887141, x -0.1654649, y -15.90661, z 47.40203, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 4.904535, x -0.165801, y -15.61675, z 47.49831, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 4.921874, x -0.2078956, y -15.16008, z 47.64587, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 4.940858, x -0.3339881, y -14.53511, z 47.83951, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 4.957106, x -0.5461915, y -13.48801, z 48.14328, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 5.020632, x -0.8894156, y -12.01141, z 48.52767, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 5.027851, x -0.9323642, y -11.8843, z 48.55815, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 5.03642, x -0.9331548, y -11.71469, z 48.59933, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 5.043781, x -0.9339341, y -11.54495, z 48.63992, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 5.052052, x -0.9765818, y -11.50249, z 48.64914, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 5.065913, x -0.9767829, y -11.46002, z 48.65916, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 5.082918, x -0.9769832, y -11.41755, z 48.66914, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 5.104383, x -0.9769832, y -11.41755, z 48.66914, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 5.14113, x -0.9769832, y -11.41755, z 48.66914, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 5.152733, x -0.9769832, y -11.41755, z 48.66914, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 5.160962, x -0.9771828, y -11.37506, z 48.67908, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 5.179521, x -0.9773818, y -11.33257, z 48.68899, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 5.19419, x -0.9775797, y -11.29006, z 48.69886, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 5.21107, x -1.063215, y -11.16251, z 48.72646, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 5.231975, x -1.063638, y -11.07743, z 48.74586, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 5.246392, x -1.106177, y -11.07743, z 48.74492, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 5.267314, x -1.106396, y -11.03487, z 48.75456, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 5.281909, x -1.106614, y -10.99231, z 48.76417, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 5.298816, x -1.106831, y -10.94974, z 48.77374, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 5.316321, x -1.106831, y -10.94974, z 48.77374, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 5.33354, x -1.106831, y -10.94974, z 48.77374, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 5.354661, x -1.107047, y -10.90716, z 48.78328, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 5.367995, x -1.107047, y -10.90716, z 48.78328, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 5.385501, x -1.107047, y -10.90716, z 48.78328, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 5.402602, x -1.107047, y -10.90716, z 48.78328, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 5.419415, x -1.107047, y -10.90716, z 48.78328, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 5.436591, x -1.107047, y -10.90716, z 48.78328, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 5.45674, x -1.107263, y -10.86458, z 48.79277, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 5.471448, x -1.150729, y -10.69415, z 48.82941, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 5.488513, x -1.151601, y -10.52359, z 48.86643, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 5.505561, x -1.152032, y -10.43826, z 48.88472, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 5.531265, x -1.196227, y -10.13937, z 48.94653, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 5.542884, x -1.240485, y -9.840093, z 49.00647, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 5.559661, x -1.240702, y -9.797308, z 49.01503, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
