t, x , y, z , scale_x, scale_y, scale_z, stimulusOn
0.02, 2021-06-16T11:15:34.7427980+08:00, 0, 8.682408, 49.24039, 1, 1, 1, False
0.12, 2021-06-16T11:15:36.2826660+08:00, 0, 8.682408, 49.24039, 1, 1, 1, False
0.22, 2021-06-16T11:15:36.5561920+08:00, 0, 8.682408, 49.24039, 1, 1, 1, False
0.32, 2021-06-16T11:15:36.6682310+08:00, 0, 8.682408, 49.24039, 1, 1, 1, False
0.3265902, 2021-06-16T11:15:36.6746570+08:00, 0, 8.682408, 49.24039, 1, 1, 1, False
0.3299479, 2021-06-16T11:15:36.6780000+08:00, 0, 8.682408, 49.24039, 1, 1, 1, False
0.3368026, 2021-06-16T11:15:36.6848720+08:00, 0, 8.682408, 49.24039, 1, 1, 1, False
0.3545669, 2021-06-16T11:15:36.7027170+08:00, 0, 8.682408, 49.24039, 1, 1, 1, False
0.3712754, 2021-06-16T11:15:36.7194990+08:00, 0, 8.682408, 49.24039, 1, 1, 1, False
0.3873955, 2021-06-16T11:15:36.7355900+08:00, 0, 8.682408, 49.24039, 1, 1, 1, False
0.4042822, 2021-06-16T11:15:36.7525040+08:00, 0, 8.682408, 49.24039, 1, 1, 1, False
0.4211265, 2021-06-16T11:15:36.7694290+08:00, 0, 8.682408, 49.24039, 1, 1, 1, False
0.4358507, 2021-06-16T11:15:36.7839740+08:00, 0, 8.682408, 49.24039, 1, 1, 1, False
0.450132, 2021-06-16T11:15:36.7982850+08:00, 0, 8.682408, 49.24039, 1, 1, 1, False
0.4643338, 2021-06-16T11:15:36.8125280+08:00, 0, 8.682408, 49.24039, 1, 1, 1, False
0.4890935, 2021-06-16T11:15:36.8372790+08:00, 0, 8.682408, 49.24039, 1, 1, 1, False
0.4941665, 2021-06-16T11:15:36.8422370+08:00, 0, 8.682408, 49.24039, 1, 1, 1, False
0.5055633, 2021-06-16T11:15:36.8537530+08:00, 0, 8.682408, 49.24039, 1, 1, 1, False
0.5186987, 2021-06-16T11:15:36.8668320+08:00, 0, 8.682408, 49.24039, 1, 1, 1, False
0.5314546, 2021-06-16T11:15:36.8796780+08:00, 0, 8.682408, 49.24039, 1, 1, 1, False
0.542908, 2021-06-16T11:15:36.8911040+08:00, 0, 8.682408, 49.24039, 1, 1, 1, False
0.5549608, 2021-06-16T11:15:36.9030910+08:00, 0, 8.682408, 49.24039, 1, 1, 1, False
0.5670248, 2021-06-16T11:15:36.9152210+08:00, 0, 8.682408, 49.24039, 1, 1, 1, False
0.5787907, 2021-06-16T11:15:36.9269040+08:00, 0, 8.682408, 49.24039, 1, 1, 1, False
0.5910835, 2021-06-16T11:15:36.9392340+08:00, 0, 8.682408, 49.24039, 1, 1, 1, False
0.6017606, 2021-06-16T11:15:36.9499020+08:00, 0, 8.682408, 49.24039, 1, 1, 1, False
0.6127899, 2021-06-16T11:15:36.9609150+08:00, 0, 8.682408, 49.24039, 1, 1, 1, False
0.623872, 2021-06-16T11:15:36.9720180+08:00, 0, 8.682408, 49.24039, 1, 1, 1, False
0.6353141, 2021-06-16T11:15:36.9834800+08:00, 0, 8.682408, 49.24039, 1, 1, 1, False
0.6583611, 2021-06-16T11:15:37.0065450+08:00, 0, 8.682408, 49.24039, 1, 1, 1, False
0.6623952, 2021-06-16T11:15:37.0105800+08:00, 0, 8.682408, 49.24039, 1, 1, 1, False
0.6704197, 2021-06-16T11:15:37.0185160+08:00, 0, 8.682408, 49.24039, 1, 1, 1, False
0.6803645, 2021-06-16T11:15:37.0285920+08:00, 0, 8.682408, 49.24039, 1, 1, 1, False
0.6899102, 2021-06-16T11:15:37.0380230+08:00, 0, 8.682408, 49.24039, 1, 1, 1, False
0.6997141, 2021-06-16T11:15:37.0478110+08:00, 0, 8.682408, 49.24039, 1, 1, 1, False
0.7094141, 2021-06-16T11:15:37.0575320+08:00, 0, 8.682408, 49.24039, 1, 1, 1, False
