t, x , y, z , scale_x, scale_y, scale_z, stimulusOn
27.20465, 0, 0, 50, 1, 1, 1, True
27.20892, 0, 0, 50, 1, 1, 1, True
27.21282, 0, 0, 50, 1, 1, 1, True
27.21718, 0, 0, 50, 1, 1, 1, True
27.22075, 0, 0, 50, 1, 1, 1, True
27.2248, 0, 0, 50, 1, 1, 1, True
27.2288, 0, 0, 50, 1, 1, 1, True
27.2328, 0, 0, 50, 1, 1, 1, True
27.23695, 0, 0, 50, 1, 1, 1, True
27.2408, 0, 0, 50, 1, 1, 1, True
27.24486, 0, 0, 50, 1, 1, 1, True
27.25301, 0, 0, 50, 1, 1, 1, True
27.25689, 0, 0, 50, 1, 1, 1, True
27.28904, 0, 0, 50, 1, 1, 1, True
27.29287, 0, 0, 50, 1, 1, 1, True
27.29687, 0, 0, 50, 1, 1, 1, True
27.30085, 0, 0, 50, 1, 1, 1, True
27.30483, 0, 0, 50, 1, 1, 1, True
27.30898, 0, 0, 50, 1, 1, 1, True
27.31294, 0, 0, 50, 1, 1, 1, True
27.31692, 0, 0, 50, 1, 1, 1, True
27.32094, 0, 0, 50, 1, 1, 1, True
27.32504, 0, 0, 50, 1, 1, 1, True
27.32894, 0, 0, 50, 1, 1, 1, True
27.3329, 0, 0, 50, 1, 1, 1, True
27.33708, 0, 0, 50, 1, 1, 1, True
27.34084, 0, 0, 50, 1, 1, 1, True
27.34493, 0, 0, 50, 1, 1, 1, True
27.34901, 0, 0, 50, 1, 1, 1, True
27.35291, 0, 0, 50, 1, 1, 1, True
27.35692, 0, 0, 50, 1, 1, 1, True
27.36073, 0, 0, 50, 1, 1, 1, True
27.36903, 0, 0, 50, 1, 1, 1, True
27.37288, 0, 0, 50, 1, 1, 1, True
27.38137, 0, 0, 50, 1, 1, 1, True
27.38474, 0, 0, 50, 1, 1, 1, True
27.39313, 0, 0, 50, 1, 1, 1, True
27.39676, 0, 0, 50, 1, 1, 1, True
27.40072, 0, 0, 50, 1, 1, 1, True
27.40479, 0, 0, 50, 1, 1, 1, True
27.40882, 0, 0, 50, 1, 1, 1, True
27.41277, 0, 0, 50, 1, 1, 1, True
27.41709, 0, 0, 50, 1, 1, 1, True
