t, x1, y1, z1, scale_x1, scale_y1, scale_z1, x2, y2, z2, scale_x2, scale_y2, scale_z2, stimulusOn
0.02, 0, 0, 0, 1, 1, 1, 0, -100, 0, 2, 2, 2, True
0.12, 0, 0, 0, 1, 1, 1, 0, -100, 0, 2, 2, 2, True
0.22, 0, 0, 0, 1, 1, 1, -7.972896, -97.29778, 21.6697, 2, 2, 2, True
0.2283377, 0, 0, 0, 1, 1, 1, -8.000072, -97.31789, 21.56914, 2, 2, 2, True
0.2388854, 0, 0, 0, 1, 1, 1, -8.037707, -97.31789, 21.55515, 2, 2, 2, True
0.2467302, 0, 0, 0, 1, 1, 1, -8.094109, -97.31789, 21.53403, 2, 2, 2, True
0.2510092, 0, 0, 0, 1, 1, 1, -8.082943, -97.33792, 21.44748, 2, 2, 2, True
0.2547964, 0, 0, 0, 1, 1, 1, -8.082943, -97.33792, 21.44748, 2, 2, 2, True
0.2590187, 0, 0, 0, 1, 1, 1, -8.101661, -97.33792, 21.44042, 2, 2, 2, True
0.2628258, 0, 0, 0, 1, 1, 1, -8.101661, -97.33792, 21.44042, 2, 2, 2, True
0.2683175, 0, 0, 0, 1, 1, 1, -8.101661, -97.33792, 21.44042, 2, 2, 2, True
0.2751096, 0, 0, 0, 1, 1, 1, -8.157762, -97.33792, 21.41914, 2, 2, 2, True
0.2829189, 0, 0, 0, 1, 1, 1, -8.17645, -97.33792, 21.41201, 2, 2, 2, True
0.2923521, 0, 0, 0, 1, 1, 1, -8.195136, -97.33792, 21.40487, 2, 2, 2, True
0.2988935, 0, 0, 0, 1, 1, 1, -8.232484, -97.33792, 21.39053, 2, 2, 2, True
0.3072084, 0, 0, 0, 1, 1, 1, -8.269802, -97.33792, 21.37613, 2, 2, 2, True
0.3143198, 0, 0, 0, 1, 1, 1, -8.276313, -97.35789, 21.28249, 2, 2, 2, True
0.3220034, 0, 0, 0, 1, 1, 1, -8.332003, -97.35789, 21.26075, 2, 2, 2, True
0.3283031, 0, 0, 0, 1, 1, 1, -8.350554, -97.35789, 21.25348, 2, 2, 2, True
0.3353175, 0, 0, 0, 1, 1, 1, -8.406164, -97.35789, 21.23154, 2, 2, 2, True
0.3420802, 0, 0, 0, 1, 1, 1, -8.443211, -97.35789, 21.21684, 2, 2, 2, True
0.3488378, 0, 0, 0, 1, 1, 1, -8.48023, -97.35789, 21.20207, 2, 2, 2, True
0.3553294, 0, 0, 0, 1, 1, 1, -8.517226, -97.35789, 21.18724, 2, 2, 2, True
0.3619847, 0, 0, 0, 1, 1, 1, -8.554195, -97.35789, 21.17234, 2, 2, 2, True
0.3686569, 0, 0, 0, 1, 1, 1, -8.591139, -97.35789, 21.15738, 2, 2, 2, True
0.375847, 0, 0, 0, 1, 1, 1, -8.609598, -97.35789, 21.14988, 2, 2, 2, True
0.3831109, 0, 0, 0, 1, 1, 1, -8.646502, -97.35789, 21.13482, 2, 2, 2, True
0.3876366, 0, 0, 0, 1, 1, 1, -8.683379, -97.35789, 21.11969, 2, 2, 2, True
0.3936869, 0, 0, 0, 1, 1, 1, -8.72023, -97.35788, 21.10451, 2, 2, 2, True
0.399897, 0, 0, 0, 1, 1, 1, -8.757053, -97.35788, 21.08925, 2, 2, 2, True
0.4068198, 0, 0, 0, 1, 1, 1, -8.793851, -97.35788, 21.07394, 2, 2, 2, True
0.4125895, 0, 0, 0, 1, 1, 1, -8.830616, -97.35789, 21.05856, 2, 2, 2, True
0.4603108, 0, 0, 0, 1, 1, 1, -8.959092, -97.35788, 21.00422, 2, 2, 2, True
0.4672706, 0, 0, 0, 1, 1, 1, -8.977422, -97.35788, 20.99639, 2, 2, 2, True
0.4751735, 0, 0, 0, 1, 1, 1, -9.068951, -97.35788, 20.95702, 2, 2, 2, True
0.4832825, 0, 0, 0, 1, 1, 1, -9.087234, -97.35788, 20.9491, 2, 2, 2, True
0.4913876, 0, 0, 0, 1, 1, 1, -9.105518, -97.35788, 20.94116, 2, 2, 2, True
0.4992422, 0, 0, 0, 1, 1, 1, -9.123789, -97.35788, 20.93321, 2, 2, 2, True
0.5070567, 0, 0, 0, 1, 1, 1, -9.123789, -97.35788, 20.93321, 2, 2, 2, True
0.5155301, 0, 0, 0, 1, 1, 1, -9.142056, -97.35788, 20.92524, 2, 2, 2, True
0.5228776, 0, 0, 0, 1, 1, 1, -9.142057, -97.35788, 20.92524, 2, 2, 2, True
0.5268656, 0, 0, 0, 1, 1, 1, -9.142057, -97.35788, 20.92524, 2, 2, 2, True
0.5309725, 0, 0, 0, 1, 1, 1, -9.142058, -97.35788, 20.92525, 2, 2, 2, True
0.534856, 0, 0, 0, 1, 1, 1, -9.142059, -97.35788, 20.92525, 2, 2, 2, True
0.5389082, 0, 0, 0, 1, 1, 1, -9.14206, -97.35788, 20.92525, 2, 2, 2, True
0.5428469, 0, 0, 0, 1, 1, 1, -9.14206, -97.35788, 20.92525, 2, 2, 2, True
0.5469031, 0, 0, 0, 1, 1, 1, -9.142062, -97.35788, 20.92525, 2, 2, 2, True
0.550811, 0, 0, 0, 1, 1, 1, -9.142062, -97.35788, 20.92525, 2, 2, 2, True
0.5548372, 0, 0, 0, 1, 1, 1, -9.142063, -97.35788, 20.92525, 2, 2, 2, True
0.5588485, 0, 0, 0, 1, 1, 1, -9.142063, -97.35788, 20.92526, 2, 2, 2, True
0.5634007, 0, 0, 0, 1, 1, 1, -9.142064, -97.35788, 20.92526, 2, 2, 2, True
0.5686705, 0, 0, 0, 1, 1, 1, -9.142065, -97.35788, 20.92526, 2, 2, 2, True
0.5749651, 0, 0, 0, 1, 1, 1, -9.142065, -97.35788, 20.92526, 2, 2, 2, True
0.5796882, 0, 0, 0, 1, 1, 1, -9.142067, -97.35788, 20.92526, 2, 2, 2, True
0.5848349, 0, 0, 0, 1, 1, 1, -9.142067, -97.35788, 20.92526, 2, 2, 2, True
0.5909632, 0, 0, 0, 1, 1, 1, -9.142068, -97.35787, 20.92527, 2, 2, 2, True
0.5950475, 0, 0, 0, 1, 1, 1, -9.142068, -97.35787, 20.92527, 2, 2, 2, True
0.6001713, 0, 0, 0, 1, 1, 1, -9.14207, -97.35787, 20.92527, 2, 2, 2, True
0.6068369, 0, 0, 0, 1, 1, 1, -9.14207, -97.35787, 20.92527, 2, 2, 2, True
0.6109551, 0, 0, 0, 1, 1, 1, -9.14207, -97.35787, 20.92527, 2, 2, 2, True
0.6161957, 0, 0, 0, 1, 1, 1, -9.142071, -97.35787, 20.92527, 2, 2, 2, True
0.6228099, 0, 0, 0, 1, 1, 1, -9.142073, -97.35787, 20.92528, 2, 2, 2, True
0.6269762, 0, 0, 0, 1, 1, 1, -9.142074, -97.35787, 20.92528, 2, 2, 2, True
0.6511648, 0, 0, 0, 1, 1, 1, -9.142074, -97.35787, 20.92528, 2, 2, 2, True
0.6549397, 0, 0, 0, 1, 1, 1, -9.142074, -97.35787, 20.92528, 2, 2, 2, True
0.658902, 0, 0, 0, 1, 1, 1, -9.142076, -97.35787, 20.92528, 2, 2, 2, True
0.6628969, 0, 0, 0, 1, 1, 1, -9.142076, -97.35787, 20.92529, 2, 2, 2, True
