t, x , y, z , scale_x, scale_y, scale_z, stimulusOn
0.02, -0.08726638, 0.04363323, 49.9999, 1, 1, 1, True
0.12, -0.1309067, 0.04362185, 49.99981, 1, 1, 1, True
0.22, -2.576246, -8.768339, 49.1577, 1, 1, 1, True
0.2913098, -2.619547, -8.725379, 49.16305, 1, 1, 1, True
0.2954933, -3.142116, -7.994062, 49.25669, 1, 1, 1, True
0.2996847, -3.142116, -7.994062, 49.25669, 1, 1, 1, True
0.3034033, -3.27288, -7.821727, 49.27584, 1, 1, 1, True
0.3072295, -3.27288, -7.821728, 49.27584, 1, 1, 1, True
0.3114614, -3.403749, -7.649297, 49.29404, 1, 1, 1, True
0.3192838, -3.403772, -7.649299, 49.29404, 1, 1, 1, True
0.325768, -3.534691, -7.476775, 49.31129, 1, 1, 1, True
0.3336086, -3.579101, -7.347322, 49.32755, 1, 1, 1, True
0.3415571, -3.666151, -7.260991, 49.33394, 1, 1, 1, True
0.3483612, -3.709673, -7.217818, 49.33702, 1, 1, 1, True
0.3565696, -3.710167, -7.17464, 49.34328, 1, 1, 1, True
0.3640901, -3.711101, -7.088265, 49.35569, 1, 1, 1, True
0.3701821, -3.711101, -7.088267, 49.35569, 1, 1, 1, True
0.3774139, -3.711563, -7.045073, 49.36184, 1, 1, 1, True
0.3837142, -3.711563, -7.045074, 49.36184, 1, 1, 1, True
0.3902066, -3.711563, -7.045074, 49.36184, 1, 1, 1, True
0.3968246, -3.712023, -7.001877, 49.36795, 1, 1, 1, True
0.4037319, -3.712479, -6.958671, 49.37403, 1, 1, 1, True
0.4090143, -3.712479, -6.958672, 49.37403, 1, 1, 1, True
0.4155426, -3.712479, -6.958673, 49.37402, 1, 1, 1, True
0.4214491, -3.712479, -6.958674, 49.37402, 1, 1, 1, True
0.4275115, -3.712479, -6.958674, 49.37402, 1, 1, 1, True
0.4338427, -3.712479, -6.958675, 49.37402, 1, 1, 1, True
0.4397277, -3.712479, -6.958676, 49.37402, 1, 1, 1, True
0.4453406, -3.712479, -6.958677, 49.37402, 1, 1, 1, True
0.4520079, -3.712479, -6.958678, 49.37402, 1, 1, 1, True
0.4574712, -3.755538, -6.958678, 49.37077, 1, 1, 1, True
0.4641005, -3.755538, -6.958679, 49.37077, 1, 1, 1, True
0.500057, -3.755538, -6.958681, 49.37077, 1, 1, 1, True
0.5074677, -3.755997, -6.91547, 49.3768, 1, 1, 1, True
0.5111645, -3.756454, -6.872253, 49.3828, 1, 1, 1, True
0.5153053, -3.756454, -6.872252, 49.3828, 1, 1, 1, True
0.5193642, -3.756454, -6.872252, 49.3828, 1, 1, 1, True
0.5233001, -3.756454, -6.872251, 49.3828, 1, 1, 1, True
