t, x , y, z , scale_x, scale_y, scale_z, stimulusOn
1920.799, 0, 0, 75, 1, 1, 1, False
1920.803, 0, 0, 75, 1, 1, 1, False
1920.807, 0, 0, 75, 1, 1, 1, False
1920.811, 0, 0, 75, 1, 1, 1, False
1920.815, 0, 0, 75, 1, 1, 1, False
1920.819, 0, 0, 75, 1, 1, 1, False
1920.823, 0, 0, 75, 1, 1, 1, False
1920.827, 0, 0, 75, 1, 1, 1, False
1920.831, 0, 0, 75, 1, 1, 1, False
1920.835, 0, 0, 75, 1, 1, 1, False
1920.839, 0, 0, 75, 1, 1, 1, False
1920.844, 0, 0, 75, 1, 1, 1, False
1920.871, 0, 0, 75, 1, 1, 1, False
1920.875, 0, 0, 75, 1, 1, 1, False
1920.879, 0, 0, 75, 1, 1, 1, False
1920.883, 0, 0, 75, 1, 1, 1, False
1920.887, 0, 0, 75, 1, 1, 1, False
1920.891, 0, 0, 75, 1, 1, 1, False
1920.895, 0, 0, 75, 1, 1, 1, False
1920.9, 0, 0, 75, 1, 1, 1, False
1920.903, 0, 0, 75, 1, 1, 1, False
1920.907, 0, 0, 75, 1, 1, 1, False
1920.911, 0, 0, 75, 1, 1, 1, False
1920.915, 0, 0, 75, 1, 1, 1, False
1920.924, 0, 0, 75, 1, 1, 1, False
1920.927, 0, 0, 75, 1, 1, 1, False
1920.931, 0, 0, 75, 1, 1, 1, False
1920.935, 0, 0, 75, 1, 1, 1, False
1920.939, 0, 0, 75, 1, 1, 1, False
1920.943, 0, 0, 75, 1, 1, 1, False
1920.947, 0, 0, 75, 1, 1, 1, False
1920.951, 0, 0, 75, 1, 1, 1, False
1920.955, 0, 0, 75, 1, 1, 1, False
1920.959, 0, 0, 75, 1, 1, 1, False
1920.963, 0, 0, 75, 1, 1, 1, False
1920.971, 0, 0, 75, 1, 1, 1, False
1920.975, 0, 0, 75, 1, 1, 1, False
1920.979, 0, 0, 75, 1, 1, 1, False
1920.983, 0, 0, 75, 1, 1, 1, False
1920.987, 0, 0, 75, 1, 1, 1, False
1920.991, 0, 0, 75, 1, 1, 1, False
1920.995, 0, 0, 75, 1, 1, 1, False
1920.999, 0, 0, 75, 1, 1, 1, False
1921.027, 0, 0, 75, 1, 1, 1, False
1921.031, 0, 0, 75, 1, 1, 1, False
1921.035, 0, 0, 75, 1, 1, 1, False
1921.039, 0, 0, 75, 1, 1, 1, False
1921.044, 0, 0, 75, 1, 1, 1, False
1921.047, 0, 0, 75, 1, 1, 1, False
1921.051, 0, 0, 75, 1, 1, 1, False
1921.055, 0, 0, 75, 1, 1, 1, False
1921.059, 0, 0, 75, 1, 1, 1, False
1921.063, 0, 0, 75, 1, 1, 1, False
1921.067, 0, 0, 75, 1, 1, 1, False
1921.071, 0, 0, 75, 1, 1, 1, False
1921.075, 0, 0, 75, 1, 1, 1, False
1921.079, 0, 0, 75, 1, 1, 1, False
1921.083, 0, 0, 75, 1, 1, 1, False
1921.087, 0, 0, 75, 1, 1, 1, False
1921.091, 0, 0, 75, 1, 1, 1, False
1921.095, 0, 0, 75, 1, 1, 1, False
1921.099, 0, 0, 75, 1, 1, 1, False
1921.103, 0, 0, 75, 1, 1, 1, False
1921.107, 0, 0, 75, 1, 1, 1, False
1921.111, 0, 0, 75, 1, 1, 1, False
1921.115, 0, 0, 75, 1, 1, 1, False
1921.119, 0, 0, 75, 1, 1, 1, False
1921.123, 0, 0, 75, 1, 1, 1, False
1921.127, 0, 0, 75, 1, 1, 1, False
1921.131, 0, 0, 75, 1, 1, 1, False
1921.135, 0, 0, 75, 1, 1, 1, False
1921.139, 0, 0, 75, 1, 1, 1, False
1921.143, 0, 0, 75, 1, 1, 1, False
1921.147, 0, 0, 75, 1, 1, 1, False
1921.175, 0, 0, 75, 1, 1, 1, False
1921.179, 0, 0, 75, 1, 1, 1, False
1921.183, 0, 0, 75, 1, 1, 1, False
1921.187, 0, 0, 75, 1, 1, 1, False
1921.191, 0, 0, 75, 1, 1, 1, False
1921.195, 0, 0, 75, 1, 1, 1, False
1921.199, 0, 0, 75, 1, 1, 1, False
1921.203, 0, 0, 75, 1, 1, 1, False
1921.207, 0, 0, 75, 1, 1, 1, False
1921.215, 0, 0, 75, 1, 1, 1, False
1921.219, 0, 0, 75, 1, 1, 1, False
1921.223, 0, 0, 75, 1, 1, 1, False
