t, x , y, z , scale_x, scale_y, scale_z, stimulusOn
9.254311, 2021-08-27T14:41:53.1338770+08:00, 341, 338, 0, 1, 1, 1, True
9.258426, 2021-08-27T14:41:53.1379570+08:00, 341, 338, 0, 1, 1, 1, True
9.262358, 2021-08-27T14:41:53.1419250+08:00, 341, 338, 0, 1, 1, 1, True
9.266198, 2021-08-27T14:41:53.1457310+08:00, 341, 338, 0, 1, 1, 1, True
9.270485, 2021-08-27T14:41:53.1500240+08:00, 341, 338, 0, 1, 1, 1, True
9.29037, 2021-08-27T14:41:53.1699330+08:00, 341, 338, 0, 1, 1, 1, True
9.294264, 2021-08-27T14:41:53.1738210+08:00, 341, 338, 0, 1, 1, 1, True
9.29822, 2021-08-27T14:41:53.1777740+08:00, 341, 338, 0, 1, 1, 1, True
9.302344, 2021-08-27T14:41:53.1819320+08:00, 341, 338, 0, 1, 1, 1, True
9.306294, 2021-08-27T14:41:53.1858810+08:00, 341, 338, 0, 1, 1, 1, True
9.310326, 2021-08-27T14:41:53.1898820+08:00, 341, 338, 0, 1, 1, 1, True
9.319656, 2021-08-27T14:41:53.1993910+08:00, 341, 338, 0, 1, 1, 1, True
9.326537, 2021-08-27T14:41:53.2061710+08:00, 341, 338, 0, 1, 1, 1, True
9.330251, 2021-08-27T14:41:53.2098280+08:00, 341, 338, 0, 1, 1, 1, True
9.334334, 2021-08-27T14:41:53.2138880+08:00, 341, 338, 0, 1, 1, 1, True
9.338646, 2021-08-27T14:41:53.2182000+08:00, 341, 338, 0, 1, 1, 1, True
9.342214, 2021-08-27T14:41:53.2217880+08:00, 341, 338, 0, 1, 1, 1, True
9.34621, 2021-08-27T14:41:53.2257760+08:00, 341, 338, 0, 1, 1, 1, True
9.350426, 2021-08-27T14:41:53.2299980+08:00, 341, 338, 0, 1, 1, 1, True
9.354247, 2021-08-27T14:41:53.2337970+08:00, 341, 338, 0, 1, 1, 1, True
9.36248, 2021-08-27T14:41:53.2451120+08:00, 341, 338, 0, 1, 1, 1, True
9.370565, 2021-08-27T14:41:53.2532480+08:00, 341, 338, 0, 1, 1, 1, True
9.378659, 2021-08-27T14:41:53.2582590+08:00, 341, 338, 0, 1, 1, 1, True
9.382227, 2021-08-27T14:41:53.2618390+08:00, 341, 338, 0, 1, 1, 1, True
9.386551, 2021-08-27T14:41:53.2661140+08:00, 341, 338, 0, 1, 1, 1, True
9.39023, 2021-08-27T14:41:53.2697710+08:00, 341, 338, 0, 1, 1, 1, True
9.394911, 2021-08-27T14:41:53.2744900+08:00, 341, 338, 0, 1, 1, 1, True
9.402671, 2021-08-27T14:41:53.2822450+08:00, 341, 338, 0, 1, 1, 1, True
9.406139, 2021-08-27T14:41:53.2856770+08:00, 341, 338, 0, 1, 1, 1, True
9.410358, 2021-08-27T14:41:53.2899010+08:00, 341, 338, 0, 1, 1, 1, True
9.414245, 2021-08-27T14:41:53.2938220+08:00, 341, 338, 0, 1, 1, 1, True
9.418332, 2021-08-27T14:41:53.2978710+08:00, 341, 338, 0, 1, 1, 1, True
9.422411, 2021-08-27T14:41:53.3019950+08:00, 341, 338, 0, 1, 1, 1, True
9.461668, 2021-08-27T14:41:53.3412970+08:00, 341, 338, 0, 1, 1, 1, True
9.466451, 2021-08-27T14:41:53.3460210+08:00, 341, 338, 0, 1, 1, 1, True
9.470446, 2021-08-27T14:41:53.3500100+08:00, 341, 338, 0, 1, 1, 1, True
9.514814, 2021-08-27T14:41:53.3946310+08:00, 341, 338, 0, 1, 1, 1, True
9.522783, 2021-08-27T14:41:53.4023770+08:00, 341, 338, 0, 1, 1, 1, True
9.526255, 2021-08-27T14:41:53.4057970+08:00, 341, 338, 0, 1, 1, 1, True
