t, stimulusOn
19.78088, 2021-08-19T17:08:04.7933290+08:00, True
19.78487, 2021-08-19T17:08:04.7972020+08:00, True
19.78896, 2021-08-19T17:08:04.8013990+08:00, True
19.79278, 2021-08-19T17:08:04.8051040+08:00, True
19.79681, 2021-08-19T17:08:04.8091390+08:00, True
19.80093, 2021-08-19T17:08:04.8132800+08:00, True
19.80474, 2021-08-19T17:08:04.8170590+08:00, True
19.809, 2021-08-19T17:08:04.8213330+08:00, True
19.81283, 2021-08-19T17:08:04.8251640+08:00, True
19.81693, 2021-08-19T17:08:04.8293020+08:00, True
19.82082, 2021-08-19T17:08:04.8332410+08:00, True
19.82475, 2021-08-19T17:08:04.8370850+08:00, True
19.82874, 2021-08-19T17:08:04.8410640+08:00, True
19.83325, 2021-08-19T17:08:04.8456580+08:00, True
19.83726, 2021-08-19T17:08:04.8496520+08:00, True
19.84152, 2021-08-19T17:08:04.8539060+08:00, True
19.84595, 2021-08-19T17:08:04.8583240+08:00, True
19.85038, 2021-08-19T17:08:04.8627300+08:00, True
19.85433, 2021-08-19T17:08:04.8667140+08:00, True
19.85842, 2021-08-19T17:08:04.8707860+08:00, True
19.8626, 2021-08-19T17:08:04.8749720+08:00, True
19.86889, 2021-08-19T17:08:04.8812210+08:00, True
19.87286, 2021-08-19T17:08:04.8852420+08:00, True
19.87719, 2021-08-19T17:08:04.8895790+08:00, True
19.88101, 2021-08-19T17:08:04.8934660+08:00, True
19.88714, 2021-08-19T17:08:04.8995570+08:00, True
19.89317, 2021-08-19T17:08:04.9055020+08:00, True
19.8967, 2021-08-19T17:08:04.9090500+08:00, True
19.90085, 2021-08-19T17:08:04.9133320+08:00, True
19.90509, 2021-08-19T17:08:04.9174620+08:00, True
19.90887, 2021-08-19T17:08:04.9212480+08:00, True
19.91336, 2021-08-19T17:08:04.9257950+08:00, True
19.91821, 2021-08-19T17:08:04.9306380+08:00, True
19.92214, 2021-08-19T17:08:04.9345670+08:00, True
19.9263, 2021-08-19T17:08:04.9386890+08:00, True
19.93299, 2021-08-19T17:08:04.9453500+08:00, True
19.93688, 2021-08-19T17:08:04.9492340+08:00, True
19.9408, 2021-08-19T17:08:04.9532690+08:00, True
19.9448, 2021-08-19T17:08:04.9571250+08:00, True
19.94893, 2021-08-19T17:08:04.9613190+08:00, True
19.95293, 2021-08-19T17:08:04.9653160+08:00, True
19.95754, 2021-08-19T17:08:04.9699540+08:00, True
19.96112, 2021-08-19T17:08:04.9735170+08:00, True
19.9656, 2021-08-19T17:08:04.9780610+08:00, True
19.97021, 2021-08-19T17:08:04.9825970+08:00, True
19.97465, 2021-08-19T17:08:04.9870550+08:00, True
19.98111, 2021-08-19T17:08:04.9935210+08:00, True
19.98466, 2021-08-19T17:08:04.9969910+08:00, True
19.98899, 2021-08-19T17:08:05.0013870+08:00, True
19.99288, 2021-08-19T17:08:05.0052530+08:00, True
19.99701, 2021-08-19T17:08:05.0093510+08:00, True
20.00099, 2021-08-19T17:08:05.0134580+08:00, True
20.00566, 2021-08-19T17:08:05.0180250+08:00, True
20.00969, 2021-08-19T17:08:05.0221250+08:00, True
20.0143, 2021-08-19T17:08:05.0267300+08:00, True
20.02101, 2021-08-19T17:08:05.0333840+08:00, True
20.02482, 2021-08-19T17:08:05.0371720+08:00, True
20.02886, 2021-08-19T17:08:05.0412130+08:00, True
20.03265, 2021-08-19T17:08:05.0450550+08:00, True
20.03686, 2021-08-19T17:08:05.0492370+08:00, True
20.04074, 2021-08-19T17:08:05.0531060+08:00, True
20.04514, 2021-08-19T17:08:05.0575010+08:00, True
20.04917, 2021-08-19T17:08:05.0615840+08:00, True
20.05356, 2021-08-19T17:08:05.0659940+08:00, True
20.05768, 2021-08-19T17:08:05.0700620+08:00, True
20.06208, 2021-08-19T17:08:05.0744660+08:00, True
20.06738, 2021-08-19T17:08:05.0797690+08:00, True
20.07308, 2021-08-19T17:08:05.0854420+08:00, True
20.0768, 2021-08-19T17:08:05.0891610+08:00, True
20.08076, 2021-08-19T17:08:05.0931080+08:00, True
20.08491, 2021-08-19T17:08:05.0972420+08:00, True
20.08881, 2021-08-19T17:08:05.1011470+08:00, True
20.09273, 2021-08-19T17:08:05.1050670+08:00, True
20.09717, 2021-08-19T17:08:05.1095290+08:00, True
20.10154, 2021-08-19T17:08:05.1139000+08:00, True
20.10595, 2021-08-19T17:08:05.1183130+08:00, True
20.11032, 2021-08-19T17:08:05.1227500+08:00, True
20.11477, 2021-08-19T17:08:05.1272180+08:00, True
20.12127, 2021-08-19T17:08:05.1336380+08:00, True
20.1246, 2021-08-19T17:08:05.1369490+08:00, True
20.12906, 2021-08-19T17:08:05.1415530+08:00, True
20.13329, 2021-08-19T17:08:05.1456920+08:00, True
20.13728, 2021-08-19T17:08:05.1496810+08:00, True
20.14194, 2021-08-19T17:08:05.1543420+08:00, True
20.14638, 2021-08-19T17:08:05.1587700+08:00, True
20.15283, 2021-08-19T17:08:05.1651710+08:00, True
20.15692, 2021-08-19T17:08:05.1692370+08:00, True
20.16106, 2021-08-19T17:08:05.1734350+08:00, True
20.16478, 2021-08-19T17:08:05.1771480+08:00, True
20.16892, 2021-08-19T17:08:05.1812800+08:00, True
20.17316, 2021-08-19T17:08:05.1855620+08:00, True
20.17708, 2021-08-19T17:08:05.1894450+08:00, True
20.18117, 2021-08-19T17:08:05.1936490+08:00, True
20.18594, 2021-08-19T17:08:05.1983350+08:00, True
20.1902, 2021-08-19T17:08:05.2025890+08:00, True
20.1945, 2021-08-19T17:08:05.2068910+08:00, True
20.20105, 2021-08-19T17:08:05.2134280+08:00, True
20.20471, 2021-08-19T17:08:05.2171140+08:00, True
20.209, 2021-08-19T17:08:05.2214150+08:00, True
20.21293, 2021-08-19T17:08:05.2253250+08:00, True
20.21741, 2021-08-19T17:08:05.2297590+08:00, True
20.22126, 2021-08-19T17:08:05.2336540+08:00, True
20.2254, 2021-08-19T17:08:05.2377740+08:00, True
20.23937, 2021-08-19T17:08:05.2517330+08:00, True
20.24515, 2021-08-19T17:08:05.2575230+08:00, True
20.24869, 2021-08-19T17:08:05.2610830+08:00, True
20.25273, 2021-08-19T17:08:05.2650600+08:00, True
20.25665, 2021-08-19T17:08:05.2689800+08:00, True
20.26087, 2021-08-19T17:08:05.2732230+08:00, True
20.26479, 2021-08-19T17:08:05.2802360+08:00, True
20.27309, 2021-08-19T17:08:05.2890240+08:00, True
20.28089, 2021-08-19T17:08:05.2932720+08:00, True
20.28469, 2021-08-19T17:08:05.2970430+08:00, True
20.2888, 2021-08-19T17:08:05.3011420+08:00, True
20.29277, 2021-08-19T17:08:05.3051260+08:00, True
20.29679, 2021-08-19T17:08:05.3091440+08:00, True
20.30075, 2021-08-19T17:08:05.3131190+08:00, True
20.30492, 2021-08-19T17:08:05.3172760+08:00, True
20.30867, 2021-08-19T17:08:05.3210070+08:00, True
20.3128, 2021-08-19T17:08:05.3251370+08:00, True
20.31679, 2021-08-19T17:08:05.3291290+08:00, True
20.32073, 2021-08-19T17:08:05.3330940+08:00, True
20.32482, 2021-08-19T17:08:05.3371710+08:00, True
20.32895, 2021-08-19T17:08:05.3412980+08:00, True
20.33267, 2021-08-19T17:08:05.3450470+08:00, True
20.33671, 2021-08-19T17:08:05.3490560+08:00, True
20.34081, 2021-08-19T17:08:05.3531940+08:00, True
20.3448, 2021-08-19T17:08:05.3571570+08:00, True
20.34875, 2021-08-19T17:08:05.3611080+08:00, True
20.35275, 2021-08-19T17:08:05.3650970+08:00, True
20.35677, 2021-08-19T17:08:05.3691130+08:00, True
20.36079, 2021-08-19T17:08:05.3731600+08:00, True
20.36476, 2021-08-19T17:08:05.3770950+08:00, True
20.36871, 2021-08-19T17:08:05.3810660+08:00, True
20.37273, 2021-08-19T17:08:05.3850680+08:00, True
20.37682, 2021-08-19T17:08:05.3891540+08:00, True
20.3808, 2021-08-19T17:08:05.3931560+08:00, True
20.38461, 2021-08-19T17:08:05.3969580+08:00, True
20.38885, 2021-08-19T17:08:05.4011910+08:00, True
20.39273, 2021-08-19T17:08:05.4050660+08:00, True
20.3968, 2021-08-19T17:08:05.4091600+08:00, True
20.40076, 2021-08-19T17:08:05.4131340+08:00, True
20.4048, 2021-08-19T17:08:05.4171510+08:00, True
20.40859, 2021-08-19T17:08:05.4209300+08:00, True
20.41288, 2021-08-19T17:08:05.4252280+08:00, True
20.4167, 2021-08-19T17:08:05.4290480+08:00, True
20.42073, 2021-08-19T17:08:05.4331060+08:00, True
20.42487, 2021-08-19T17:08:05.4372210+08:00, True
20.42879, 2021-08-19T17:08:05.4411300+08:00, True
20.43272, 2021-08-19T17:08:05.4450660+08:00, True
20.43676, 2021-08-19T17:08:05.4491150+08:00, True
20.44078, 2021-08-19T17:08:05.4531430+08:00, True
20.44474, 2021-08-19T17:08:05.4570920+08:00, True
20.44872, 2021-08-19T17:08:05.4610680+08:00, True
20.45278, 2021-08-19T17:08:05.4651130+08:00, True
20.45691, 2021-08-19T17:08:05.4692560+08:00, True
20.46078, 2021-08-19T17:08:05.4732120+08:00, True
20.46484, 2021-08-19T17:08:05.4771980+08:00, True
20.4688, 2021-08-19T17:08:05.4811950+08:00, True
20.47282, 2021-08-19T17:08:05.4851760+08:00, True
20.47672, 2021-08-19T17:08:05.4890430+08:00, True
20.48081, 2021-08-19T17:08:05.4931610+08:00, True
20.48467, 2021-08-19T17:08:05.4970070+08:00, True
20.48878, 2021-08-19T17:08:05.5011210+08:00, True
20.49278, 2021-08-19T17:08:05.5051140+08:00, True
20.49677, 2021-08-19T17:08:05.5091090+08:00, True
20.50076, 2021-08-19T17:08:05.5131460+08:00, True
20.50472, 2021-08-19T17:08:05.5170610+08:00, True
20.50877, 2021-08-19T17:08:05.5211220+08:00, True
20.51281, 2021-08-19T17:08:05.5251650+08:00, True
20.51679, 2021-08-19T17:08:05.5291320+08:00, True
20.52078, 2021-08-19T17:08:05.5331610+08:00, True
20.52483, 2021-08-19T17:08:05.5371950+08:00, True
20.52888, 2021-08-19T17:08:05.5412340+08:00, True
20.53272, 2021-08-19T17:08:05.5450660+08:00, True
20.53679, 2021-08-19T17:08:05.5491360+08:00, True
20.54077, 2021-08-19T17:08:05.5531410+08:00, True
20.54475, 2021-08-19T17:08:05.5570970+08:00, True
20.54888, 2021-08-19T17:08:05.5612520+08:00, True
20.55271, 2021-08-19T17:08:05.5650720+08:00, True
20.55677, 2021-08-19T17:08:05.5691130+08:00, True
20.56083, 2021-08-19T17:08:05.5732000+08:00, True
20.56481, 2021-08-19T17:08:05.5771500+08:00, True
20.56866, 2021-08-19T17:08:05.5809980+08:00, True
20.57287, 2021-08-19T17:08:05.5852090+08:00, True
20.57674, 2021-08-19T17:08:05.5890840+08:00, True
20.58078, 2021-08-19T17:08:05.5931420+08:00, True
20.58461, 2021-08-19T17:08:05.5969410+08:00, True
20.58886, 2021-08-19T17:08:05.6012090+08:00, True
20.59273, 2021-08-19T17:08:05.6050720+08:00, True
20.59681, 2021-08-19T17:08:05.6091550+08:00, True
20.60069, 2021-08-19T17:08:05.6130660+08:00, True
20.6047, 2021-08-19T17:08:05.6170640+08:00, True
20.60895, 2021-08-19T17:08:05.6212900+08:00, True
20.61272, 2021-08-19T17:08:05.6250740+08:00, True
20.61681, 2021-08-19T17:08:05.6291540+08:00, True
20.62073, 2021-08-19T17:08:05.6330970+08:00, True
20.6248, 2021-08-19T17:08:05.6371570+08:00, True
20.62877, 2021-08-19T17:08:05.6411080+08:00, True
20.63274, 2021-08-19T17:08:05.6450920+08:00, True
20.63675, 2021-08-19T17:08:05.6491110+08:00, True
20.64077, 2021-08-19T17:08:05.6531410+08:00, True
20.6448, 2021-08-19T17:08:05.6571550+08:00, True
20.6487, 2021-08-19T17:08:05.6610480+08:00, True
20.65277, 2021-08-19T17:08:05.6651330+08:00, True
20.6568, 2021-08-19T17:08:05.6691570+08:00, True
20.66061, 2021-08-19T17:08:05.6729840+08:00, True
20.66485, 2021-08-19T17:08:05.6772020+08:00, True
20.66861, 2021-08-19T17:08:05.6809380+08:00, True
20.67288, 2021-08-19T17:08:05.6852340+08:00, True
20.67665, 2021-08-19T17:08:05.6889820+08:00, True
20.68077, 2021-08-19T17:08:05.6931420+08:00, True
20.68464, 2021-08-19T17:08:05.6969760+08:00, True
20.6888, 2021-08-19T17:08:05.7011590+08:00, True
20.69276, 2021-08-19T17:08:05.7051050+08:00, True
20.69683, 2021-08-19T17:08:05.7091740+08:00, True
20.70071, 2021-08-19T17:08:05.7130880+08:00, True
20.70474, 2021-08-19T17:08:05.7170870+08:00, True
20.70879, 2021-08-19T17:08:05.7211430+08:00, True
20.71276, 2021-08-19T17:08:05.7251120+08:00, True
20.71681, 2021-08-19T17:08:05.7291570+08:00, True
20.72076, 2021-08-19T17:08:05.7331350+08:00, True
20.72479, 2021-08-19T17:08:05.7371360+08:00, True
20.72878, 2021-08-19T17:08:05.7411300+08:00, True
20.73261, 2021-08-19T17:08:05.7449500+08:00, True
20.73678, 2021-08-19T17:08:05.7491210+08:00, True
20.74081, 2021-08-19T17:08:05.7531720+08:00, True
20.74478, 2021-08-19T17:08:05.7571420+08:00, True
20.75003, 2021-08-19T17:08:05.7624390+08:00, True
20.75717, 2021-08-19T17:08:05.7695150+08:00, True
20.76093, 2021-08-19T17:08:05.7733090+08:00, True
20.77327, 2021-08-19T17:08:05.7857950+08:00, True
20.7767, 2021-08-19T17:08:05.7890430+08:00, True
20.78489, 2021-08-19T17:08:05.7972910+08:00, True
20.78883, 2021-08-19T17:08:05.8011900+08:00, True
20.79716, 2021-08-19T17:08:05.8095760+08:00, True
20.80061, 2021-08-19T17:08:05.8129880+08:00, True
20.80588, 2021-08-19T17:08:05.8183640+08:00, True
20.81329, 2021-08-19T17:08:05.8257310+08:00, True
20.81672, 2021-08-19T17:08:05.8290760+08:00, True
20.82492, 2021-08-19T17:08:05.8373800+08:00, True
20.83305, 2021-08-19T17:08:05.8454620+08:00, True
20.83897, 2021-08-19T17:08:05.8514200+08:00, True
20.84478, 2021-08-19T17:08:05.8572160+08:00, True
20.85301, 2021-08-19T17:08:05.8654440+08:00, True
20.86084, 2021-08-19T17:08:05.8733490+08:00, True
20.86494, 2021-08-19T17:08:05.8773680+08:00, True
20.86917, 2021-08-19T17:08:05.8815850+08:00, True
20.87505, 2021-08-19T17:08:05.8875060+08:00, True
20.88122, 2021-08-19T17:08:05.8937090+08:00, True
20.88894, 2021-08-19T17:08:05.9013590+08:00, True
20.89278, 2021-08-19T17:08:05.9051460+08:00, True
20.90076, 2021-08-19T17:08:05.9132480+08:00, True
20.90476, 2021-08-19T17:08:05.9171170+08:00, True
20.90891, 2021-08-19T17:08:05.9213020+08:00, True
20.91685, 2021-08-19T17:08:05.9292180+08:00, True
20.92081, 2021-08-19T17:08:05.9331840+08:00, True
20.92477, 2021-08-19T17:08:05.9371410+08:00, True
20.93068, 2021-08-19T17:08:05.9438810+08:00, True
20.93698, 2021-08-19T17:08:05.9493520+08:00, True
20.94076, 2021-08-19T17:08:05.9531330+08:00, True
20.94827, 2021-08-19T17:08:05.9607110+08:00, True
20.95273, 2021-08-19T17:08:05.9650650+08:00, True
20.95679, 2021-08-19T17:08:05.9691480+08:00, True
20.96083, 2021-08-19T17:08:05.9732160+08:00, True
20.96491, 2021-08-19T17:08:05.9772710+08:00, True
20.96865, 2021-08-19T17:08:05.9809840+08:00, True
20.97285, 2021-08-19T17:08:05.9852070+08:00, True
20.97681, 2021-08-19T17:08:05.9891710+08:00, True
20.98078, 2021-08-19T17:08:05.9931670+08:00, True
20.9846, 2021-08-19T17:08:05.9969340+08:00, True
20.9889, 2021-08-19T17:08:06.0012400+08:00, True
20.9927, 2021-08-19T17:08:06.0050640+08:00, True
20.99675, 2021-08-19T17:08:06.0091050+08:00, True
21.00079, 2021-08-19T17:08:06.0131610+08:00, True
21.00475, 2021-08-19T17:08:06.0171090+08:00, True
21.0087, 2021-08-19T17:08:06.0210510+08:00, True
21.01347, 2021-08-19T17:08:06.0259310+08:00, True
21.01658, 2021-08-19T17:08:06.0289140+08:00, True
21.0208, 2021-08-19T17:08:06.0331660+08:00, True
21.02478, 2021-08-19T17:08:06.0371390+08:00, True
21.02876, 2021-08-19T17:08:06.0410980+08:00, True
21.03268, 2021-08-19T17:08:06.0450300+08:00, True
21.03671, 2021-08-19T17:08:06.0490810+08:00, True
21.04075, 2021-08-19T17:08:06.0531260+08:00, True
21.04482, 2021-08-19T17:08:06.0571730+08:00, True
21.04879, 2021-08-19T17:08:06.0611510+08:00, True
21.05275, 2021-08-19T17:08:06.0651160+08:00, True
21.05678, 2021-08-19T17:08:06.0691330+08:00, True
21.06071, 2021-08-19T17:08:06.0731020+08:00, True
21.06485, 2021-08-19T17:08:06.0772010+08:00, True
21.06876, 2021-08-19T17:08:06.0811010+08:00, True
21.0728, 2021-08-19T17:08:06.0851510+08:00, True
21.07678, 2021-08-19T17:08:06.0891230+08:00, True
21.08083, 2021-08-19T17:08:06.0931950+08:00, True
21.08463, 2021-08-19T17:08:06.0969680+08:00, True
21.08876, 2021-08-19T17:08:06.1011070+08:00, True
21.09279, 2021-08-19T17:08:06.1051390+08:00, True
21.09681, 2021-08-19T17:08:06.1091570+08:00, True
21.10071, 2021-08-19T17:08:06.1131250+08:00, True
21.10902, 2021-08-19T17:08:06.1248080+08:00, True
21.11695, 2021-08-19T17:08:06.1293030+08:00, True
21.12077, 2021-08-19T17:08:06.1331510+08:00, True
21.12485, 2021-08-19T17:08:06.1372020+08:00, True
21.12881, 2021-08-19T17:08:06.1411620+08:00, True
21.13276, 2021-08-19T17:08:06.1451180+08:00, True
21.13675, 2021-08-19T17:08:06.1490970+08:00, True
21.14078, 2021-08-19T17:08:06.1531550+08:00, True
21.14502, 2021-08-19T17:08:06.1573780+08:00, True
21.14877, 2021-08-19T17:08:06.1611550+08:00, True
21.15277, 2021-08-19T17:08:06.1651250+08:00, True
21.15669, 2021-08-19T17:08:06.1690280+08:00, True
21.16076, 2021-08-19T17:08:06.1731350+08:00, True
21.16488, 2021-08-19T17:08:06.1772440+08:00, True
21.16868, 2021-08-19T17:08:06.1810230+08:00, True
21.17282, 2021-08-19T17:08:06.1851810+08:00, True
21.17677, 2021-08-19T17:08:06.1891280+08:00, True
21.1808, 2021-08-19T17:08:06.1931750+08:00, True
21.1846, 2021-08-19T17:08:06.1969460+08:00, True
21.18884, 2021-08-19T17:08:06.2011950+08:00, True
21.19285, 2021-08-19T17:08:06.2052040+08:00, True
21.19672, 2021-08-19T17:08:06.2090570+08:00, True
21.20079, 2021-08-19T17:08:06.2131590+08:00, True
21.20481, 2021-08-19T17:08:06.2171690+08:00, True
21.20874, 2021-08-19T17:08:06.2210890+08:00, True
21.21284, 2021-08-19T17:08:06.2252100+08:00, True
21.21668, 2021-08-19T17:08:06.2290190+08:00, True
21.22081, 2021-08-19T17:08:06.2331770+08:00, True
21.22475, 2021-08-19T17:08:06.2370950+08:00, True
21.22879, 2021-08-19T17:08:06.2411460+08:00, True
21.23258, 2021-08-19T17:08:06.2449270+08:00, True
21.23693, 2021-08-19T17:08:06.2492890+08:00, True
21.24076, 2021-08-19T17:08:06.2531350+08:00, True
21.24488, 2021-08-19T17:08:06.2572310+08:00, True
21.24876, 2021-08-19T17:08:06.2611160+08:00, True
21.25279, 2021-08-19T17:08:06.2651470+08:00, True
21.25677, 2021-08-19T17:08:06.2691280+08:00, True
21.26078, 2021-08-19T17:08:06.2731470+08:00, True
21.26481, 2021-08-19T17:08:06.2771570+08:00, True
21.26871, 2021-08-19T17:08:06.2810670+08:00, True
21.27281, 2021-08-19T17:08:06.2851540+08:00, True
21.2768, 2021-08-19T17:08:06.2891410+08:00, True
21.28077, 2021-08-19T17:08:06.2931390+08:00, True
21.28459, 2021-08-19T17:08:06.2969450+08:00, True
21.28882, 2021-08-19T17:08:06.3011690+08:00, True
21.29272, 2021-08-19T17:08:06.3050820+08:00, True
21.29679, 2021-08-19T17:08:06.3091510+08:00, True
21.30069, 2021-08-19T17:08:06.3130610+08:00, True
21.30484, 2021-08-19T17:08:06.3172000+08:00, True
21.30874, 2021-08-19T17:08:06.3210920+08:00, True
21.31275, 2021-08-19T17:08:06.3251090+08:00, True
21.31671, 2021-08-19T17:08:06.3290610+08:00, True
21.32084, 2021-08-19T17:08:06.3332270+08:00, True
21.32479, 2021-08-19T17:08:06.3371420+08:00, True
21.32874, 2021-08-19T17:08:06.3410900+08:00, True
21.33268, 2021-08-19T17:08:06.3450240+08:00, True
21.33681, 2021-08-19T17:08:06.3491600+08:00, True
21.34079, 2021-08-19T17:08:06.3531580+08:00, True
21.34473, 2021-08-19T17:08:06.3570850+08:00, True
21.34883, 2021-08-19T17:08:06.3611830+08:00, True
21.35279, 2021-08-19T17:08:06.3651500+08:00, True
21.35677, 2021-08-19T17:08:06.3691310+08:00, True
21.36082, 2021-08-19T17:08:06.3732070+08:00, True
21.36481, 2021-08-19T17:08:06.3771610+08:00, True
21.36878, 2021-08-19T17:08:06.3811200+08:00, True
21.37292, 2021-08-19T17:08:06.3852680+08:00, True
21.37678, 2021-08-19T17:08:06.3891360+08:00, True
21.38076, 2021-08-19T17:08:06.3931410+08:00, True
21.38463, 2021-08-19T17:08:06.3969770+08:00, True
21.38883, 2021-08-19T17:08:06.4011930+08:00, True
21.39275, 2021-08-19T17:08:06.4051000+08:00, True
21.39677, 2021-08-19T17:08:06.4091270+08:00, True
21.40076, 2021-08-19T17:08:06.4131250+08:00, True
21.40478, 2021-08-19T17:08:06.4171390+08:00, True
21.40884, 2021-08-19T17:08:06.4211890+08:00, True
21.41276, 2021-08-19T17:08:06.4251290+08:00, True
21.41679, 2021-08-19T17:08:06.4291420+08:00, True
21.42087, 2021-08-19T17:08:06.4332520+08:00, True
21.42466, 2021-08-19T17:08:06.4370250+08:00, True
21.42886, 2021-08-19T17:08:06.4411920+08:00, True
21.43268, 2021-08-19T17:08:06.4450260+08:00, True
21.43662, 2021-08-19T17:08:06.4489670+08:00, True
21.44179, 2021-08-19T17:08:06.4542230+08:00, True
21.4446, 2021-08-19T17:08:06.4569370+08:00, True
21.44883, 2021-08-19T17:08:06.4611730+08:00, True
21.45272, 2021-08-19T17:08:06.4650530+08:00, True
21.45678, 2021-08-19T17:08:06.4691160+08:00, True
21.46075, 2021-08-19T17:08:06.4731460+08:00, True
21.46489, 2021-08-19T17:08:06.4772270+08:00, True
21.4687, 2021-08-19T17:08:06.4810420+08:00, True
21.4728, 2021-08-19T17:08:06.4851520+08:00, True
21.47667, 2021-08-19T17:08:06.4890130+08:00, True
21.48074, 2021-08-19T17:08:06.4931220+08:00, True
21.48464, 2021-08-19T17:08:06.4970240+08:00, True
21.48881, 2021-08-19T17:08:06.5011580+08:00, True
21.4927, 2021-08-19T17:08:06.5050470+08:00, True
21.49692, 2021-08-19T17:08:06.5092700+08:00, True
21.50067, 2021-08-19T17:08:06.5130320+08:00, True
21.5049, 2021-08-19T17:08:06.5172300+08:00, True
21.50877, 2021-08-19T17:08:06.5210960+08:00, True
21.51282, 2021-08-19T17:08:06.5251510+08:00, True
21.51662, 2021-08-19T17:08:06.5289430+08:00, True
21.52074, 2021-08-19T17:08:06.5330850+08:00, True
21.52494, 2021-08-19T17:08:06.5372720+08:00, True
21.52883, 2021-08-19T17:08:06.5411630+08:00, True
21.53285, 2021-08-19T17:08:06.5451770+08:00, True
21.53681, 2021-08-19T17:08:06.5491620+08:00, True
21.54086, 2021-08-19T17:08:06.5532170+08:00, True
21.54483, 2021-08-19T17:08:06.5571750+08:00, True
21.54885, 2021-08-19T17:08:06.5611990+08:00, True
21.55301, 2021-08-19T17:08:06.5653420+08:00, True
21.5568, 2021-08-19T17:08:06.5691190+08:00, True
21.56088, 2021-08-19T17:08:06.5732230+08:00, True
21.5648, 2021-08-19T17:08:06.5771250+08:00, True
21.56873, 2021-08-19T17:08:06.5810670+08:00, True
21.57277, 2021-08-19T17:08:06.5850950+08:00, True
21.57683, 2021-08-19T17:08:06.5891710+08:00, True
21.58074, 2021-08-19T17:08:06.5930870+08:00, True
21.58462, 2021-08-19T17:08:06.5969510+08:00, True
21.58877, 2021-08-19T17:08:06.6010930+08:00, True
21.59276, 2021-08-19T17:08:06.6050970+08:00, True
21.59689, 2021-08-19T17:08:06.6092140+08:00, True
21.60498, 2021-08-19T17:08:06.6174080+08:00, True
21.6088, 2021-08-19T17:08:06.6211320+08:00, True
21.61286, 2021-08-19T17:08:06.6252080+08:00, True
21.61668, 2021-08-19T17:08:06.6290100+08:00, True
21.62108, 2021-08-19T17:08:06.6335050+08:00, True
21.62479, 2021-08-19T17:08:06.6371410+08:00, True
21.62909, 2021-08-19T17:08:06.6414710+08:00, True
21.63335, 2021-08-19T17:08:06.6457610+08:00, True
21.64126, 2021-08-19T17:08:06.6536820+08:00, True
21.64463, 2021-08-19T17:08:06.6569880+08:00, True
21.64881, 2021-08-19T17:08:06.6612300+08:00, True
21.65311, 2021-08-19T17:08:06.6655000+08:00, True
21.66093, 2021-08-19T17:08:06.6733290+08:00, True
21.66525, 2021-08-19T17:08:06.6776820+08:00, True
21.66903, 2021-08-19T17:08:06.6814530+08:00, True
21.67288, 2021-08-19T17:08:06.6852790+08:00, True
21.6771, 2021-08-19T17:08:06.6894690+08:00, True
21.68099, 2021-08-19T17:08:06.6933780+08:00, True
21.6855, 2021-08-19T17:08:06.6978700+08:00, True
21.68865, 2021-08-19T17:08:06.7009920+08:00, True
