t, x , y, z , scale_x, scale_y, scale_z, stimulusOn
0.02, 2021-06-16T12:47:43.1682580+08:00, 0, 8.682408, 49.24039, 1, 1, 1, False
0.12, 2021-06-16T12:47:44.1070330+08:00, 0, 8.682408, 49.24039, 1, 1, 1, False
0.22, 2021-06-16T12:47:44.2836270+08:00, 0, 8.682408, 49.24039, 1, 1, 1, False
0.2254883, 2021-06-16T12:47:44.2890030+08:00, 0, 8.682408, 49.24039, 1, 1, 1, False
0.2292521, 2021-06-16T12:47:44.2927920+08:00, 0, 8.682408, 49.24039, 1, 1, 1, False
0.233648, 2021-06-16T12:47:44.2971890+08:00, 0, 8.682408, 49.24039, 1, 1, 1, False
0.2374913, 2021-06-16T12:47:44.3010690+08:00, 0, 8.682408, 49.24039, 1, 1, 1, False
0.2461669, 2021-06-16T12:47:44.3097250+08:00, 0, 8.682408, 49.24039, 1, 1, 1, False
0.2537587, 2021-06-16T12:47:44.3173020+08:00, 0, 8.682408, 49.24039, 1, 1, 1, False
0.2627031, 2021-06-16T12:47:44.3262450+08:00, 0, 8.682408, 49.24039, 1, 1, 1, False
0.270091, 2021-06-16T12:47:44.3336240+08:00, 0, 8.682408, 49.24039, 1, 1, 1, False
0.2776306, 2021-06-16T12:47:44.3413200+08:00, 0, 8.682408, 49.24039, 1, 1, 1, False
0.2850279, 2021-06-16T12:47:44.3486460+08:00, 0, 8.682408, 49.24039, 1, 1, 1, False
0.2913764, 2021-06-16T12:47:44.3550600+08:00, 0, 8.682408, 49.24039, 1, 1, 1, False
0.3002085, 2021-06-16T12:47:44.3640060+08:00, 0, 8.682408, 49.24039, 1, 1, 1, False
0.3073287, 2021-06-16T12:47:44.3708590+08:00, 0, 8.682408, 49.24039, 1, 1, 1, False
0.3145747, 2021-06-16T12:47:44.3781730+08:00, 0, 8.682408, 49.24039, 1, 1, 1, False
0.3235435, 2021-06-16T12:47:44.3871930+08:00, 0, 8.682408, 49.24039, 1, 1, 1, False
0.3303279, 2021-06-16T12:47:44.3938770+08:00, 0, 8.682408, 49.24039, 1, 1, 1, False
0.3371476, 2021-06-16T12:47:44.4006860+08:00, 0, 8.682408, 49.24039, 1, 1, 1, False
0.3431591, 2021-06-16T12:47:44.4067060+08:00, 0, 8.682408, 49.24039, 1, 1, 1, False
0.3492628, 2021-06-16T12:47:44.4127910+08:00, 0, 8.682408, 49.24039, 1, 1, 1, False
0.3567176, 2021-06-16T12:47:44.4203380+08:00, 0, 8.682408, 49.24039, 1, 1, 1, False
0.363899, 2021-06-16T12:47:44.4274470+08:00, 0, 8.682408, 49.24039, 1, 1, 1, False
0.3698231, 2021-06-16T12:47:44.4333280+08:00, 0, 8.682408, 49.24039, 1, 1, 1, False
