t, x , y, z , scale_x, scale_y, scale_z, stimulusOn
0.02, 0, 0, 50, 1, 1, 1, True
0.12, 0, 0, 50, 1, 1, 1, True
0.22, 3.801405, -12.34995, 48.30143, 1, 1, 1, True
0.2313722, 2.256502, -10.86458, 48.75315, 1, 1, 1, True
0.2348212, 2.1305, -10.69415, 48.79648, 1, 1, 1, True
0.2387666, 2.1305, -10.69415, 48.79648, 1, 1, 1, True
0.2421341, 2.130907, -10.65152, 48.80578, 1, 1, 1, True
0.2462427, 2.130907, -10.65152, 48.80578, 1, 1, 1, True
0.2519606, 2.088712, -10.60889, 48.81689, 1, 1, 1, True
0.2583436, 2.088712, -10.60889, 48.81689, 1, 1, 1, True
0.2652513, 2.046498, -10.56624, 48.82793, 1, 1, 1, True
0.273281, 2.004264, -10.52359, 48.83889, 1, 1, 1, True
0.2795895, 2.004264, -10.52359, 48.83889, 1, 1, 1, True
0.2867193, 2.004264, -10.52359, 48.83889, 1, 1, 1, True
0.2952105, 2.004639, -10.48093, 48.84805, 1, 1, 1, True
0.3019771, 1.962377, -10.43827, 48.85889, 1, 1, 1, True
0.307825, 1.920096, -10.39559, 48.86967, 1, 1, 1, True
0.3144904, 1.83514, -10.35291, 48.882, 1, 1, 1, True
0.3207064, 1.751104, -10.18209, 48.92094, 1, 1, 1, True
0.3270464, 1.62361, -10.09664, 48.94305, 1, 1, 1, True
0.3334689, 1.496008, -10.01116, 48.96467, 1, 1, 1, True
0.3396982, 1.496008, -10.01116, 48.96467, 1, 1, 1, True
0.3463549, 1.453536, -9.968405, 48.97467, 1, 1, 1, True
0.3516437, 1.326249, -9.797318, 49.01279, 1, 1, 1, True
0.3584321, 1.32625, -9.797318, 49.01279, 1, 1, 1, True
0.3638209, 1.155755, -9.668923, 49.04259, 1, 1, 1, True
0.3706896, 1.155755, -9.668923, 49.04259, 1, 1, 1, True
0.3753802, 1.070707, -9.540462, 49.06968, 1, 1, 1, True
0.382728, 0.9855601, -9.411936, 49.09628, 1, 1, 1, True
0.3866691, 0.9855601, -9.411937, 49.09628, 1, 1, 1, True
0.3923028, 0.9427152, -9.411938, 49.09711, 1, 1, 1, True
0.3988535, 0.8998695, -9.411939, 49.09792, 1, 1, 1, True
0.4046052, 0.8574504, -9.283348, 49.12315, 1, 1, 1, True
0.4105047, 0.8147159, -9.240471, 49.13197, 1, 1, 1, True
0.4148741, 0.8147159, -9.240472, 49.13197, 1, 1, 1, True
0.4204152, 0.8147159, -9.240473, 49.13197, 1, 1, 1, True
0.4263452, 0.7292012, -9.154695, 49.14936, 1, 1, 1, True
