t 0.02, x 0, y 0, z 50, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.395596, x -2.647282, y -10.18209, z 48.88064, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.452224, x -2.648714, y -10.0539, z 48.90709, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.522832, x -2.650129, y -9.925639, z 48.9332, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.591276, x -2.651525, y -9.797311, z 48.95898, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.636244, x -2.697487, y -9.497619, z 49.0155, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.665283, x -2.697941, y -9.454776, z 49.02375, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.675887, x -2.741638, y -9.369067, z 49.03778, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.682592, x -2.741638, y -9.369067, z 49.03778, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.692224, x -2.741638, y -9.369067, z 49.03778, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.698893, x -2.741638, y -9.369067, z 49.03778, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.722182, x -2.741638, y -9.369067, z 49.03778, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.739764, x -2.741638, y -9.369067, z 49.03778, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.768676, x -2.741638, y -9.369067, z 49.03778, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.784883, x -2.741638, y -9.369067, z 49.03778, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.805503, x -2.741638, y -9.369067, z 49.03778, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.826338, x -2.741638, y -9.369067, z 49.03778, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.846918, x -2.741638, y -9.369067, z 49.03778, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.866294, x -2.741638, y -9.369067, z 49.03778, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.885351, x -2.741638, y -9.369067, z 49.03778, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.908686, x -2.741638, y -9.369067, z 49.03778, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.924213, x -2.741638, y -9.369067, z 49.03778, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.942575, x -2.741638, y -9.369067, z 49.03778, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.960724, x -2.741638, y -9.369067, z 49.03778, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.978839, x -2.741638, y -9.369067, z 49.03778, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.002765, x -2.741638, y -9.369067, z 49.03778, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.022197, x -2.741638, y -9.369067, z 49.03778, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.040218, x -2.741638, y -9.369067, z 49.03778, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.058445, x -2.741638, y -9.369067, z 49.03778, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.086142, x -2.741638, y -9.369067, z 49.03778, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.095421, x -2.73933, y -9.583281, z 48.9965, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.111562, x -2.692353, y -9.9684, z 48.92221, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.163474, x -2.245966, y -11.84191, z 48.52551, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.176456, x -2.245966, y -11.84191, z 48.52551, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.183219, x -2.026173, y -12.60347, z 48.34301, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.192627, x -1.807568, y -13.36192, z 48.14761, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.209414, x -1.762962, y -13.61401, z 48.07859, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.227872, x -1.504691, y -14.32623, z 47.88001, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.246253, x -1.334366, y -14.70202, z 47.77102, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.265906, x -1.333287, y -14.82708, z 47.73238, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.287898, x -1.331834, y -14.99367, z 47.68035, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.303835, x -1.290224, y -14.99367, z 47.6815, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.321999, x -1.28987, y -15.03529, z 47.6684, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.344655, x -1.28987, y -15.03529, z 47.6684, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.359605, x -1.28987, y -15.03529, z 47.6684, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.382563, x -1.289514, y -15.0769, z 47.65527, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.398234, x -1.289158, y -15.11849, z 47.64209, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.416681, x -1.288442, y -15.20165, z 47.61565, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.435103, x -1.288442, y -15.20165, z 47.61565, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.459222, x -1.246542, y -15.24322, z 47.60347, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.477702, x -1.204662, y -15.28477, z 47.59122, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.492647, x -1.204662, y -15.28477, z 47.59122, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.511463, x -1.204324, y -15.3263, z 47.57787, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.530298, x -1.203985, y -15.36783, z 47.56448, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.548714, x -1.161159, y -15.53382, z 47.5116, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.567748, x -1.076374, y -15.78245, z 47.43159, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.586396, x -1.075748, y -15.86523, z 47.40398, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.610385, x -1.075118, y -15.94796, z 47.37622, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.624167, x -1.075118, y -15.94796, z 47.37622, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.646927, x -1.074485, y -16.03065, z 47.34832, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.662335, x -1.032859, y -16.07197, z 47.33524, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.681143, x -1.032859, y -16.07197, z 47.33524, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.699767, x -1.032859, y -16.07197, z 47.33524, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.717871, x -1.032859, y -16.07197, z 47.33524, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.737046, x -1.032859, y -16.07197, z 47.33524, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.755392, x -1.032859, y -16.07197, z 47.33524, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.778743, x -1.032859, y -16.07197, z 47.33524, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.79272, x -1.032859, y -16.07197, z 47.33524, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.816819, x -1.032859, y -16.07197, z 47.33524, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.830642, x -1.032859, y -16.07197, z 47.33524, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.900811, x -1.032859, y -16.07197, z 47.33524, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.912377, x -1.032859, y -16.07197, z 47.33524, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.923537, x -1.032859, y -16.07197, z 47.33524, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.931356, x -1.032859, y -16.07197, z 47.33524, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.939425, x -1.032859, y -16.07197, z 47.33524, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.952253, x -1.032859, y -16.07197, z 47.33524, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.974442, x -1.032859, y -16.07197, z 47.33524, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.985073, x -1.032859, y -16.07197, z 47.33524, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.001033, x -1.032859, y -16.07197, z 47.33524, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.019178, x -1.032859, y -16.07197, z 47.33524, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.042394, x -1.032859, y -16.07197, z 47.33524, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.056987, x -1.032859, y -16.07197, z 47.33524, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.081188, x -1.032859, y -16.07197, z 47.33524, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.094626, x -1.032859, y -16.07197, z 47.33524, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.112859, x -1.032859, y -16.07197, z 47.33524, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.131679, x -1.032859, y -16.07197, z 47.33524, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.150738, x -1.032859, y -16.07197, z 47.33524, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.169008, x -1.032859, y -16.07197, z 47.33524, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.187008, x -1.032859, y -16.07197, z 47.33524, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.210713, x -1.032859, y -16.07197, z 47.33524, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.229454, x -1.032859, y -16.07197, z 47.33524, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.243422, x -1.032859, y -16.07197, z 47.33524, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.262162, x -1.032859, y -16.07197, z 47.33524, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.281072, x -1.032859, y -16.07197, z 47.33524, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.29931, x -1.032859, y -16.07197, z 47.33524, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.317344, x -1.032859, y -16.07197, z 47.33524, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.340633, x -1.032859, y -16.07197, z 47.33524, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.360903, x -1.032859, y -16.07197, z 47.33524, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.373999, x -1.032859, y -16.07197, z 47.33524, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.392123, x -1.032859, y -16.07197, z 47.33524, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.420929, x -1.032859, y -16.07197, z 47.33524, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.432364, x -1.032859, y -16.07197, z 47.33524, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.451627, x -1.032859, y -16.07197, z 47.33524, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.466207, x -1.032859, y -16.07197, z 47.33524, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.485079, x -1.032859, y -16.07197, z 47.33524, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.504038, x -1.032859, y -16.07197, z 47.33524, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.522077, x -1.032859, y -16.07197, z 47.33524, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.540123, x -1.032859, y -16.07197, z 47.33524, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.563601, x -1.032859, y -16.07197, z 47.33524, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.581901, x -1.032859, y -16.07197, z 47.33524, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.596442, x -1.032859, y -16.07197, z 47.33524, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.614457, x -1.032859, y -16.07197, z 47.33524, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.642406, x -1.032859, y -16.07197, z 47.33524, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.655346, x -1.032859, y -16.07197, z 47.33524, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.674862, x -1.032859, y -16.07197, z 47.33524, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.693446, x -1.032859, y -16.07197, z 47.33524, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.707857, x -1.032859, y -16.07197, z 47.33524, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.726579, x -1.032859, y -16.07197, z 47.33524, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.744862, x -1.032859, y -16.07197, z 47.33524, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.763113, x -1.032859, y -16.07197, z 47.33524, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.788034, x -1.032859, y -16.07197, z 47.33524, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.801232, x -1.032859, y -16.07197, z 47.33524, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.819458, x -1.032859, y -16.07197, z 47.33524, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.83771, x -1.032859, y -16.07197, z 47.33524, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.861497, x -1.032859, y -16.07197, z 47.33524, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.880518, x -1.032859, y -16.07197, z 47.33524, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.899785, x -1.032859, y -16.07197, z 47.33524, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.913665, x -1.032859, y -16.07197, z 47.33524, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.932602, x -1.032859, y -16.07197, z 47.33524, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.950921, x -1.032859, y -16.07197, z 47.33524, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.968928, x -1.032859, y -16.07197, z 47.33524, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.991986, x -1.032859, y -16.07197, z 47.33524, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 4.011377, x -1.032859, y -16.07197, z 47.33524, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 4.02584, x -1.032859, y -16.07197, z 47.33524, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 4.104748, x -1.032859, y -16.07197, z 47.33524, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 4.112611, x -1.032859, y -16.07197, z 47.33524, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 4.125144, x -1.032859, y -16.07197, z 47.33524, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 4.13536, x -1.032859, y -16.07197, z 47.33524, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 4.144275, x -1.032859, y -16.07197, z 47.33524, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 4.152826, x -1.032859, y -16.07197, z 47.33524, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 4.161967, x -1.032859, y -16.07197, z 47.33524, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 4.180529, x -1.032859, y -16.07197, z 47.33524, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 4.199176, x -1.032859, y -16.07197, z 47.33524, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 4.217337, x -1.032859, y -16.07197, z 47.33524, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 4.24095, x -1.032859, y -16.07197, z 47.33524, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 4.25459, x -1.032859, y -16.07197, z 47.33524, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 4.277824, x -1.032859, y -16.07197, z 47.33524, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 4.29331, x -1.032859, y -16.07197, z 47.33524, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 4.311653, x -1.032859, y -16.07197, z 47.33524, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 4.32979, x -1.032859, y -16.07197, z 47.33524, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 4.353673, x -1.032859, y -16.07197, z 47.33524, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 4.372435, x -1.032859, y -16.07197, z 47.33524, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 4.391398, x -1.032859, y -16.07197, z 47.33524, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 4.405558, x -1.032859, y -16.07197, z 47.33524, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 4.424659, x -1.032859, y -16.07197, z 47.33524, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 4.443078, x -1.032859, y -16.07197, z 47.33524, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 4.461031, x -1.032859, y -16.07197, z 47.33524, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 4.483598, x -1.032859, y -16.07197, z 47.33524, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 4.503288, x -1.032859, y -16.07197, z 47.33524, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 4.517426, x -1.032859, y -16.07197, z 47.33524, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 4.535511, x -1.032859, y -16.07197, z 47.33524, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 4.553965, x -1.032859, y -16.07197, z 47.33524, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 4.575383, x -1.032859, y -16.07197, z 47.33524, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 4.596649, x -1.032859, y -16.07197, z 47.33524, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 4.610454, x -1.032859, y -16.07197, z 47.33524, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 4.628749, x -1.032859, y -16.07197, z 47.33524, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 4.652349, x -1.032859, y -16.07197, z 47.33524, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 4.671523, x -1.032859, y -16.07197, z 47.33524, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 4.690423, x -1.032859, y -16.07197, z 47.33524, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 4.704999, x -1.032859, y -16.07197, z 47.33524, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 4.723707, x -1.032859, y -16.07197, z 47.33524, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 4.741626, x -1.032859, y -16.07197, z 47.33524, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 4.759603, x -1.032859, y -16.07197, z 47.33524, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 4.778883, x -1.032859, y -16.07197, z 47.33524, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 4.802237, x -1.032859, y -16.07197, z 47.33524, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 4.816074, x -1.032859, y -16.07197, z 47.33524, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 4.833983, x -1.032859, y -16.07197, z 47.33524, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 4.856634, x -1.032859, y -16.07197, z 47.33524, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 4.872096, x -1.032859, y -16.07197, z 47.33524, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 4.890608, x -1.032859, y -16.07197, z 47.33524, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 4.908867, x -1.032859, y -16.07197, z 47.33524, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 4.936316, x -1.032859, y -16.07197, z 47.33524, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 4.94854, x -1.032859, y -16.07197, z 47.33524, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 4.967405, x -1.032859, y -16.07197, z 47.33524, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 4.98327, x -1.032859, y -16.07197, z 47.33524, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 5.002694, x -1.032859, y -16.07197, z 47.33524, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 5.022681, x -1.032859, y -16.07197, z 47.33524, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 5.041967, x -1.032859, y -16.07197, z 47.33524, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 5.060919, x -1.032859, y -16.07197, z 47.33524, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 5.084399, x -1.032859, y -16.07197, z 47.33524, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 5.10429, x -1.032859, y -16.07197, z 47.33524, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 5.120116, x -1.032859, y -16.07197, z 47.33524, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 5.139543, x -1.032859, y -16.07197, z 47.33524, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 5.159112, x -1.032859, y -16.07197, z 47.33524, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 5.177522, x -1.032859, y -16.07197, z 47.33524, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 5.196172, x -1.032859, y -16.07197, z 47.33524, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 5.219057, x -1.032859, y -16.07197, z 47.33524, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 5.239367, x -1.032859, y -16.07197, z 47.33524, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 5.255313, x -1.032859, y -16.07197, z 47.33524, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 5.320286, x -1.032859, y -16.07197, z 47.33524, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 5.327045, x -1.032859, y -16.07197, z 47.33524, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 5.336114, x -1.032859, y -16.07197, z 47.33524, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 5.3469, x -1.032859, y -16.07197, z 47.33524, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 5.355388, x -1.032859, y -16.07197, z 47.33524, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 5.373986, x -1.032859, y -16.07197, z 47.33524, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 5.393594, x -1.032859, y -16.07197, z 47.33524, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 5.410208, x -1.032859, y -16.07197, z 47.33524, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 5.429791, x -1.032859, y -16.07197, z 47.33524, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 5.450371, x -1.032859, y -16.07197, z 47.33524, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 5.469779, x -1.032859, y -16.07197, z 47.33524, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 5.493225, x -1.032859, y -16.07197, z 47.33524, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 5.509258, x -1.032859, y -16.07197, z 47.33524, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 5.532304, x -1.032859, y -16.07197, z 47.33524, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 5.549426, x -1.032859, y -16.07197, z 47.33524, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 5.568289, x -1.032859, y -16.07197, z 47.33524, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 5.58784, x -1.032859, y -16.07197, z 47.33524, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 5.610775, x -1.032859, y -16.07197, z 47.33524, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 5.630066, x -1.032859, y -16.07197, z 47.33524, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 5.646333, x -1.032859, y -16.07197, z 47.33524, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 5.666072, x -1.032859, y -16.07197, z 47.33524, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 5.686261, x -1.032859, y -16.07197, z 47.33524, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 5.70504, x -1.032859, y -16.07197, z 47.33524, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 5.724195, x -1.032859, y -16.07197, z 47.33524, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 5.747035, x -1.032859, y -16.07197, z 47.33524, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 5.766745, x -1.032859, y -16.07197, z 47.33524, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 5.782773, x -1.032859, y -16.07197, z 47.33524, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 5.802046, x -1.032859, y -16.07197, z 47.33524, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
