t, x1, y1, z1, scale_x1, scale_y1, scale_z1, x2, y2, z2, scale_x2, scale_y2, scale_z2, stimulusOn
0.02, 0, 0, 50, 1, 1, 1, 0, 0, 50, 1, 1, 1, True
0.12, 0, 0, 50, 1, 1, 1, 0, 0, 50, 1, 1, 1, True
0.22, 0, 0, 50, 1, 1, 1, 4.755022, -6.22337, 49.38279, 1, 1, 1, True
0.2332094, 4.755022, -6.22337, 49.38279, 1, 1, 1, 4.755022, -6.22337, 49.38279, 1, 1, 1, True
0.2476238, 4.755022, -6.22337, 49.38279, 1, 1, 1, 4.755022, -6.22337, 49.38279, 1, 1, 1, True
0.2531975, 4.755022, -6.22337, 49.38279, 1, 1, 1, 4.755022, -6.22337, 49.38279, 1, 1, 1, True
0.2570128, 4.755022, -6.22337, 49.38279, 1, 1, 1, 4.755022, -6.22337, 49.38279, 1, 1, 1, True
0.2609793, 4.755022, -6.22337, 49.38279, 1, 1, 1, 4.755022, -6.22337, 49.38279, 1, 1, 1, True
0.2651561, 4.755022, -6.22337, 49.38279, 1, 1, 1, 4.755022, -6.22337, 49.38279, 1, 1, 1, True
0.2689667, 4.755022, -6.22337, 49.38279, 1, 1, 1, 4.755022, -6.22337, 49.38279, 1, 1, 1, True
0.2773566, 4.755022, -6.22337, 49.38279, 1, 1, 1, 4.755022, -6.22337, 49.38279, 1, 1, 1, True
0.285037, 4.755022, -6.22337, 49.38279, 1, 1, 1, 4.755022, -6.22337, 49.38279, 1, 1, 1, True
0.293829, 4.755022, -6.22337, 49.38279, 1, 1, 1, 4.755022, -6.22337, 49.38279, 1, 1, 1, True
0.3016987, 4.755022, -6.22337, 49.38279, 1, 1, 1, 4.755022, -6.22337, 49.38279, 1, 1, 1, True
0.3090567, 4.755022, -6.22337, 49.38279, 1, 1, 1, 4.755022, -6.22337, 49.38279, 1, 1, 1, True
0.3171386, 4.755022, -6.22337, 49.38279, 1, 1, 1, 4.755022, -6.22337, 49.38279, 1, 1, 1, True
0.3238127, 4.755022, -6.22337, 49.38279, 1, 1, 1, 4.755022, -6.22337, 49.38279, 1, 1, 1, True
0.3313735, 4.755022, -6.22337, 49.38279, 1, 1, 1, 4.755022, -6.22337, 49.38279, 1, 1, 1, True
0.3387527, 4.755022, -6.22337, 49.38279, 1, 1, 1, 4.755022, -6.22337, 49.38279, 1, 1, 1, True
0.3459911, 4.755022, -6.22337, 49.38279, 1, 1, 1, 4.755022, -6.22337, 49.38279, 1, 1, 1, True
0.35216, 4.755022, -6.22337, 49.38279, 1, 1, 1, 4.755022, -6.22337, 49.38279, 1, 1, 1, True
0.3591464, 4.755022, -6.22337, 49.38279, 1, 1, 1, 4.755022, -6.22337, 49.38279, 1, 1, 1, True
0.3658149, 4.755022, -6.22337, 49.38279, 1, 1, 1, 4.755022, -6.22337, 49.38279, 1, 1, 1, True
0.3729252, 4.755022, -6.22337, 49.38279, 1, 1, 1, 4.755022, -6.22337, 49.38279, 1, 1, 1, True
0.3797142, 4.755022, -6.22337, 49.38279, 1, 1, 1, 4.755022, -6.22337, 49.38279, 1, 1, 1, True
0.3861173, 4.755022, -6.22337, 49.38279, 1, 1, 1, 4.755022, -6.22337, 49.38279, 1, 1, 1, True
0.39342, 4.755022, -6.22337, 49.38279, 1, 1, 1, 4.755022, -6.22337, 49.38279, 1, 1, 1, True
0.399176, 4.755022, -6.22337, 49.38279, 1, 1, 1, 4.755022, -6.22337, 49.38279, 1, 1, 1, True
