t, x , y, z , scale_x, scale_y, scale_z, stimulusOn
0.02, 18.26352, 0, 9.848078, 1, 1, 1, True
0.12, 18.26352, 0, 9.848078, 1, 1, 1, True
0.22, 18.37294, -1.339862, 9.775349, 1, 1, 1, True
0.2954355, 18.37313, -1.348509, 9.774191, 1, 1, 1, True
0.3603508, 18.37332, -1.357156, 9.773026, 1, 1, 1, False
0.366008, 18.37332, -1.357156, 9.773026, 1, 1, 1, True
0.3738434, 18.37332, -1.357156, 9.773026, 1, 1, 1, True
0.3778023, 18.37332, -1.357156, 9.773026, 1, 1, 1, True
0.3867712, 18.37332, -1.357156, 9.773026, 1, 1, 1, True
0.3941299, 18.37332, -1.357156, 9.773026, 1, 1, 1, True
0.3975031, 18.37332, -1.357156, 9.773026, 1, 1, 1, True
0.4017372, 18.37332, -1.357156, 9.773026, 1, 1, 1, True
0.4098478, 18.37332, -1.357156, 9.773026, 1, 1, 1, True
0.417262, 18.37332, -1.357156, 9.773026, 1, 1, 1, True
0.4246899, 18.37332, -1.357156, 9.773026, 1, 1, 1, True
0.4324434, 18.37332, -1.357156, 9.773026, 1, 1, 1, True
0.441345, 18.37332, -1.357156, 9.773026, 1, 1, 1, True
0.4491104, 18.37332, -1.357156, 9.773026, 1, 1, 1, True
0.4561937, 18.37332, -1.357156, 9.773026, 1, 1, 1, True
0.462471, 18.37332, -1.357156, 9.773026, 1, 1, 1, True
0.4696272, 18.37332, -1.357156, 9.773026, 1, 1, 1, True
0.4759785, 18.37332, -1.357156, 9.773026, 1, 1, 1, True
0.4827005, 18.37332, -1.357156, 9.773026, 1, 1, 1, True
0.4903492, 18.37332, -1.357156, 9.773026, 1, 1, 1, True
0.4977757, 18.37332, -1.357156, 9.773026, 1, 1, 1, True
0.5044038, 18.37332, -1.357156, 9.773026, 1, 1, 1, True
0.510272, 18.37332, -1.357156, 9.773026, 1, 1, 1, True
0.5169565, 18.37332, -1.357156, 9.773026, 1, 1, 1, True
