t, stimulusOn
2.893613, False
2.899231, False
2.904628, False
2.909722, False
2.915735, False
2.920819, False
2.92684, False
2.93246, False
2.936835, False
2.941597, False
2.94703, False
2.952803, False
2.958282, False
2.963273, False
2.969114, False
2.975407, False
2.980825, False
2.986581, False
2.993068, False
2.99911, True
3.004756, True
3.009716, True
3.01431, True
3.020533, True
3.024702, True
3.030535, True
3.036469, True
3.040552, True
3.045379, True
3.050708, True
3.05654, True
3.061292, True
3.06588, True
3.071541, True
3.076764, True
3.081726, True
3.08878, True
3.092755, True
3.097091, True
3.102233, False
3.108805, False
3.113309, False
3.118908, False
3.124796, False
3.1301, False
3.135234, False
3.1409, False
3.146017, False
3.152971, False
3.157078, False
3.162653, False
3.168905, False
3.173536, False
3.179026, False
3.18489, False
3.190284, False
3.196983, False
3.200782, False
3.206114, False
3.21308, False
3.216968, False
3.223328, False
3.229105, False
3.23364, False
3.240717, False
3.245047, False
3.250202, False
3.256853, False
3.261431, False
3.267257, False
3.273277, True
3.278264, True
3.284906, True
3.288913, True
3.294312, True
3.301093, True
3.305328, True
3.310956, True
3.316839, True
3.321844, True
3.32734, True
3.333484, True
3.338499, True
3.345037, True
3.349992, True
3.355174, True
3.361103, True
3.366122, True
3.37271, True
3.377195, False
3.382428, False
3.389082, False
3.393977, False
3.4012, False
3.404772, False
3.411231, False
3.416883, False
3.422145, False
3.427027, False
3.432924, False
3.437651, False
3.443386, False
3.449012, False
3.466039, False
3.473161, False
3.476603, False
3.480676, False
3.48458, False
3.4887, False
3.492811, False
3.496699, False
3.500659, False
3.504719, False
3.510103, False
3.515188, False
3.520996, False
3.526189, False
3.531417, False
3.537126, False
3.543076, False
3.549011, False
3.553607, False
3.559616, False
3.564966, False
3.570304, False
3.576845, False
3.580806, False
3.586306, False
3.59273, False
3.597542, False
3.60347, False
3.609115, False
3.613842, False
3.619921, False
3.624895, False
3.630498, False
3.636703, False
3.641879, False
3.647354, True
3.652855, True
3.657833, True
3.663293, True
3.668827, True
3.674158, True
3.678971, True
3.684935, True
3.689697, True
3.695193, True
3.701041, True
3.70637, True
3.713006, True
3.716882, True
3.723016, True
3.728562, True
3.734101, True
3.741179, True
3.744669, True
3.750038, False
3.757156, False
3.760686, False
3.766731, False
3.772819, False
3.777303, False
3.782932, False
3.788948, False
3.793216, False
3.799395, False
3.804727, False
3.810409, False
3.817046, False
3.821102, False
3.826129, False
3.833037, False
3.837283, False
3.843021, False
3.848624, False
3.854099, False
3.860865, False
3.865342, False
3.870534, False
3.876718, False
3.881738, False
3.887268, False
3.893465, False
3.89826, False
3.905177, False
3.909572, False
3.914593, False
3.920681, False
3.925136, False
3.930698, False
3.936733, False
3.941588, False
3.946972, False
3.952874, False
3.957761, False
3.963183, False
3.969433, False
3.97438, False
3.980831, False
3.985868, False
3.990984, False
3.997061, False
4.001808, False
4.007051, False
4.012923, False
4.017941, False
4.024786, False
4.029068, False
4.034517, False
4.041119, False
4.046194, False
4.052915, False
4.056822, False
4.062223, False
4.068829, False
4.072809, False
4.077824, False
4.083593, False
4.088851, False
4.09437, False
4.100677, False
4.105052, False
4.110575, False
4.116907, False
4.121288, False
4.126817, False
4.133021, False
4.137481, False
4.142842, False
4.16607, False
4.173335, False
4.176597, False
4.180789, False
4.184794, False
4.188565, False
4.192705, False
4.197111, False
4.200495, False
4.204678, False
4.208797, False
4.213527, False
4.21929, False
4.224687, False
4.230005, False
4.236911, False
4.241304, False
4.246605, False
4.252808, False
4.257433, False
4.262761, False
4.268816, False
4.27338, False
4.279065, False
4.284648, False
4.290123, False
4.294884, False
4.300817, False
4.305758, False
4.311124, False
4.316903, False
4.322581, False
4.329198, False
4.33276, False
4.338382, False
4.344913, False
4.348826, False
4.353806, False
4.358911, False
4.364689, False
4.370145, False
4.375032, False
4.380815, False
4.385978, False
4.391104, False
4.396658, False
4.402211, False
4.407136, False
4.412929, False
4.418457, False
4.424779, False
4.429212, False
4.435071, False
4.440583, False
4.445482, False
4.450864, False
4.456854, False
4.461819, False
4.46678, False
4.472941, False
4.477939, False
4.482958, False
4.488958, False
4.494441, False
4.500803, False
4.504909, False
4.510908, False
4.516792, False
4.521309, False
4.526775, False
4.53274, False
4.536702, False
4.541914, False
4.548643, False
4.552528, False
4.5569, False
4.562109, False
4.568744, False
4.572936, False
4.578296, False
4.584865, False
4.589775, False
4.594652, False
4.600705, False
4.605713, False
4.610659, False
4.616643, False
4.621685, False
4.627092, False
4.63305, False
4.638402, False
4.644891, False
4.64889, False
4.655039, False
4.660692, False
4.66569, False
4.670652, False
4.676736, False
4.681725, False
4.687189, False
4.693284, False
4.698039, False
4.705029, False
4.709651, False
4.714645, False
4.721044, False
4.725985, False
4.730588, False
4.736858, False
4.74129, False
4.74674, False
4.753028, False
4.757363, False
4.762829, False
4.768819, False
4.774464, False
4.78107, False
4.784898, False
4.789577, False
4.795083, False
4.800663, False
4.806327, False
4.813079, False
4.816819, False
4.822743, False
4.829021, False
4.832901, False
4.83784, False
4.842877, False
4.848954, False
4.865366, False
4.868538, False
4.872548, False
4.876777, False
4.880456, False
4.884881, False
4.888551, False
4.892721, False
4.896743, False
4.901525, False
4.907194, False
4.912863, False
4.917273, False
4.922732, False
4.928779, False
4.934262, False
4.940804, False
4.945038, False
4.950249, False
4.95698, False
4.961195, False
4.966501, False
4.972944, False
4.977409, False
4.982704, False
4.988764, False
4.993884, False
5.000731, False
5.004667, False
5.010756, False
5.01708, False
5.021113, False
5.026721, False
5.032918, False
5.037775, False
5.043256, False
5.048746, False
5.054354, False
5.060697, False
5.06466, False
5.069618, False
5.074713, False
5.08101, False
5.085471, False
5.090908, False
5.096711, False
5.101735, False
5.108628, False
5.113011, False
5.11804, False
5.124845, False
5.12908, False
5.134484, False
5.140661, False
5.144822, False
5.150103, False
5.157069, False
5.16074, False
5.166342, False
5.17256, False
5.17685, False
5.182481, False
5.191813, False
5.196588, False
5.204684, False
5.21238, False
5.216554, False
5.220523, False
5.224562, False
5.228577, False
5.232561, False
5.236668, False
5.240597, False
5.244676, False
5.248646, False
5.252743, False
5.256554, False
5.260662, False
5.264735, False
5.269552, False
5.274366, False
5.278967, False
5.284803, False
5.288923, False
5.293354, False
5.298055, False
5.304893, False
5.308753, False
5.312708, False
5.31696, False
5.321675, False
5.326501, False
5.332911, False
5.336628, False
5.340712, False
5.345834, False
5.350214, False
5.356908, False
5.360607, False
5.364646, False
5.36921, False
5.374087, False
5.379304, False
5.384716, False
5.388898, False
5.393314, False
5.398063, False
5.404972, False
5.408592, False
5.412543, False
5.417205, False
5.422235, False
5.426602, False
5.432898, False
5.436678, False
5.44104, False
5.445786, False
5.45266, False
5.456579, False
5.460618, False
5.465294, False
5.472689, False
5.476748, False
5.482135, False
5.488537, False
5.496702, False
5.500583, False
5.516648, False
5.520541, False
5.524614, False
5.528582, False
5.532588, False
5.536521, False
5.540631, False
5.54445, False
5.548542, False
5.552811, False
5.556865, False
5.560475, False
5.564673, False
5.568387, False
5.572549, False
5.576695, False
5.580819, False
5.585862, False
5.592527, False
5.596773, False
5.600496, False
5.605634, False
5.609954, False
5.614646, False
5.620504, False
5.624678, False
5.629298, False
5.634359, False
5.640846, False
5.644525, False
5.649475, False
5.653781, False
5.658921, False
5.664824, False
5.668694, False
5.674247, False
5.678775, False
5.684886, False
5.688547, False
5.693463, False
5.698439, False
5.704888, False
5.708843, False
5.713504, False
5.71842, False
5.724602, False
5.728517, False
5.73342, False
5.737994, False
5.742956, False
5.748557, False
5.753487, False
5.757961, False
5.762963, False
5.769032, False
5.7731, False
5.777811, False
5.782592, False
5.788744, False
5.792673, False
5.797514, False
5.802277, False
5.808656, False
5.812706, False
5.816982, False
5.821827, False
5.828876, False
5.832483, False
5.837348, False
5.841837, False
5.846788, False
5.85284, False
5.857121, False
5.861557, False
5.866441, False
5.873464, False
5.876484, False
5.88158, False
5.886993, False
5.892468, False
5.896572, False
5.901587, False
5.906909, False
5.912841, False
5.916687, False
5.921827, False
5.926322, False
5.932739, False
5.936711, False
5.941159, False
5.946198, False
5.952599, False
5.95666, False
5.961225, False
5.965839, False
5.971269, False
5.976465, False
5.981053, False
5.985603, False
5.990384, False
5.996638, False
6.000748, False
6.005912, False
6.01053, False
6.016871, False
6.02081, False
6.025326, False
6.030313, False
6.036786, False
6.040564, False
6.044815, False
6.049973, False
6.05687, False
6.060527, False
6.064676, False
6.069201, False
6.074393, False
6.080929, False
6.084567, False
6.089367, False
6.093935, False
6.098877, False
6.1046, False
6.109167, False
6.113773, False
6.118883, False
6.12496, False
6.128677, False
6.133566, False
6.150012, False
6.157025, False
6.165092, False
6.168594, False
6.17272, False
6.176726, False
6.180694, False
6.184554, False
6.188609, False
6.192534, False
6.196515, False
6.200771, False
6.204502, False
6.208421, False
6.212527, False
6.21675, False
6.221315, False
6.225901, False
6.231124, False
6.236606, False
6.24088, False
6.245804, False
6.250951, False
6.256641, False
6.260687, False
6.265556, False
6.272802, False
6.276521, False
6.280869, False
6.285681, False
6.290636, False
6.296577, False
6.301265, False
6.305916, False
6.311242, False
6.31684, False
6.322197, False
6.32866, False
6.332729, False
6.337187, False
6.342628, False
6.348921, False
6.352853, False
6.358274, False
6.364995, False
6.368591, False
6.37405, False
6.380928, False
6.384617, False
6.389289, False
6.394672, False
6.400834, False
6.404764, False
6.410147, False
6.416919, False
6.420629, False
6.425938, False
6.433033, False
6.436772, False
6.441732, False
6.447284, False
6.453067, False
6.457403, False
6.462935, False
6.468987, False
6.472638, False
6.477911, False
6.484975, False
6.488612, False
6.493659, False
6.501309, False
6.509635, False
6.516995, False
6.520564, False
6.524745, False
6.528736, False
6.532587, False
6.536446, False
6.540738, False
6.546078, False
6.550753, False
6.5566, False
6.561621, False
6.56634, False
6.572555, False
6.576795, False
6.581995, False
6.587071, False
6.592729, False
6.598006, False
6.602838, False
6.609334, False
6.613275, False
6.618692, False
6.624843, False
6.629089, False
6.634284, False
6.641026, False
6.644829, False
6.650025, False
6.656845, False
6.660697, False
6.665624, False
6.671288, False
6.676477, False
6.681523, False
6.686485, False
6.692621, False
6.696716, False
6.701968, False
6.70865, False
6.712463, False
6.717221, False
6.721896, False
6.727334, False
6.732884, False
6.738183, False
6.744827, False
6.748493, False
6.753845, False
6.758694, False
6.764977, False
6.76917, False
6.77468, False
6.780722, False
6.784686, False
6.790383, False
6.796896, False
6.800704, False
6.805387, False
6.810787, False
6.827782, False
6.83287, False
6.836583, False
6.84067, False
6.844457, False
6.848555, False
6.852584, False
6.856833, False
6.860404, False
6.864498, False
6.86868, False
6.872485, False
6.877357, False
6.882185, False
6.888692, False
6.892714, False
6.898005, False
6.903294, False
6.909333, False
6.913592, False
6.918725, False
6.92472, False
6.929743, False
6.934477, False
6.940651, False
6.945, False
6.950185, False
6.956671, False
6.963594, True
6.968666, True
6.972614, True
6.976802, True
6.981991, True
6.986785, True
6.992624, True
6.997427, True
7.002569, True
7.008814, True
7.013632, True
7.018486, True
7.024725, True
7.028808, True
7.034034, True
7.040669, True
7.044687, True
7.049869, True
7.056557, True
7.060687, True
7.065631, False
7.071372, False
7.076599, False
7.081658, False
7.086356, False
7.092457, False
7.096792, False
7.101976, False
7.106543, False
7.113028, False
7.116985, False
7.122193, False
7.127487, False
7.132673, False
7.137834, False
7.14318, False
7.149461, True
7.153783, True
7.159683, True
7.164875, True
7.170085, True
7.174688, True
7.180763, True
7.185575, True
7.190335, True
7.196897, True
7.201232, True
7.205882, True
7.211287, True
7.217006, True
7.221731, True
7.22701, True
7.232827, True
7.237506, True
7.242798, True
7.248711, True
7.253292, False
7.259129, False
7.264732, False
7.26949, False
7.274115, False
7.280585, False
7.284858, False
7.290546, False
7.296913, False
7.300785, False
7.305512, False
7.310917, False
7.316802, False
7.320998, False
7.326286, False
7.33155, False
7.337021, False
7.342029, False
7.348473, False
7.352865, False
7.357601, False
7.363009, False
7.36895, False
7.373231, False
7.378572, False
7.38466, False
7.388872, False
7.394551, False
7.400961, False
7.404617, False
7.410004, False
7.414944, False
7.420806, False
7.425416, False
7.43107, False
7.436714, False
7.441598, False
7.446375, False
7.452649, False
7.456717, False
7.461938, False
7.468882, False
7.476717, False
7.50071, False
7.504506, False
7.508459, False
7.512802, False
7.516622, False
7.520526, False
7.528913, False
7.532508, False
7.540983, False
7.548686, False
7.55317, False
7.556542, False
7.560437, False
7.564728, False
7.568472, False
7.57249, False
7.576732, False
7.580635, False
7.584531, False
7.588472, False
7.592723, False
7.597996, False
7.60497, False
7.608729, False
7.613547, False
7.620565, False
7.628787, False
7.640848, False
7.644665, False
7.648671, False
7.652651, False
7.656604, False
7.660524, False
7.664696, False
7.668364, False
7.672675, False
7.676606, False
7.680583, False
7.685565, False
7.690227, False
7.695439, False
7.70086, False
7.706214, False
7.713055, False
7.716555, False
7.721336, False
7.726662, False
7.732779, False
7.736906, False
7.742114, False
7.748672, False
7.752735, False
7.757943, False
7.764869, False
7.768689, False
7.773533, False
7.778748, False
7.784629, False
7.789624, False
7.794363, False
7.800827, False
7.805391, False
7.810166, False
7.816967, False
7.821081, False
7.825809, False
7.832683, False
7.837095, False
7.84208, False
7.847559, False
7.853138, False
7.858957, False
7.864884, False
7.869369, False
7.87545, False
7.88116, False
7.886226, False
7.891098, False
7.897178, False
7.902599, False
7.908624, False
7.917048, False
7.920452, False
7.924706, False
7.929975, False
7.936926, False
7.941369, False
7.946794, False
7.952994, False
7.95836, False
7.964926, False
7.968866, False
7.97497, False
7.980698, False
7.985827, False
7.9906, False
7.996913, False
8.002258, False
8.008619, False
8.012903, False
8.018736, False
8.024528, False
8.028809, False
8.034646, False
8.040932, False
8.045383, False
8.05129, False
8.057305, False
8.061951, False
8.068693, False
8.072772, False
8.078425, False
8.084637, False
8.089946, False
8.094871, False
8.100829, False
8.105615, False
8.111242, False
8.116976, False
8.122728, False
8.128912, False
8.133107, False
8.139195, False
8.144577, False
8.150006, False
8.154812, False
8.160812, False
8.165899, False
8.172713, False
8.178534, False
8.184668, False
8.188463, False
8.193549, False
8.199408, False
8.204805, False
8.210015, False
8.216507, False
8.235254, False
8.24075, False
8.244573, False
8.248524, False
8.252658, False
8.256415, False
8.26053, False
8.264609, False
8.268578, False
8.272454, False
8.276532, False
8.28069, False
8.286389, False
8.292573, False
8.296802, False
8.302458, False
8.308721, False
8.31321, False
8.318713, False
8.32475, False
8.329865, False
8.335324, False
8.341322, False
8.346226, False
8.353022, False
8.356682, False
8.362498, False
8.368746, False
8.372821, False
8.378509, False
8.384558, False
8.389253, False
8.394823, False
8.400539, False
8.406312, False
8.412661, False
8.416891, False
8.422894, False
8.428665, False
8.433623, False
8.438517, False
8.444624, False
8.449636, Fa
