t 0.02, x -25, y 0, z 43.30127, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 12.94458, x -4.76784, y 0, z 49.77216, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 12.94889, x -4.807467, y 0, z 49.76834, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 12.95231, x -4.852875, y 0, z 49.76394, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 12.95635, x -4.897764, y 0, z 49.75954, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 12.96045, x -4.933405, y 0, z 49.75602, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 12.96424, x -4.975473, y 0, z 49.75183, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 12.96845, x -5.018254, y 0, z 49.74754, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 12.97227, x -5.057657, y 0, z 49.74354, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 12.9766, x -5.101518, y 0, z 49.73906, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 12.98044, x -5.141351, y 0, z 49.73496, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 12.98441, x -5.186468, y 0, z 49.73028, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 12.98822, x -5.226406, y 0, z 49.7261, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 12.99236, x -5.267753, y 0, z 49.72173, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 12.99646, x -5.307479, y 0, z 49.71751, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.0003, x -5.350517, y 0, z 49.71289, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.00445, x -5.39327, y 0, z 49.70827, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.00828, x -5.433213, y 0, z 49.70393, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.01247, x -5.476458, y 0, z 49.69918, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.01642, x -5.516275, y 0, z 49.69477, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.02042, x -5.55989, y 0, z 49.68991, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.02433, x -5.601009, y 0, z 49.6853, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.02847, x -5.642642, y 0, z 49.68058, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.0322, x -5.683302, y 0, z 49.67595, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.03644, x -5.726415, y 0, z 49.671, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.04027, x -5.765142, y 0, z 49.66652, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.0444, x -5.80923, y 0, z 49.66138, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.04879, x -5.849159, y 0, z 49.6567, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.05236, x -5.892041, y 0, z 49.65163, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.0563, x -5.937745, y 0, z 49.64618, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.06043, x -5.974883, y 0, z 49.64172, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.06428, x -6.015846, y 0, z 49.63678, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.0684, x -6.058698, y 0, z 49.63157, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.07243, x -6.098758, y 0, z 49.62666, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.07644, x -6.141602, y 0, z 49.62137, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.08043, x -6.183472, y 0, z 49.61617, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.08439, x -6.225108, y 0, z 49.61097, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.0883, x -6.266606, y 0, z 49.60574, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.09243, x -6.307729, y 0, z 49.60053, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.09635, x -6.348301, y 0, z 49.59535, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.10042, x -6.391237, y 0, z 49.58984, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.10436, x -6.431936, y 0, z 49.58458, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.10829, x -6.474175, y 0, z 49.57908, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.11247, x -6.515152, y 0, z 49.57371, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.11638, x -6.555907, y 0, z 49.56834, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.12041, x -6.599313, y 0, z 49.56258, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.12437, x -6.639893, y 0, z 49.55716, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.1284, x -6.681733, y 0, z 49.55153, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.13222, x -6.722841, y 0, z 49.54597, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.1365, x -6.764609, y 0, z 49.54029, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.14034, x -6.804259, y 0, z 49.53486, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.14451, x -6.84865, y 0, z 49.52874, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.14881, x -6.888462, y 0, z 49.52322, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.15233, x -6.931738, y 0, z 49.51718, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.15726, x -6.976319, y 0, z 49.51092, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.16027, x -7.012855, y 0, z 49.50576, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.16433, x -7.063939, y 0, z 49.49849, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.1684, x -7.095108, y 0, z 49.49403, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.17237, x -7.137272, y 0, z 49.48797, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.17639, x -7.179408, y 0, z 49.48188, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.18046, x -7.220518, y 0, z 49.47589, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.18435, x -7.262251, y 0, z 49.46979, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.18819, x -7.304361, y 0, z 49.46358, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.19246, x -7.344699, y 0, z 49.45761, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.1965, x -7.384441, y 0, z 49.45169, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.20041, x -7.42867, y 0, z 49.44507, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.20434, x -7.470486, y 0, z 49.43877, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.2084, x -7.510968, y 0, z 49.43264, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.2122, x -7.551666, y 0, z 49.42643, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.21638, x -7.593709, y 0, z 49.41999, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.22046, x -7.633062, y 0, z 49.41393, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.22426, x -7.676282, y 0, z 49.40723, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.22832, x -7.718477, y 0, z 49.40066, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.23228, x -7.757834, y 0, z 49.39449, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.23645, x -7.799767, y 0, z 49.38789, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.24039, x -7.840728, y 0, z 49.3814, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.24444, x -7.88388, y 0, z 49.37453, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.24892, x -7.924629, y 0, z 49.36801, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.25224, x -7.966456, y 0, z 49.36127, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.25635, x -8.012803, y 0, z 49.35378, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.2604, x -8.047144, y 0, z 49.34819, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.26422, x -8.089561, y 0, z 49.34125, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.26842, x -8.131404, y 0, z 49.33437, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.27226, x -8.170897, y 0, z 49.32785, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.27645, x -8.214288, y 0, z 49.32064, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.28044, x -8.253937, y 0, z 49.31402, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.28434, x -8.297255, y 0, z 49.30675, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.28823, x -8.338411, y 0, z 49.2998, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.29244, x -8.378738, y 0, z 49.29297, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.29642, x -8.418825, y 0, z 49.28614, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.30039, x -8.46236, y 0, z 49.27868, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.3044, x -8.503374, y 0, z 49.27162, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.30831, x -8.544365, y 0, z 49.26453, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.31247, x -8.585778, y 0, z 49.25733, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.31637, x -8.626052, y 0, z 49.25029, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.32052, x -8.669031, y 0, z 49.24274, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.32434, x -8.709188, y 0, z 49.23566, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.32835, x -8.751979, y 0, z 49.22807, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.33221, x -8.791337, y 0, z 49.22106, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.33639, x -8.832747, y 0, z 49.21364, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.34047, x -8.87254, y 0, z 49.20648, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.34441, x -8.91553, y 0, z 49.19871, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.34878, x -8.957567, y 0, z 49.19108, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.3523, x -8.998244, y 0, z 49.18365, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.35626, x -9.043229, y 0, z 49.1754, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.36052, x -9.079495, y 0, z 49.16872, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.36424, x -9.120255, y 0, z 49.16117, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.3684, x -9.164113, y 0, z 49.15302, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.37226, x -9.202353, y 0, z 49.14587, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.37647, x -9.245158, y 0, z 49.13784, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.38045, x -9.284968, y 0, z 49.13033, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.38435, x -9.328251, y 0, z 49.12213, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.38818, x -9.369211, y 0, z 49.11433, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.39245, x -9.409341, y 0, z 49.10666, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.39639, x -9.448639, y 0, z 49.09912, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.40048, x -9.492633, y 0, z 49.09063, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.40431, x -9.533118, y 0, z 49.08278, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.40841, x -9.575102, y 0, z 49.07461, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.41246, x -9.614464, y 0, z 49.06691, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.41635, x -9.656639, y 0, z 49.05863, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.42049, x -9.698256, y 0, z 49.05042, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.42432, x -9.738158, y 0, z 49.04251, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.42849, x -9.780706, y 0, z 49.03405, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.43219, x -9.8201, y 0, z 49.02617, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.43645, x -9.86284, y 0, z 49.01759, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.44044, x -9.900841, y 0, z 49.00993, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.44454, x -9.944584, y 0, z 49.00108, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.44885, x -9.985513, y 0, z 48.99275, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.4523, x -10.02755, y 0, z 48.98417, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.4564, x -10.07175, y 0, z 48.97509, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.46045, x -10.10723, y 0, z 48.96778, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.46429, x -10.14922, y 0, z 48.9591, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.46839, x -10.19078, y 0, z 48.95047, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.47231, x -10.23014, y 0, z 48.94225, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.47645, x -10.2721, y 0, z 48.93346, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.48045, x -10.31227, y 0, z 48.92501, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.48442, x -10.35468, y 0, z 48.91606, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.48816, x -10.39571, y 0, z 48.90735, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.49241, x -10.43631, y 0, z 48.8987, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.49643, x -10.47464, y 0, z 48.89051, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.50039, x -10.51818, y 0, z 48.88116, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.50441, x -10.55935, y 0, z 48.87228, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.50836, x -10.59991, y 0, z 48.8635, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.51244, x -10.641, y 0, z 48.85457, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.51637, x -10.6814, y 0, z 48.84575, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.52043, x -10.72318, y 0, z 48.8366, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.52436, x -10.76334, y 0, z 48.82776, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.52843, x -10.80482, y 0, z 48.8186, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.53223, x -10.84499, y 0, z 48.8097, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.53644, x -10.88666, y 0, z 48.80042, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.54022, x -10.9255, y 0, z 48.79174, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.54455, x -10.96854, y 0, z 48.78208, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.54878, x -11.00715, y 0, z 48.77338, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.55242, x -11.05136, y 0, z 48.76338, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.55629, x -11.09453, y 0, z 48.75358, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.56041, x -11.13172, y 0, z 48.7451, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.56432, x -11.17116, y 0, z 48.73608, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.56852, x -11.21327, y 0, z 48.72641, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.57233, x -11.25312, y 0, z 48.71722, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.57638, x -11.29595, y 0, z 48.7073, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.58049, x -11.33483, y 0, z 48.69827, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.58421, x -11.37618, y 0, z 48.68863, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.58819, x -11.41804, y 0, z 48.67883, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.59243, x -11.45597, y 0, z 48.66992, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.59647, x -11.49659, y 0, z 48.66034, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.60038, x -11.53975, y 0, z 48.65012, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.60441, x -11.58091, y 0, z 48.64034, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.60838, x -11.62078, y 0, z 48.63083, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.61241, x -11.66183, y 0, z 48.621, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.61646, x -11.70222, y 0, z 48.61129, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.62038, x -11.74329, y 0, z 48.60139, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.62435, x -11.78451, y 0, z 48.59141, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.62844, x -11.82434, y 0, z 48.58173, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.63226, x -11.8648, y 0, z 48.57187, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.63643, x -11.90634, y 0, z 48.5617, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.64025, x -11.94524, y 0, z 48.55215, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.64449, x -11.9876, y 0, z 48.54171, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.64871, x -12.02639, y 0, z 48.53211, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.65236, x -12.06956, y 0, z 48.52139, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.65628, x -12.11238, y 0, z 48.51072, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.66046, x -12.14945, y 0, z 48.50145, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.66426, x -12.18929, y 0, z 48.49146, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.66841, x -12.23171, y 0, z 48.48077, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.67228, x -12.27034, y 0, z 48.47101, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.67646, x -12.31244, y 0, z 48.46033, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.6805, x -12.35171, y 0, z 48.45034, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.68436, x -12.39416, y 0, z 48.4395, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.68821, x -12.4351, y 0, z 48.429, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.69254, x -12.47425, y 0, z 48.41893, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.69639, x -12.51332, y 0, z 48.40885, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.70041, x -12.55719, y 0, z 48.39749, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.70435, x -12.59619, y 0, z 48.38735, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.70842, x -12.63696, y 0, z 48.37672, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.71246, x -12.67684, y 0, z 48.36629, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.71647, x -12.71806, y 0, z 48.35546, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.72037, x -12.75905, y 0, z 48.34467, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.72427, x -12.79957, y 0, z 48.33395, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.72828, x -12.83907, y 0, z 48.32347, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.73221, x -12.87851, y 0, z 48.31298, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.73651, x -12.91908, y 0, z 48.30215, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.7402, x -12.95887, y 0, z 48.29148, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.74453, x -13.00233, y 0, z 48.2798, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.74881, x -13.03966, y 0, z 48.26974, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.75226, x -13.08342, y 0, z 48.25789, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.75628, x -13.12668, y 0, z 48.24614, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.76053, x -13.16155, y 0, z 48.23664, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.76431, x -13.20214, y 0, z 48.22555, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.76838, x -13.24505, y 0, z 48.21378, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.77232, x -13.28328, y 0, z 48.20326, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.77641, x -13.32436, y 0, z 48.19192, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.78048, x -13.36409, y 0, z 48.18092, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.78441, x -13.40532, y 0, z 48.16947, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.78817, x -13.44639, y 0, z 48.15802, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.79248, x -13.48609, y 0, z 48.14692, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.79638, x -13.52396, y 0, z 48.13629, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.8004, x -13.56742, y 0, z 48.12406, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.80441, x -13.60674, y 0, z 48.11296, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.80837, x -13.64717, y 0, z 48.10151, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.81242, x -13.68757, y 0, z 48.09002, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.81645, x -13.72746, y 0, z 48.07866, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.82037, x -13.76831, y 0, z 48.06697, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.8244, x -13.80883, y 0, z 48.05534, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.82845, x -13.84824, y 0, z 48.044, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.83229, x -13.88885, y 0, z 48.03228, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.83645, x -13.9296, y 0, z 48.02048, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.84033, x -13.96818, y 0, z 48.00927, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.8445, x -14.01004, y 0, z 47.99707, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.84834, x -14.04899, y 0, z 47.98568, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.85242, x -14.09094, y 0, z 47.97338, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.85638, x -14.12951, y 0, z 47.96204, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.86038, x -14.1705, y 0, z 47.94994, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.86423, x -14.21024, y 0, z 47.93818, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.8683, x -14.25033, y 0, z 47.92628, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.87233, x -14.28898, y 0, z 47.91477, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.87641, x -14.32991, y 0, z 47.90255, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.88049, x -14.37025, y 0, z 47.89046, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.88431, x -14.41121, y 0, z 47.87815, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.88824, x -14.45206, y 0, z 47.86583, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.8924, x -14.49045, y 0, z 47.85423, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.89645, x -14.5298, y 0, z 47.84229, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.90021, x -14.5715, y 0, z 47.82961, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.90443, x -14.61201, y 0, z 47.81725, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.90832, x -14.64968, y 0, z 47.80572, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.91244, x -14.69192, y 0, z 47.79276, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.91638, x -14.73085, y 0, z 47.78077, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.92041, x -14.77207, y 0, z 47.76804, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.92435, x -14.81148, y 0, z 47.75584, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.92845, x -14.85184, y 0, z 47.7433, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.9322, x -14.89117, y 0, z 47.73105, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.93639, x -14.93214, y 0, z 47.71825, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.94045, x -14.96968, y 0, z 47.70649, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.94443, x -15.01149, y 0, z 47.69335, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.94854, x -15.05202, y 0, z 47.68057, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.95242, x -15.09181, y 0, z 47.66799, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.95625, x -15.13285, y 0, z 47.65498, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.96044, x -15.17153, y 0, z 47.64268, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.96422, x -15.20978, y 0, z 47.63048, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.96842, x -15.25157, y 0, z 47.61712, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.97223, x -15.28926, y 0, z 47.60503, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
