t, x , y, z , scale_x, scale_y, scale_z, stimulusOn
0.02, 2021-06-15T13:59:30.4445310+08:00, 0, 8.682408, 49.24039, 1, 1, 1, False
0.12, 2021-06-15T13:59:31.6963410+08:00, 0, 8.682408, 49.24039, 1, 1, 1, False
0.22, 2021-06-15T13:59:31.8987050+08:00, 0, 8.682408, 49.24039, 1, 1, 1, False
0.3147367, 2021-06-15T13:59:31.9932140+08:00, 0, 8.682408, 49.24039, 1, 1, 1, False
0.3191368, 2021-06-15T13:59:31.9975130+08:00, 0, 8.682408, 49.24039, 1, 1, 1, False
0.3224407, 2021-06-15T13:59:32.0009200+08:00, 0, 8.682408, 49.24039, 1, 1, 1, False
0.3342985, 2021-06-15T13:59:32.0127270+08:00, 0, 8.682408, 49.24039, 1, 1, 1, False
0.3538412, 2021-06-15T13:59:32.0324010+08:00, 0, 8.682408, 49.24039, 1, 1, 1, False
0.3736047, 2021-06-15T13:59:32.0522080+08:00, 0, 8.682408, 49.24039, 1, 1, 1, False
0.3943658, 2021-06-15T13:59:32.0728690+08:00, 0, 8.682408, 49.24039, 1, 1, 1, False
0.4121107, 2021-06-15T13:59:32.0911170+08:00, 0, 8.682408, 49.24039, 1, 1, 1, False
0.4305098, 2021-06-15T13:59:32.1092920+08:00, 0, 8.682408, 49.24039, 1, 1, 1, False
0.4487862, 2021-06-15T13:59:32.1275210+08:00, 0, 8.682408, 49.24039, 1, 1, 1, False
0.4655397, 2021-06-15T13:59:32.1440260+08:00, 0, 8.682408, 49.24039, 1, 1, 1, False
0.4822107, 2021-06-15T13:59:32.1607350+08:00, 0, 8.682408, 49.24039, 1, 1, 1, False
0.4978508, 2021-06-15T13:59:32.1765450+08:00, 0, 8.682408, 49.24039, 1, 1, 1, False
0.5135474, 2021-06-15T13:59:32.1922090+08:00, 0, 8.682408, 49.24039, 1, 1, 1, False
0.5288001, 2021-06-15T13:59:32.2075410+08:00, 0, 8.682408, 49.24039, 1, 1, 1, False
0.5435053, 2021-06-15T13:59:32.2220950+08:00, 0, 8.682408, 49.24039, 1, 1, 1, False
0.5580517, 2021-06-15T13:59:32.2366510+08:00, 0, 8.682408, 49.24039, 1, 1, 1, False
0.5722691, 2021-06-15T13:59:32.2509680+08:00, 0, 8.682408, 49.24039, 1, 1, 1, False
0.5873943, 2021-06-15T13:59:32.2658850+08:00, 0, 8.682408, 49.24039, 1, 1, 1, False
0.6002678, 2021-06-15T13:59:32.2792830+08:00, 0, 8.682408, 49.24039, 1, 1, 1, False
0.6137186, 2021-06-15T13:59:32.2923280+08:00, 0, 8.682408, 49.24039, 1, 1, 1, False
0.6262053, 2021-06-15T13:59:32.3049660+08:00, 0, 8.682408, 49.24039, 1, 1, 1, False
0.6395678, 2021-06-15T13:59:32.3180030+08:00, 0, 8.682408, 49.24039, 1, 1, 1, False
0.6521975, 2021-06-15T13:59:32.3307680+08:00, 0, 8.682408, 49.24039, 1, 1, 1, False
0.6653016, 2021-06-15T13:59:32.3469130+08:00, 0, 8.682408, 49.24039, 1, 1, 1, False
0.6786513, 2021-06-15T13:59:32.3572520+08:00, 0, 8.682408, 49.24039, 1, 1, 1, False
0.6901215, 2021-06-15T13:59:32.3688820+08:00, 0, 8.682408, 49.24039, 1, 1, 1, False
0.7020544, 2021-06-15T13:59:32.3806610+08:00, 0, 8.682408, 49.24039, 1, 1, 1, False
0.7149565, 2021-06-15T13:59:32.3935080+08:00, 0, 8.682408, 49.24039, 1, 1, 1, False
