t, x1, y1, z1, scale_x1, scale_y1, scale_z1, x2, y2, z2, scale_x2, scale_y2, scale_z2, stimulusOn
0.02, 0, 0, 0, 1, 1, 1, 0, -100, 0, 2, 2, 2, True
0.12, 0, 0, 0, 1, 1, 1, 0, -100, 0, 2, 2, 2, True
0.22, 0, 0, 0, 1, 1, 1, -6.880291, -98.45032, 16.13061, 2, 2, 2, True
0.2273713, 0, 0, 0, 1, 1, 1, -6.880292, -98.45032, 16.13062, 2, 2, 2, True
0.2398438, 0, 0, 0, 1, 1, 1, -6.880294, -98.45032, 16.13062, 2, 2, 2, True
0.2468901, 0, 0, 0, 1, 1, 1, -6.880294, -98.45032, 16.13062, 2, 2, 2, True
0.2510586, 0, 0, 0, 1, 1, 1, -6.880296, -98.45032, 16.13062, 2, 2, 2, True
0.2549323, 0, 0, 0, 1, 1, 1, -6.880297, -98.45032, 16.13062, 2, 2, 2, True
0.2590556, 0, 0, 0, 1, 1, 1, -6.880297, -98.45032, 16.13062, 2, 2, 2, True
0.26297, 0, 0, 0, 1, 1, 1, -6.880298, -98.45032, 16.13063, 2, 2, 2, True
0.2687302, 0, 0, 0, 1, 1, 1, -6.880298, -98.45032, 16.13063, 2, 2, 2, True
0.2755807, 0, 0, 0, 1, 1, 1, -6.880298, -98.45032, 16.13063, 2, 2, 2, True
0.2836694, 0, 0, 0, 1, 1, 1, -6.8803, -98.45031, 16.13063, 2, 2, 2, True
0.2916284, 0, 0, 0, 1, 1, 1, -6.880301, -98.45031, 16.13063, 2, 2, 2, True
0.2994615, 0, 0, 0, 1, 1, 1, -6.880301, -98.45031, 16.13063, 2, 2, 2, True
0.3078392, 0, 0, 0, 1, 1, 1, -6.880301, -98.45031, 16.13063, 2, 2, 2, True
0.314402, 0, 0, 0, 1, 1, 1, -6.880301, -98.45031, 16.13063, 2, 2, 2, True
0.3215594, 0, 0, 0, 1, 1, 1, -6.880301, -98.45031, 16.13063, 2, 2, 2, True
0.3300867, 0, 0, 0, 1, 1, 1, -6.880301, -98.45031, 16.13063, 2, 2, 2, True
0.3382519, 0, 0, 0, 1, 1, 1, -6.880301, -98.45031, 16.13063, 2, 2, 2, True
0.3448464, 0, 0, 0, 1, 1, 1, -6.880301, -98.45031, 16.13063, 2, 2, 2, True
0.3513415, 0, 0, 0, 1, 1, 1, -6.880301, -98.45031, 16.13063, 2, 2, 2, True
0.3577287, 0, 0, 0, 1, 1, 1, -6.880301, -98.45031, 16.13063, 2, 2, 2, True
0.364398, 0, 0, 0, 1, 1, 1, -6.880301, -98.45031, 16.13063, 2, 2, 2, True
0.3715045, 0, 0, 0, 1, 1, 1, -6.880301, -98.45031, 16.13063, 2, 2, 2, True
0.3790946, 0, 0, 0, 1, 1, 1, -6.880301, -98.45031, 16.13063, 2, 2, 2, True
0.3830089, 0, 0, 0, 1, 1, 1, -6.880301, -98.45031, 16.13063, 2, 2, 2, True
0.3893625, 0, 0, 0, 1, 1, 1, -6.880301, -98.45031, 16.13063, 2, 2, 2, True
0.3961654, 0, 0, 0, 1, 1, 1, -6.880301, -98.45031, 16.13063, 2, 2, 2, True
0.4031036, 0, 0, 0, 1, 1, 1, -6.880301, -98.45031, 16.13063, 2, 2, 2, True
0.4079729, 0, 0, 0, 1, 1, 1, -6.880301, -98.45031, 16.13063, 2, 2, 2, True
0.4153106, 0, 0, 0, 1, 1, 1, -6.880301, -98.45031, 16.13063, 2, 2, 2, True
0.4203377, 0, 0, 0, 1, 1, 1, -6.880301, -98.45031, 16.13063, 2, 2, 2, True
0.4273366, 0, 0, 0, 1, 1, 1, -6.880301, -98.45031, 16.13063, 2, 2, 2, True
0.4323115, 0, 0, 0, 1, 1, 1, -6.880301, -98.45031, 16.13063, 2, 2, 2, True
0.4375865, 0, 0, 0, 1, 1, 1, -6.880301, -98.45031, 16.13063, 2, 2, 2, True
0.4441588, 0, 0, 0, 1, 1, 1, -6.880301, -98.45031, 16.13063, 2, 2, 2, True
0.4490013, 0, 0, 0, 1, 1, 1, -6.880301, -98.45031, 16.13063, 2, 2, 2, True
0.4550651, 0, 0, 0, 1, 1, 1, -6.880301, -98.45031, 16.13063, 2, 2, 2, True
0.4600897, 0, 0, 0, 1, 1, 1, -6.880301, -98.45031, 16.13063, 2, 2, 2, True
0.4656949, 0, 0, 0, 1, 1, 1, -6.880301, -98.45031, 16.13063, 2, 2, 2, True
0.4712666, 0, 0, 0, 1, 1, 1, -6.880301, -98.45031, 16.13063, 2, 2, 2, True
0.4764597, 0, 0, 0, 1, 1, 1, -6.880301, -98.45031, 16.13063, 2, 2, 2, True
0.4832124, 0, 0, 0, 1, 1, 1, -6.880301, -98.45031, 16.13063, 2, 2, 2, True
0.4873308, 0, 0, 0, 1, 1, 1, -6.880301, -98.45031, 16.13063, 2, 2, 2, True
0.4927013, 0, 0, 0, 1, 1, 1, -6.880301, -98.45031, 16.13063, 2, 2, 2, True
0.4993145, 0, 0, 0, 1, 1, 1, -6.880301, -98.45031, 16.13063, 2, 2, 2, True
0.503278, 0, 0, 0, 1, 1, 1, -6.880301, -98.45031, 16.13063, 2, 2, 2, True
0.5084375, 0, 0, 0, 1, 1, 1, -6.880301, -98.45031, 16.13063, 2, 2, 2, True
0.5152345, 0, 0, 0, 1, 1, 1, -6.880301, -98.45031, 16.13063, 2, 2, 2, True
0.5189571, 0, 0, 0, 1, 1, 1, -6.880301, -98.45031, 16.13063, 2, 2, 2, True
0.5244505, 0, 0, 0, 1, 1, 1, -6.880301, -98.45031, 16.13063, 2, 2, 2, True
0.5311599, 0, 0, 0, 1, 1, 1, -6.880301, -98.45031, 16.13063, 2, 2, 2, True
0.5349495, 0, 0, 0, 1, 1, 1, -6.880301, -98.45031, 16.13063, 2, 2, 2, True
0.5393859, 0, 0, 0, 1, 1, 1, -6.880301, -98.45031, 16.13063, 2, 2, 2, True
0.5443211, 0, 0, 0, 1, 1, 1, -6.880301, -98.45031, 16.13063, 2, 2, 2, True
0.5513129, 0, 0, 0, 1, 1, 1, -6.880301, -98.45031, 16.13063, 2, 2, 2, True
0.5548937, 0, 0, 0, 1, 1, 1, -6.880301, -98.45031, 16.13063, 2, 2, 2, True
0.5591134, 0, 0, 0, 1, 1, 1, -6.880301, -98.45031, 16.13063, 2, 2, 2, True
0.5641681, 0, 0, 0, 1, 1, 1, -6.880301, -98.45031, 16.13063, 2, 2, 2, True
0.5714234, 0, 0, 0, 1, 1, 1, -6.894374, -98.45031, 16.12462, 2, 2, 2, True
0.5790609, 0, 0, 0, 1, 1, 1, -6.908446, -98.45031, 16.1186, 2, 2, 2, True
0.5833138, 0, 0, 0, 1, 1, 1, -6.922509, -98.45031, 16.11257, 2, 2, 2, True
0.5868012, 0, 0, 0, 1, 1, 1, -6.92251, -98.45031, 16.11257, 2, 2, 2, True
0.5909702, 0, 0, 0, 1, 1, 1, -6.936571, -98.45031, 16.10652, 2, 2, 2, True
0.5953656, 0, 0, 0, 1, 1, 1, -6.936571, -98.45031, 16.10652, 2, 2, 2, True
0.5990342, 0, 0, 0, 1, 1, 1, -6.950624, -98.45031, 16.10046, 2, 2, 2, True
