t 0.02, x -25, y 0, z 43.30127, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 10.25011, x 17.62408, y 0, z 46.79094, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 10.25403, x 17.50306, y 0, z 46.83634, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 10.25792, x 17.38668, y 0, z 46.87967, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 10.26216, x 17.27137, y 0, z 46.92227, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 10.26612, x 17.15661, y 0, z 46.96436, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 10.26991, x 17.03123, y 0, z 47.00997, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 10.27391, x 16.91427, y 0, z 47.05218, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 10.27813, x 16.80228, y 0, z 47.09229, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 10.28211, x 16.68381, y 0, z 47.13439, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 10.28603, x 16.55892, y 0, z 47.17841, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 10.29016, x 16.44081, y 0, z 47.2197, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 10.29405, x 16.32449, y 0, z 47.26004, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 10.29812, x 16.2017, y 0, z 47.30227, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 10.30197, x 16.08595, y 0, z 47.34176, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 10.3062, x 15.96491, y 0, z 47.38271, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 10.31005, x 15.85021, y 0, z 47.42121, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 10.31409, x 15.72422, y 0, z 47.46313, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 10.31795, x 15.6093, y 0, z 47.50105, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 10.32205, x 15.48865, y 0, z 47.54053, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 10.32614, x 15.37326, y 0, z 47.57797, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 10.33004, x 15.25068, y 0, z 47.6174, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 10.33411, x 15.1284, y 0, z 47.65639, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 10.3381, x 15.0114, y 0, z 47.69337, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 10.34203, x 14.88943, y 0, z 47.73159, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 10.3461, x 14.76981, y 0, z 47.76874, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 10.35009, x 14.65183, y 0, z 47.80506, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 10.35407, x 14.5295, y 0, z 47.84238, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 10.35806, x 14.40947, y 0, z 47.87867, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 10.36208, x 14.28978, y 0, z 47.91453, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 10.3661, x 14.16961, y 0, z 47.9502, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 10.36984, x 14.04827, y 0, z 47.9859, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 10.37394, x 13.92712, y 0, z 48.0212, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 10.37807, x 13.8142, y 0, z 48.0538, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 10.38211, x 13.69038, y 0, z 48.08922, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 10.38597, x 13.56563, y 0, z 48.12457, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 10.39018, x 13.44339, y 0, z 48.15885, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 10.39404, x 13.32642, y 0, z 48.19135, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 10.39812, x 13.19905, y 0, z 48.22639, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 10.40197, x 13.08186, y 0, z 48.25832, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 10.40619, x 12.95831, y 0, z 48.29164, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 10.40998, x 12.84136, y 0, z 48.32286, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 10.41412, x 12.71321, y 0, z 48.35674, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 10.41798, x 12.59803, y 0, z 48.38688, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 10.42209, x 12.47215, y 0, z 48.41948, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 10.42612, x 12.3548, y 0, z 48.44955, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 10.43021, x 12.22954, y 0, z 48.48132, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 10.43436, x 12.10664, y 0, z 48.51215, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 10.43809, x 11.98193, y 0, z 48.54311, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 10.44208, x 11.85536, y 0, z 48.57417, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 10.4461, x 11.74154, y 0, z 48.60181, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 10.45005, x 11.6195, y 0, z 48.63113, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 10.45404, x 11.49676, y 0, z 48.6603, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 10.45794, x 11.37603, y 0, z 48.68866, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 10.46191, x 11.25372, y 0, z 48.71708, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 10.46616, x 11.13445, y 0, z 48.74448, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 10.46988, x 11.01292, y 0, z 48.77208, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 10.47392, x 10.88255, y 0, z 48.80133, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 10.4781, x 10.76852, y 0, z 48.82662, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 10.48205, x 10.64455, y 0, z 48.8538, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 10.486, x 10.51623, y 0, z 48.88158, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 10.49012, x 10.39483, y 0, z 48.90754, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 10.49407, x 10.27348, y 0, z 48.93317, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 10.49809, x 10.14661, y 0, z 48.95964, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 10.50201, x 10.02501, y 0, z 48.98468, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 10.50612, x 9.901375, y 0, z 49.00982, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 10.51018, x 9.780586, y 0, z 49.03407, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 10.51407, x 9.653927, y 0, z 49.05917, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 10.51794, x 9.528848, y 0, z 49.08361, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 10.52208, x 9.408758, y 0, z 49.10677, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 10.52613, x 9.289427, y 0, z 49.12949, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 10.53007, x 9.161381, y 0, z 49.15353, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 10.53436, x 9.036478, y 0, z 49.17664, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 10.53808, x 8.914731, y 0, z 49.19886, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 10.54203, x 8.782137, y 0, z 49.2227, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 10.54614, x 8.666878, y 0, z 49.24312, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 10.54997, x 8.544729, y 0, z 49.26447, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 10.55413, x 8.417291, y 0, z 49.2864, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 10.55792, x 8.298655, y 0, z 49.30651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 10.56215, x 8.169906, y 0, z 49.32801, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 10.56617, x 8.052343, y 0, z 49.34734, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 10.5699, x 7.921118, y 0, z 49.36857, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 10.57393, x 7.796411, y 0, z 49.38842, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 10.57808, x 7.68066, y 0, z 49.40655, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 10.58207, x 7.555593, y 0, z 49.42583, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 10.58609, x 7.42653, y 0, z 49.44539, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 10.59017, x 7.302663, y 0, z 49.46384, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 10.59398, x 7.177616, y 0, z 49.48214, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 10.59819, x 7.051023, y 0, z 49.50034, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 10.60195, x 6.932355, y 0, z 49.51709, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 10.60607, x 6.801425, y 0, z 49.53525, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 10.61008, x 6.684413, y 0, z 49.55117, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 10.6141, x 6.555957, y 0, z 49.56833, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 10.61792, x 6.431014, y 0, z 49.5847, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 10.6221, x 6.305772, y 0, z 49.60078, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 10.62613, x 6.186923, y 0, z 49.61574, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 10.63007, x 6.056316, y 0, z 49.63186, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 10.63431, x 5.930813, y 0, z 49.64701, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 10.63805, x 5.807854, y 0, z 49.66154, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 10.64211, x 5.67549, y 0, z 49.67685, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 10.64616, x 5.558661, y 0, z 49.69005, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 10.65005, x 5.432004, y 0, z 49.70406, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 10.65403, x 5.305476, y 0, z 49.71772, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 10.65797, x 5.183941, y 0, z 49.73054, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 10.66227, x 5.059565, y 0, z 49.74335, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 10.66604, x 4.936384, y 0, z 49.75573, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 10.66989, x 4.80193, y 0, z 49.76888, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 10.67394, x 4.683957, y 0, z 49.78012, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 10.67821, x 4.563496, y 0, z 49.79131, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 10.68208, x 4.437014, y 0, z 49.80274, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 10.68598, x 4.303374, y 0, z 49.81446, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 10.69014, x 4.182072, y 0, z 49.82479, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 10.69407, x 4.060131, y 0, z 49.83488, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 10.69805, x 3.929849, y 0, z 49.84533, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 10.70212, x 3.806815, y 0, z 49.85487, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 10.7061, x 3.681885, y 0, z 49.86425, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 10.71009, x 3.554515, y 0, z 49.87349, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 10.71409, x 3.429784, y 0, z 49.88223, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 10.71795, x 3.304749, y 0, z 49.89067, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 10.72202, x 3.179325, y 0, z 49.89882, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 10.72614, x 3.05831, y 0, z 49.90638, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 10.73008, x 2.9305, y 0, z 49.91405, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 10.73436, x 2.801307, y 0, z 49.92147, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 10.73804, x 2.677904, y 0, z 49.92824, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 10.74207, x 2.543418, y 0, z 49.93527, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 10.74618, x 2.427926, y 0, z 49.94102, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 10.75011, x 2.301392, y 0, z 49.94701, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 10.75405, x 2.172569, y 0, z 49.95278, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 10.75793, x 2.049326, y 0, z 49.95798, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 10.76217, x 1.925406, y 0, z 49.96291, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 10.76619, x 1.803628, y 0, z 49.96746, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 10.76983, x 1.67046, y 0, z 49.97209, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 10.77394, x 1.544485, y 0, z 49.97614, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 10.77815, x 1.430152, y 0, z 49.97954, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 10.78208, x 1.300852, y 0, z 49.98307, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 10.78601, x 1.168898, y 0, z 49.98634, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 10.79013, x 1.045332, y 0, z 49.98907, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 10.79404, x 0.9218358, y 0, z 49.9915, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 10.79808, x 0.7924441, y 0, z 49.99372, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 10.80198, x 0.6695393, y 0, z 49.99552, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 10.80611, x 0.5426313, y 0, z 49.99706, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 10.81006, x 0.4201357, y 0, z 49.99823, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 10.81419, x 0.290427, y 0, z 49.99916, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 10.81809, x 0.1665367, y 0, z 49.99972, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 10.82203, x 0.03655813, y 0, z 49.99998, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 10.82614, x -0.0857215, y 0, z 49.99993, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 10.8301, x -0.2098044, y 0, z 49.99956, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 10.83445, x -0.3388014, y 0, z 49.99885, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 10.83806, x -0.463296, y 0, z 49.99785, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 10.84208, x -0.5998897, y 0, z 49.9964, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 10.84608, x -0.7130684, y 0, z 49.99492, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 10.85016, x -0.8394804, y 0, z 49.99295, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 10.85394, x -0.9651071, y 0, z 49.99068, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 10.85794, x -1.093239, y 0, z 49.98805, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 10.86216, x -1.212129, y 0, z 49.98531, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 10.86614, x -1.337704, y 0, z 49.9821, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 10.86981, x -1.470156, y 0, z 49.97838, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 10.87391, x -1.59522, y 0, z 49.97454, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 10.87809, x -1.710343, y 0, z 49.97074, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 10.88213, x -1.839235, y 0, z 49.96616, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 10.886, x -1.970439, y 0, z 49.96116, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 10.89007, x -2.097154, y 0, z 49.956, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 10.89409, x -2.218584, y 0, z 49.95076, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 10.8981, x -2.346283, y 0, z 49.94492, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 10.90201, x -2.472373, y 0, z 49.93884, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 10.90611, x -2.598117, y 0, z 49.93245, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 10.91007, x -2.720872, y 0, z 49.92591, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 10.9141, x -2.849558, y 0, z 49.91874, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 10.91794, x -2.973622, y 0, z 49.9115, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 10.92217, x -3.100049, y 0, z 49.9038, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 10.92619, x -3.220667, y 0, z 49.89616, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 10.93008, x -3.353164, y 0, z 49.88744, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 10.93434, x -3.47915, y 0, z 49.87881, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 10.93805, x -3.600964, y 0, z 49.87016, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 10.94203, x -3.734477, y 0, z 49.86034, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 10.94612, x -3.850697, y 0, z 49.8515, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 10.95005, x -3.975455, y 0, z 49.84171, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 10.95403, x -4.103382, y 0, z 49.83134, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 10.95794, x -4.226434, y 0, z 49.82105, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 10.96218, x -4.351017, y 0, z 49.81033, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 10.96619, x -4.473231, y 0, z 49.7995, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 10.96984, x -4.605955, y 0, z 49.7874, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 10.97386, x -4.731469, y 0, z 49.77563, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 10.97815, x -4.845616, y 0, z 49.76464, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 10.98209, x -4.971184, y 0, z 49.75226, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 10.98599, x -5.105265, y 0, z 49.73868, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 10.99012, x -5.228572, y 0, z 49.72587, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 10.99409, x -5.350284, y 0, z 49.71292, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 10.99804, x -5.47935, y 0, z 49.69886, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 11.00201, x -5.603418, y 0, z 49.68502, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 11.00614, x -5.726548, y 0, z 49.67098, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 11.01011, x -5.850569, y 0, z 49.65653, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 11.01408, x -5.979149, y 0, z 49.64121, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 11.01797, x -6.103117, y 0, z 49.62612, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 11.02191, x -6.226758, y 0, z 49.61076, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 11.02611, x -6.348197, y 0, z 49.59537, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 11.03014, x -6.47078, y 0, z 49.57952, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 11.03434, x -6.601661, y 0, z 49.56226, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 11.03799, x -6.72704, y 0, z 49.5454, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 11.04212, x -6.858023, y 0, z 49.52744, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 11.0461, x -6.971292, y 0, z 49.51163, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 11.05026, x -7.099968, y 0, z 49.49334, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 11.05394, x -7.223733, y 0, z 49.47543, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 11.05796, x -7.352789, y 0, z 49.45641, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 11.06212, x -7.467351, y 0, z 49.43924, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 11.06615, x -7.591976, y 0, z 49.42026, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 11.06982, x -7.721294, y 0, z 49.40022, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 11.07394, x -7.846464, y 0, z 49.38049, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 11.0781, x -7.960313, y 0, z 49.36227, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 11.08216, x -8.087874, y 0, z 49.34153, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 11.08603, x -8.216853, y 0, z 49.32021, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 11.09014, x -8.342627, y 0, z 49.29909, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 11.09405, x -8.462454, y 0, z 49.27867, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 11.09812, x -8.589627, y 0, z 49.25666, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 11.102, x -8.710716, y 0, z 49.23539, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 11.1061, x -8.836678, y 0, z 49.21294, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 11.11008, x -8.956614, y 0, z 49.19125, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 11.11413, x -9.083261, y 0, z 49.16802, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 11.11804, x -9.206238, y 0, z 49.14515, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 11.12195, x -9.331344, y 0, z 49.12154, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 11.12614, x -9.451711, y 0, z 49.09853, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 11.13007, x -9.572597, y 0, z 49.0751, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 11.13432, x -9.701703, y 0, z 49.04974, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 11.13811, x -9.822704, y 0, z 49.02565, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 11.14207, x -9.953542, y 0, z 48.99926, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 11.1461, x -10.07009, y 0, z 48.97543, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 11.15011, x -10.19191, y 0, z 48.95023, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 11.15393, x -10.31601, y 0, z 48.92422, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 11.1579, x -10.4392, y 0, z 48.89809, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 11.16216, x -10.5566, y 0, z 48.87288, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 11.16609, x -10.67857, y 0, z 48.84637, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 11.16988, x -10.80915, y 0, z 48.81764, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 11.174, x -10.92977, y 0, z 48.79078, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 11.1781, x -11.04587, y 0, z 48.76463, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 11.18207, x -11.1721, y 0, z 48.73586, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 11.18602, x -11.29746, y 0, z 48.70695, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 11.1901, x -11.41889, y 0, z 48.67863, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 11.19413, x -11.53969, y 0, z 48.65014, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 11.1981, x -11.66444, y 0, z 48.62038, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 11.20205, x -11.78754, y 0, z 48.59068, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 11.20607, x -11.90856, y 0, z 48.56116, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 11.2101, x -12.02931, y 0, z 48.53139, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 11.21408, x -12.15176, y 0, z 48.50087, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 11.21794, x -12.27437, y 0, z 48.46999, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 11.22218, x -12.39577, y 0, z 48.43908, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 11.22609, x -12.51312, y 0, z 48.4089, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 11.23006, x -12.64199, y 0, z 48.37541, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 11.23435, x -12.76086, y 0, z 48.34419, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 11.238, x -12.88148, y 0, z 48.31219, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 11.2421, x -13.01157, y 0, z 48.27731, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 11.24613, x -13.12224, y 0, z 48.24735, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 11.25013, x -13.24655, y 0, z 48.21337, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 11.25388, x -13.3685, y 0, z 48.1797, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 11.25795, x -13.48947, y 0, z 48.14597, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 11.26211, x -13.60288, y 0, z 48.11405, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 11.2659, x -13.7258, y 0, z 48.07913, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 11.27001, x -13.85152, y 0, z 48.04306, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 11.27396, x -13.96581, y 0, z 48.00996, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 11.27812, x -14.09002, y 0, z 47.97365, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
