t, x , y, z , scale_x, scale_y, scale_z, stimulusOn
1320.553, 0, 0, 75, 1, 1, 1, False
1320.584, 0, 0, 75, 1, 1, 1, False
1320.603, 0, 0, 75, 1, 1, 1, False
1320.621, 0, 0, 75, 1, 1, 1, False
1320.65, 0, 0, 75, 1, 1, 1, False
1320.675, 0, 0, 75, 1, 1, 1, False
1320.697, 0, 0, 75, 1, 1, 1, False
1320.721, 0, 0, 75, 1, 1, 1, False
1320.749, 0, 0, 75, 1, 1, 1, False
1320.849, 0, 0, 75, 1, 1, 1, False
1320.902, 0, 0, 75, 1, 1, 1, False
1320.959, 0, 0, 75, 1, 1, 1, False
1320.98, 0, 0, 75, 1, 1, 1, False
1321.001, 0, 0, 75, 1, 1, 1, False
1321.078, 0, 0, 75, 1, 1, 1, False
1321.106, 0, 0, 75, 1, 1, 1, False
1321.129, 0, 0, 75, 1, 1, 1, False
1321.158, 0, 0, 75, 1, 1, 1, False
1321.177, 0, 0, 75, 1, 1, 1, False
1321.197, 0, 0, 75, 1, 1, 1, False
1321.217, 0, 0, 75, 1, 1, 1, False
1321.241, 0, 0, 75, 1, 1, 1, False
1321.265, 0, 0, 75, 1, 1, 1, False
1321.352, 0, 0, 75, 1, 1, 1, False
1321.377, 0, 0, 75, 1, 1, 1, False
1321.397, 0, 0, 75, 1, 1, 1, False
1321.419, 0, 0, 75, 1, 1, 1, False
1321.493, 0, 0, 75, 1, 1, 1, False
1321.514, 0, 0, 75, 1, 1, 1, False
1321.534, 0, 0, 75, 1, 1, 1, False
1321.626, 0, 0, 75, 1, 1, 1, False
1321.645, 0, 0, 75, 1, 1, 1, False
1321.669, 0, 0, 75, 1, 1, 1, False
1321.753, 0, 0, 75, 1, 1, 1, False
1321.779, 0, 0, 75, 1, 1, 1, False
1321.801, 0, 0, 75, 1, 1, 1, False
1321.822, 0, 0, 75, 1, 1, 1, False
1321.904, 0, 0, 75, 1, 1, 1, False
1321.924, 0, 0, 75, 1, 1, 1, False
1321.945, 0, 0, 75, 1, 1, 1, False
1322.045, 0, 0, 75, 1, 1, 1, False
1322.064, 0, 0, 75, 1, 1, 1, False
1322.08, 0, 0, 75, 1, 1, 1, False
1322.104, 0, 0, 75, 1, 1, 1, False
1322.172, 0, 0, 75, 1, 1, 1, False
1322.198, 0, 0, 75, 1, 1, 1, False
1322.225, 0, 0, 75, 1, 1, 1, False
1322.25, 0, 0, 75, 1, 1, 1, False
1322.273, 0, 0, 75, 1, 1, 1, False
1322.294, 0, 0, 75, 1, 1, 1, False
1322.314, 0, 0, 75, 1, 1, 1, False
1322.345, 0, 0, 75, 1, 1, 1, False
1322.41, 0, 0, 75, 1, 1, 1, False
1322.459, 0, 0, 75, 1, 1, 1, False
1322.49, 0, 0, 75, 1, 1, 1, False
1322.59, 0, 0, 75, 1, 1, 1, False
1322.613, 0, 0, 75, 1, 1, 1, False
1322.64, 0, 0, 75, 1, 1, 1, False
1322.74, 0, 0, 75, 1, 1, 1, False
1322.764, 0, 0, 75, 1, 1, 1, False
1322.796, 0, 0, 75, 1, 1, 1, False
1322.816, 0, 0, 75, 1, 1, 1, False
1322.847, 0, 0, 75, 1, 1, 1, False
1322.868, 0, 0, 75, 1, 1, 1, False
1322.888, 0, 0, 75, 1, 1, 1, False
1322.907, 0, 0, 75, 1, 1, 1, False
1322.928, 0, 0, 75, 1, 1, 1, False
1322.958, 0, 0, 75, 1, 1, 1, False
1323.046, 0, 0, 75, 1, 1, 1, False
1323.073, 0, 0, 75, 1, 1, 1, False
1323.1, 0, 0, 75, 1, 1, 1, False
1323.2, 0, 0, 75, 1, 1, 1, False
