t, x , y, z , scale_x, scale_y, scale_z, stimulusOn
0.02, 2021-07-05T15:13:05.6062570+08:00, 0, 12.94095, 48.29629, 20, 1, 1, False
0.12, 2021-07-05T15:13:06.6302950+08:00, 0, 12.94095, 48.29629, 20, 1, 1, False
0.22, 2021-07-05T15:13:06.8211410+08:00, 0, 12.94095, 48.29629, 20, 1, 1, False
0.2954703, 2021-07-05T15:13:06.9017000+08:00, 0, 12.94095, 48.29629, 20, 1, 1, False
0.3386511, 2021-07-05T15:13:06.9484050+08:00, 0, 12.94095, 48.29629, 20, 1, 1, False
0.3597076, 2021-07-05T15:13:06.9606190+08:00, 0, 12.94095, 48.29629, 20, 1, 1, False
0.3713304, 2021-07-05T15:13:06.9724560+08:00, 0, 12.94095, 48.29629, 20, 1, 1, False
0.383251, 2021-07-05T15:13:06.9841640+08:00, 0, 12.94095, 48.29629, 20, 1, 1, False
0.3954576, 2021-07-05T15:13:06.9966050+08:00, 0, 12.94095, 48.29629, 20, 1, 1, False
0.408042, 2021-07-05T15:13:07.0089310+08:00, 0, 12.94095, 48.29629, 20, 1, 1, False
0.4300342, 2021-07-05T15:13:07.0315960+08:00, 0, 12.94095, 48.29629, 20, 1, 1, False
0.4570128, 2021-07-05T15:13:07.0584030+08:00, 0, 12.94095, 48.29629, 20, 1, 1, False
0.4792705, 2021-07-05T15:13:07.0810680+08:00, 0, 12.94095, 48.29629, 20, 1, 1, False
0.5034874, 2021-07-05T15:13:07.1048200+08:00, 0, 12.94095, 48.29629, 20, 1, 1, False
0.5290337, 2021-07-05T15:13:07.1305860+08:00, 0, 12.94095, 48.29629, 20, 1, 1, False
0.5430822, 2021-07-05T15:13:07.1441290+08:00, 0, 12.94095, 48.29629, 20, 1, 1, False
0.5512844, 2021-07-05T15:13:07.1521920+08:00, 0, 12.94095, 48.29629, 20, 1, 1, False
0.5591245, 2021-07-05T15:13:07.1600120+08:00, 0, 12.94095, 48.29629, 20, 1, 1, False
0.5673279, 2021-07-05T15:13:07.1682020+08:00, 0, 12.94095, 48.29629, 20, 1, 1, False
0.5745788, 2021-07-05T15:13:07.1754820+08:00, 0, 12.94095, 48.29629, 20, 1, 1, False
0.5826812, 2021-07-05T15:13:07.1836440+08:00, 0, 12.94095, 48.29629, 20, 1, 1, False
0.5902662, 2021-07-05T15:13:07.1912170+08:00, 0, 12.94095, 48.29629, 20, 1, 1, False
0.5980957, 2021-07-05T15:13:07.1989700+08:00, 0, 12.94095, 48.29629, 20, 1, 1, False
0.6054528, 2021-07-05T15:13:07.2063800+08:00, 0, 12.94095, 48.29629, 20, 1, 1, False
0.6127456, 2021-07-05T15:13:07.2136250+08:00, 0, 12.94095, 48.29629, 20, 1, 1, False
0.6201675, 2021-07-05T15:13:07.2211400+08:00, 0, 12.94095, 48.29629, 20, 1, 1, False
0.6276224, 2021-07-05T15:13:07.2284700+08:00, 0, 12.94095, 48.29629, 20, 1, 1, False
0.6355808, 2021-07-05T15:13:07.2364740+08:00, 0, 12.94095, 48.29629, 20, 1, 1, False
0.6421766, 2021-07-05T15:13:07.2431990+08:00, 0, 12.94095, 48.29629, 20, 1, 1, False
0.6499724, 2021-07-05T15:13:07.2508570+08:00, 0, 12.94095, 48.29629, 20, 1, 1, False
0.656882, 2021-07-05T15:13:07.2577480+08:00, 0, 12.94095, 48.29629, 20, 1, 1, False
0.6635146, 2021-07-05T15:13:07.2645980+08:00, 0, 12.94095, 48.29629, 20, 1, 1, False
0.6704296, 2021-07-05T15:13:07.2713150+08:00, 0, 12.94095, 48.29629, 20, 1, 1, False
0.6778437, 2021-07-05T15:13:07.2787010+08:00, 0, 12.94095, 48.29629, 20, 1, 1, False
0.6840197, 2021-07-05T15:13:07.2849470+08:00, 0, 12.94095, 48.29629, 20, 1, 1, False
0.6910635, 2021-07-05T15:13:07.2919750+08:00, 0, 12.94095, 48.29629, 20, 1, 1, False
0.6979469, 2021-07-05T15:13:07.2988500+08:00, 0, 12.94095, 48.29629, 20, 1, 1, False
0.7054563, 2021-07-05T15:13:07.3063620+08:00, 0, 12.94095, 48.29629, 20, 1, 1, False
0.7114201, 2021-07-05T15:13:07.3122570+08:00, 0, 12.94095, 48.29629, 20, 1, 1, False
0.7182396, 2021-07-05T15:13:07.3190880+08:00, 0, 12.94095, 48.29629, 20, 1, 1, False
0.7257971, 2021-07-05T15:13:07.3301660+08:00, 0, 12.94095, 48.29629, 20, 1, 1, False
0.7335381, 2021-07-05T15:13:07.3343330+08:00, 0, 12.94095, 48.29629, 20, 1, 1, False
0.7378717, 2021-07-05T15:13:07.3387360+08:00, 0, 12.94095, 48.29629, 20, 1, 1, False
0.7444215, 2021-07-05T15:13:07.3453200+08:00, 0, 12.94095, 48.29629, 20, 1, 1, False
0.7518595, 2021-07-05T15:13:07.3527250+08:00, 0, 12.94095, 48.29629, 20, 1, 1, False
0.7581325, 2021-07-05T15:13:07.3589700+08:00, 0, 12.94095, 48.29629, 20, 1, 1, False
0.7649534, 2021-07-05T15:13:07.3658260+08:00, 0, 12.94095, 48.29629, 20, 1, 1, False
0.770771, 2021-07-05T15:13:07.3716420+08:00, 0, 12.94095, 48.29629, 20, 1, 1, False
0.7776983, 2021-07-05T15:13:07.3785920+08:00, 0, 12.94095, 48.29629, 20, 1, 1, False
0.7842336, 2021-07-05T15:13:07.3851770+08:00, 0, 12.94095, 48.29629, 20, 1, 1, False
0.7907515, 2021-07-05T15:13:07.3916340+08:00, 0, 12.94095, 48.29629, 20, 1, 1, False
0.7978219, 2021-07-05T15:13:07.3986480+08:00, 0, 12.94095, 48.29629, 20, 1, 1, False
0.8038499, 2021-07-05T15:13:07.4048510+08:00, 0, 12.94095, 48.29629, 20, 1, 1, False
0.8106402, 2021-07-05T15:13:07.4114790+08:00, 0, 12.94095, 48.29629, 20, 1, 1, False
0.8180267, 2021-07-05T15:13:07.4188820+08:00, 0, 12.94095, 48.29629, 20, 1, 1, False
0.8240644, 2021-07-05T15:13:07.4250280+08:00, 0, 12.94095, 48.29629, 20, 1, 1, False
0.8306901, 2021-07-05T15:13:07.4315310+08:00, 0, 12.94095, 48.29629, 20, 1, 1, False
0.8368356, 2021-07-05T15:13:07.4377100+08:00, 0, 12.94095, 48.29629, 20, 1, 1, False
0.8436294, 2021-07-05T15:13:07.4445870+08:00, 0, 12.94095, 48.29629, 20, 1, 1, False
0.8500478, 2021-07-05T15:13:07.4509240+08:00, 0, 12.94095, 48.29629, 20, 1, 1, False
0.8568967, 2021-07-05T15:13:07.4577750+08:00, 0, 12.94095, 48.29629, 20, 1, 1, False
0.8632564, 2021-07-05T15:13:07.4641920+08:00, 0, 12.94095, 48.29629, 20, 1, 1, False
0.8704103, 2021-07-05T15:13:07.4713130+08:00, 0, 12.94095, 48.29629, 20, 1, 1, False
0.8777323, 2021-07-05T15:13:07.4785490+08:00, 0, 12.94095, 48.29629, 20, 1, 1, False
0.882783, 2021-07-05T15:13:07.4837310+08:00, 0, 12.94095, 48.29629, 20, 1, 1, False
0.8895024, 2021-07-05T15:13:07.4903550+08:00, 0, 12.94095, 48.29629, 20, 1, 1, False
0.8961665, 2021-07-05T15:13:07.4971330+08:00, 0, 12.94095, 48.29629, 20, 1, 1, False
0.9027368, 2021-07-05T15:13:07.5036360+08:00, 0, 12.94095, 48.29629, 20, 1, 1, False
0.9093288, 2021-07-05T15:13:07.5103010+08:00, 0, 12.94095, 48.29629, 20, 1, 1, False
0.9165578, 2021-07-05T15:13:07.5173880+08:00, 0, 12.94095, 48.29629, 20, 1, 1, False
0.9225696, 2021-07-05T15:13:07.5235410+08:00, 0, 12.94095, 48.29629, 20, 1, 1, False
0.9291934, 2021-07-05T15:13:07.5300560+08:00, 0, 12.94095, 48.29629, 20, 1, 1, False
0.9363766, 2021-07-05T15:13:07.5372110+08:00, 0, 12.94095, 48.29629, 20, 1, 1, False
0.9423784, 2021-07-05T15:13:07.5433000+08:00, 0, 12.94095, 48.29629, 20, 1, 1, False
0.9490516, 2021-07-05T15:13:07.5499450+08:00, 0, 12.94095, 48.29629, 20, 1, 1, False
0.9552884, 2021-07-05T15:13:07.5561790+08:00, 0, 12.94095, 48.29629, 20, 1, 1, False
0.9622585, 2021-07-05T15:13:07.5631620+08:00, 0, 12.94095, 48.29629, 20, 1, 1, False
0.970191, 2021-07-05T15:13:07.5710350+08:00, 0, 12.94095, 48.29629, 20, 1, 1, False
0.9781096, 2021-07-05T15:13:07.5789390+08:00, 0, 12.94095, 48.29629, 20, 1, 1, False
0.9862985, 2021-07-05T15:13:07.5872050+08:00, 0, 12.94095, 48.29629, 20, 1, 1, False
0.9941782, 2021-07-05T15:13:07.5950320+08:00, 0, 12.94095, 48.29629, 20, 1, 1, False
1.002305, 2021-07-05T15:13:07.6032370+08:00, 0, 12.94095, 48.29629, 20, 1, 1, False
1.01027, 2021-07-05T15:13:07.6111360+08:00, 0, 12.94095, 48.29629, 20, 1, 1, False
1.018136, 2021-07-05T15:13:07.6189730+08:00, 0, 12.94095, 48.29629, 20, 1, 1, False
1.0222, 2021-07-05T15:13:07.6231230+08:00, 0, 12.94095, 48.29629, 20, 1, 1, False
1.025651, 2021-07-05T15:13:07.6265210+08:00, 0, 12.94095, 48.29629, 20, 1, 1, False
1.029642, 2021-07-05T15:13:07.6304510+08:00, 0, 12.94095, 48.29629, 20, 1, 1, False
1.035321, 2021-07-05T15:13:07.6361900+08:00, 0, 12.94095, 48.29629, 20, 1, 1, False
1.042569, 2021-07-05T15:13:07.6434660+08:00, 0, 12.94095, 48.29629, 20, 1, 1, False
1.049904, 2021-07-05T15:13:07.6507480+08:00, 0, 12.94095, 48.29629, 20, 1, 1, False
1.055814, 2021-07-05T15:13:07.6569050+08:00, 0, 12.94095, 48.29629, 20, 1, 1, False
1.063543, 2021-07-05T15:13:07.6644520+08:00, 0, 12.94095, 48.29629, 20, 1, 1, False
1.070354, 2021-07-05T15:13:07.6711760+08:00, 0, 12.94095, 48.29629, 20, 1, 1, False
1.076655, 2021-07-05T15:13:07.6775680+08:00, 0, 12.94095, 48.29629, 20, 1, 1, False
1.083638, 2021-07-05T15:13:07.6845090+08:00, 0, 12.94095, 48.29629, 20, 1, 1, False
1.090241, 2021-07-05T15:13:07.6911850+08:00, 0, 12.94095, 48.29629, 20, 1, 1, False
1.096237, 2021-07-05T15:13:07.6971840+08:00, 0, 12.94095, 48.29629, 20, 1, 1, False
1.103581, 2021-07-05T15:13:07.7045110+08:00, 0, 12.94095, 48.29629, 20, 1, 1, False
1.110142, 2021-07-05T15:13:07.7109900+08:00, 0, 12.94095, 48.29629, 20, 1, 1, False
1.116072, 2021-07-05T15:13:07.7169430+08:00, 0, 12.94095, 48.29629, 20, 1, 1, False
1.122974, 2021-07-05T15:13:07.7239100+08:00, 0, 12.94095, 48.29629, 20, 1, 1, False
1.129928, 2021-07-05T15:13:07.7307720+08:00, 0, 12.94095, 48.29629, 20, 1, 1, False
1.135993, 2021-07-05T15:13:07.7368340+08:00, 0, 12.94095, 48.29629, 20, 1, 1, False
1.142578, 2021-07-05T15:13:07.7435570+08:00, 0, 12.94095, 48.29629, 20, 1, 1, False
1.149935, 2021-07-05T15:13:07.7507940+08:00, 0, 12.94095, 48.29629, 20, 1, 1, False
1.155458, 2021-07-05T15:13:07.7563180+08:00, 0, 12.94095, 48.29629, 20, 1, 1, False
1.162127, 2021-07-05T15:13:07.7629970+08:00, 0, 12.94095, 48.29629, 20, 1, 1, False
1.169322, 2021-07-05T15:13:07.7702010+08:00, 0, 12.94095, 48.29629, 20, 1, 1, False
1.175377, 2021-07-05T15:13:07.7762920+08:00, 0, 12.94095, 48.29629, 20, 1, 1, False
1.182355, 2021-07-05T15:13:07.7832570+08:00, 0, 12.94095, 48.29629, 20, 1, 1, False
1.189903, 2021-07-05T15:13:07.7907480+08:00, 0, 12.94095, 48.29629, 20, 1, 1, False
1.194923, 2021-07-05T15:13:07.7958450+08:00, 0, 12.94095, 48.29629, 20, 1, 1, False
1.202187, 2021-07-05T15:13:07.8030780+08:00, 0, 12.94095, 48.29629, 20, 1, 1, False
1.208283, 2021-07-05T15:13:07.8091460+08:00, 0, 12.94095, 48.29629, 20, 1, 1, False
