t, x , y, z , scale_x, scale_y, scale_z, stimulusOn
0.02, 2021-06-16T10:28:40.2739860+08:00, 0, 17.54568, 47.67756, 1, 1, 1, False
0.12, 2021-06-16T10:28:41.7613800+08:00, 0, 17.54568, 47.67756, 1, 1, 1, False
0.22, 2021-06-16T10:28:42.0138200+08:00, 0, 17.54568, 47.67756, 1, 1, 1, False
0.32, 2021-06-16T10:28:42.1785350+08:00, 0, 17.54568, 47.67756, 1, 1, 1, False
0.326687, 2021-06-16T10:28:42.1850570+08:00, 0, 17.54568, 47.67756, 1, 1, 1, False
0.3376973, 2021-06-16T10:28:42.1961090+08:00, 0, 17.54568, 47.67756, 1, 1, 1, False
0.3465895, 2021-06-16T10:28:42.2050160+08:00, 0, 17.54568, 47.67756, 1, 1, 1, False
0.3543771, 2021-06-16T10:28:42.2127600+08:00, 0, 17.54568, 47.67756, 1, 1, 1, False
0.3644326, 2021-06-16T10:28:42.2230070+08:00, 0, 17.54568, 47.67756, 1, 1, 1, False
0.3858752, 2021-06-16T10:28:42.2451070+08:00, 0, 17.54568, 47.67756, 1, 1, 1, False
0.4056093, 2021-06-16T10:28:42.2641690+08:00, 0, 17.54568, 47.67756, 1, 1, 1, False
0.4261425, 2021-06-16T10:28:42.2847920+08:00, 0, 17.54568, 47.67756, 1, 1, 1, False
0.4429764, 2021-06-16T10:28:42.3014710+08:00, 0, 17.54568, 47.67756, 1, 1, 1, False
0.4598514, 2021-06-16T10:28:42.3183960+08:00, 0, 17.54568, 47.67756, 1, 1, 1, False
0.479713, 2021-06-16T10:28:42.3382530+08:00, 0, 17.54568, 47.67756, 1, 1, 1, False
0.4983369, 2021-06-16T10:28:42.3572310+08:00, 0, 17.54568, 47.67756, 1, 1, 1, False
0.5140866, 2021-06-16T10:28:42.3727950+08:00, 0, 17.54568, 47.67756, 1, 1, 1, False
0.5328264, 2021-06-16T10:28:42.3914630+08:00, 0, 17.54568, 47.67756, 1, 1, 1, False
0.5492128, 2021-06-16T10:28:42.4079770+08:00, 0, 17.54568, 47.67756, 1, 1, 1, False
0.5661061, 2021-06-16T10:28:42.4245010+08:00, 0, 17.54568, 47.67756, 1, 1, 1, False
0.5786741, 2021-06-16T10:28:42.4371070+08:00, 0, 17.54568, 47.67756, 1, 1, 1, False
0.5900567, 2021-06-16T10:28:42.4484430+08:00, 0, 17.54568, 47.67756, 1, 1, 1, False
