t 0.5563684, x 0, y 0, z 10, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 0.9921035, x 0, y 0, z 10, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 0.9964137, x 0, y 0, z 10, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.000215, x 0, y 0, z 10, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.004302, x 0, y 0, z 10, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.008094, x 0, y 0, z 10, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.012311, x 0, y 0, z 10, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.016235, x 0, y 0, z 10, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.020105, x 0, y 0, z 10, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.024225, x 0, y 0, z 10, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.028348, x 0, y 0, z 10, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.032419, x 0, y 0, z 10, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.036305, x 0, y 0, z 10, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.040275, x 0, y 0, z 10, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.044071, x 0, y 0, z 10, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.048378, x 0, y 0, z 10, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.052262, x 0, y 0, z 10, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.056108, x 0, y 0, z 10, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.060342, x 0, y 0, z 10, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.06419, x 0, y 0, z 10, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.068292, x 0, y 0, z 10, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.072248, x 0, y 0, z 10, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.076222, x 0, y 0, z 10, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.080257, x 0, y 0, z 10, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.084227, x 0, y 0, z 10, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.08824, x 0, y 0, z 10, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.092243, x 0, y 0, z 10, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.096367, x 0, y 0, z 10, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.100212, x 0, y 0, z 10, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.104197, x 0, y 0, z 10, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.108328, x 0, y 0, z 10, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.112315, x 0, y 0, z 10, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.11611, x 0, y 0, z 10, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.120232, x 0, y 0, z 10, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.124287, x 0, y 0, z 10, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.128077, x 0, y 0, z 10, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.132272, x 0, y 0, z 10, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.136089, x 0, y 0, z 10, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.14027, x 0, y 0, z 10, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.14405, x 0, y 0, z 10, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.148219, x 0, y 0, z 10, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.152431, x 0, y 0, z 10, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.156283, x 0, y 0, z 10, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.160379, x 0, y 0, z 10, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.16429, x 0, y 0, z 10, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.168028, x 0, y 0, z 10, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.17228, x 0, y 0, z 10, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.176068, x 0, y 0, z 10, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.180288, x 0, y 0, z 10, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.184261, x 0, y 0, z 10, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.188042, x 0, y 0, z 10, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.192242, x 0, y 0, z 10, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.292241, x 0, y 0, z 10, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.302105, x 0, y 0, z 10, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.307021, x 0, y 0, z 10, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.31493, x 0, y 0, z 10, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.323235, x 0, y 0, z 10, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.330879, x 0, y 0, z 10, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.334347, x 0, y 0, z 10, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.343449, x 0, y 0, z 10, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.351509, x 0, y 0, z 10, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.359041, x 0, y 0, z 10, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.367273, x 0, y 0, z 10, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.370763, x 0, y 0, z 10, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.378801, x 0, y 0, z 10, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.386918, x 0, y 0, z 10, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.390336, x 0, y 0, z 10, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.399029, x 0, y 0, z 10, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.407342, x 0, y 0, z 10, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.415168, x 0, y 0, z 10, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.418294, x 0, y 0, z 10, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.426952, x 0, y 0, z 10, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.434961, x 0, y 0, z 10, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.4383, x 0, y 0, z 10, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.447346, x 0, y 0, z 10, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.455107, x 0, y 0, z 10, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.463104, x 0, y 0, z 10, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.471379, x 0, y 0, z 10, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.47923, x 0, y 0, z 10, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.487327, x 0, y 0, z 10, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.495264, x 0, y 0, z 10, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.50315, x 0, y 0, z 10, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.510947, x 0, y 0, z 10, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.51921, x 0, y 0, z 10, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.527375, x 0, y 0, z 10, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.535458, x 0, y 0, z 10, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.542959, x 0, y 0, z 10, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.551023, x 0, y 0, z 10, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.558951, x 0, y 0, z 10, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.562208, x 0, y 0, z 10, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.566239, x 0, y 0, z 10, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.570408, x 0, y 0, z 10, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.574297, x 0, y 0, z 10, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.57822, x 0, y 0, z 10, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.58237, x 0, y 0, z 10, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.586454, x 0, y 0, z 10, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.590244, x 0, y 0, z 10, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.594323, x 0, y 0, z 10, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.598423, x 0, y 0, z 10, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.602231, x 0, y 0, z 10, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.609702, x 0, y 0, z 10, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.614571, x 0, y 0, z 10, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.618398, x 0, y 0, z 10, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.622364, x 0, y 0, z 10, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.626231, x 0, y 0, z 10, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.630405, x 0, y 0, z 10, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.634245, x 0, y 0, z 10, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.638399, x 0, y 0, z 10, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.642225, x 0, y 0, z 10, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.646349, x 0, y 0, z 10, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.650417, x 0, y 0, z 10, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.654387, x 0, y 0, z 10, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.658258, x 0, y 0, z 10, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.662353, x 0, y 0, z 10, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.66629, x 0, y 0, z 10, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.67037, x 0, y 0, z 10, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.67432, x 0, y 0, z 10, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.678249, x 0, y 0, z 10, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.682361, x 0, y 0, z 10, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.686295, x 0, y 0, z 10, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.690238, x 0, y 0, z 10, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.790238, x 0, y 0, z 10, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.799083, x 0, y 0, z 10, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.80538, x 0, y 0, z 10, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.812779, x 0, y 0, z 10, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.816516, x 0, y 0, z 10, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.825517, x 0, y 0, z 10, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.833456, x 0, y 0, z 10, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.841286, x 0, y 0, z 10, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.849312, x 0, y 0, z 10, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.857461, x 0, y 0, z 10, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.86534, x 0, y 0, z 10, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.873161, x 0, y 0, z 10, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.881311, x 0, y 0, z 10, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.889118, x 0, y 0, z 10, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.897098, x 0, y 0, z 10, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.905531, x 0, y 0, z 10, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.913332, x 0, y 0, z 10, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.921043, x 0, y 0, z 10, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.929581, x 0, y 0, z 10, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.937204, x 0, y 0, z 10, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.945423, x 0, y 0, z 10, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.953101, x 0, y 0, z 10, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.961377, x 0, y 0, z 10, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.969213, x 0, y 0, z 10, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.977359, x 0, y 0, z 10, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.985289, x 0, y 0, z 10, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.993433, x 0, y 0, z 10, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.00162, x 0, y 0, z 10, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.009089, x 0, y 0, z 10, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.10909, x 0, y 0, z 10, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.113627, x 0, y 0, z 10, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.121551, x 0, y 0, z 10, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.129912, x 0, y 0, z 10, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.134135, x 0, y 0, z 10, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.141175, x 0, y 0, z 10, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.145471, x 0, y 0, z 10, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.153177, x 0, y 0, z 10, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.161811, x 0, y 0, z 10, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.165318, x 0, y 0, z 10, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.173994, x 0, y 0, z 10, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.176984, x 0, y 0, z 10, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.181441, x 0, y 0, z 10, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.189785, x 0, y 0, z 10, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.197391, x 0, y 0, z 10, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.201391, x 0, y 0, z 10, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.209541, x 0, y 0, z 10, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.213516, x 0, y 0, z 10, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.221491, x 0, y 0, z 10, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.225008, x 0, y 0, z 10, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.229075, x 0, y 0, z 10, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.234398, x 0, y 0, z 10, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.241035, x 0, y 0, z 10, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.244974, x 0, y 0, z 10, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.249108, x 0, y 0, z 10, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.252926, x 0, y 0, z 10, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.257065, x 0, y 0, z 10, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.261041, x 0, y 0, z 10, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.265021, x 0, y 0, z 10, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.268835, x 0, y 0, z 10, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.273176, x 0, y 0, z 10, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.276856, x 0, y 0, z 10, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.281246, x 0, y 0, z 10, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.285231, x 0, y 0, z 10, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.289106, x 0, y 0, z 10, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.292835, x 0, y 0, z 10, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.296879, x 0, y 0, z 10, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.301148, x 0, y 0, z 10, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.305032, x 0, y 0, z 10, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.308895, x 0, y 0, z 10, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.31294, x 0, y 0, z 10, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.317171, x 0, y 0, z 10, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.320986, x 0, y 0, z 10, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.325088, x 0, y 0, z 10, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.329027, x 0, y 0, z 10, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.333055, x 0, y 0, z 10, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.336997, x 0, y 0, z 10, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.340959, x 0, y 0, z 10, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.345195, x 0, y 0, z 10, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.349099, x 0, y 0, z 10, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.352936, x 0, y 0, z 10, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.357157, x 0, y 0, z 10, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.360912, x 0, y 0, z 10, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.364995, x 0, y 0, z 10, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
