t 2.710031, x 0, y 0, z 50, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.249934, x 1.312577, y 12.05375, z 48.50757, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.25388, x 1.312577, y 12.05375, z 48.50757, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.258109, x 1.312577, y 12.05375, z 48.50757, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.262064, x 1.312577, y 12.05375, z 48.50757, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.265958, x 1.312577, y 12.05375, z 48.50757, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.269847, x 1.312577, y 12.05375, z 48.50757, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.27396, x 1.31286, y 12.0114, z 48.51807, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.277928, x 1.31286, y 12.0114, z 48.51807, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.28193, x 1.313143, y 11.96904, z 48.52853, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.285892, x 1.313143, y 11.96904, z 48.52853, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.289934, x 1.313143, y 11.96904, z 48.52853, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.29388, x 1.313143, y 11.96904, z 48.52853, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.298108, x 1.313425, y 11.92667, z 48.53895, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.302009, x 1.313425, y 11.92667, z 48.53895, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.306034, x 1.271067, y 11.92667, z 48.54007, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.309931, x 1.271067, y 11.92667, z 48.54007, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.314148, x 1.22897, y 11.88429, z 48.55155, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.317907, x 1.22897, y 11.88429, z 48.55155, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.321987, x 1.22897, y 11.88429, z 48.55155, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.3259, x 1.22897, y 11.88429, z 48.55155, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.329974, x 1.186853, y 11.84191, z 48.56295, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.334088, x 1.186853, y 11.84191, z 48.56295, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.337942, x 1.144474, y 11.84191, z 48.56397, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.342113, x 1.144474, y 11.84191, z 48.56397, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.346284, x 1.059937, y 11.79951, z 48.57621, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.349993, x 1.059937, y 11.79951, z 48.57621, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.354009, x 0.9751539, y 11.79951, z 48.57798, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.358044, x 0.9751539, y 11.79951, z 48.57798, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.361896, x 0.9329585, y 11.7571, z 48.58909, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.365857, x 0.9329585, y 11.7571, z 48.58909, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.370238, x 0.8481532, y 11.7571, z 48.59065, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.374047, x 0.8481532, y 11.7571, z 48.59065, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.378139, x 0.8057495, y 11.7571, z 48.59137, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.381774, x 0.8057495, y 11.7571, z 48.59137, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.386239, x 0.7210923, y 11.71469, z 48.60294, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.390023, x 0.7210923, y 11.71469, z 48.60294, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.393938, x 0.678678, y 11.71469, z 48.60355, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.402113, x 0.6362632, y 11.71469, z 48.60413, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.40602, x 0.6362632, y 11.71469, z 48.60413, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.409919, x 0.5939724, y 11.67227, z 48.61487, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.414033, x 0.5939724, y 11.67227, z 48.61487, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.418106, x 0.5939724, y 11.67227, z 48.61487, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.421907, x 0.5939724, y 11.67227, z 48.61487, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.426197, x 0.5515478, y 11.67227, z 48.61537, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.429929, x 0.5515478, y 11.67227, z 48.61537, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.434239, x 0.5091227, y 11.67227, z 48.61583, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.437868, x 0.5091227, y 11.67227, z 48.61583, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.442199, x 0.5091227, y 11.67227, z 48.61583, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.445933, x 0.5091227, y 11.67227, z 48.61583, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.449875, x 0.5091227, y 11.67227, z 48.61583, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.453939, x 0.5091227, y 11.67227, z 48.61583, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.457882, x 0.4667947, y 11.62984, z 48.62642, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.46215, x 0.4244483, y 11.58739, z 48.63694, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.46588, x 0.4244483, y 11.58739, z 48.63694, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.469978, x 0.4244483, y 11.58739, z 48.63694, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.473902, x 0.4244483, y 11.58739, z 48.63694, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.477914, x 0.4244483, y 11.58739, z 48.63694, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.482201, x 0.4244483, y 11.58739, z 48.63694, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.485979, x 0.4244483, y 11.58739, z 48.63694, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.489962, x 0.4244483, y 11.58739, z 48.63694, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.493944, x 0.4244483, y 11.58739, z 48.63694, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.497864, x 0.3820045, y 11.5874, z 48.63729, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.502056, x 0.3395603, y 11.58739, z 48.63761, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.506078, x 0.3395603, y 11.58739, z 48.63761, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.510125, x 0.3395603, y 11.58739, z 48.63761, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.513907, x 0.3395603, y 11.58739, z 48.63761, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.518191, x 0.3395603, y 11.58739, z 48.63761, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.521982, x 0.3395603, y 11.58739, z 48.63761, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.526181, x 0.3395603, y 11.58739, z 48.63761, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.52988, x 0.3395603, y 11.58739, z 48.63761, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.534148, x 0.3395603, y 11.58739, z 48.63761, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.537803, x 0.3395603, y 11.58739, z 48.63761, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.542181, x 0.3395603, y 11.58739, z 48.63761, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.546095, x 0.3395603, y 11.58739, z 48.63761, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.550118, x 0.3395603, y 11.58739, z 48.63761, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.553926, x 0.3395603, y 11.58739, z 48.63761, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.558149, x 0.3395603, y 11.58739, z 48.63761, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.561906, x 0.3395603, y 11.58739, z 48.63761, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.566155, x 0.2971159, y 11.58739, z 48.63789, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.570024, x 0.2971159, y 11.58739, z 48.63789, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.573854, x 0.2971159, y 11.58739, z 48.63789, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.578009, x 0.2971159, y 11.58739, z 48.63789, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.582107, x 0.2971159, y 11.58739, z 48.63789, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.585887, x 0.2971159, y 11.58739, z 48.63789, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.590067, x 0.2971159, y 11.58739, z 48.63789, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.593879, x 0.2971159, y 11.58739, z 48.63789, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.598016, x 0.2971159, y 11.58739, z 48.63789, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.601935, x 0.2971159, y 11.58739, z 48.63789, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.605986, x 0.2971159, y 11.58739, z 48.63789, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.609887, x 0.2971159, y 11.58739, z 48.63789, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.614077, x 0.2971159, y 11.58739, z 48.63789, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.617783, x 0.2971159, y 11.58739, z 48.63789, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.621798, x 0.2971159, y 11.58739, z 48.63789, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.625889, x 0.2971159, y 11.58739, z 48.63789, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.630059, x 0.2546711, y 11.5874, z 48.63813, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.63403, x 0.2546711, y 11.5874, z 48.63813, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.637831, x 0.2546711, y 11.5874, z 48.63813, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.642129, x 0.2546711, y 11.5874, z 48.63813, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.646108, x 0.2546711, y 11.5874, z 48.63813, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.649952, x 0.2546711, y 11.5874, z 48.63813, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.654128, x 0.2546711, y 11.5874, z 48.63813, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.657927, x 0.2546711, y 11.5874, z 48.63813, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.662205, x 0.2546711, y 11.5874, z 48.63813, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.665946, x 0.2546711, y 11.5874, z 48.63813, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.670053, x 0.2546711, y 11.5874, z 48.63813, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.674016, x 0.2546711, y 11.5874, z 48.63813, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.677967, x 0.2546711, y 11.5874, z 48.63813, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.681913, x 0.2546711, y 11.5874, z 48.63813, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.685909, x 0.2546711, y 11.5874, z 48.63813, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.690093, x 0.2546711, y 11.5874, z 48.63813, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.694077, x 0.2122263, y 11.58739, z 48.63833, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.698013, x 0.2122263, y 11.58739, z 48.63833, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.701993, x 0.2122263, y 11.58739, z 48.63833, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.706028, x 0.2122263, y 11.58739, z 48.63833, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.710092, x 0.2122263, y 11.58739, z 48.63833, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.714076, x 0.2122263, y 11.58739, z 48.63833, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.718016, x 0.2122263, y 11.58739, z 48.63833, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.721912, x 0.2122263, y 11.58739, z 48.63833, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.726231, x 0.2122263, y 11.58739, z 48.63833, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.729873, x 0.2122263, y 11.58739, z 48.63833, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.734012, x 0.2122263, y 11.58739, z 48.63833, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.73784, x 0.2122263, y 11.58739, z 48.63833, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.741863, x 0.2122263, y 11.58739, z 48.63833, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.745796, x 0.2122263, y 11.58739, z 48.63833, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.750129, x 0.2122263, y 11.58739, z 48.63833, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.753875, x 0.2122263, y 11.58739, z 48.63833, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.758075, x 0.2122263, y 11.58739, z 48.63833, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.762079, x 0.2122263, y 11.58739, z 48.63833, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.766155, x 0.2122263, y 11.58739, z 48.63833, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.770067, x 0.2122263, y 11.58739, z 48.63833, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.773937, x 0.2122263, y 11.58739, z 48.63833, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.778135, x 0.2122263, y 11.58739, z 48.63833, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
