t, x1, y1, z1, scale_x1, scale_y1, scale_z1, x2, y2, z2, scale_x2, scale_y2, scale_z2, stimulusOn
2.746858, 0, 0, 0, 1, 1, 1, 0, -100, 0, 2, 2, 2, True
2.750813, 0, 0, 0, 1, 1, 1, 0, -100, 0, 2, 2, 2, True
2.754913, 0, 0, 0, 1, 1, 1, 0, -100, 0, 2, 2, 2, True
2.758896, 0, 0, 0, 1, 1, 1, 0, -100, 0, 2, 2, 2, True
2.763084, 0, 0, 0, 1, 1, 1, 0, -100, 0, 2, 2, 2, True
2.767054, 0, 0, 0, 1, 1, 1, 0, -100, 0, 2, 2, 2, True
2.770932, 0, 0, 0, 1, 1, 1, 0, -100, 0, 2, 2, 2, True
2.774825, 0, 0, 0, 1, 1, 1, 0, -100, 0, 2, 2, 2, True
2.7789, 0, 0, 0, 1, 1, 1, 0, -100, 0, 2, 2, 2, True
2.782856, 0, 0, 0, 1, 1, 1, 0, -100, 0, 2, 2, 2, True
2.78685, 0, 0, 0, 1, 1, 1, 0, -100, 0, 2, 2, 2, True
2.791061, 0, 0, 0, 1, 1, 1, 0.0298469, -99.99996, -0.08200365, 2, 2, 2, True
2.823023, 0, 0, 0, 1, 1, 1, 0.3283014, -99.99539, -0.9020004, 2, 2, 2, True
2.826656, 0, 0, 0, 1, 1, 1, 0.3283014, -99.99539, -0.9020004, 2, 2, 2, True
2.831131, 0, 0, 0, 1, 1, 1, 0.4466165, -99.99143, -1.230409, 2, 2, 2, True
2.834719, 0, 0, 0, 1, 1, 1, 0.4466165, -99.99143, -1.230409, 2, 2, 2, True
2.839038, 0, 0, 0, 1, 1, 1, 0.5940511, -99.98477, -1.641048, 2, 2, 2, True
2.842882, 0, 0, 0, 1, 1, 1, 0.5940511, -99.98477, -1.641048, 2, 2, 2, True
2.846935, 0, 0, 0, 1, 1, 1, 0.7685019, -99.97426, -2.134597, 2, 2, 2, True
2.85078, 0, 0, 0, 1, 1, 1, 0.7685019, -99.97426, -2.134597, 2, 2, 2, True
2.854717, 0, 0, 0, 1, 1, 1, 0.9729953, -99.95853, -2.710018, 2, 2, 2, True
2.858943, 0, 0, 0, 1, 1, 1, 0.9729953, -99.95853, -2.710018, 2, 2, 2, True
2.862854, 0, 0, 0, 1, 1, 1, 1.176448, -99.93908, -3.285695, 2, 2, 2, True
2.866879, 0, 0, 0, 1, 1, 1, 1.176448, -99.93908, -3.285695, 2, 2, 2, True
