t 0.02, stimulusOn False
t 0.12, stimulusOn False
t 0.22, stimulusOn False
t 0.32, stimulusOn False
t 0.325462, stimulusOn False
t 0.3284035, stimulusOn False
t 0.3320662, stimulusOn False
t 0.3359545, stimulusOn False
t 0.3398507, stimulusOn False
t 0.3440405, stimulusOn False
t 0.3478757, stimulusOn False
t 0.3519692, stimulusOn False
t 0.3559785, stimulusOn False
t 0.3601085, stimulusOn False
t 0.364001, stimulusOn False
t 0.3679475, stimulusOn False
t 0.3719129, stimulusOn False
t 0.3759369, stimulusOn False
t 0.3798229, stimulusOn False
t 0.3839453, stimulusOn False
t 0.3879838, stimulusOn False
t 0.3918284, stimulusOn False
t 0.3959897, stimulusOn False
t 0.3999172, stimulusOn False
t 0.4039157, stimulusOn False
t 0.4078699, stimulusOn False
t 0.4119565, stimulusOn False
t 0.4158799, stimulusOn False
t 0.4199463, stimulusOn False
t 0.4237902, stimulusOn False
t 0.4279778, stimulusOn False
t 0.4322405, stimulusOn False
t 0.4358444, stimulusOn False
t 0.4400258, stimulusOn False
t 0.4439813, stimulusOn False
t 0.4479472, stimulusOn False
t 0.4519181, stimulusOn False
t 0.455924, stimulusOn False
t 0.4598749, stimulusOn False
t 0.4639427, stimulusOn False
t 0.4676764, stimulusOn False
t 0.4719765, stimulusOn False
t 0.4759694, stimulusOn False
t 0.4797716, stimulusOn False
t 0.4837741, stimulusOn False
t 0.4879233, stimulusOn False
t 0.4918903, stimulusOn False
t 0.4959737, stimulusOn False
t 0.4999471, stimulusOn False
t 0.504013, stimulusOn False
t 0.5077968, stimulusOn False
t 0.5119759, stimulusOn False
t 0.515893, stimulusOn False
t 0.5199034, stimulusOn False
t 0.5237764, stimulusOn False
t 0.5279879, stimulusOn False
t 0.5319753, stimulusOn False
t 0.5359029, stimulusOn False
t 0.5400289, stimulusOn False
t 0.5439172, stimulusOn False
t 0.5479928, stimulusOn False
t 0.5519857, stimulusOn False
t 0.5558318, stimulusOn False
t 0.5598693, stimulusOn False
t 0.5637741, stimulusOn False
t 0.5680096, stimulusOn False
t 0.5718927, stimulusOn False
t 0.5759639, stimulusOn False
t 0.5797812, stimulusOn False
t 0.5839219, stimulusOn False
t 0.5880564, stimulusOn False
t 0.5917253, stimulusOn False
t 0.5960376, stimulusOn False
t 0.5998673, stimulusOn False
t 0.6039865, stimulusOn False
t 0.607765, stimulusOn False
t 0.612016, stimulusOn False
t 0.6158395, stimulusOn False
t 0.6199769, stimulusOn False
t 0.6238078, stimulusOn False
t 0.6279723, stimulusOn False
t 0.6319476, stimulusOn False
t 0.6359381, stimulusOn False
t 0.6399257, stimulusOn False
t 0.6439666, stimulusOn False
t 0.6478582, stimulusOn False
t 0.6519779, stimulusOn False
t 0.6559445, stimulusOn False
t 0.6599618, stimulusOn False
t 0.6638973, stimulusOn False
