t, stimulusOn
0.9419697, 2021-06-08T15:04:50.0884970+08:00, False
0.9459294, 2021-06-08T15:04:50.0922170+08:00, False
0.9500017, 2021-06-08T15:04:50.0964520+08:00, False
0.9539769, 2021-06-08T15:04:50.1003460+08:00, False
0.9583065, 2021-06-08T15:04:50.1046720+08:00, False
0.9628698, 2021-06-08T15:04:50.1094010+08:00, False
0.9672577, 2021-06-08T15:04:50.1135700+08:00, False
0.971252, 2021-06-08T15:04:50.1175600+08:00, False
0.9760695, 2021-06-08T15:04:50.1223510+08:00, False
0.9823284, 2021-06-08T15:04:50.1289210+08:00, False
0.9858752, 2021-06-08T15:04:50.1321760+08:00, False
0.989933, 2021-06-08T15:04:50.1361870+08:00, False
0.9940012, 2021-06-08T15:04:50.1403280+08:00, False
0.9980687, 2021-06-08T15:04:50.1443950+08:00, False
1.002581, 2021-06-08T15:04:50.1492860+08:00, False
1.022722, 2021-06-08T15:04:50.1692580+08:00, False
1.026022, 2021-06-08T15:04:50.1722890+08:00, False
1.029925, 2021-06-08T15:04:50.1761770+08:00, False
1.033841, 2021-06-08T15:04:50.1801570+08:00, False
1.038035, 2021-06-08T15:04:50.1842860+08:00, False
1.041947, 2021-06-08T15:04:50.1885450+08:00, False
1.045968, 2021-06-08T15:04:50.1922750+08:00, False
1.05004, 2021-06-08T15:04:50.1963490+08:00, False
1.053936, 2021-06-08T15:04:50.2002630+08:00, False
1.057859, 2021-06-08T15:04:50.2041730+08:00, False
1.061992, 2021-06-08T15:04:50.2086670+08:00, False
1.065779, 2021-06-08T15:04:50.2120670+08:00, False
1.070005, 2021-06-08T15:04:50.2162980+08:00, False
1.073871, 2021-06-08T15:04:50.2201900+08:00, False
1.077793, 2021-06-08T15:04:50.2241110+08:00, False
1.081888, 2021-06-08T15:04:50.2284120+08:00, False
1.085856, 2021-06-08T15:04:50.2321620+08:00, False
1.090049, 2021-06-08T15:04:50.2363440+08:00, False
1.093903, 2021-06-08T15:04:50.2401760+08:00, False
1.097888, 2021-06-08T15:04:50.2441890+08:00, False
1.101858, 2021-06-08T15:04:50.2516010+08:00, False
1.110027, 2021-06-08T15:04:50.2563630+08:00, False
1.113882, 2021-06-08T15:04:50.2601710+08:00, False
1.118046, 2021-06-08T15:04:50.2644420+08:00, False
1.12191, 2021-06-08T15:04:50.2684320+08:00, False
1.126594, 2021-06-08T15:04:50.2728730+08:00, False
1.129938, 2021-06-08T15:04:50.2762540+08:00, False
1.133947, 2021-06-08T15:04:50.2802260+08:00, False
1.137962, 2021-06-08T15:04:50.2842330+08:00, False
1.141939, 2021-06-08T15:04:50.2885370+08:00, False
1.145854, 2021-06-08T15:04:50.2921830+08:00, False
1.149944, 2021-06-08T15:04:50.2962610+08:00, False
1.153971, 2021-06-08T15:04:50.3002840+08:00, False
1.157818, 2021-06-08T15:04:50.3041460+08:00, False
1.161918, 2021-06-08T15:04:50.3085620+08:00, False
1.165897, 2021-06-08T15:04:50.3122340+08:00, False
1.170024, 2021-06-08T15:04:50.3163050+08:00, False
1.174241, 2021-06-08T15:04:50.3205340+08:00, False
1.178611, 2021-06-08T15:04:50.3248920+08:00, False
1.182811, 2021-06-08T15:04:50.3293800+08:00, False
1.18729, 2021-06-08T15:04:50.3336030+08:00, False
1.191332, 2021-06-08T15:04:50.3376670+08:00, False
1.198213, 2021-06-08T15:04:50.3445490+08:00, False
1.202006, 2021-06-08T15:04:50.3487180+08:00, False
1.206054, 2021-06-08T15:04:50.3523630+08:00, False
1.210048, 2021-06-08T15:04:50.3563830+08:00, False
1.214267, 2021-06-08T15:04:50.3605510+08:00, False
1.219079, 2021-06-08T15:04:50.3653710+08:00, False
1.223136, 2021-06-08T15:04:50.3696710+08:00, False
1.230275, 2021-06-08T15:04:50.3765470+08:00, False
1.23393, 2021-06-08T15:04:50.3802450+08:00, False
1.237961, 2021-06-08T15:04:50.3842310+08:00, False
1.242162, 2021-06-08T15:04:50.3888020+08:00, False
1.24585, 2021-06-08T15:04:50.3921560+08:00, False
1.250171, 2021-06-08T15:04:50.3964930+08:00, False
1.254879, 2021-06-08T15:04:50.4012320+08:00, False
1.262307, 2021-06-08T15:04:50.4088990+08:00, False
1.265823, 2021-06-08T15:04:50.4121230+08:00, False
1.269972, 2021-06-08T15:04:50.4162390+08:00, False
1.274001, 2021-06-08T15:04:50.4203080+08:00, False
1.27812, 2021-06-08T15:04:50.4243960+08:00, False
1.281991, 2021-06-08T15:04:50.4286480+08:00, False
1.28643, 2021-06-08T15:04:50.4327080+08:00, False
1.29049, 2021-06-08T15:04:50.4367810+08:00, False
1.295023, 2021-06-08T15:04:50.4413120+08:00, False
1.299659, 2021-06-08T15:04:50.4460780+08:00, False
1.306106, 2021-06-08T15:04:50.4529030+08:00, False
1.314549, 2021-06-08T15:04:50.4608250+08:00, False
1.317804, 2021-06-08T15:04:50.4641240+08:00, False
1.322076, 2021-06-08T15:04:50.4686110+08:00, False
1.325949, 2021-06-08T15:04:50.4723940+08:00, False
1.329971, 2021-06-08T15:04:50.4762870+08:00, False
1.333867, 2021-06-08T15:04:50.4801430+08:00, False
1.337991, 2021-06-08T15:04:50.4842690+08:00, False
1.341931, 2021-06-08T15:04:50.4884980+08:00, False
1.345904, 2021-06-08T15:04:50.4922380+08:00, False
1.350123, 2021-06-08T15:04:50.4964710+08:00, False
1.354148, 2021-06-08T15:04:50.5005560+08:00, False
1.358119, 2021-06-08T15:04:50.5046070+08:00, False
1.363043, 2021-06-08T15:04:50.5096560+08:00, False
1.370284, 2021-06-08T15:04:50.5166070+08:00, False
1.37393, 2021-06-08T15:04:50.5202010+08:00, False
1.3821, 2021-06-08T15:04:50.5338240+08:00, False
1.394351, 2021-06-08T15:04:50.5406340+08:00, False
1.397878, 2021-06-08T15:04:50.5441980+08:00, False
1.402172, 2021-06-08T15:04:50.5496870+08:00, False
1.409922, 2021-06-08T15:04:50.5562670+08:00, False
1.413883, 2021-06-08T15:04:50.5601630+08:00, False
1.41802, 2021-06-08T15:04:50.5642900+08:00, False
1.421869, 2021-06-08T15:04:50.5684480+08:00, False
1.426894, 2021-06-08T15:04:50.5731970+08:00, False
1.429906, 2021-06-08T15:04:50.5762070+08:00, False
1.434128, 2021-06-08T15:04:50.5804800+08:00, False
1.437966, 2021-06-08T15:04:50.5843150+08:00, False
1.441947, 2021-06-08T15:04:50.5885070+08:00, False
1.445925, 2021-06-08T15:04:50.5922510+08:00, False
1.45008, 2021-06-08T15:04:50.5964180+08:00, False
1.453937, 2021-06-08T15:04:50.6003130+08:00, False
1.459659, 2021-06-08T15:04:50.6060140+08:00, False
1.466239, 2021-06-08T15:04:50.6128290+08:00, False
1.469839, 2021-06-08T15:04:50.6161420+08:00, False
1.473959, 2021-06-08T15:04:50.6202370+08:00, False
1.478027, 2021-06-08T15:04:50.6243030+08:00, False
1.482069, 2021-06-08T15:04:50.6286540+08:00, False
1.485893, 2021-06-08T15:04:50.6322020+08:00, False
1.489916, 2021-06-08T15:04:50.6361970+08:00, False
1.493792, 2021-06-08T15:04:50.6401040+08:00, False
1.497994, 2021-06-08T15:04:50.6443090+08:00, False
1.501921, 2021-06-08T15:04:50.6489630+08:00, False
1.50594, 2021-06-08T15:04:50.6522620+08:00, False
1.511047, 2021-06-08T15:04:50.6573950+08:00, False
1.518322, 2021-06-08T15:04:50.6646140+08:00, False
1.522082, 2021-06-08T15:04:50.6686420+08:00, False
1.525783, 2021-06-08T15:04:50.6720620+08:00, False
1.530073, 2021-06-08T15:04:50.6763540+08:00, False
1.534024, 2021-06-08T15:04:50.6803740+08:00, False
1.537912, 2021-06-08T15:04:50.6841860+08:00, False
1.541968, 2021-06-08T15:04:50.6885730+08:00, False
1.545938, 2021-06-08T15:04:50.6922420+08:00, False
1.549951, 2021-06-08T15:04:50.6962740+08:00, False
1.55397, 2021-06-08T15:04:50.7002920+08:00, False
1.557778, 2021-06-08T15:04:50.7040950+08:00, False
1.561945, 2021-06-08T15:04:50.7090600+08:00, False
1.565917, 2021-06-08T15:04:50.7122760+08:00, False
1.570109, 2021-06-08T15:04:50.7164300+08:00, False
1.574088, 2021-06-08T15:04:50.7203890+08:00, False
1.581988, 2021-06-08T15:04:50.7285920+08:00, False
1.585868, 2021-06-08T15:04:50.7321620+08:00, False
1.589842, 2021-06-08T15:04:50.7361310+08:00, False
1.59384, 2021-06-08T15:04:50.7401250+08:00, False
1.598014, 2021-06-08T15:04:50.7443460+08:00, False
1.601874, 2021-06-08T15:04:50.7576650+08:00, False
1.618433, 2021-06-08T15:04:50.7648910+08:00, False
1.621778, 2021-06-08T15:04:50.7683390+08:00, False
1.626282, 2021-06-08T15:04:50.7726100+08:00, False
1.629905, 2021-06-08T15:04:50.7761860+08:00, False
1.634176, 2021-06-08T15:04:50.7807120+08:00, False
1.637886, 2021-06-08T15:04:50.7842450+08:00, False
1.641993, 2021-06-08T15:04:50.7885820+08:00, False
1.645947, 2021-06-08T15:04:50.7922270+08:00, False
1.650034, 2021-06-08T15:04:50.7963810+08:00, False
1.654002, 2021-06-08T15:04:50.8003370+08:00, False
1.657948, 2021-06-08T15:04:50.8042840+08:00, False
1.666435, 2021-06-08T15:04:50.8130170+08:00, False
1.674118, 2021-06-08T15:04:50.8204820+08:00, False
1.67789, 2021-06-08T15:04:50.8241680+08:00, False
1.68197, 2021-06-08T15:04:50.8285620+08:00, False
1.686106, 2021-06-08T15:04:50.8324180+08:00, False
1.689878, 2021-06-08T15:04:50.8361860+08:00, False
1.69394, 2021-06-08T15:04:50.8402630+08:00, False
1.698222, 2021-06-08T15:04:50.8445550+08:00, False
1.701985, 2021-06-08T15:04:50.8583040+08:00, False
1.718302, 2021-06-08T15:04:50.8646120+08:00, False
1.72182, 2021-06-08T15:04:50.8683640+08:00, False
1.726017, 2021-06-08T15:04:50.8723370+08:00, False
1.729917, 2021-06-08T15:04:50.8762360+08:00, False
1.734127, 2021-06-08T15:04:50.8804410+08:00, False
1.742383, 2021-06-08T15:04:50.8890140+08:00, False
1.745821, 2021-06-08T15:04:50.8921340+08:00, False
1.750054, 2021-06-08T15:04:50.8964150+08:00, False
1.754037, 2021-06-08T15:04:50.9003690+08:00, False
1.75796, 2021-06-08T15:04:50.9043370+08:00, False
1.761928, 2021-06-08T15:04:50.9090470+08:00, False
1.765983, 2021-06-08T15:04:50.9122740+08:00, False
1.769942, 2021-06-08T15:04:50.9162440+08:00, False
1.773893, 2021-06-08T15:04:50.9202120+08:00, False
1.777853, 2021-06-08T15:04:50.9241330+08:00, False
1.781973, 2021-06-08T15:04:50.9285020+08:00, False
1.785987, 2021-06-08T15:04:50.9323330+08:00, False
1.789895, 2021-06-08T15:04:50.9361790+08:00, False
1.793869, 2021-06-08T15:04:50.9401620+08:00, False
1.797974, 2021-06-08T15:04:50.9443480+08:00, False
1.802068, 2021-06-08T15:04:50.9558210+08:00, False
1.813897, 2021-06-08T15:04:50.9602000+08:00, False
1.817997, 2021-06-08T15:04:50.9643190+08:00, False
1.822002, 2021-06-08T15:04:50.9685480+08:00, False
1.830038, 2021-06-08T15:04:50.9764020+08:00, False
1.83393, 2021-06-08T15:04:50.9802840+08:00, False
1.838052, 2021-06-08T15:04:50.9843450+08:00, False
1.841909, 2021-06-08T15:04:50.9885350+08:00, False
1.845991, 2021-06-08T15:04:50.9923320+08:00, False
1.850144, 2021-06-08T15:04:50.9964960+08:00, False
1.853959, 2021-06-08T15:04:51.0003170+08:00, False
1.857794, 2021-06-08T15:04:51.0041290+08:00, False
1.861982, 2021-06-08T15:04:51.0086230+08:00, False
1.865868, 2021-06-08T15:04:51.0122030+08:00, False
1.869967, 2021-06-08T15:04:51.0162900+08:00, False
1.874104, 2021-06-08T15:04:51.0204270+08:00, False
1.878497, 2021-06-08T15:04:51.0248190+08:00, False
1.882062, 2021-06-08T15:04:51.0287220+08:00, False
1.885969, 2021-06-08T15:04:51.0323300+08:00, False
1.889816, 2021-06-08T15:04:51.0361670+08:00, False
1.894024, 2021-06-08T15:04:51.0403230+08:00, False
1.898181, 2021-06-08T15:04:51.0445400+08:00, False
1.901914, 2021-06-08T15:04:51.0485470+08:00, False
1.90578, 2021-06-08T15:04:51.0521030+08:00, False
1.909916, 2021-06-08T15:04:51.0562590+08:00, False
1.913891, 2021-06-08T15:04:51.0601670+08:00, False
1.917951, 2021-06-08T15:04:51.0642370+08:00, False
1.921864, 2021-06-08T15:04:51.0684000+08:00, False
1.926792, 2021-06-08T15:04:51.0731300+08:00, False
1.929882, 2021-06-08T15:04:51.0761960+08:00, False
1.934097, 2021-06-08T15:04:51.0803860+08:00, False
1.938061, 2021-06-08T15:04:51.0844260+08:00, False
1.942333, 2021-06-08T15:04:51.0889160+08:00, False
1.947133, 2021-06-08T15:04:51.0934930+08:00, False
1.954008, 2021-06-08T15:04:51.1003550+08:00, False
1.959884, 2021-06-08T15:04:51.1062530+08:00, False
1.966233, 2021-06-08T15:04:51.1128890+08:00, False
1.969974, 2021-06-08T15:04:51.1163520+08:00, False
1.973936, 2021-06-08T15:04:51.1202670+08:00, False
1.977908, 2021-06-08T15:04:51.1242060+08:00, False
1.982028, 2021-06-08T15:04:51.1286270+08:00, False
1.985921, 2021-06-08T15:04:51.1322140+08:00, False
1.989916, 2021-06-08T15:04:51.1362090+08:00, False
1.994079, 2021-06-08T15:04:51.1404110+08:00, False
1.99795, 2021-06-08T15:04:51.1442770+08:00, False
2.002181, 2021-06-08T15:04:51.1547310+08:00, False
2.014215, 2021-06-08T15:04:51.1605240+08:00, False
2.018113, 2021-06-08T15:04:51.1644330+08:00, False
2.021746, 2021-06-08T15:04:51.1683260+08:00, False
2.025893, 2021-06-08T15:04:51.1721850+08:00, False
2.029917, 2021-06-08T15:04:51.1762360+08:00, False
2.03403, 2021-06-08T15:04:51.1803730+08:00, False
2.037972, 2021-06-08T15:04:51.1842740+08:00, False
2.041896, 2021-06-08T15:04:51.1885170+08:00, False
2.045885, 2021-06-08T15:04:51.1921980+08:00, False
2.050043, 2021-06-08T15:04:51.1963750+08:00, False
2.053989, 2021-06-08T15:04:51.2003680+08:00, False
2.057914, 2021-06-08T15:04:51.2042590+08:00, False
2.062011, 2021-06-08T15:04:51.2090560+08:00, False
2.070335, 2021-06-08T15:04:51.2166750+08:00, False
2.07395, 2021-06-08T15:04:51.2202840+08:00, False
2.082032, 2021-06-08T15:04:51.2286220+08:00, False
2.085934, 2021-06-08T15:04:51.2322270+08:00, False
2.089911, 2021-06-08T15:04:51.2362090+08:00, False
2.093935, 2021-06-08T15:04:51.2402410+08:00, False
2.098086, 2021-06-08T15:04:51.2444720+08:00, False
2.101988, 2021-06-08T15:04:51.2486290+08:00, False
2.105829, 2021-06-08T15:04:51.2521810+08:00, False
2.110136, 2021-06-08T15:04:51.2565300+08:00, False
2.11381, 2021-06-08T15:04:51.2601110+08:00, False
2.1179, 2021-06-08T15:04:51.2642960+08:00, False
2.121916, 2021-06-08T15:04:51.2684940+08:00, False
2.126174, 2021-06-08T15:04:51.2725100+08:00, False
2.129793, 2021-06-08T15:04:51.2760790+08:00, False
2.134165, 2021-06-08T15:04:51.2805290+08:00, False
2.138476, 2021-06-08T15:04:51.2848390+08:00, False
2.143169, 2021-06-08T15:04:51.2897760+08:00, False
2.150356, 2021-06-08T15:04:51.2967280+08:00, False
2.154098, 2021-06-08T15:04:51.3004600+08:00, False
2.157785, 2021-06-08T15:04:51.3041330+08:00, False
2.166389, 2021-06-08T15:04:51.3130560+08:00, False
2.170064, 2021-06-08T15:04:51.3163910+08:00, False
2.173905, 2021-06-08T15:04:51.3202460+08:00, False
2.17853, 2021-06-08T15:04:51.3248550+08:00, False
2.181957, 2021-06-08T15:04:51.3286160+08:00, False
2.18604, 2021-06-08T15:04:51.3323660+08:00, False
2.19077, 2021-06-08T15:04:51.3371740+08:00, False
2.198256, 2021-06-08T15:04:51.3446100+08:00, False
2.20207, 2021-06-08T15:04:51.3585750+08:00, False
2.218207, 2021-06-08T15:04:51.3645150+08:00, False
2.221791, 2021-06-08T15:04:51.3683640+08:00, False
2.226002, 2021-06-08T15:04:51.3723060+08:00, False
2.229982, 2021-06-08T15:04:51.3762730+08:00, False
2.234079, 2021-06-08T15:04:51.3804140+08:00, False
2.237893, 2021-06-08T15:04:51.3842500+08:00, False
2.24298, 2021-06-08T15:04:51.3896410+08:00, False
2.250127, 2021-06-08T15:04:51.3965030+08:00, False
2.253877, 2021-06-08T15:04:51.4002140+08:00, False
2.257893, 2021-06-08T15:04:51.4042370+08:00, False
2.262089, 2021-06-08T15:04:51.4091140+08:00, False
2.265937, 2021-06-08T15:04:51.4123720+08:00, False
2.270297, 2021-06-08T15:04:51.4166640+08:00, False
2.273946, 2021-06-08T15:04:51.4202920+08:00, False
2.277913, 2021-06-08T15:04:51.4242210+08:00, False
2.281925, 2021-06-08T15:04:51.4285180+08:00, False
2.285969, 2021-06-08T15:04:51.4322510+08:00, False
2.289892, 2021-06-08T15:04:51.4362270+08:00, False
2.293906, 2021-06-08T15:04:51.4402260+08:00, False
2.29813, 2021-06-08T15:04:51.4444740+08:00, False
2.30203, 2021-06-08T15:04:51.4586400+08:00, False
2.3183, 2021-06-08T15:04:51.4646160+08:00, False
2.32184, 2021-06-08T15:04:51.4684700+08:00, False
2.326194, 2021-06-08T15:04:51.4725470+08:00, False
2.32991, 2021-06-08T15:04:51.4763340+08:00, False
2.334072, 2021-06-08T15:04:51.4803880+08:00, False
2.338057, 2021-06-08T15:04:51.4843950+08:00, False
2.341996, 2021-06-08T15:04:51.4886220+08:00, False
2.345975, 2021-06-08T15:04:51.4923190+08:00, False
2.350012, 2021-06-08T15:04:51.4963850+08:00, False
2.357877, 2021-06-08T15:04:51.5073330+08:00, False
2.366053, 2021-06-08T15:04:51.5186200+08:00, False
2.37807, 2021-06-08T15:04:51.5243740+08:00, False
2.381926, 2021-06-08T15:04:51.5284990+08:00, False
2.386109, 2021-06-08T15:04:51.5324810+08:00, False
2.389934, 2021-06-08T15:04:51.5362360+08:00, False
2.393909, 2021-06-08T15:04:51.5402470+08:00, False
2.397913, 2021-06-08T15:04:51.5442620+08:00, False
2.402006, 2021-06-08T15:04:51.5585440+08:00, False
2.418221, 2021-06-08T15:04:51.5645530+08:00, False
2.421819, 2021-06-08T15:04:51.5683700+08:00, False
2.42647, 2021-06-08T15:04:51.5728130+08:00, False
2.42981, 2021-06-08T15:04:51.5761080+08:00, False
2.433907, 2021-06-08T15:04:51.5802160+08:00, False
2.438089, 2021-06-08T15:04:51.5844470+08:00, False
2.442833, 2021-06-08T15:04:51.5894720+08:00, False
2.445966, 2021-06-08T15:04:51.5923360+08:00, False
2.45, 2021-06-08T15:04:51.5963510+08:00, False
2.453909, 2021-06-08T15:04:51.6002990+08:00, False
2.457839, 2021-06-08T15:04:51.6041930+08:00, False
2.462032, 2021-06-08T15:04:51.6090930+08:00, False
2.470451, 2021-06-08T15:04:51.6167970+08:00, False
2.473895, 2021-06-08T15:04:51.6202120+08:00, False
2.478012, 2021-06-08T15:04:51.6243090+08:00, False
2.482012, 2021-06-08T15:04:51.6286520+08:00, False
2.486141, 2021-06-08T15:04:51.6324680+08:00, False
2.489933, 2021-06-08T15:04:51.6362460+08:00, False
2.494048, 2021-06-08T15:04:51.6403840+08:00, False
2.498055, 2021-06-08T15:04:51.6444050+08:00, False
2.501852, 2021-06-08T15:04:51.6583670+08:00, False
2.518236, 2021-06-08T15:04:51.6645670+08:00, False
2.52186, 2021-06-08T15:04:51.6684960+08:00, False
2.526155, 2021-06-08T15:04:51.6724570+08:00, False
2.529983, 2021-06-08T15:04:51.6762830+08:00, False
2.534003, 2021-06-08T15:04:51.6803100+08:00, False
2.537921, 2021-06-08T15:04:51.6843240+08:00, False
2.546335, 2021-06-08T15:04:51.7028870+08:00, False
2.562201, 2021-06-08T15:04:51.7090770+08:00, False
2.565805, 2021-06-08T15:04:51.7121060+08:00, False
2.570099, 2021-06-08T15:04:51.7164780+08:00, False
2.574039, 2021-06-08T15:04:51.7203440+08:00, False
2.577939, 2021-06-08T15:04:51.7242590+08:00, False
2.58199, 2021-06-08T15:04:51.7286350+08:00, False
2.58606, 2021-06-08T15:04:51.7324040+08:00, False
2.589786, 2021-06-08T15:04:51.7360980+08:00, False
2.593855, 2021-06-08T15:04:51.7402080+08:00, False
2.597935, 2021-06-08T15:04:51.7442950+08:00, False
2.605923, 2021-06-08T15:04:51.7559640+08:00, False
2.613938, 2021-06-08T15:04:51.7602590+08:00, False
2.617995, 2021-06-08T15:04:51.7644530+08:00, False
2.622043, 2021-06-08T15:04:51.7686680+08:00, False
2.626262, 2021-06-08T15:04:51.7725750+08:00, False
2.629955, 2021-06-08T15:04:51.7762960+08:00, False
2.634412, 2021-06-08T15:04:51.7807940+08:00, False
2.637925, 2021-06-08T15:04:51.7842760+08:00, False
