t 4.337515, stimulusOn False
t 4.341394, stimulusOn False
t 4.345432, stimulusOn False
t 4.349338, stimulusOn False
t 4.353375, stimulusOn False
t 4.357299, stimulusOn False
t 4.361182, stimulusOn False
t 4.365597, stimulusOn False
t 4.369276, stimulusOn False
t 4.373365, stimulusOn False
t 4.377495, stimulusOn False
t 4.381363, stimulusOn False
t 4.385379, stimulusOn False
t 4.389565, stimulusOn False
t 4.39323, stimulusOn False
t 4.397408, stimulusOn False
t 4.401345, stimulusOn False
t 4.405474, stimulusOn False
t 4.409266, stimulusOn False
t 4.413497, stimulusOn False
t 4.417179, stimulusOn False
t 4.421435, stimulusOn False
t 4.425188, stimulusOn False
t 4.429244, stimulusOn False
t 4.433302, stimulusOn False
t 4.43767, stimulusOn False
t 4.531409, stimulusOn False
t 4.537717, stimulusOn False
t 4.541254, stimulusOn False
t 4.545608, stimulusOn False
t 4.549294, stimulusOn False
t 4.553217, stimulusOn False
t 4.557299, stimulusOn False
t 4.56146, stimulusOn False
t 4.565423, stimulusOn False
t 4.569316, stimulusOn False
t 4.573411, stimulusOn False
t 4.577379, stimulusOn False
t 4.581364, stimulusOn False
t 4.585343, stimulusOn False
t 4.58933, stimulusOn False
t 4.593597, stimulusOn False
t 4.597178, stimulusOn False
t 4.601375, stimulusOn False
t 4.60547, stimulusOn False
t 4.609515, stimulusOn False
t 4.613291, stimulusOn False
t 4.617437, stimulusOn False
t 4.621543, stimulusOn False
t 4.625307, stimulusOn False
t 4.629388, stimulusOn False
t 4.633278, stimulusOn False
t 4.637189, stimulusOn False
t 4.641299, stimulusOn False
t 4.645279, stimulusOn False
t 4.64937, stimulusOn False
t 4.653278, stimulusOn False
t 4.657307, stimulusOn False
t 4.661304, stimulusOn False
t 4.66523, stimulusOn False
t 4.669309, stimulusOn False
t 4.673248, stimulusOn False
t 4.677197, stimulusOn False
t 4.681372, stimulusOn False
t 4.685256, stimulusOn False
t 4.689368, stimulusOn False
t 4.693284, stimulusOn False
t 4.697311, stimulusOn False
t 4.701367, stimulusOn False
t 4.705419, stimulusOn False
t 4.709263, stimulusOn False
t 4.713303, stimulusOn False
t 4.717189, stimulusOn False
t 4.721135, stimulusOn False
t 4.725368, stimulusOn False
t 4.7293, stimulusOn False
t 4.73324, stimulusOn False
t 4.737355, stimulusOn False
t 4.741345, stimulusOn False
t 4.74533, stimulusOn False
t 4.749272, stimulusOn False
t 4.753325, stimulusOn False
t 4.757232, stimulusOn False
t 4.761361, stimulusOn False
