t 8.077445, stimulusOn False
t 8.081722, stimulusOn False
t 8.085786, stimulusOn False
t 8.089733, stimulusOn False
t 8.093596, stimulusOn False
t 8.097895, stimulusOn False
t 8.101638, stimulusOn False
t 8.105793, stimulusOn False
t 8.109773, stimulusOn False
t 8.11379, stimulusOn False
t 8.117642, stimulusOn False
t 8.121892, stimulusOn False
t 8.125594, stimulusOn False
t 8.129535, stimulusOn False
t 8.133665, stimulusOn False
t 8.212596, stimulusOn False
t 8.217935, stimulusOn False
t 8.241983, stimulusOn False
t 8.245596, stimulusOn False
t 8.249624, stimulusOn False
t 8.253742, stimulusOn False
t 8.257757, stimulusOn False
t 8.261704, stimulusOn False
t 8.265731, stimulusOn False
t 8.269846, stimulusOn False
t 8.273663, stimulusOn False
t 8.277843, stimulusOn False
t 8.281678, stimulusOn False
t 8.28565, stimulusOn False
t 8.289864, stimulusOn False
t 8.293679, stimulusOn False
t 8.297797, stimulusOn False
t 8.301675, stimulusOn False
t 8.305713, stimulusOn False
t 8.309671, stimulusOn False
t 8.313858, stimulusOn False
t 8.317588, stimulusOn False
t 8.321808, stimulusOn False
t 8.325528, stimulusOn False
t 8.3296, stimulusOn False
t 8.333583, stimulusOn False
t 8.337854, stimulusOn False
t 8.341771, stimulusOn False
t 8.345605, stimulusOn False
t 8.349983, stimulusOn False
t 8.353703, stimulusOn False
t 8.357699, stimulusOn False
t 8.361859, stimulusOn False
t 8.365651, stimulusOn False
t 8.369991, stimulusOn False
t 8.373662, stimulusOn False
t 8.377689, stimulusOn False
t 8.381592, stimulusOn False
t 8.385822, stimulusOn False
t 8.389678, stimulusOn False
t 8.393944, stimulusOn False
t 8.39772, stimulusOn False
t 8.401594, stimulusOn False
t 8.405838, stimulusOn False
t 8.409665, stimulusOn False
t 8.413713, stimulusOn False
t 8.417655, stimulusOn False
t 8.421745, stimulusOn False
t 8.425506, stimulusOn False
t 8.429616, stimulusOn False
t 8.433611, stimulusOn False
t 8.43782, stimulusOn False
t 8.441723, stimulusOn False
t 8.445695, stimulusOn False
t 8.450035, stimulusOn False
t 8.453635, stimulusOn False
t 8.45779, stimulusOn False
t 8.461623, stimulusOn False
t 8.465742, stimulusOn False
t 8.469812, stimulusOn False
t 8.473564, stimulusOn False
t 8.477803, stimulusOn False
t 8.481663, stimulusOn False
t 8.48565, stimulusOn False
t 8.489758, stimulusOn False
t 8.493715, stimulusOn False
t 8.497762, stimulusOn False
t 8.501609, stimulusOn False
t 8.505863, stimulusOn False
t 8.509611, stimulusOn False
t 8.513833, stimulusOn False
t 8.517711, stimulusOn False
t 8.521936, stimulusOn False
t 8.525464, stimulusOn False
t 8.529653, stimulusOn False
t 8.533632, stimulusOn False
t 8.537881, stimulusOn False
t 8.541598, stimulusOn False
t 8.545742, stimulusOn False
t 8.549533, stimulusOn False
t 8.553853, stimulusOn False
t 8.557698, stimulusOn False
t 8.56146, stimulusOn False
t 8.565786, stimulusOn False
t 8.569736, stimulusOn False
t 8.573473, stimulusOn False
t 8.577849, stimulusOn False
t 8.581719, stimulusOn False
t 8.585881, stimulusOn False
t 8.589732, stimulusOn False
t 8.593572, stimulusOn False
t 8.597801, stimulusOn False
t 8.60159, stimulusOn False
t 8.605832, stimulusOn False
t 8.60967, stimulusOn False
t 8.613776, stimulusOn False
t 8.617699, stimulusOn False
t 8.621744, stimulusOn False
t 8.625491, stimulusOn False
t 8.629571, stimulusOn False
t 8.633537, stimulusOn False
t 8.637847, stimulusOn False
t 8.641851, stimulusOn False
t 8.645733, stimulusOn False
t 8.649884, stimulusOn False
t 8.653661, stimulusOn False
t 8.657815, stimulusOn False
t 8.661788, stimulusOn False
t 8.66569, stimulusOn False
t 8.669811, stimulusOn False
t 8.673904, stimulusOn False
t 8.677691, stimulusOn False
t 8.681689, stimulusOn False
t 8.68568, stimulusOn False
t 8.689764, stimulusOn False
t 8.693681, stimulusOn False
t 8.697836, stimulusOn False
t 8.701579, stimulusOn False
t 8.705831, stimulusOn False
t 8.709696, stimulusOn False
t 8.713766, stimulusOn False
t 8.717638, stimulusOn False
t 8.721802, stimulusOn False
t 8.725563, stimulusOn False
t 8.729541, stimulusOn False
t 8.733673, stimulusOn False
t 8.737587, stimulusOn False
t 8.74182, stimulusOn False
t 8.745804, stimulusOn False
t 8.749512, stimulusOn False
t 8.75374, stimulusOn False
t 8.757929, stimulusOn False
t 8.761808, stimulusOn False
t 8.765837, stimulusOn False
t 8.769854, stimulusOn False
t 8.773973, stimulusOn False
t 8.777613, stimulusOn False
t 8.781837, stimulusOn False
t 8.785663, stimulusOn False
t 8.789865, stimulusOn False
t 8.793874, stimulusOn False
t 8.797841, stimulusOn False
t 8.801741, stimulusOn False
t 8.80576, stimulusOn False
t 8.80981, stimulusOn False
t 8.813758, stimulusOn False
t 8.818699, stimulusOn False
t 8.82151, stimulusOn False
t 8.825572, stimulusOn False
t 8.829593, stimulusOn False
t 8.833589, stimulusOn False
t 8.837829, stimulusOn False
t 8.841819, stimulusOn False
t 8.845608, stimulusOn False
t 8.84964, stimulusOn False
t 8.853771, stimulusOn False
t 8.857803, stimulusOn False
t 8.861779, stimulusOn False
t 8.865789, stimulusOn False
t 8.869715, stimulusOn False
t 8.87355, stimulusOn False
t 8.877863, stimulusOn False
t 8.881753, stimulusOn False
t 8.885589, stimulusOn False
t 8.890001, stimulusOn False
t 8.893724, stimulusOn False
t 8.897805, stimulusOn False
t 8.901651, stimulusOn False
t 8.905775, stimulusOn False
t 8.909664, stimulusOn False
t 8.913594, stimulusOn False
t 8.917787, stimulusOn False
t 8.921741, stimulusOn False
t 8.925518, stimulusOn False
t 8.929518, stimulusOn False
t 8.933644, stimulusOn False
t 8.937819, stimulusOn False
t 8.941666, stimulusOn False
t 8.945785, stimulusOn False
t 8.949503, stimulusOn False
t 8.953791, stimulusOn False
t 8.957657, stimulusOn False
t 8.961855, stimulusOn False
t 8.965675, stimulusOn False
t 8.969826, stimulusOn False
t 8.973714, stimulusOn False
t 8.977893, stimulusOn False
t 8.981655, stimulusOn False
t 8.985823, stimulusOn False
t 8.989737, stimulusOn False
t 8.993748, stimulusOn False
t 8.99779, stimulusOn False
t 9.001655, stimulusOn False
t 9.005689, stimulusOn False
t 9.0098, stimulusOn False
t 9.013844, stimulusOn False
t 9.017624, stimulusOn False
t 9.021836, stimulusOn False
t 9.025545, stimulusOn False
t 9.029572, stimulusOn False
t 9.033639, stimulusOn False
t 9.037732, stimulusOn False
t 9.04175, stimulusOn False
t 9.045724, stimulusOn False
t 9.049648, stimulusOn False
t 9.05379, stimulusOn False
t 9.057768, stimulusOn False
t 9.061741, stimulusOn False
t 9.065663, stimulusOn False
t 9.069787, stimulusOn False
t 9.073816, stimulusOn False
t 9.077735, stimulusOn False
t 9.081698, stimulusOn False
t 9.085657, stimulusOn False
t 9.089818, stimulusOn False
t 9.093723, stimulusOn False
t 9.097743, stimulusOn False
t 9.101627, stimulusOn False
t 9.105783, stimulusOn False
t 9.10968, stimulusOn False
t 9.113719, stimulusOn False
t 9.117666, stimulusOn False
t 9.121851, stimulusOn False
t 9.125507, stimulusOn False
t 9.129736, stimulusOn False
t 9.133579, stimulusOn False
t 9.137913, stimulusOn False
t 9.141721, stimulusOn False
t 9.14568, stimulusOn False
t 9.149948, stimulusOn False
t 9.153727, stimulusOn False
t 9.157763, stimulusOn False
t 9.161715, stimulusOn False
t 9.165732, stimulusOn False
t 9.169697, stimulusOn False
t 9.173755, stimulusOn False
t 9.177744, stimulusOn False
t 9.181704, stimulusOn False
t 9.185658, stimulusOn False
t 9.189755, stimulusOn False
t 9.193674, stimulusOn False
t 9.197725, stimulusOn False
t 9.201615, stimulusOn False
t 9.205806, stimulusOn False
t 9.209732, stimulusOn False
t 9.213796, stimulusOn False
t 9.217601, stimulusOn False
t 9.221844, stimulusOn False
t 9.225478, stimulusOn False
t 9.229609, stimulusOn False
t 9.23358, stimulusOn False
t 9.237847, stimulusOn False
t 9.241564, stimulusOn False
t 9.245804, stimulusOn False
t 9.249658, stimulusOn False
t 9.253703, stimulusOn False
t 9.257778, stimulusOn False
t 9.261877, stimulusOn False
t 9.265587, stimulusOn False
t 9.269776, stimulusOn False
t 9.273711, stimulusOn False
t 9.277788, stimulusOn False
t 9.281862, stimulusOn False
t 9.285676, stimulusOn False
t 9.289748, stimulusOn False
t 9.29365, stimulusOn False
t 9.297856, stimulusOn False
t 9.301656, stimulusOn False
t 9.305716, stimulusOn False
t 9.309813, stimulusOn False
t 9.313669, stimulusOn False
t 9.317645, stimulusOn False
t 9.321756, stimulusOn False
t 9.32574, stimulusOn False
t 9.329527, stimulusOn False
t 9.333733, stimulusOn False
t 9.337807, stimulusOn False
t 9.341717, stimulusOn False
t 9.345737, stimulusOn False
t 9.349832, stimulusOn False
t 9.353785, stimulusOn False
t 9.357708, stimulusOn False
t 9.361843, stimulusOn False
t 9.36568, stimulusOn False
t 9.369787, stimulusOn False
t 9.373529, stimulusOn False
t 9.37779, stimulusOn False
t 9.381832, stimulusOn False
t 9.38578, stimulusOn False
t 9.389671, stimulusOn False
t 9.393892, stimulusOn False
t 9.397731, stimulusOn False
t 9.401588, stimulusOn False
t 9.405784, stimulusOn False
t 9.409748, stimulusOn False
t 9.413659, stimulusOn False
t 9.41769, stimulusOn False
t 9.421516, stimulusOn False
t 9.425505, stimulusOn False
t 9.429545, stimulusOn False
