t, stimulusOn
30.61695, 2021-08-19T17:08:15.6293760+08:00, True
30.62065, 2021-08-19T17:08:15.6330410+08:00, True
30.62466, 2021-08-19T17:08:15.6370420+08:00, True
30.62874, 2021-08-19T17:08:15.6411290+08:00, True
30.63259, 2021-08-19T17:08:15.6449750+08:00, True
30.63677, 2021-08-19T17:08:15.6492150+08:00, True
30.64064, 2021-08-19T17:08:15.6530300+08:00, True
30.64477, 2021-08-19T17:08:15.6571430+08:00, True
30.64865, 2021-08-19T17:08:15.6610400+08:00, True
30.65267, 2021-08-19T17:08:15.6650540+08:00, True
30.65673, 2021-08-19T17:08:15.6691070+08:00, True
30.66065, 2021-08-19T17:08:15.6730850+08:00, True
30.66481, 2021-08-19T17:08:15.6771830+08:00, True
30.66863, 2021-08-19T17:08:15.6809900+08:00, True
30.67266, 2021-08-19T17:08:15.6850360+08:00, True
30.67684, 2021-08-19T17:08:15.6892080+08:00, True
30.68069, 2021-08-19T17:08:15.6930850+08:00, True
30.68509, 2021-08-19T17:08:15.6974490+08:00, True
30.68864, 2021-08-19T17:08:15.7009990+08:00, True
30.69281, 2021-08-19T17:08:15.7051780+08:00, True
30.69682, 2021-08-19T17:08:15.7091900+08:00, True
30.7008, 2021-08-19T17:08:15.7132640+08:00, True
30.7449, 2021-08-19T17:08:15.7573020+08:00, True
30.74869, 2021-08-19T17:08:15.7610650+08:00, True
30.75283, 2021-08-19T17:08:15.7652220+08:00, True
30.75687, 2021-08-19T17:08:15.7692400+08:00, True
30.76071, 2021-08-19T17:08:15.7731110+08:00, True
30.7648, 2021-08-19T17:08:15.7772270+08:00, True
30.76871, 2021-08-19T17:08:15.7810860+08:00, True
30.77276, 2021-08-19T17:08:15.7851920+08:00, True
30.77683, 2021-08-19T17:08:15.7891980+08:00, True
30.78081, 2021-08-19T17:08:15.7932170+08:00, True
30.78463, 2021-08-19T17:08:15.7970130+08:00, True
30.7889, 2021-08-19T17:08:15.8012750+08:00, True
30.79288, 2021-08-19T17:08:15.8052760+08:00, True
30.79678, 2021-08-19T17:08:15.8091570+08:00, True
30.80072, 2021-08-19T17:08:15.8131360+08:00, True
30.80475, 2021-08-19T17:08:15.8171220+08:00, True
30.80889, 2021-08-19T17:08:15.8212580+08:00, True
30.81695, 2021-08-19T17:08:15.8293680+08:00, True
30.82063, 2021-08-19T17:08:15.8330300+08:00, True
30.8259, 2021-08-19T17:08:15.8382630+08:00, True
30.83322, 2021-08-19T17:08:15.8455780+08:00, True
30.84088, 2021-08-19T17:08:15.8532690+08:00, True
30.8448, 2021-08-19T17:08:15.8571650+08:00, True
30.84861, 2021-08-19T17:08:15.8610210+08:00, True
30.85274, 2021-08-19T17:08:15.8651120+08:00, True
30.8568, 2021-08-19T17:08:15.8691650+08:00, True
30.86079, 2021-08-19T17:08:15.8731810+08:00, True
30.86477, 2021-08-19T17:08:15.8771340+08:00, True
30.86878, 2021-08-19T17:08:15.8811460+08:00, True
30.87283, 2021-08-19T17:08:15.8851830+08:00, True
30.87676, 2021-08-19T17:08:15.8891290+08:00, True
30.8808, 2021-08-19T17:08:15.8931930+08:00, True
30.88451, 2021-08-19T17:08:15.8968610+08:00, True
30.88881, 2021-08-19T17:08:15.9011700+08:00, True
30.89291, 2021-08-19T17:08:15.
