t, x , y, z , scale_x, scale_y, scale_z, stimulusOn
120.0737, 2021-06-16T11:11:19.5287920+08:00, 0, 8.682408, 49.24039, 1, 1, 1, False
120.11, 2021-06-16T11:11:19.5650850+08:00, 0, 8.682408, 49.24039, 1, 1, 1, False
120.1494, 2021-06-16T11:11:19.6043830+08:00, 0, 8.682408, 49.24039, 1, 1, 1, False
120.2134, 2021-06-16T11:11:19.6684260+08:00, 0, 8.682408, 49.24039, 1, 1, 1, False
120.2172, 2021-06-16T11:11:19.6721430+08:00, 0, 8.682408, 49.24039, 1, 1, 1, False
120.2215, 2021-06-16T11:11:19.6767430+08:00, 0, 8.682408, 49.24039, 1, 1, 1, False
120.2258, 2021-06-16T11:11:19.6808250+08:00, 0, 8.682408, 49.24039, 1, 1, 1, False
120.2327, 2021-06-16T11:11:19.6877300+08:00, 0, 8.682408, 49.24039, 1, 1, 1, False
120.2431, 2021-06-16T11:11:19.6982090+08:00, 0, 8.682408, 49.24039, 1, 1, 1, False
120.2527, 2021-06-16T11:11:19.7076650+08:00, 0, 8.682408, 49.24039, 1, 1, 1, False
120.2623, 2021-06-16T11:11:19.7173990+08:00, 0, 8.682408, 49.24039, 1, 1, 1, False
120.2716, 2021-06-16T11:11:19.7265860+08:00, 0, 8.682408, 49.24039, 1, 1, 1, False
120.2821, 2021-06-16T11:11:19.7372980+08:00, 0, 8.682408, 49.24039, 1, 1, 1, False
120.2928, 2021-06-16T11:11:19.7477940+08:00, 0, 8.682408, 49.24039, 1, 1, 1, False
120.3015, 2021-06-16T11:11:19.7566250+08:00, 0, 8.682408, 49.24039, 1, 1, 1, False
120.3118, 2021-06-16T11:11:19.7667680+08:00, 0, 8.682408, 49.24039, 1, 1, 1, False
120.3214, 2021-06-16T11:11:19.7764240+08:00, 0, 8.682408, 49.24039, 1, 1, 1, False
120.3302, 2021-06-16T11:11:19.7852250+08:00, 0, 8.682408, 49.24039, 1, 1, 1, False
120.3405, 2021-06-16T11:11:19.7955360+08:00, 0, 8.682408, 49.24039, 1, 1, 1, False
120.3494, 2021-06-16T11:11:19.8044590+08:00, 0, 8.682408, 49.24039, 1, 1, 1, False
120.3592, 2021-06-16T11:11:19.8141800+08:00, 0, 8.682408, 49.24039, 1, 1, 1, False
120.3689, 2021-06-16T11:11:19.8238850+08:00, 0, 8.682408, 49.24039, 1, 1, 1, False
120.3778, 2021-06-16T11:11:19.8328060+08:00, 0, 8.682408, 49.24039, 1, 1, 1, False
120.3871, 2021-06-16T11:11:19.8420830+08:00, 0, 8.682408, 49.24039, 1, 1, 1, False
120.4256, 2021-06-16T11:11:19.8807430+08:00, 0, 8.682408, 49.24039, 1, 1, 1, False
120.4296, 2021-06-16T11:11:19.8846220+08:00, 0, 8.682408, 49.24039, 1, 1, 1, False
120.4377, 2021-06-16T11:11:19.8926710+08:00, 0, 8.682408, 49.24039, 1, 1, 1, False
120.4412, 2021-06-16T11:11:19.8962230+08:00, 0, 8.682408, 49.24039, 1, 1, 1, False
120.4453, 2021-06-16T11:11:19.9002720+08:00, 0, 8.682408, 49.24039, 1, 1, 1, False
120.4509, 2021-06-16T11:11:19.9059230+08:00, 0, 8.682408, 49.24039, 1, 1, 1, False
