t, x , y, z , scale_x, scale_y, scale_z, stimulusOn
1620.586, 0, 0, 75, 1, 1, 1, False
1620.616, 0, 0, 75, 1, 1, 1, False
1620.65, 0, 0, 75, 1, 1, 1, False
1620.67, 0, 0, 75, 1, 1, 1, False
1620.69, 0, 0, 75, 1, 1, 1, False
1620.712, 0, 0, 75, 1, 1, 1, False
1620.735, 0, 0, 75, 1, 1, 1, False
1620.755, 0, 0, 75, 1, 1, 1, False
1620.779, 0, 0, 75, 1, 1, 1, False
1620.807, 0, 0, 75, 1, 1, 1, False
1620.904, 0, 0, 75, 1, 1, 1, False
1620.926, 0, 0, 75, 1, 1, 1, False
1620.948, 0, 0, 75, 1, 1, 1, False
1620.97, 0, 0, 75, 1, 1, 1, False
1621.005, 0, 0, 75, 1, 1, 1, False
1621.027, 0, 0, 75, 1, 1, 1, False
1621.047, 0, 0, 75, 1, 1, 1, False
1621.065, 0, 0, 75, 1, 1, 1, False
1621.086, 0, 0, 75, 1, 1, 1, False
1621.121, 0, 0, 75, 1, 1, 1, False
1621.221, 0, 0, 75, 1, 1, 1, False
1621.243, 0, 0, 75, 1, 1, 1, False
1621.265, 0, 0, 75, 1, 1, 1, False
1621.288, 0, 0, 75, 1, 1, 1, False
1621.313, 0, 0, 75, 1, 1, 1, False
1621.337, 0, 0, 75, 1, 1, 1, False
1621.42, 0, 0, 75, 1, 1, 1, False
1621.441, 0, 0, 75, 1, 1, 1, False
1621.469, 0, 0, 75, 1, 1, 1, False
1621.487, 0, 0, 75, 1, 1, 1, False
1621.508, 0, 0, 75, 1, 1, 1, False
1621.54, 0, 0, 75, 1, 1, 1, False
1621.602, 0, 0, 75, 1, 1, 1, False
1621.624, 0, 0, 75, 1, 1, 1, False
1621.652, 0, 0, 75, 1, 1, 1, False
1621.676, 0, 0, 75, 1, 1, 1, False
1621.709, 0, 0, 75, 1, 1, 1, False
1621.729, 0, 0, 75, 1, 1, 1, False
1621.751, 0, 0, 75, 1, 1, 1, False
1621.777, 0, 0, 75, 1, 1, 1, False
1621.815, 0, 0, 75, 1, 1, 1, False
1621.841, 0, 0, 75, 1, 1, 1, False
1621.867, 0, 0, 75, 1, 1, 1, False
1621.899, 0, 0, 75, 1, 1, 1, False
1621.933, 0, 0, 75, 1, 1, 1, False
1621.964, 0, 0, 75, 1, 1, 1, False
1621.998, 0, 0, 75, 1, 1, 1, False
1622.081, 0, 0, 75, 1, 1, 1, False
1622.106, 0, 0, 75, 1, 1, 1, False
1622.128, 0, 0, 75, 1, 1, 1, False
1622.149, 0, 0, 75, 1, 1, 1, False
1622.249, 0, 0, 75, 1, 1, 1, False
1622.273, 0, 0, 75, 1, 1, 1, False
1622.293, 0, 0, 75, 1, 1, 1, False
1622.314, 0, 0, 75, 1, 1, 1, False
1622.335, 0, 0, 75, 1, 1, 1, False
1622.381, 0, 0, 75, 1, 1, 1, False
1622.481, 0, 0, 75, 1, 1, 1, False
1622.503, 0, 0, 75, 1, 1, 1, False
1622.527, 0, 0, 75, 1, 1, 1, False
1622.551, 0, 0, 75, 1, 1, 1, False
1622.571, 0, 0, 75, 1, 1, 1, False
1622.591, 0, 0, 75, 1, 1, 1, False
1622.684, 0, 0, 75, 1, 1, 1, False
1622.709, 0, 0, 75, 1, 1, 1, False
1622.732, 0, 0, 75, 1, 1, 1, False
1622.757, 0, 0, 75, 1, 1, 1, False
1622.779, 0, 0, 75, 1, 1, 1, False
1622.846, 0, 0, 75, 1, 1, 1, False
1622.891, 0, 0, 75, 1, 1, 1, False
1622.922, 0, 0, 75, 1, 1, 1, False
1622.943, 0, 0, 75, 1, 1, 1, False
1622.968, 0, 0, 75, 1, 1, 1, False
1622.993, 0, 0, 75, 1, 1, 1, False
1623.024, 0, 0, 75, 1, 1, 1, False
1623.097, 0, 0, 75, 1, 1, 1, False
1623.122, 0, 0, 75, 1, 1, 1, False
1623.146, 0, 0, 75, 1, 1, 1, False
1623.166, 0, 0, 75, 1, 1, 1, False
1623.197, 0, 0, 75, 1, 1, 1, False
1623.223, 0, 0, 75, 1, 1, 1, False
1623.257, 0, 0, 75, 1, 1, 1, False
1623.357, 0, 0, 75, 1, 1, 1, False
