t, x , y, z , scale_x, scale_y, scale_z, stimulusOn
43.64996, 0, 0, 50, 35.6, 35.6, 35.6, True
43.65374, 0, 0, 50, 35.6, 35.6, 35.6, True
43.6579, 0, 0, 50, 35.6, 35.6, 35.6, True
43.66162, 0, 0, 50, 35.6, 35.6, 35.6, True
43.66581, 0, 0, 50, 35.6, 35.6, 35.6, True
43.66982, 0, 0, 50, 35.6, 35.6, 35.6, True
43.67379, 0, 0, 50, 35.6, 35.6, 35.6, True
43.67799, 0, 0, 50, 35.6, 35.6, 35.6, True
43.68167, 0, 0, 50, 46.7, 46.7, 46.7, True
43.68575, 0, 0, 50, 46.7, 46.7, 46.7, True
43.68982, 0, 0, 50, 46.7, 46.7, 46.7, True
43.69423, 0, 0, 50, 46.7, 46.7, 46.7, True
43.69936, 0, 0, 50, 46.7, 46.7, 46.7, True
43.70578, 0, 0, 50, 46.7, 46.7, 46.7, True
43.70986, 0, 0, 50, 46.7, 46.7, 46.7, True
43.71574, 0, 0, 50, 46.7, 46.7, 46.7, True
43.74585, 0, 0, 50, 46.7, 46.7, 46.7, True
43.7496, 0, 0, 50, 46.7, 46.7, 46.7, True
43.75381, 0, 0, 50, 46.7, 46.7, 46.7, True
43.75793, 0, 0, 50, 46.7, 46.7, 46.7, True
43.76169, 0, 0, 50, 46.7, 46.7, 46.7, True
43.76564, 0, 0, 50, 46.7, 46.7, 46.7, True
43.76987, 0, 0, 50, 46.7, 46
