t 20.42975, x 0, y 0, z 50, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 21.46681, x 26.32639, y -25.26404, z 34.18551, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 21.47071, x 26.32639, y -25.26404, z 34.18551, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 21.47495, x 26.32639, y -25.26404, z 34.18551, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 21.47896, x 26.32639, y -25.26404, z 34.18551, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 21.4829, x 26.32639, y -25.26404, z 34.18551, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 21.48693, x 26.32639, y -25.26404, z 34.18551, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 21.49089, x 26.32639, y -25.26404, z 34.18551, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 21.49495, x 26.32639, y -25.26404, z 34.18551, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 21.49897, x 26.32639, y -25.26404, z 34.18551, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 21.50306, x 26.32639, y -25.26404, z 34.18551, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 21.50673, x 26.32639, y -25.26404, z 34.18551, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 21.5108, x 26.32639, y -25.26404, z 34.18551, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 21.51898, x 26.32639, y -25.26404, z 34.18551, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 21.52704, x 26.32639, y -25.26404, z 34.18551, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 21.53879, x 26.32639, y -25.26404, z 34.18551, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 21.54301, x 26.32639, y -25.26404, z 34.18551, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 21.54695, x 26.32639, y -25.26404, z 34.18551, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 21.55098, x 26.32639, y -25.26404, z 34.18551, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 21.55492, x 26.32639, y -25.26404, z 34.18551, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 21.55889, x 26.32639, y -25.26404, z 34.18551, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 21.56299, x 26.32639, y -25.26404, z 34.18551, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 21.56692, x 26.32639, y -25.26404, z 34.18551, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 21.57091, x 26.32639, y -25.26404, z 34.18551, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 21.5749, x 26.32639, y -25.26404, z 34.18551, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 21.57878, x 26.32639, y -25.26404, z 34.18551, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 21.58274, x 26.32639, y -25.26404, z 34.18551, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 21.58703, x 26.32639, y -25.26404, z 34.18551, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 21.59088, x 26.32639, y -25.26404, z 34.18551, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 21.59497, x 26.32639, y -25.26404, z 34.18551, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 21.59906, x 26.32639, y -25.26404, z 34.18551, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 21.60294, x 26.32639, y -25.26404, z 34.18551, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 21.60672, x 26.32639, y -25.26404, z 34.18551, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 21.61092, x 26.32639, y -25.26404, z 34.18551, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 21.61492, x 26.32639, y -25.26404, z 34.18551, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 21.6189, x 26.32639, y -25.26404, z 34.18551, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 21.62299, x 26.32639, y -25.26404, z 34.18551, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 21.6269, x 26.32639, y -25.26404, z 34.18551, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 21.63093, x 26.32639, y -25.26404, z 34.18551, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 21.63502, x 26.32639, y -25.26404, z 34.18551, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 21.63889, x 26.32639, y -25.26404, z 34.18551, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 21.6429, x 26.32639, y -25.26404, z 34.18551, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 21.64682, x 26.32639, y -25.26404, z 34.18551, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 21.65107, x 26.32639, y -25.26404, z 34.18551, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 21.65485, x 26.32639, y -25.26404, z 34.18551, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
