t, stimulusOn
0.487942, 2021-06-08T15:03:41.7346460+08:00, False
0.4920355, 2021-06-08T15:03:41.7387950+08:00, False
0.4979455, 2021-06-08T15:03:41.7447320+08:00, False
0.5041273, 2021-06-08T15:03:41.7517250+08:00, False
0.5083787, 2021-06-08T15:03:41.7551390+08:00, False
0.5131214, 2021-06-08T15:03:41.7598890+08:00, False
0.5184618, 2021-06-08T15:03:41.7652230+08:00, False
0.5240623, 2021-06-08T15:03:41.7710730+08:00, False
0.5295119, 2021-06-08T15:03:41.7762240+08:00, False
0.5342288, 2021-06-08T15:03:41.7809980+08:00, False
0.5401354, 2021-06-08T15:03:41.7870640+08:00, False
0.5446789, 2021-06-08T15:03:41.7914260+08:00, False
0.5491617, 2021-06-08T15:03:41.7959390+08:00, False
0.5541471, 2021-06-08T15:03:41.8009120+08:00, False
0.5601864, 2021-06-08T15:03:41.8071550+08:00, False
0.5640926, 2021-06-08T15:03:41.8108340+08:00, False
0.5690696, 2021-06-08T15:03:41.8158140+08:00, False
0.5737014, 2021-06-08T15:03:41.8204290+08:00, False
0.5804604, 2021-06-08T15:03:41.8274160+08:00, False
0.5839564, 2021-06-08T15:03:41.8307180+08:00, False
0.5880244, 2021-06-08T15:03:41.8347320+08:00, False
0.5920654, 2021-06-08T15:03:41.8388320+08:00, False
0.5969056, 2021-06-08T15:03:41.8436970+08:00, False
0.6015665, 2021-06-08T15:03:41.8578470+08:00, False
0.6162204, 2021-06-08T15:03:41.8629370+08:00, False
0.6200882, 2021-06-08T15:03:41.8670310+08:00, False
0.6241186, 2021-06-08T15:03:41.8708240+08:00, False
0.6280693, 2021-06-08T15:03:41.8747790+08:00, False
0.6320413, 2021-06-08T15:03:41.8787440+08:00, False
0.636084, 2021-06-08T15:03:41.8827770+08:00, False
0.640018, 2021-06-08T15:03:41.8869580+08:00, False
0.6439922, 2021-06-08T15:03:41.8906910+08:00, False
0.6480227, 2021-06-08T15:03:41.8948220+08:00, False
0.6521456, 2021-06-08T15:03:41.8989420+08:00, False
0.6560447, 2021-06-08T15:03:41.9028360+08:00, False
0.6603988, 2021-06-08T15:03:41.9078530+08:00, False
0.6638899, 2021-06-08T15:03:41.9106230+08:00, False
0.6679251, 2021-06-08T15:03:41.9146620+08:00, False
0.6719754, 2021-06-08T15:03:41.9186720+08:00, False
0.6763886, 2021-06-08T15:03:41.9231330+08:00, False
0.680085, 2021-06-08T15:03:41.9270360+08:00, False
0.6840978, 2021-06-08T15:03:41.9310390+08:00, False
0.6879431, 2021-06-08T15:03:41.9347260+08:00, False
0.6919973, 2021-06-08T15:03:41.9387830+08:00, False
0.6960911, 2021-06-08T15:03:41.9428390+08:00, False
0.7001629, 2021-06-08T15:03:41.9506390+08:00, False
0.7081227, 2021-06-08T15:03:41.9548980+08:00, False
0.7119251, 2021-06-08T15:03:41.9586870+08:00, False
0.7160165, 2021-06-08T15:03:41.9627770+08:00, False
0.7201579, 2021-06-08T15:03:41.9671530+08:00, False
0.7239762, 2021-06-08T15:03:41.9707130+08:00, False
0.7280739, 2021-06-08T15:03:41.9748210+08:00, False
0.7320383, 2021-06-08T15:03:41.9788090+08:00, False
0.7360709, 2021-06-08T15:03:41.9828150+08:00, False
0.7405406, 2021-06-08T15:03:41.9875280+08:00, False
0.7450254, 2021-06-08T15:03:41.9918070+08:00, False
0.7525036, 2021-06-08T15:03:41.9992820+08:00, False
0.7559751, 2021-06-08T15:03:42.0027640+08:00, False
0.76041, 2021-06-08T15:03:42.0074370+08:00, False
0.7638785, 2021-06-08T15:03:42.0106560+08:00, False
0.7679725, 2021-06-08T15:03:42.0147680+08:00, False
0.7720037, 2021-06-08T15:03:42.0187520+08:00, False
0.7763326, 2021-06-08T15:03:42.0231670+08:00, False
0.7801118, 2021-06-08T15:03:42.0271230+08:00, False
0.7844117, 2021-06-08T15:03:42.0311630+08:00, False
0.789013, 2021-06-08T15:03:42.0357570+08:00, False
0.800105, 2021-06-08T15:03:42.0570210+08:00, False
0.8257846, 2021-06-08T15:03:42.0727970+08:00, False
0.832442, 2021-06-08T15:03:42.0792390+08:00, False
0.8358868, 2021-06-08T15:03:42.0826040+08:00, False
0.8400237, 2021-06-08T15:03:42.0870340+08:00, False
0.8440002, 2021-06-08T15:03:42.0907170+08:00, False
0.8481661, 2021-06-08T15:03:42.0949350+08:00, False
0.8520855, 2021-06-08T15:03:42.0988300+08:00, False
0.8560637, 2021-06-08T15:03:42.1028470+08:00, False
0.8618829, 2021-06-08T15:03:42.1089180+08:00, False
0.8682668, 2021-06-08T15:03:42.1150260+08:00, False
0.8719072, 2021-06-08T15:03:42.1186240+08:00, False
0.8760991, 2021-06-08T15:03:42.1228500+08:00, False
0.8800206, 2021-06-08T15:03:42.1270580+08:00, False
0.8842637, 2021-06-08T15:03:42.1310100+08:00, False
0.8879676, 2021-06-08T15:03:42.1347330+08:00, False
0.8920482, 2021-06-08T15:03:42.1388060+08:00, False
0.8959382, 2021-06-08T15:03:42.1426960+08:00, False
0.8999907, 2021-06-08T15:03:42.1467450+08:00, False
0.9041584, 2021-06-08T15:03:42.1516930+08:00, False
0.9123214, 2021-06-08T15:03:42.1591130+08:00, False
0.9159915, 2021-06-08T15:03:42.1627430+08:00, False
0.9199671, 2021-06-08T15:03:42.1667060+08:00, False
0.9240042, 2021-06-08T15:03:42.1709930+08:00, False
0.9281101, 2021-06-08T15:03:42.1748180+08:00, False
0.9323056, 2021-06-08T15:03:42.1790760+08:00, False
0.9360605, 2021-06-08T15:03:42.1828390+08:00, False
0.9400506, 2021-06-08T15:03:42.1870460+08:00, False
0.9448149, 2021-06-08T15:03:42.1915930+08:00, False
0.9479647, 2021-06-08T15:03:42.1947390+08:00, False
0.9521239, 2021-06-08T15:03:42.1988780+08:00, False
0.9559757, 2021-06-08T15:03:42.2027620+08:00, False
0.9618011, 2021-06-08T15:03:42.2090180+08:00, False
0.9684323, 2021-06-08T15:03:42.2151920+08:00, False
0.9718884, 2021-06-08T15:03:42.2186470+08:00, False
0.97629, 2021-06-08T15:03:42.2231020+08:00, False
0.9800578, 2021-06-08T15:03:42.2270900+08:00, False
0.9840538, 2021-06-08T15:03:42.2308180+08:00, False
0.9880075, 2021-06-08T15:03:42.2347900+08:00, False
0.9921122, 2021-06-08T15:03:42.2388730+08:00, False
0.9960762, 2021-06-08T15:03:42.2428340+08:00, False
1.000092, 2021-06-08T15:03:42.2533940+08:00, False
1.012119, 2021-06-08T15:03:42.2589110+08:00, False
1.01594, 2021-06-08T15:03:42.2626760+08:00, False
1.019975, 2021-06-08T15:03:42.2667350+08:00, False
1.02419, 2021-06-08T15:03:42.2712360+08:00, False
1.032147, 2021-06-08T15:03:42.2789100+08:00, False
1.036067, 2021-06-08T15:03:42.2828120+08:00, False
1.0401, 2021-06-08T15:03:42.2872020+08:00, False
1.048607, 2021-06-08T15:03:42.2953730+08:00, False
1.051915, 2021-06-08T15:03:42.2986660+08:00, False
1.056013, 2021-06-08T15:03:42.3028090+08:00, False
1.060494, 2021-06-08T15:03:42.3078180+08:00, False
1.068178, 2021-06-08T15:03:42.3149720+08:00, False
1.071986, 2021-06-08T15:03:42.3187350+08:00, False
1.076128, 2021-06-08T15:03:42.3228940+08:00, False
1.079973, 2021-06-08T15:03:42.3267030+08:00, False
1.084165, 2021-06-08T15:03:42.3311960+08:00, False
1.087967, 2021-06-08T15:03:42.3347900+08:00, False
1.09205, 2021-06-08T15:03:42.3388150+08:00, False
1.096117, 2021-06-08T15:03:42.3428950+08:00, False
1.104148, 2021-06-08T15:03:42.3578620+08:00, False
1.120209, 2021-06-08T15:03:42.3672330+08:00, False
1.123914, 2021-06-08T15:03:42.3706580+08:00, False
1.128023, 2021-06-08T15:03:42.3747450+08:00, False
1.131986, 2021-06-08T15:03:42.3787100+08:00, False
1.136329, 2021-06-08T15:03:42.3831220+08:00, False
1.140068, 2021-06-08T15:03:42.3871010+08:00, False
1.143991, 2021-06-08T15:03:42.3907450+08:00, False
1.148042, 2021-06-08T15:03:42.3948010+08:00, False
1.152052, 2021-06-08T15:03:42.3988340+08:00, False
1.156026, 2021-06-08T15:03:42.4027930+08:00, False
1.16056, 2021-06-08T15:03:42.4078770+08:00, False
1.168274, 2021-06-08T15:03:42.4150410+08:00, False
1.171888, 2021-06-08T15:03:42.4186380+08:00, False
1.176124, 2021-06-08T15:03:42.4228750+08:00, False
1.18021, 2021-06-08T15:03:42.4272070+08:00, False
1.184127, 2021-06-08T15:03:42.4309160+08:00, False
1.188012, 2021-06-08T15:03:42.4347770+08:00, False
1.192385, 2021-06-08T15:03:42.4391710+08:00, False
1.196006, 2021-06-08T15:03:42.4427620+08:00, False
1.200094, 2021-06-08T15:03:42.4571280+08:00, False
1.216275, 2021-06-08T15:03:42.4630820+08:00, False
1.21989, 2021-06-08T15:03:42.4666410+08:00, False
1.22402, 2021-06-08T15:03:42.4710410+08:00, False
1.227996, 2021-06-08T15:03:42.4747290+08:00, False
1.232019, 2021-06-08T15:03:42.4787810+08:00, False
1.236027, 2021-06-08T15:03:42.4827970+08:00, False
1.240232, 2021-06-08T15:03:42.4873040+08:00, False
1.244251, 2021-06-08T15:03:42.4910190+08:00, False
1.247986, 2021-06-08T15:03:42.4947570+08:00, False
1.25193, 2021-06-08T15:03:42.4986980+08:00, False
1.255945, 2021-06-08T15:03:42.5027190+08:00, False
1.266528, 2021-06-08T15:03:42.5136880+08:00, False
1.271996, 2021-06-08T15:03:42.5187640+08:00, False
1.277906, 2021-06-08T15:03:42.5246980+08:00, False
1.284396, 2021-06-08T15:03:42.5314770+08:00, False
1.288016, 2021-06-08T15:03:42.5347950+08:00, False
1.292081, 2021-06-08T15:03:42.5388560+08:00, False
1.296108, 2021-06-08T15:03:42.5428930+08:00, False
1.300038, 2021-06-08T15:03:42.5569740+08:00, False
1.316336, 2021-06-08T15:03:42.5631060+08:00, False
1.319926, 2021-06-08T15:03:42.5666590+08:00, False
1.324047, 2021-06-08T15:03:42.5711050+08:00, False
1.327991, 2021-06-08T15:03:42.5747700+08:00, False
1.332087, 2021-06-08T15:03:42.5788160+08:00, False
1.336151, 2021-06-08T15:03:42.5829430+08:00, False
1.34027, 2021-06-08T15:03:42.5873620+08:00, False
1.343914, 2021-06-08T15:03:42.5906750+08:00, False
1.348075, 2021-06-08T15:03:42.5948550+08:00, False
1.352061, 2021-06-08T15:03:42.5988280+08:00, False
1.355899, 2021-06-08T15:03:42.6026750+08:00, False
1.361548, 2021-06-08T15:03:42.6086850+08:00, False
1.368332, 2021-06-08T15:03:42.6151160+08:00, False
1.371935, 2021-06-08T15:03:42.6187210+08:00, False
1.375947, 2021-06-08T15:03:42.6227140+08:00, False
1.380094, 2021-06-08T15:03:42.6271320+08:00, False
1.384138, 2021-06-08T15:03:42.6309000+08:00, False
1.388048, 2021-06-08T15:03:42.6348270+08:00, False
1.392097, 2021-06-08T15:03:42.6389060+08:00, False
1.396137, 2021-06-08T15:03:42.6429200+08:00, False
1.400051, 2021-06-08T15:03:42.6569990+08:00, False
1.416293, 2021-06-08T15:03:42.6630410+08:00, False
1.419935, 2021-06-08T15:03:42.6666600+08:00, False
1.424059, 2021-06-08T15:03:42.6711110+08:00, False
1.427967, 2021-06-08T15:03:42.6746970+08:00, False
1.43203, 2021-06-08T15:03:42.6787710+08:00, False
1.436109, 2021-06-08T15:03:42.6828980+08:00, False
1.440543, 2021-06-08T15:03:42.6875800+08:00, False
1.444857, 2021-06-08T15:03:42.6916450+08:00, False
1.448121, 2021-06-08T15:03:42.6948920+08:00, False
1.452315, 2021-06-08T15:03:42.6990940+08:00, False
1.45612, 2021-06-08T15:03:42.7029100+08:00, False
1.461687, 2021-06-08T15:03:42.7088810+08:00, False
1.468673, 2021-06-08T15:03:42.7154650+08:00, False
1.472119, 2021-06-08T15:03:42.7188890+08:00, False
1.478082, 2021-06-08T15:03:42.7248660+08:00, False
1.484411, 2021-06-08T15:03:42.7317920+08:00, False
1.489015, 2021-06-08T15:03:42.7358130+08:00, False
1.496591, 2021-06-08T15:03:42.7433920+08:00, False
1.499943, 2021-06-08T15:03:42.7467170+08:00, False
1.504062, 2021-06-08T15:03:42.7536050+08:00, False
1.512269, 2021-06-08T15:03:42.7590390+08:00, False
1.515972, 2021-06-08T15:03:42.7627380+08:00, False
1.520123, 2021-06-08T15:03:42.7671710+08:00, False
1.524009, 2021-06-08T15:03:42.7707840+08:00, False
1.528261, 2021-06-08T15:03:42.7750370+08:00, False
1.532031, 2021-06-08T15:03:42.7787860+08:00, False
1.536104, 2021-06-08T15:03:42.7828810+08:00, False
1.540054, 2021-06-08T15:03:42.7872000+08:00, False
1.544376, 2021-06-08T15:03:42.7911260+08:00, False
1.548112, 2021-06-08T15:03:42.7948980+08:00, False
1.552075, 2021-06-08T15:03:42.7988750+08:00, False
1.556653, 2021-06-08T15:03:42.8034570+08:00, False
1.564537, 2021-06-08T15:03:42.8115810+08:00, False
1.572025, 2021-06-08T15:03:42.8188260+08:00, False
1.577021, 2021-06-08T15:03:42.8238070+08:00, False
1.584271, 2021-06-08T15:03:42.8322180+08:00, False
1.592305, 2021-06-08T15:03:42.8390910+08:00, False
1.596044, 2021-06-08T15:03:42.8428310+08:00, False
1.600574, 2021-06-08T15:03:42.8475320+08:00, False
1.608127, 2021-06-08T15:03:42.8550320+08:00, False
1.612162, 2021-06-08T15:03:42.8589530+08:00, False
1.616037, 2021-06-08T15:03:42.8628100+08:00, False
1.620095, 2021-06-08T15:03:42.8671590+08:00, False
1.624041, 2021-06-08T15:03:42.8708270+08:00, False
1.627946, 2021-06-08T15:03:42.8747040+08:00, False
1.632098, 2021-06-08T15:03:42.8788900+08:00, False
1.636053, 2021-06-08T15:03:42.8828480+08:00, False
1.640046, 2021-06-08T15:03:42.8871180+08:00, False
1.644054, 2021-06-08T15:03:42.8908280+08:00, False
1.647974, 2021-06-08T15:03:42.8947510+08:00, False
1.652085, 2021-06-08T15:03:42.8988630+08:00, False
1.655967, 2021-06-08T15:03:42.9027300+08:00, False
1.660681, 2021-06-08T15:03:42.9078290+08:00, False
1.668529, 2021-06-08T15:03:42.9153630+08:00, False
1.672008, 2021-06-08T15:03:42.9188140+08:00, False
1.677144, 2021-06-08T15:03:42.9239270+08:00, False
1.684125, 2021-06-08T15:03:42.9313760+08:00, False
1.687974, 2021-06-08T15:03:42.9347590+08:00, False
1.692056, 2021-06-08T15:03:42.9388430+08:00, False
1.696076, 2021-06-08T15:03:42.9428850+08:00, False
1.700673, 2021-06-08T15:03:42.9536580+08:00, False
1.712501, 2021-06-08T15:03:42.9592820+08:00, False
1.716063, 2021-06-08T15:03:42.9628220+08:00, False
1.720121, 2021-06-08T15:03:42.9673790+08:00, False
1.724589, 2021-06-08T15:03:42.9713580+08:00, False
1.72806, 2021-06-08T15:03:42.9748420+08:00, False
1.73202, 2021-06-08T15:03:42.9788260+08:00, False
1.736255, 2021-06-08T15:03:42.9830590+08:00, False
1.739939, 2021-06-08T15:03:42.9867160+08:00, False
1.744319, 2021-06-08T15:03:42.9931060+08:00, False
1.752463, 2021-06-08T15:03:42.9992690+08:00, False
1.760183, 2021-06-08T15:03:43.0079600+08:00, False
1.768634, 2021-06-08T15:03:43.0154060+08:00, False
1.771877, 2021-06-08T15:03:43.0186500+08:00, False
1.778267, 2021-06-08T15:03:43.0250490+08:00, False
1.784442, 2021-06-08T15:03:43.0315230+08:00, False
1.792215, 2021-06-08T15:03:43.0390090+08:00, False
1.796045, 2021-06-08T15:03:43.0428270+08:00, False
1.800353, 2021-06-08T15:03:43.0522000+08:00, False
1.817679, 2021-06-08T15:03:43.0644660+08:00, False
1.828063, 2021-06-08T15:03:43.0751670+08:00, False
1.832121, 2021-06-08T15:03:43.0789080+08:00, False
1.836179, 2021-06-08T15:03:43.0829180+08:00, False
1.840023, 2021-06-08T15:03:43.0870230+08:00, False
1.844071, 2021-06-08T15:03:43.0908950+08:00, False
1.848366, 2021-06-08T15:03:43.0951810+08:00, False
1.852148, 2021-06-08T15:03:43.0989940+08:00, False
1.856115, 2021-06-08T15:03:43.1029350+08:00, False
1.86152, 2021-06-08T15:03:43.1085790+08:00, False
1.868491, 2021-06-08T15:03:43.1152920+08:00, False
1.871917, 2021-06-08T15:03:43.1186710+08:00, False
1.875965, 2021-06-08T15:03:43.1227240+08:00, False
1.880179, 2021-06-08T15:03:43.1272390+08:00, False
1.884127, 2021-06-08T15:03:43.1309350+08:00, False
1.88806, 2021-06-08T15:03:43.1348130+08:00, False
1.892044, 2021-06-08T15:03:43.1388250+08:00, False
1.896386, 2021-06-08T15:03:43.1431980+08:00, False
1.900031, 2021-06-08T15:03:43.1569990+08:00, False
1.916408, 2021-06-08T15:03:43.1631610+08:00, False
1.919986, 2021-06-08T15:03:43.1667140+08:00, False
1.923996, 2021-06-08T15:03:43.1710330+08:00, False
1.927923, 2021-06-08T15:03:43.1746490+08:00, False
1.932206, 2021-06-08T15:03:43.1789530+08:00, False
1.93617, 2021-06-08T15:03:43.1829350+08:00, False
1.940208, 2021-06-08T15:03:43.1872510+08:00, False
1.948272, 2021-06-08T15:03:43.1951350+08:00, False
1.951977, 2021-06-08T15:03:43.1987530+08:00, False
1.956038, 2021-06-08T15:03:43.2028260+08:00, False
1.962107, 2021-06-08T15:03:43.2093020+08:00, False
1.968326, 2021-06-08T15:03:43.2151510+08:00, False
1.971947, 2021-06-08T15:03:43.2187020+08:00, False
1.976137, 2021-06-08T15:03:43.2229060+08:00, False
1.980137, 2021-06-08T15:03:43.2271870+08:00, False
1.984109, 2021-06-08T15:03:43.2309540+08:00, False
1.988008, 2021-06-08T15:03:43.2347880+08:00, False
1.992072, 2021-06-08T15:03:43.2388500+08:00, False
1.996113, 2021-06-08T15:03:43.2428970+08:00, False
2.000097, 2021-06-08T15:03:43.2571050+08:00, False
2.016338, 2021-06-08T15:03:43.2632220+08:00, False
2.019935, 2021-06-08T15:03:43.2666610+08:00, False
2.024029, 2021-06-08T15:03:43.2712290+08:00, False
2.028201, 2021-06-08T15:03:43.2750050+08:00, False
2.032109, 2021-06-08T15:03:43.2788450+08:00, False
2.036178, 2021-06-08T15:03:43.2829580+08:00, False
2.040126, 2021-06-08T15:03:43.2871410+08:00, False
2.044272, 2021-06-08T15:03:43.2910610+08:00, False
2.048293, 2021-06-08T15:03:43.2951520+08:00, False
2.051979, 2021-06-08T15:03:43.2987590+08:00, False
2.056057, 2021-06-08T15:03:43.3028570+08:00, False
2.060563, 2021-06-08T15:03:43.3078440+08:00, False
2.068315, 2021-06-08T15:03:43.3150950+08:00, False
2.071985, 2021-06-08T15:03:43.3187350+08:00, False
2.076103, 2021-06-08T15:03:43.3229200+08:00, False
2.080083, 2021-06-08T15:03:43.3270660+08:00, False
2.08414, 2021-06-08T15:03:43.3309660+08:00, False
2.088074, 2021-06-08T15:03:43.3348700+08:00, False
2.092053, 2021-06-08T15:03:43.3388480+08:00, False
2.09611, 2021-06-08T15:03:43.3428880+08:00, False
2.100113, 2021-06-08T15:03:43.3508530+08:00, False
2.108098, 2021-06-08T15:03:43.3549450+08:00, False
2.116566, 2021-06-08T15:03:43.3633300+08:00, False
2.120044, 2021-06-08T15:03:43.3670370+08:00, False
2.124058, 2021-06-08T15:03:43.3707990+08:00, False
2.128022, 2021-06-08T15:03:43.3747760+08:00, False
2.132014, 2021-06-08T15:03:43.3787540+08:00, False
2.136063, 2021-06-08T15:03:43.3828490+08:00, False
2.140149, 2021-06-08T15:03:43.3871840+08:00, False
2.144094, 2021-06-08T15:03:43.3908830+08:00, False
2.148248, 2021-06-08T15:03:43.3950750+08:00, False
2.152102, 2021-06-08T15:03:43.3988970+08:00, False
2.15611, 2021-06-08T15:03:43.4029300+08:00, False
2.160864, 2021-06-08T15:03:43.4080180+08:00, False
2.168458, 2021-06-08T15:03:43.4152420+08:00, False
2.17191, 2021-06-08T15:03:43.4219030+08:00, False
2.180161, 2021-06-08T15:03:43.4337790+08:00, False
2.192189, 2021-06-08T15:03:43.4390430+08:00, False
2.200274, 2021-06-08T15:03:43.4572430+08:00, False
2.21633, 2021-06-08T15:03:43.4631480+08:00, False
2.219946, 2021-06-08T15:03:43.4667130+08:00, False
2.224094, 2021-06-08T15:03:43.4711330+08:00, False
2.228123, 2021-06-08T15:03:43.4748760+08:00, False
2.232182, 2021-06-08T15:03:43.4789320+08:00, False
2.236153, 2021-06-08T15:03:43.4829180+08:00, False
2.240148, 2021-06-08T15:03:43.4873210+08:00, False
2.243962, 2021-06-08T15:03:43.4908250+08:00, False
2.252646, 2021-06-08T15:03:43.4995040+08:00, False
2.260103, 2021-06-08T15:03:43.5079020+08:00, False
2.268329, 2021-06-08T15:03:43.5151260+08:00, False
2.271972, 2021-06-08T15:03:43.5187250+08:00, False
2.276317, 2021-06-08T15:03:43.5231110+08:00, False
2.27999, 2021-06-08T15:03:43.5268080+08:00, False
2.28417, 2021-06-08T15:03:43.5313100+08:00, False
2.287976, 2021-06-08T15:03:43.5347580+08:00, False
2.292059, 2021-06-08T15:03:43.5388650+08:00, False
2.296228, 2021-06-08T15:03:43.5430760+08:00, False
2.300078, 2021-06-08T15:03:43.5500450+08:00, False
2.308139, 2021-06-08T15:03:43.5549990+08:00, False
2.311903, 2021-06-08T15:03:43.5586820+08:00, False
2.316093, 2021-06-08T15:03:43.5628350+08:00, False
2.320196, 2021-06-08T15:03:43.5672440+08:00, False
2.323972, 2021-06-08T15:03:43.5707440+08:00, False
2.328154, 2021-06-08T15:03:43.5749240+08:00, False
2.33223, 2021-06-08T15:03:43.5789920+08:00, False
2.336, 2021-06-08T15:03:43.5827570+08:00, False
2.340114, 2021-06-08T15:03:43.5871600+08:00, False
2.348319, 2021-06-08T15:03:43.5951140+08:00, False
2.352057, 2021-06-08T15:03:43.5988700+08:00, False
2.355993, 2021-06-08T15:03:43.6028580+08:00, False
2.361621, 2021-06-08T15:03:43.6086830+08:00, False
2.368619, 2021-06-08T15:03:43.6154750+08:00, False
2.371878, 2021-06-08T15:03:43.6186520+08:00, False
2.376076, 2021-06-08T15:03:43.6228310+08:00, False
2.380205, 2021-06-08T15:03:43.6272360+08:00, False
2.384155, 2021-06-08T15:03:43.6310540+08:00, False
2.387968, 2021-06-08T15:03:43.6347230+08:00, False
2.392073, 2021-06-08T15:03:43.6388390+08:00, False
2.396115, 2021-06-08T15:03:43.6428780+08:00, False
2.400158, 2021-06-08T15:03:43.6472630+08:00, False
2.404221, 2021-06-08T15:03:43.6509880+08:00, False
2.407995, 2021-06-08T15:03:43.6548360+08:00, False
2.411993, 2021-06-08T15:03:43.6587890+08:00, False
2.416058, 2021-06-08T15:03:43.6628040+08:00, False
2.420254, 2021-06-08T15:03:43.6672740+08:00, False
2.423966, 2021-06-08T15:03:43.6707310+08:00, False
2.428032, 2021-06-08T15:03:43.6747930+08:00, False
2.432261, 2021-06-08T15:03:43.6790330+08:00, False
2.43615, 2021-06-08T15:03:43.6829200+08:00, False
2.440105, 2021-06-08T15:03:43.6871770+08:00, False
2.444771, 2021-06-08T15:03:43.6915940+08:00, False
2.448238, 2021-06-08T15:03:43.6950780+08:00, False
2.45208, 2021-06-08T15:03:43.6989020+08:00, False
2.460482, 2021-06-08T15:03:43.7078790+08:00, False
2.46869, 2021-06-08T15:03:43.7154990+08:00, False
2.471908, 2021-06-08T15:03:43.7187010+08:00, False
2.476232, 2021-06-08T15:03:43.7230430+08:00, False
2.480062, 2021-06-08T15:03:43.7270760+08:00, False
2.484211, 2021-06-08T15:03:43.7311120+08:00, False
2.492285, 2021-06-08T15:03:43.7390820+08:00, False
2.496012, 2021-06-08T15:03:43.7428130+08:00, False
2.500066, 2021-06-08T15:03:43.7570210+08:00, False
2.516698, 2021-06-08T15:03:43.7635240+08:00, False
2.520106, 2021-06-08T15:03:43.7672060+08:00, False
2.528113, 2021-06-08T15:03:43.7749120+08:00, False
2.532024, 2021-06-08T15:03:43.7788060+08:00, False
2.536166, 2021-06-08T15:03:43.7829300+08:00, False
2.54007, 2021-06-08T15:03:43.7871510+08:00, False
2.544485, 2021-06-08T15:03:43.7913150+08:00, False
2.548392, 2021-06-08T15:03:43.7951850+08:00, False
2.552089, 2021-06-08T15:03:43.7989280+08:00, False
2.556368, 2021-06-08T15:03:43.8031800+08:00, False
2.560867, 2021-06-08T15:03:43.8079900+08:00, False
2.568254, 2021-06-08T15:03:43.8153460+08:00, False
2.57189, 2021-06-08T15:03:43.8186270+08:00, False
2.577248, 2021-06-08T15:03:43.8240710+08:00, False
2.584625, 2021-06-08T15:03:43.8318300+08:00, False
2.592226, 2021-06-08T15:03:43.8390810+08:00, False
2.596074, 2021-06-08T15:03:43.8428930+08:00, False
2.600142, 2021-06-08T15:03:43.8538470+08:00, False
2.612506, 2021-06-08T15:03:43.8592660+08:00, False
2.615989, 2021-06-08T15:03:43.8627570+08:00, False
2.620131, 2021-06-08T15:03:43.8672110+08:00, False
2.624064, 2021-06-08T15:03:43.8708250+08:00, False
2.627968, 2021-06-08T15:03:43.8747740+08:00, False
2.632068, 2021-06-08T15:03:43.8788550+08:00, False
2.636419, 2021-06-08T15:03:43.8832300+08:00, False
