t 0.02, stimulusOn False
t 0.12, stimulusOn False
t 0.22, stimulusOn False
t 0.2930158, stimulusOn False
t 0.2983109, stimulusOn False
t 0.3065149, stimulusOn False
t 0.3147216, stimulusOn False
t 0.3223744, stimulusOn False
t 0.3258252, stimulusOn False
t 0.3296633, stimulusOn False
t 0.3337722, stimulusOn False
t 0.3376817, stimulusOn False
t 0.3419425, stimulusOn False
t 0.3467322, stimulusOn False
t 0.3531211, stimulusOn False
t 0.3589388, stimulusOn False
t 0.365829, stimulusOn False
t 0.3703267, stimulusOn False
t 0.3764429, stimulusOn False
t 0.3824003, stimulusOn False
t 0.3873497, stimulusOn False
t 0.3940713, stimulusOn False
t 0.398856, stimulusOn False
t 0.4045746, stimulusOn False
t 0.4099596, stimulusOn False
t 0.4154276, stimulusOn False
t 0.4220051, stimulusOn False
t 0.4258022, stimulusOn False
t 0.4308159, stimulusOn False
t 0.4353461, stimulusOn False
t 0.4417076, stimulusOn False
t 0.4460973, stimulusOn False
t 0.4509876, stimulusOn False
t 0.4555593, stimulusOn False
t 0.4620422, stimulusOn False
t 0.4657549, stimulusOn False
t 0.4699087, stimulusOn False
t 0.4744535, stimulusOn False
t 0.4792697, stimulusOn False
t 0.4859328, stimulusOn False
t 0.4897099, stimulusOn False
t 0.4937364, stimulusOn False
t 0.4984239, stimulusOn False
t 0.5028889, stimulusOn False
t 0.5069255, stimulusOn False
t 0.5115184, stimulusOn False
t 0.5177653, stimulusOn False
t 0.5218437, stimulusOn False
t 0.5257265, stimulusOn False
t 0.5295993, stimulusOn False
t 0.5337015, stimulusOn False
t 0.5378251, stimulusOn False
t 0.5420452, stimulusOn False
t 0.5458046, stimulusOn False
t 0.5500721, stimulusOn False
t 0.5542582, stimulusOn False
t 0.5583847, stimulusOn False
t 0.5626503, stimulusOn False
t 0.5664943, stimulusOn False
t 0.5707737, stimulusOn False
t 0.5748736, stimulusOn False
t 0.5789757, stimulusOn False
t 0.582878, stimulusOn False
t 0.586922, stimulusOn False
t 0.590798, stimulusOn False
t 0.5948626, stimulusOn False
t 0.5984713, stimulusOn False
t 0.6025817, stimulusOn False
t 0.606522, stimulusOn False
t 0.6107298, stimulusOn False
t 0.6142826, stimulusOn False
t 0.6183593, stimulusOn False
t 0.6221248, stimulusOn False
t 0.6260961, stimulusOn False
t 0.629662, stimulusOn False
t 0.6336588, stimulusOn False
t 0.6375833, stimulusOn False
t 0.6416994, stimulusOn False
t 0.6457233, stimulusOn False
t 0.6497399, stimulusOn False
t 0.6537686, stimulusOn False
t 0.6576447, stimulusOn False
t 0.6617975, stimulusOn False
t 0.6657861, stimulusOn False
t 0.6698197, stimulusOn False
t 0.6736709, stimulusOn False
t 0.6778222, stimulusOn False
t 0.6817752, stimulusOn False
t 0.6856379, stimulusOn False
t 0.6898146, stimulusOn False
