t, x , y, z , scale_x, scale_y, scale_z, stimulusOn
0.02, 0, 0, 50, 1, 1, 1, True
0.12, 0, 0, 50, 1, 1, 1, True
0.22, 2.472222, -5.269815, 49.66002, 1, 1, 1, True
0.32, 1.611224, -3.008874, 49.88337, 4.9, 4.9, 4.9, True
0.3249254, 1.438684, -1.875789, 49.94408, 4.9, 4.9, 4.9, True
0.3287404, 0.7850965, -1.308848, 49.9767, 4.9, 4.9, 4.9, True
0.3327518, 0.7850965, -1.308848, 49.9767, 4.9, 4.9, 4.9, True
0.336885, 0.4362462, -0.9598731, 49.98888, 4.9, 4.9, 4.9, True
0.3407038, 0.4362462, -0.9598732, 49.98888, 4.9, 4.9, 4.9, True
0.3449359, 0.4362462, -0.9598733, 49.98888, 4.9, 4.9, 4.9, True
0.3506745, 0.2181383, -0.785367, 49.99335, 4.9, 4.9, 4.9, True
0.3572325, 0.2181383, -0.785367, 49.99335, 4.9, 4.9, 4.9, True
0.3638308, -2.340518E-07, -0.567221, 49.99678, 4.9, 4.9, 4.9, True
0.373547, -2.340518E-07, -0.567221, 49.99678, 4.9, 4.9, 4.9, True
0.4373288, -2.340518E-07, -0.567221, 49.99678, 4.9, 4.9, 4.9, True
0.4406263, -0.1308958, -0.3926962, 49.99829, 4.9, 4.9, 4.9, True
0.4448667, -0.1309027, -0.3926962, 49.99829, 4.9, 4.9, 4.9, True
0.4486888, -0.1745079, -0.3926962, 49.99815, 4.9, 4.9, 4.9, True
0.4528105, -0.1745079, -0.3926962, 49.99815, 4.9, 4.9, 4.9, True
0.4568477, -0.1745079, -0.3926962, 49.99815, 4.9, 4.9, 4.9, True
0.4609416, -0.1745079, -0.3926962, 49.99815, 4.9, 4.9, 4.9, True
0.4648492, -0.1745079, -0.3926962, 49.99815, 4.9, 4.9, 4.9, True
0.4687724, -0.1745079, -0.3926962, 49.99815, 4.9, 4.9, 4.9, True
0.4728407, -0.1745079, -0.3926962, 49.99815, 4.9, 4.9, 4.9, True
0.4768063, -0.1745079, -0.3926962, 49.99815, 4.9, 4.9, 4.9, True
0.4812091, -0.1745079, -0.3926962, 49.99815, 4.9, 4.9, 4.9, True
0.4863778, -0.1745079, -0.3926962, 49.99815, 4.9, 4.9, 4.9, True
0.493282, -0.1745079, -0.3926962, 49.99815, 4.9, 4.9, 4.9, True
0.4967954, -0.1745079, -0.3926962, 49.99815, 4.9, 4.9, 4.9, True
0.5015807, -0.1745079, -0.3926962, 49.99815, 4.9, 4.9, 4.9, True
0.5089386, -0.04361761, -0.6981103, 49.99511, 4.9, 4.9, 4.9, True
