t 0.02, x -25, y 0, z 43.30127, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 8.287028, x 8.337414, y 0, z 49.29998, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 8.290993, x 8.378645, y 0, z 49.29298, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 8.295006, x 8.420094, y 0, z 49.28592, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 8.299115, x 8.461007, y 0, z 49.27892, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 8.30297, x 8.502427, y 0, z 49.27179, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 8.30699, x 8.544828, y 0, z 49.26445, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 8.311027, x 8.584603, y 0, z 49.25753, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 8.315012, x 8.626067, y 0, z 49.25029, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 8.319014, x 8.667709, y 0, z 49.24298, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 8.322985, x 8.70881, y 0, z 49.23573, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 8.326965, x 8.750065, y 0, z 49.22841, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 8.330988, x 8.791005, y 0, z 49.22112, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 8.335007, x 8.832043, y 0, z 49.21377, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 8.338952, x 8.873502, y 0, z 49.20631, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 8.34297, x 8.91491, y 0, z 49.19883, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 8.346991, x 8.955559, y 0, z 49.19144, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 8.350931, x 8.996952, y 0, z 49.18389, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 8.355024, x 9.038368, y 0, z 49.17629, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 8.359031, x 9.078956, y 0, z 49.16882, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 8.363015, x 9.121096, y 0, z 49.16102, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 8.36742, x 9.162343, y 0, z 49.15335, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 8.370937, x 9.203363, y 0, z 49.14568, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 8.375018, x 9.248694, y 0, z 49.13717, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 8.378983, x 9.284892, y 0, z 49.13034, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 8.383004, x 9.326878, y 0, z 49.12239, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 8.387136, x 9.367675, y 0, z 49.11463, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 8.390997, x 9.409023, y 0, z 49.10672, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 8.394992, x 9.451512, y 0, z 49.09856, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 8.39914, x 9.491214, y 0, z 49.0909, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 8.402849, x 9.532283, y 0, z 49.08295, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 8.407042, x 9.574924, y 0, z 49.07465, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 8.410998, x 9.613043, y 0, z 49.06719, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 8.414962, x 9.656128, y 0, z 49.05873, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 8.419031, x 9.696776, y 0, z 49.05071, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 8.422965, x 9.737494, y 0, z 49.04265, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 8.427067, x 9.779281, y 0, z 49.03433, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 8.430997, x 9.819677, y 0, z 49.02626, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 8.434978, x 9.861793, y 0, z 49.0178, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 8.43898, x 9.902137, y 0, z 49.00967, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 8.443016, x 9.943004, y 0, z 49.0014, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 8.451008, x 9.984069, y 0, z 48.99305, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 8.454893, x 10.02548, y 0, z 48.98459, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 8.459028, x 10.10746, y 0, z 48.96774, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 8.46294, x 10.1473, y 0, z 48.9595, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 8.467453, x 10.1897, y 0, z 48.95069, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 8.47093, x 10.22981, y 0, z 48.94233, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 8.474992, x 10.27606, y 0, z 48.93263, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 8.479006, x 10.31169, y 0, z 48.92514, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 8.48297, x 10.3533, y 0, z 48.91635, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 8.487045, x 10.39442, y 0, z 48.90763, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 8.491025, x 10.43503, y 0, z 48.89898, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 8.495019, x 10.47676, y 0, z 48.89006, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 8.4991, x 10.5175, y 0, z 48.88131, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 8.502854, x 10.55839, y 0, z 48.87249, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 8.507101, x 10.60016, y 0, z 48.86345, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 8.510997, x 10.63858, y 0, z 48.8551, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 8.515016, x 10.68203, y 0, z 48.84562, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 8.51901, x 10.72188, y 0, z 48.83688, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 8.52297, x 10.76298, y 0, z 48.82784, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 8.527019, x 10.80382, y 0, z 48.81882, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 8.53098, x 10.84431, y 0, z 48.80984, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 8.53497, x 10.8857, y 0, z 48.80063, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 8.539066, x 10.92618, y 0, z 48.79158, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 8.543023, x 10.96696, y 0, z 48.78243, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 8.546993, x 11.0088, y 0, z 48.77301, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 8.550894, x 11.04921, y 0, z 48.76387, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 8.555095, x 11.08975, y 0, z 48.75467, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 8.558999, x 11.12958, y 0, z 48.74559, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 8.563004, x 11.17246, y 0, z 48.73578, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 8.567533, x 11.21231, y 0, z 48.72663, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 8.570843, x 11.25318, y 0, z 48.71721, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 8.575027, x 11.29938, y 0, z 48.70651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 8.578987, x 11.33314, y 0, z 48.69867, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 8.583, x 11.37582, y 0, z 48.68871, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 8.587057, x 11.4162, y 0, z 48.67926, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 8.59098, x 11.45711, y 0, z 48.66965, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 8.594875, x 11.49845, y 0, z 48.6599, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 8.599189, x 11.53842, y 0, z 48.65044, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 8.602859, x 11.57812, y 0, z 48.641, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 8.607016, x 11.62206, y 0, z 48.63052, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 8.611019, x 11.65944, y 0, z 48.62157, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 8.614982, x 11.70176, y 0, z 48.6114, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 8.619, x 11.74252, y 0, z 48.60158, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 8.622984, x 11.78285, y 0, z 48.59182, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 8.626993, x 11.82374, y 0, z 48.58188, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 8.631029, x 11.86427, y 0, z 48.572, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 8.635023, x 11.90505, y 0, z 48.56202, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 8.638915, x 11.94609, y 0, z 48.55194, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 8.642999, x 11.9867, y 0, z 48.54193, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 8.647009, x 12.02627, y 0, z 48.53214, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 8.6554, x 12.06778, y 0, z 48.52184, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 8.658846, x 12.10852, y 0, z 48.51169, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 8.663085, x 12.19377, y 0, z 48.49033, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 8.67094, x 12.22875, y 0, z 48.48152, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 8.675036, x 12.27179, y 0, z 48.47064, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 8.679002, x 12.35152, y 0, z 48.45039, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 8.683036, x 12.39308, y 0, z 48.43977, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 8.687185, x 12.4333, y 0, z 48.42946, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 8.691046, x 12.47421, y 0, z 48.41894, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 8.694983, x 12.51629, y 0, z 48.40808, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 8.699196, x 12.55543, y 0, z 48.39795, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 8.702965, x 12.59534, y 0, z 48.38757, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 8.706985, x 12.63802, y 0, z 48.37645, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 8.711023, x 12.67621, y 0, z 48.36645, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 8.714996, x 12.71692, y 0, z 48.35576, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 8.719016, x 12.75781, y 0, z 48.34499, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 8.722988, x 12.79805, y 0, z 48.33436, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 8.726985, x 12.83873, y 0, z 48.32357, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 8.73101, x 12.87892, y 0, z 48.31287, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 8.735104, x 12.91936, y 0, z 48.30207, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 8.738966, x 12.96008, y 0, z 48.29116, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 8.742992, x 13.00148, y 0, z 48.28003, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 8.746943, x 13.04053, y 0, z 48.2695, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 8.750896, x 13.08122, y 0, z 48.25849, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 8.755027, x 13.12116, y 0, z 48.24764, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 8.759013, x 13.1611, y 0, z 48.23676, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 8.763005, x 13.20282, y 0, z 48.22536, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 8.767515, x 13.24308, y 0, z 48.21432, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 8.770929, x 13.28338, y 0, z 48.20323, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 8.775013, x 13.32891, y 0, z 48.19066, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 8.778996, x 13.36337, y 0, z 48.18112, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 8.782979, x 13.40457, y 0, z 48.16967, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 8.787061, x 13.44475, y 0, z 48.15847, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 8.791008, x 13.48492, y 0, z 48.14724, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 8.794977, x 13.52607, y 0, z 48.1357, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 8.799111, x 13.56587, y 0, z 48.1245, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 8.802894, x 13.60586, y 0, z 48.1132, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 8.807035, x 13.64752, y 0, z 48.10141, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 8.811071, x 13.68562, y 0, z 48.09058, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 8.815008, x 13.72733, y 0, z 48.07869, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 8.819007, x 13.76797, y 0, z 48.06707, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 8.82296, x 13.80759, y 0, z 48.0557, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 8.826994, x 13.84784, y 0, z 48.04412, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 8.831024, x 13.88761, y 0, z 48.03264, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 8.834967, x 13.92818, y 0, z 48.02089, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 8.838995, x 13.96872, y 0, z 48.00911, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 8.843091, x 14.00835, y 0, z 47.99756, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 8.847017, x 14.04885, y 0, z 47.98573, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 8.855429, x 14.09, y 0, z 47.97366, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 8.858888, x 14.12944, y 0, z 47.96206, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 8.863023, x 14.21392, y 0, z 47.93709, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 8.867496, x 14.24865, y 0, z 47.92678, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 8.870891, x 14.29015, y 0, z 47.91442, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 8.874956, x 14.33502, y 0, z 47.90102, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 8.879038, x 14.36908, y 0, z 47.89081, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 8.882951, x 14.40985, y 0, z 47.87856, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 8.887096, x 14.45078, y 0, z 47.86622, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 8.890989, x 14.49001, y 0, z 47.85436, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 8.894998, x 14.53155, y 0, z 47.84176, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 8.898844, x 14.57055, y 0, z 47.8299, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 8.902861, x 14.6107, y 0, z 47.81765, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 8.907061, x 14.64922, y 0, z 47.80586, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 8.911031, x 14.68942, y 0, z 47.79352, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 8.914968, x 14.73146, y 0, z 47.78058, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 8.919003, x 14.77119, y 0, z 47.76831, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 8.922961, x 14.81058, y 0, z 47.75612, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 8.927006, x 14.85093, y 0, z 47.74358, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 8.931001, x 14.89049, y 0, z 47.73126, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 8.935006, x 14.93092, y 0, z 47.71863, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 8.939073, x 14.97084, y 0, z 47.70612, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 8.94298, x 15.01086, y 0, z 47.69354, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 8.947001, x 15.05148, y 0, z 47.68074, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 8.950951, x 15.09049, y 0, z 47.66841, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 8.955015, x 15.13063, y 0, z 47.65568, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 8.959038, x 15.17004, y 0, z 47.64315, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 8.96302, x 15.2106, y 0, z 47.63022, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 8.967525, x 15.25071, y 0, z 47.61739, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 8.970867, x 15.29043, y 0, z 47.60465, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 8.974991, x 15.33533, y 0, z 47.59021, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 8.979037, x 15.36864, y 0, z 47.57946, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 8.982995, x 15.40972, y 0, z 47.56617, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 8.987069, x 15.45004, y 0, z 47.55309, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 8.990955, x 15.48945, y 0, z 47.54027, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 8.995036, x 15.53, y 0, z 47.52703, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 8.999126, x 15.56868, y 0, z 47.51438, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 9.002828, x 15.60929, y 0, z 47.50105, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 9.00707, x 15.64997, y 0, z 47.48766, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 9.011031, x 15.68678, y 0, z 47.47552, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 9.015042, x 15.72896, y 0, z 47.46156, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 9.018998, x 15.76833, y 0, z 47.4485, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 9.022974, x 15.80819, y 0, z 47.43523, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 9.026993, x 15.84748, y 0, z 47.42212, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 9.030996, x 15.88696, y 0, z 47.40891, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 9.034983, x 15.92686, y 0, z 47.39552, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 9.038965, x 15.9666, y 0, z 47.38214, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 9.043046, x 16.00615, y 0, z 47.3688, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 9.047, x 16.04565, y 0, z 47.35543, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 9.055338, x 16.08612, y 0, z 47.3417, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 9.058927, x 16.12532, y 0, z 47.32836, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 9.06305, x 16.20794, y 0, z 47.30013, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 9.067554, x 16.24348, y 0, z 47.28794, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 9.070958, x 16.28432, y 0, z 47.27389, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 9.074981, x 16.32891, y 0, z 47.25851, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 9.078984, x 16.3626, y 0, z 47.24686, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 9.083024, x 16.40239, y 0, z 47.23306, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 9.086974, x 16.44199, y 0, z 47.21928, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 9.090955, x 16.48194, y 0, z 47.20536, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 9.094999, x 16.52099, y 0, z 47.1917, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 9.099125, x 16.56033, y 0, z 47.17791, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 9.102833, x 16.60029, y 0, z 47.16387, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 9.107052, x 16.64104, y 0, z 47.14951, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 9.110989, x 16.67765, y 0, z 47.13657, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 9.115045, x 16.71929, y 0, z 47.12181, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 9.119014, x 16.75814, y 0, z 47.10801, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 9.122963, x 16.79815, y 0, z 47.09376, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 9.127019, x 16.83729, y 0, z 47.07978, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 9.131024, x 16.87622, y 0, z 47.06584, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 9.134978, x 16.9162, y 0, z 47.05148, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 9.138967, x 16.95567, y 0, z 47.03728, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 9.143064, x 16.99461, y 0, z 47.02322, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 9.146996, x 17.03388, y 0, z 47.00901, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 9.150986, x 17.07423, y 0, z 46.99437, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 9.155065, x 17.11291, y 0, z 46.9803, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 9.158975, x 17.15216, y 0, z 46.96598, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 9.163004, x 17.19228, y 0, z 46.95131, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 9.167569, x 17.23072, y 0, z 46.93721, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 9.170865, x 17.27033, y 0, z 46.92266, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 9.175015, x 17.31519, y 0, z 46.90612, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 9.179009, x 17.34756, y 0, z 46.89416, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 9.182961, x 17.38832, y 0, z 46.87906, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 9.187066, x 17.42753, y 0, z 46.8645, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 9.191094, x 17.4663, y 0, z 46.85006, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 9.194984, x 17.50658, y 0, z 46.83503, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 9.199135, x 17.54609, y 0, z 46.82024, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 9.202856, x 17.58423, y 0, z 46.80593, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 9.206982, x 17.6249, y 0, z 46.79063, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 9.211016, x 17.66137, y 0, z 46.77687, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 9.215014, x 17.70179, y 0, z 46.7616, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 9.219007, x 17.74128, y 0, z 46.74662, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 9.222921, x 17.78043, y 0, z 46.73175, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 9.227024, x 17.81951, y 0, z 46.71686, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 9.231009, x 17.85779, y 0, z 46.70224, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 9.234978, x 17.89791, y 0, z 46.68688, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 9.238979, x 17.93687, y 0, z 46.67193, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 9.243003, x 17.97567, y 0, z 46.657, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 9.246943, x 18.01476, y 0, z 46.64191, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 9.250913, x 18.05406, y 0, z 46.62672, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 9.25935, x 18.09253, y 0, z 46.6118, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 9.262906, x 18.13128, y 0, z 46.59674, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 9.267511, x 18.21359, y 0, z 46.56463, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 9.270885, x 18.24826, y 0, z 46.55106, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 9.27504, x 18.29316, y 0, z 46.53343, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 9.279037, x 18.32603, y 0, z 46.5205, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 9.283023, x 18.3665, y 0, z 46.50453, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 9.287121, x 18.40543, y 0, z 46.48914, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 9.290958, x 18.44423, y 0, z 46.47376, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 9.294979, x 18.48411, y 0, z 46.45791, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 9.299247, x 18.52145, y 0, z 46.44304, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 9.302893, x 18.56056, y 0, z 46.42743, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 9.306989, x 18.60204, y 0, z 46.41082, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 9.311035, x 18.63748, y 0, z 46.3966, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 9.31506, x 18.67727, y 0, z 46.38059, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 9.319057, x 18.71658, y 0, z 46.36475, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 9.322982, x 18.75565, y 0, z 46.34895, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 9.326944, x 18.79445, y 0, z 46.33324, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 9.330929, x 18.83253, y 0, z 46.31777, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 9.335018, x 18.87096, y 0, z 46.30212, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 9.338979, x 18.90959, y 0, z 46.28636, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
