t, stimulusOn
3.047495, False
3.051927, False
3.056817, False
3.063176, False
3.067404, False
3.07319, False
3.079184, False
3.084491, False
3.089267, False
3.095039, False
3.099283, False
3.10394, False
3.109004, False
3.115279, False
3.119237, False
3.125441, False
3.131732, False
3.136136, False
3.141356, False
3.147375, False
3.151015, False
3.155388, False
3.1607, False
3.167437, False
3.171205, False
3.175664, False
3.183227, False
3.187297, False
3.192805, False
3.199495, False
3.203224, False
3.207917, False
3.213282, False
3.219498, False
3.223871, False
3.230405, False
3.236562, False
3.243234, False
3.247258, False
3.251855, False
3.256308, False
3.263352, False
3.267507, False
3.271998, False
3.276635, False
3.283219, False
3.287419, False
3.29201, False
3.296515, False
3.301495, False
3.308229, False
3.315673, False
3.323813, False
3.327178, False
3.331126, False
3.335122, False
3.339132, False
3.343181, False
3.347349, False
3.35206, False
3.356455, False
3.363506, False
3.367166, False
3.372865, False
3.379314, False
3.38338, False
3.387957, False
3.392373, False
3.399046, False
3.403256, False
3.407319, False
3.415511, False
3.419382, False
3.423359, False
3.427524, False
3.432742, False
3.439317, False
3.443024, False
3.446984, False
3.451764, False
3.456544, False
3.463282, False
3.46719, False
3.471672, False
3.476874, False
3.483463, False
3.487255, False
3.492101, False
3.496847, False
3.50339, False
3.508217, False
3.515065, False
3.519607, False
3.523581, False
3.526991, False
3.531522, False
3.537324, False
3.543231, False
3.547153, False
3.551381, False
3.55662, False
3.56373, False
3.571804, False
3.575228, False
3.579344, False
3.583378, False
3.588506, False
3.595658, False
3.599129, False
3.604165, False
3.629316, False
3.635754, False
3.639044, False
3.643077, False
3.647232, False
3.651172, False
3.655142, False
3.659359, False
3.667566, False
3.675299, False
3.679847, False
3.683151, False
3.687208, False
3.691152, False
3.694905, False
3.699362, False
3.703212, False
3.707158, False
3.71118, False
3.715174, False
3.720527, False
3.727982, False
3.735626, False
3.739319, False
3.743125, False
3.747001, False
3.751605, False
3.756339, False
3.763298, False
3.771454, False
3.77641, False
3.783035, False
3.787172, False
3.791198, False
3.796765, False
3.803273, False
3.807237, False
3.815177, False
3.819052, False
3.823816, False
3.829072, False
3.835605, False
3.840602, False
3.845724, False
3.851419, False
3.856018, False
3.86117, False
3.867594, False
3.8751, False
3.880038, False
3.884159, False
3.888516, False
3.893375, False
3.899317, False
3.903146, False
3.908328, False
3.915334, False
3.923772, False
3.931452, False
3.934859, False
3.939128, False
3.943146, False
3.94701, False
3.951114, False
3.955024, False
3.959579, False
3.967112, False
3.97554, False
3.983169, False
3.987137, False
3.991034, False
3.995093, False
3.999153, False
4.003143, False
4.007355, False
4.0151, False
4.023843, False
4.031249, False
4.035079, False
4.03888, False
4.043053, False
4.046978, False
4.051466, False
4.055916, False
4.155916, False
4.166728, False
4.179312, False
4.186471, False
4.194386, False
4.202232, False
4.212133, False
4.223588, False
4.229597, False
4.233572, False
4.240652, False
4.246295, False
4.252525, False
4.259064, False
4.2658, False
4.271725, False
4.277617, False
4.283104, False
4.288788, False
4.294504, False
4.300248, False
4.30583, False
4.31171, False
4.317805, False
4.323975, False
4.329918, False
4.335096, False
4.33972, False
4.345436, False
4.3511, False
4.355833, False
4.362026, False
4.366929, False
4.373082, False
4.377924, False
4.384202, False
4.390035, False
4.394763, False
4.399716, False
4.405832, False
4.409694, False
4.414911, False
4.42016, False
4.426607, False
4.42997, False
4.434835, False
4.439489, False
4.445557, False
4.449597, False
4.454421, False
4.458784, False
4.463576, False
4.469497, False
4.473703, False
4.478071, False
4.482831, False
4.48811, False
4.493655, False
4.497622, False
4.501912, False
4.506538, False
4.511512, False
4.517722, False
4.521592, False
4.526517, False
4.53218, False
4.537609, False
4.542174, False
4.546517, False
4.55127, False
4.557854, False
4.561756, False
4.566846, False
4.573915, False
4.577592, False
4.5818, False
4.586846, False
4.591235, False
4.596006, False
4.601898, False
4.60595, False
4.610533, False
4.617814, False
4.62148, False
4.626583, False
4.631435, False
4.637957, False
4.641696, False
4.645591, False
4.65035, False
4.654494, False
4.659267, False
4.665487, False
4.669814, False
4.675021, False
4.681953, False
4.686344, False
4.691969, False
4.697875, False
4.701635, False
4.706666, False
4.711196, False
4.717889, False
4.722009, False
4.726449, False
4.731695, False
4.737488, False
4.741697, False
4.746878, False
4.751847, False
4.758491, False
4.761932, False
4.767076, False
4.785767, False
4.789765, False
4.793772, False
4.797552, False
4.80148, False
4.805565, False
4.809443, False
4.813791, False
4.817419, False
4.821533, False
4.825938, False
4.831856, False
4.837584, False
4.841499, False
4.846804, False
4.851198, False
4.857836, False
4.861823, False
4.865988, False
4.871458, False
4.877537, False
4.885682, False
4.893602, False
4.897642, False
4.90164, False
4.905482, False
4.909389, False
4.913597, False
4.917429, False
4.921481, False
4.926124, False
4.93008, False
4.935142, False
4.942004, False
4.945479, False
4.949624, False
4.953719, False
4.958451, False
4.963522, False
4.969672, False
4.974121, False
4.979362, False
4.985923, False
4.990242, False
4.994751, False
4.999609, False
5.005892, False
5.009464, False
5.015131, False
5.021735, False
5.025883, False
5.03178, True
5.037621, True
5.041538, True
5.046073, True
5.05045, True
5.054723, True
5.059551, True
5.065983, True
5.07185, True
5.078043, True
5.08274, True
5.089785, True
5.093726, True
5.098554, True
5.103947, True
5.109994, True
5.117708, True
5.121526, True
5.126136, True
5.129608, False
5.13446, False
5.139798, False
5.145592, False
5.149714, False
5.153987, False
5.158811, False
5.164064, False
5.16975, False
5.174878, False
5.182047, False
5.186185, False
5.191433, False
5.197833, False
5.201654, False
5.205648, False
5.210166, False
5.217568, False
5.221548, False
5.226355, False
5.23147, False
5.237732, False
5.241808, False
5.247098, False
5.251534, False
5.257862, False
5.261785, False
5.266446, False
5.271836, False
5.279121, True
5.285661, True
5.289382, True
5.293567, True
5.298158, True
5.302203, True
5.307063, True
5.312056, True
5.317716, True
5.323053, True
5.329564, True
5.333803, True
5.339747, True
5.345481, True
5.349708, True
5.354591, True
5.35903, True
5.365654, True
5.370036, True
5.375982, True
5.38195, False
5.387023, False
5.39357, False
5.397646, False
5.40169, False
5.405916, False
5.410992, False
5.417703, False
5.42162, False
5.437117, False
5.441633, False
5.445637, False
5.449754, False
5.453577, False
5.45747, False
5.461718, False
5.465581, False
5.4697, False
5.473614, False
5.477679, False
5.4829, False
5.488374, False
5.493599, False
5.498156, False
5.502167, False
5.507017, False
5.512, False
5.517814, False
5.522621, False
5.527822, False
5.534004, False
5.541922, False
5.545502, False
5.549567, False
5.553671, False
5.557671, False
5.562679, False
5.567378, False
5.573869, False
5.577378, False
5.58229, False
5.586441, False
5.591243, False
5.596046, False
5.602017, False
5.60602, False
5.610508, False
5.615268, False
5.621611, False
5.625785, False
5.629691, False
5.634738, False
5.639069, False
5.643928, False
5.649703, False
5.653707, False
5.65817, False
5.663664, False
5.669889, False
5.673999, False
5.679988, False
5.686107, False
5.690524, False
5.695897, False
5.701529, False
5.705691, False
5.71016, False
5.717546, False
5.721447, False
5.726777, False
5.731956, False
5.737659, False
5.742401, False
5.746883, False
5.751614, False
5.757533, False
5.761842, False
5.769843, False
5.777962, False
5.781673, False
5.785424, False
5.789525, False
5.793464, False
5.798505, False
5.803543, False
5.809715, False
5.813829, False
5.817826, False
5.823256, False
5.829773, False
5.834389, False
5.839777, False
5.845743, False
5.853742, False
5.857644, False
5.861691, False
5.865441, False
5.870099, False
5.87496, False
5.880485, False
5.886235, False
5.89066, False
5.895622, False
5.901535, False
5.905406, False
5.909986, False
5.915963, False
5.922001, False
5.926171, False
5.931553, False
5.937911, False
5.942132, False
5.946419, False
5.951273, False
5.957972, False
5.961707, False
5.966005, False
5.974224, False
5.981735, False
5.99008, False
5.993529, False
5.997596, False
6.00158, False
6.005407, False
6.009468, False
6.014875, False
6.021852, False
6.025933, False
6.031679, False
6.037496, False
6.041885, False
6.046368, False
6.051211, False
6.057962, False
6.080021, False
6.08573, False
6.090001, False
6.093665, False
6.097746, False
6.101894, False
6.105514, False
6.109394, False
6.113791, False
6.118054, False
6.121948, False
6.126431, False
6.130388, False
6.135809, False
6.141745, False
6.146393, False
6.150771, False
6.156105, False
6.161749, False
6.1658, False
6.171627, False
6.177944, False
6.182299, False
6.187769, False
6.193696, False
6.19756, False
6.202478, False
6.209441, False
6.213964, False
6.217713, False
6.22363, False
6.229989, False
6.234991, False
6.241679, False
6.245716, False
6.250093, False
6.254845, False
6.259709, False
6.265932, False
6.270156, False
6.275383, False
6.28176, False
6.28764, False
6.293681, False
6.301967, False
6.305399, False
6.309312, False
6.31377, False
6.317801, False
6.326175, False
6.334121, False
6.337893, False
6.345896, False
6.349405, False
6.353422, False
6.357619, False
6.361761, False
6.369986, False
6.378013, False
6.381716, False
6.385578, False
6.389675, False
6.394093, False
6.398738, False
6.403524, False
6.409609, False
6.413944, False
6.421554, False
6.425849, False
6.42965, False
6.433836, False
6.439218, False
6.445611, False
6.449467, False
6.45381, False
6.458325, False
6.463298, False
6.469913, False
6.475282, False
6.482233, False
6.486452, False
6.491445, False
6.497674, False
6.501651, False
6.50593, False
6.510668, False
6.517858, False
6.526859, False
6.533854, False
6.537507, False
6.541974, False
6.545262, False
6.54964, False
6.554446, False
6.559121, False
6.565811, False
6.57419, False
6.582051, False
6.585553, False
6.589462, False
6.593594, False
6.597689, False
6.601595, False
6.606316, False
6.611111, False
6.617988, False
6.626282, False
6.634043, False
6.641647, False
6.645347, False
6.649469, False
6.653405, False
6.657769, False
6.661706, False
6.670337, False
6.678114, False
6.685855, False
6.68962, False
6.693634, False
6.697362, False
6.701661, False
6.705455, False
6.70943, False
6.713908, False
6.721851, False
6.821851, False
6.836694, False
6.846379, False
6.853915, False
6.862953, False
6.875685, False
6.88563, False
6.889357, False
6.893156, False
6.897277, False
6.903491, False
6.909925, False
6.917435, False
6.923429, False
6.929487, False
6.935631, False
6.941219, False
6.947106, False
6.953331, False
6.958206, False
6.965632, False
6.970197, False
6.975609, False
6.981628, False
6.987065, False
6.993259, False
6.998685, False
7.003711, False
7.009422, False
7.014526, False
7.02163, False
7.025513, False
7.031288, False
7.037146, False
7.041203, False
7.046895, False
7.053542, False
7.05749, False
7.062302, False
7.069236, False
7.073259, False
7.078722, False
7.083267, False
7.089174, False
7.093497, False
7.098564, False
7.103068, False
7.109338, False
7.113756, False
7.118361, False
7.122868, False
7.129212, False
7.137416, False
7.145047, False
7.149214, False
7.15299, False
7.157502, False
7.162233, False
7.169454, False
7.173251, False
7.177402, False
7.181305, False
7.185071, False
7.189114, False
7.193239, False
7.197236, False
7.201128, False
7.205811, False
7.210431, False
7.217381, False
7.221525, False
7.227209, False
7.233503, False
7.237352, False
7.242345, False
7.246671, False
7.251351, False
7.257433, False
7.262305, False
7.269204, False
7.273213, False
7.277332, False
7.281631, False
7.285961, False
7.290954, False
7.297225, False
7.301363, False
7.305124, False
7.310412, False
7.317327, False
7.321609, False
7.32572, False
7.331568, False
7.337558, False
7.341136, False
7.346149, False
7.350495, False
7.355228, False
7.361531, False
7.369609, False
7.373177, False
7.37704, False
7.38125, False
7.385245, False
7.389405, False
7.394326, False
7.399101, False
7.405515, False
7.409721, False
7.414551, False
7.421257, False
7.42575, False
7.429957, False
7.434247, False
7.439062, False
7.445089, False
7.449325, False
7.45371, False
7.458096, False
7.465264, False
7.469361, False
7.474001, False
7.478437, False
7.483225, False
7.489117, False
7.493263, False
7.498147, False
7.502551, False
7.507289, False
7.513618, False
7.530091, False
7.533126, False
7.537166, False
7.541147, False
7.545215, False
7.54921, False
7.553176, False
7.557288, False
7.56209, False
7.569715, False
7.573081, False
7.577352, False
7.58136, False
7.585353, False
7.58901, False
7.593284, False
7.597261, False
7.601357, False
7.605945, False
7.610693, False
7.617346, False
7.621634, False
7.627165, False
7.633245, False
7.637188, False
7.641706, False
7.646101, False
7.650799, False
7.657324, False
7.665442, False
7.669062, False
7.673008, False
7.677605, False
7.682336, False
7.686738, False
7.691471, False
7.697123, False
7.701239, False
7.705687, False
7.711163, False
7.717113, False
7.721527, False
7.725305, False
7.729671, False
7.734459, False
7.739088, False
7.745286, False
7.749218, False
7.753309, False
7.758134, False
7.765348, False
7.769115, False
7.77365, False
7.778027, False
7.783076, True
7.789196, True
7.793555, True
7.797221, True
7.802008, True
7.806717, True
7.813413, True
7.817338, True
7.821857, True
7.82682, True
7.833535, True
7.837278, True
7.841222, True
7.846487, True
7.850783, True
7.855577, True
7.861576, True
7.866063, True
7.870624, True
7.877573, True
7.881229, True
7.885701, False
7.890173, False
7.894621, False
7.899507, False
7.905178, False
7.909604, False
7.917223, False
7.92146, False
7.925444, False
7.929654, False
7.934114, False
7.938912, False
7.943214, False
7.949504, False
7.953392, False
7.957769, False
7.965215, False
7.969266, False
7.973178, False
7.978462, False
7.982882, False
7.987687, False
7.993509, False
7.997713, False
8.002133, False
8.006767, False
8.013339, False
8.017481, False
8.022693, False
8.029272, False
8.033185, False
8.037169, False
8.041693, False
8.047053, False
8.0515, False
8.057373, False
8.062219, False
8.069338, False
8.073155, False
8.079369, True
8.085372, True
8.089156, True
8.093062, True
8.097228, True
8.101303, True
8.1052, True
8.110734, True
8.117348, True
8.121367, True
8.125824, True
8.131218, True
8.137549, True
8.157071, True
8.161249, True
8.165354, True
8.169404, True
8.173426, True
8.177182, False
8.181346, False
8.1853, False
8.189256, False
8.193293, False
8.197178, False
8.201224, False
8.205096, False
8.209765, False
8.21482, False
8.221315, False
8.225256, False
8.229127, False
8.23352, False
8.237977, False
8.24269, False
8.247858, False
8.253373, False
8.257268, False
8.262515, False
8.267188, False
8.27343, False
8.277354, False
8.281695, False
8.286327, False
8.291407, False
8.297488, False
8.301191, False
8.305392, False
8.310906, False
8.31756, False
8.321874, False
8.329224, False
8.333151, False
8.337291, False
8.341122, False
8.345414, False
8.349333, False
8.35418, False
8.358917, False
8.365426, False
8.369319, False
8.375076, False
8.381538, False
8.386098, False
8.390426, False
8.395742, False
8.401551, False
8.405142, False
8.410344, False
8.417117, False
8.421515, False
8.426172, False
8.431914, False
8.437631, False
8.441401, False
8.445535, False
8.450283, False
8.454952, False
8.4617, False
8.469355, False
8.473095, False
8.477509, False
8.482342, False
8.486744, False
8.49155, False
8.497345, False
8.501314, False
8.506349, False
8.513387, False
8.521573, False
8.525439, False
8.529213, False
8.533153, False
8.537208, False
8.541272, False
8.545624, False
8.550276, False
8.554678, False
8.561468, False
8.569249, False
8.573208, False
8.577323, False
8.581367, False
8.585285, False
8.589925, False
8.595213, False
8.601083, False
8.605057, False
8.609488, False
8.614287, False
8.619474, False
8.625225, False
8.629279, False
8.634321, False
8.63872, False
8.643418, False
8.649374, False
8.653234, False
8.657685, False
8.665543, False
8.669171, False
8.673539, False
8.679454, False
8.685423, False
8.689316, False
8.693647, False
8.698821, False
8.703169, False
8.709577, False
8.713635, False
8.718373, False
8.726006, False
8.73361, False
8.737128, False
8.741196, False
8.745358, False
8.749477, False
8.754253, False
8.759797, False
8.765491, False
8.773494, False
8.781551, False
8.78524, False
8.802646, False
8.805617, False
8.809495, False
8.817288, False
8.82553, False
8.833357, False
8.837034, False
8.841193, False
8.845168, False
8.849129, False
8.853242, False
8.8572, False
8.861614, False
8.869697, False
8.877489, False
8.885576, False
8.88906, False
8.893296, False
8.897265, False
8.901267, False
8.905127, False
8.909433, False
8.913074, False
8.917341, False
8.921584, False
8.925449, False
8.92924, False
8.934089, False
8.938482, False
8.943156, False
8.949475, False
8.95318, False
8.957614, False
8.962135, False
8.969275, False
8.973249, False
8.977359, False
8.981948, False
8.986022, False
8.990848, False
8.997623, False
9.001155, False
9.005418, False
9.010201, False
9.017526, False
9.021592, False
9.027142, False
9.033269, False
9.037346, False
9.042409, False
9.046399, False
9.051285, False
9.057554, False
9.062874, False
9.069483, False
9.073104, False
9.07747, False
9.081642, False
9.086019, False
9.090858, False
9.096066, False
9.101575, False
9.105169, False
9.110916, False
9.117449, False
9.121553, False
9.126526, False
9.133566, False
9.137109, False
9.141262, False
9.145337, False
9.149957, False
9.155158, False
9.161727, False
9.169765, False
9.173305, False
9.178243, False
9.185367, False
9.189158, False
9.193226, False
9.196994, False
9.201304, False
9.205324, False
9.21087, False
9.217908, False
9.225742, False
9.233342, False
9.237257, False
9.241101, False
9.245077, False
9.249288, False
9.253036, False
9.26134, False
9.361341, False
9.368497, False
9.37669, False
9.384636, False
9.393124, False
9.405689, False
9.417904, False
9.425791, False
9.433062, False
9.44146, False
9.449552, False
9.458559, False
9.465281, False
9.472376, False
9.479363, False
9.486102, False
9.492326, False
9.500194, False
9.505543, False
9.512055, False
9.51924, False
9.524815, False
9.530969, False
9.537366, False
9.543998, False
9.552395, False
9.556158, False
9.561149, False
9.566756, False
9.572425, False
9.579067, False
9.584284, False
9.589923, False
9.596068, False
9.602158, False
9.607979, False
9.612967, False
9.618455, False
9.624262, False
9.62995, False
9.635838, False
9.640366, False
9.645567, False
9.651967, False
9.657033, False
9.664112, False
9.668712, False
9.675052, False
9.680113, False
9.684649, False
9.690044, False
9.696177, False
9.700294, False
9.706103, False
9.711874, False
9.71617, False
9.721863, False
9.726323, False
9.731759, False
9.736062, False
9.741074, False
9.747979, False
9.752025, False
9.755983, False
9.76067, False
9.765598, False
9.771894, False
9.775834, False
9.780232, False
9.784587, False
9.789361, False
9.796109, False
9.799931, False
9.804635, False
9.809758, False
9.815867, False
9.82009, False
9.823881, False
9.828868, False
9.833233, False
9.837964, False
9.843957, False
9.848192, False
9.853293, False
9.860257, False
9.864209, False
9.869195, False
9.874101, False
9.879805, False
9.884017, False
9.888304, False
9.893749, False
9.899994, False
9.903965, False
9.907853, False
9.912829, False
9.917212, False
9.921888, False
9.927946, False
9.931861, False
9.93648, False
9.940902, False
9.947876, False
9.951865, False
9.955812, False
9.959867, False
9.964292, False
9.96943, False
9.973811, False
9.979866, False
9.983969, False
9.987883, False
9.99307, False
10.00003, False
10.00399, False
10.0086, False
10.01355, False
10.01995, False
10.02387, False
10.02869, False
10.03312, False
10.03783, False
10.04419, False
10.05219, False
10.05986, False
10.06377, False
10.0679, False
10.07191, False
10.0758, False
10.08795, False
10.0921, False
10.096, False
10.1, False
10.10439, False
10.1083, False
10.11194, False
10.11582, False
10.12015, False
10.12424, False
10.12913, False
10.13377, False
10.13981, False
10.14399, False
10.14837, False
10.15315, False
10.15997, False
10.1643, False
10.16918, False
10.1734, False
10.178, False
10.18437, False
10.18792, False
10.19257, False
10.1999, False
10.20438, False
10.20822, False
10.21376, False
10.22018, False
10.22403, False
10.22801, False
10.23281, False
10.23744, False
10.24254, False
10.24821, False
10.25305, False
10.25996, False
10.2657, True
10.27198, True
10.27591, True
10.27989, True
10.28398, True
10.28807, True
10.29285, True
10.30004, True
10.30392, True
10.30794, True
10.31358, True
10.318, True
10.32388, True
10.32814, True
10.33249, True
10.33731, True
10.34271, True
10.34813, True
10.3529, True
10.36036, True
10.36409, False
10.369, False
10.37379, False
10.38015, False
10.38394, False
10.38788, False
10.39289, False
10.40028, False
10.4042, False
10.4095, False
10.41392, False
10.4201, False
10.42401, False
10.42898, False
10.43332, False
10.43801, False
10.44404, False
10.44816, False
10.45337, False
10.45997, False
10.46405, False
10.46861, False
10.47337, False
10.48016, False
10.48389, False
10.48785, False
10.4933, False
10.49992, False
10.50422, False
10.50825, False
10.51309, False
10.5179, False
10.52591, True
10.53204, True
10.53589, True
10.5398, True
10.54405, True
10.54781, True
10.55198, True
10.55758, True
10.56407, True
10.56803, True
10.57218, True
10.57688, True
10.58176, True
10.58799, True
10.59188, True
10.59617, True
10.60143, True
10.60599, True
10.61237, True
10.61705, True
10.62196, True
10.628, False
10.63196, False
10.63652, False
10.64089, False
10.6482, False
10.6562, False
10.65983, False
10.66387, False
10.66786, False
10.67196, False
10.67581, False
10.68003, False
10.68399, False
10.6883, False
10.69263, False
10.69743, False
10.70404, False
10.72356, False
10.72789, False
10.73187, False
10.73595, False
10.73978, False
10.74432, False
10.74781, False
10.75188, False
10.75605, False
10.76009, False
10.76402, False
10.7678, False
10.77185, False
10.77612, False
10.78091, False
10.78556, False
10.79204, False
10.79982, False
10.80454, False
10.80786, False
10.81187, False
10.81599, False
10.82027, False
10.82491, False
10.82981, False
10.83621, False
10.83996, False
10.84479, False
10.85223, False
10.85633, False
10.86006, False
10.86482, False
10.86954, False
10.87433, False
10.88038, False
10.88394, False
10.88861, False
10.89416, False
10.90012, False
10.90509, False
10.91214, False
10.91606, False
10.92055, False
10.92547, False
10.93026, False
10.93613, False
10.94014, False
10.94555, False
10.95233, False
10.95605, False
10.9605, False
10.96597, False
10.97196, False
10.97606, False
10.98063, False
10.98583, False
10.9924, False
11.00046, False
11.00805, False
11.01209, False
11.01608, False
11.01983, False
11.02394, False
11.02812, False
11.03286, False
11.04014, False
