t 0.02, x 0, y 0, z 50, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.680741, x -13.39996, y -1.221609, z 48.15546, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.687778, x -13.39996, y -1.221609, z 48.15546, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.697012, x -13.39996, y -1.221609, z 48.15546, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.704538, x -13.39996, y -1.221609, z 48.15546, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.723149, x -13.39996, y -1.221609, z 48.15546, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.74235, x -13.39996, y -1.221609, z 48.15546, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.764152, x -13.39996, y -1.221609, z 48.15546, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.78588, x -13.39996, y -1.221609, z 48.15546, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.88588, x -13.39996, y -1.221609, z 48.15546, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.896292, x -13.39996, y -1.221609, z 48.15546, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.90282, x -13.39996, y -1.221609, z 48.15546, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.911222, x -13.39996, y -1.221609, z 48.15546, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.939071, x -13.39996, y -1.221609, z 48.15546, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.947427, x -13.39996, y -1.221609, z 48.15546, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.959127, x -13.39996, y -1.221609, z 48.15546, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.968962, x -13.39996, y -1.221609, z 48.15546, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.984449, x -13.39996, y -1.221609, z 48.15546, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.003742, x -13.39996, y -1.221609, z 48.15546, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.022383, x -13.39996, y -1.221609, z 48.15546, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.040995, x -13.39996, y -1.221609, z 48.15546, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.060139, x -13.39996, y -1.221609, z 48.15546, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.085605, x -13.39996, y -1.221609, z 48.15546, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.185605, x -13.39996, y -1.221609, z 48.15546, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.193507, x -13.39996, y -1.221609, z 48.15546, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.206172, x -13.39996, y -1.221609, z 48.15546, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.214048, x -13.39996, y -1.221609, z 48.15546, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.221117, x -13.60995, y -1.221609, z 48.09654, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.234922, x -14.02884, y -1.265229, z 47.9749, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.248369, x -14.822, y -1.308847, z 47.73463, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.268878, x -15.11332, y -1.308848, z 47.6432, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.288467, x -16.02478, y -1.352465, z 47.34319, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.302887, x -16.31369, y -1.352465, z 47.24441, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.321701, x -16.31369, y -1.352465, z 47.24441, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.339969, x -16.31369, y -1.352465, z 47.24441, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.358637, x -16.31369, y -1.352465, z 47.24441, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.376791, x -16.31369, y -1.352465, z 47.24441, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.395823, x -16.31369, y -1.352465, z 47.24441, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.41718, x -16.31369, y -1.352465, z 47.24441, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.437081, x -16.31369, y -1.352465, z 47.24441, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.525391, x -16.31369, y -1.352465, z 47.24441, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.58138, x -16.31369, y -1.352465, z 47.24441, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.68138, x -16.31369, y -1.352465, z 47.24441, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.696886, x -16.31369, y -1.352465, z 47.24441, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.708859, x -16.31369, y -1.352465, z 47.24441, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.720306, x -16.31369, y -1.352465, z 47.24441, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.732756, x -16.31369, y -1.352465, z 47.24441, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.743905, x -16.31369, y -1.352465, z 47.24441, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.756069, x -16.31369, y -1.352465, z 47.24441, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.773016, x -16.31369, y -1.352465, z 47.24441, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.795342, x -16.31369, y -1.352465, z 47.24441, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.814849, x -16.31369, y -1.352465, z 47.24441, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.836179, x -16.31369, y -1.352465, z 47.24441, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.855151, x -16.31369, y -1.352465, z 47.24441, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.874263, x -16.31369, y -1.352465, z 47.24441, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.894528, x -16.31369, y -1.352465, z 47.24441, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.914126, x -16.31369, y -1.352465, z 47.24441, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.9352, x -16.31369, y -1.352465, z 47.24441, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.95593, x -16.31369, y -1.352465, z 47.24441, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.974853, x -16.31369, y -1.352465, z 47.24441, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.996943, x -16.31369, y -1.352465, z 47.24441, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.014609, x -16.31369, y -1.352465, z 47.24441, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.035754, x -16.31369, y -1.352465, z 47.24441, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.056518, x -16.31369, y -1.352465, z 47.24441, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.075755, x -16.31369, y -1.352465, z 47.24441, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.095379, x -16.31369, y -1.352465, z 47.24441, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.116332, x -16.31369, y -1.352465, z 47.24441, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.137888, x -16.31369, y -1.352465, z 47.24441, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.158117, x -16.31369, y -1.352465, z 47.24441, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.178257, x -16.31369, y -1.352465, z 47.24441, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.198357, x -16.31369, y -1.352465, z 47.24441, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.221729, x -16.31369, y -1.352465, z 47.24441, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.241734, x -16.31369, y -1.352465, z 47.24441, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.264202, x -16.31369, y -1.352465, z 47.24441, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.283292, x -16.31369, y -1.352465, z 47.24441, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.30467, x -16.31369, y -1.352465, z 47.24441, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.326396, x -16.31369, y -1.352465, z 47.24441, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.345238, x -16.31369, y -1.352465, z 47.24441, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.36463, x -16.31369, y -1.352465, z 47.24441, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.386484, x -16.31369, y -1.352465, z 47.24441, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.407734, x -16.31369, y -1.352465, z 47.24441, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.427249, x -16.31369, y -1.352465, z 47.24441, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.447273, x -16.31369, y -1.352465, z 47.24441, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.466861, x -16.31369, y -1.352465, z 47.24441, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.488592, x -16.31369, y -1.352465, z 47.24441, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.509964, x -16.31369, y -1.352465, z 47.24441, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.528704, x -16.31369, y -1.352465, z 47.24441, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.549187, x -16.31369, y -1.352465, z 47.24441, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.569363, x -16.31369, y -1.352465, z 47.24441, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.589535, x -16.31369, y -1.352465, z 47.24441, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.612698, x -16.31369, y -1.352465, z 47.24441, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.6301, x -16.31369, y -1.352465, z 47.24441, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.65295, x -16.31369, y -1.352465, z 47.24441, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.670013, x -16.31369, y -1.352465, z 47.24441, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.689882, x -16.31369, y -1.352465, z 47.24441, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.712387, x -16.31369, y -1.352465, z 47.24441, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.731299, x -16.31369, y -1.352465, z 47.24441, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.750838, x -16.31369, y -1.352465, z 47.24441, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.768361, x -16.31369, y -1.352465, z 47.24441, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.793068, x -16.31369, y -1.352465, z 47.24441, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.812553, x -16.31369, y -1.352465, z 47.24441, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.831731, x -16.31369, y -1.352465, z 47.24441, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.855994, x -16.31369, y -1.352465, z 47.24441, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.876197, x -16.31369, y -1.352465, z 47.24441, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.895786, x -16.31369, y -1.352465, z 47.24441, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.916645, x -16.31369, y -1.352465, z 47.24441, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.99271, x -16.31369, y -1.352465, z 47.24441, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 4.003868, x -16.31369, y -1.352465, z 47.24441, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 4.016825, x -16.31369, y -1.352465, z 47.24441, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 4.030277, x -16.31369, y -1.352465, z 47.24441, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 4.044319, x -16.31369, y -1.352465, z 47.24441, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 4.056564, x -16.31369, y -1.352465, z 47.24441, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 4.069483, x -16.31369, y -1.352465, z 47.24441, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 4.091302, x -16.31369, y -1.352465, z 47.24441, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 4.15223, x -16.31369, y -1.352465, z 47.24441, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 4.165432, x -16.31369, y -1.352465, z 47.24441, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 4.176553, x -16.31369, y -1.352465, z 47.24441, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 4.189796, x -16.31369, y -1.352465, z 47.24441, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 4.200261, x -16.31369, y -1.352465, z 47.24441, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 4.212584, x -16.31369, y -1.352465, z 47.24441, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 4.231872, x -16.31369, y -1.352465, z 47.24441, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 4.268085, x -16.31369, y -1.352465, z 47.24441, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 4.284676, x -16.31369, y -1.352465, z 47.24441, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 4.296311, x -16.31369, y -1.352465, z 47.24441, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 4.311468, x -16.31369, y -1.352465, z 47.24441, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 4.332993, x -16.31369, y -1.352465, z 47.24441, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 4.362622, x -16.31369, y -1.352465, z 47.24441, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 4.381564, x -16.31369, y -1.352465, z 47.24441, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 4.39794, x -16.31369, y -1.352465, z 47.24441, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 4.413243, x -16.31369, y -1.352465, z 47.24441, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 4.435114, x -16.31369, y -1.352465, z 47.24441, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 4.454671, x -16.31369, y -1.352465, z 47.24441, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 4.475764, x -16.31369, y -1.352465, z 47.24441, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 4.505477, x -16.31369, y -1.352465, z 47.24441, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 4.521363, x -16.31369, y -1.352465, z 47.24441, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 4.542074, x -16.31369, y -1.352465, z 47.24441, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 4.559318, x -16.31369, y -1.352465, z 47.24441, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 4.583366, x -16.31369, y -1.352465, z 47.24441, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 4.602334, x -16.31369, y -1.352465, z 47.24441, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 4.623094, x -16.31369, y -1.352465, z 47.24441, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 4.643336, x -16.31369, y -1.352465, z 47.24441, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 4.664552, x -16.31369, y -1.352465, z 47.24441, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 4.684155, x -16.31369, y -1.352465, z 47.24441, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 4.703789, x -16.31369, y -1.352465, z 47.24441, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 4.724046, x -16.31369, y -1.352465, z 47.24441, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 4.744407, x -16.31369, y -1.352465, z 47.24441, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 4.764654, x -16.31369, y -1.352465, z 47.24441, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 4.783262, x -16.31369, y -1.352465, z 47.24441, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 4.805757, x -16.31369, y -1.352465, z 47.24441, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 4.824206, x -16.31369, y -1.352465, z 47.24441, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 4.843157, x -16.31369, y -1.352465, z 47.24441, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 4.869125, x -16.31369, y -1.352465, z 47.24441, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 4.8897, x -16.31369, y -1.352465, z 47.24441, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 4.90975, x -16.31369, y -1.352465, z 47.24441, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 4.923908, x -16.31369, y -1.352465, z 47.24441, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 4.944948, x -16.31369, y -1.352465, z 47.24441, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 4.965021, x -16.31369, y -1.352465, z 47.24441, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 4.985217, x -16.31369, y -1.352465, z 47.24441, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 5.014139, x -16.31369, y -1.352465, z 47.24441, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 5.034162, x -16.31369, y -1.352465, z 47.24441, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 5.059231, x -16.31369, y -1.352465, z 47.24441, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 5.072328, x -16.31369, y -1.352465, z 47.24441, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 5.086833, x -16.31369, y -1.352465, z 47.24441, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 5.107657, x -16.31369, y -1.352465, z 47.24441, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 5.131562, x -16.31369, y -1.352465, z 47.24441, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 5.157234, x -16.31369, y -1.352465, z 47.24441, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 5.173335, x -16.31369, y -1.352465, z 47.24441, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 5.193422, x -16.31369, y -1.352465, z 47.24441, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 5.268153, x -16.31369, y -1.352465, z 47.24441, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 5.279731, x -16.31369, y -1.352465, z 47.24441, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 5.292458, x -16.31369, y -1.352465, z 47.24441, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 5.304465, x -16.31369, y -1.352465, z 47.24441, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 5.317093, x -16.31369, y -1.352465, z 47.24441, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 5.3278, x -16.31369, y -1.352465, z 47.24441, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 5.340653, x -16.31369, y -1.352465, z 47.24441, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 5.357963, x -16.31369, y -1.352465, z 47.24441, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 5.37762, x -16.31369, y -1.352465, z 47.24441, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 5.39952, x -16.31369, y -1.352465, z 47.24441, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 5.420197, x -16.31369, y -1.352465, z 47.24441, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 5.438265, x -16.31369, y -1.352465, z 47.24441, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 5.457576, x -16.31369, y -1.352465, z 47.24441, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 5.478069, x -16.31369, y -1.352465, z 47.24441, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 5.50004, x -16.31369, y -1.352465, z 47.24441, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 5.524637, x -16.31369, y -1.352465, z 47.24441, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 5.54344, x -16.31369, y -1.352465, z 47.24441, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 5.564836, x -16.31369, y -1.352465, z 47.24441, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 5.58264, x -16.31369, y -1.352465, z 47.24441, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 5.602332, x -16.31369, y -1.352465, z 47.24441, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 5.626068, x -16.31369, y -1.352465, z 47.24441, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 5.644797, x -16.31369, y -1.352465, z 47.24441, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 5.664569, x -16.31369, y -1.352465, z 47.24441, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 5.686707, x -16.31369, y -1.352465, z 47.24441, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 5.706491, x -16.31369, y -1.352465, z 47.24441, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 5.741815, x -16.31369, y -1.352465, z 47.24441, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 5.763827, x -16.31369, y -1.352465, z 47.24441, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 5.784377, x -16.31369, y -1.352465, z 47.24441, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 5.796502, x -16.31369, y -1.352465, z 47.24441, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 5.824035, x -16.31369, y -1.352465, z 47.24441, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 5.840992, x -16.31369, y -1.352465, z 47.24441, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 5.862143, x -16.31369, y -1.352465, z 47.24441, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 5.877889, x -16.31369, y -1.352465, z 47.24441, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 5.899526, x -16.31369, y -1.352465, z 47.24441, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 5.919868, x -16.31369, y -1.352465, z 47.24441, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 5.93948, x -16.31369, y -1.352465, z 47.24441, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 5.962784, x -16.31369, y -1.352465, z 47.24441, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 5.981156, x -16.31369, y -1.352465, z 47.24441, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 6.000075, x -16.31369, y -1.352465, z 47.24441, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 6.021026, x -16.31369, y -1.352465, z 47.24441, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 6.044569, x -16.31369, y -1.352465, z 47.24441, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 6.069493, x -16.31369, y -1.352465, z 47.24441, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 6.085365, x -16.31369, y -1.352465, z 47.24441, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 6.102791, x -16.31369, y -1.352465, z 47.24441, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 6.127582, x -16.31369, y -1.352465, z 47.24441, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 6.145709, x -16.31369, y -1.352465, z 47.24441, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 6.166698, x -16.31369, y -1.352465, z 47.24441, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 6.186994, x -16.31369, y -1.352465, z 47.24441, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 6.20757, x -16.31369, y -1.352465, z 47.24441, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 6.227262, x -16.31369, y -1.352465, z 47.24441, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 6.246805, x -16.31369, y -1.352465, z 47.24441, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 6.266333, x -16.31369, y -1.352465, z 47.24441, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 6.283982, x -16.31369, y -1.352465, z 47.24441, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
