t, x , y, z , scale_x, scale_y, scale_z, stimulusOn
32.30969, -0.08725242, 0, 49.99992, 1, 1, 1, True
32.31318, -0.08725242, 0, 49.99992, 1, 1, 1, True
32.31723, -0.08725242, 0, 49.99992, 1, 1, 1, True
32.32118, -0.08725238, -0.04363323, 49.9999, 1, 1, 1, True
32.3253, -0.08725238, -0.04363323, 49.9999, 1, 1, 1, True
32.32974, -0.08725238, -0.04363323, 49.9999, 1, 1, 1, True
32.33311, -0.08725238, -0.04363324, 49.9999, 1, 1, 1, True
32.33732, -0.08725238, -0.04363324, 49.9999, 1, 1, 1, True
32.34116, -0.130859, -0.04363324, 49.99981, 1, 1, 1, True
32.34523, -0.130859, -0.04363325, 49.99981, 1, 1, 1, True
32.3494, -0.130859, -0.04363325, 49.99981, 1, 1, 1, True
32.35316, -0.1308589, -0.08726645, 49.99975, 1, 1, 1, True
32.35735, -0.1308589, -0.08726645, 49.99975, 1, 1, 1, True
32.3612, -0.1308589, -0.08726646, 49.99975, 1, 1, 1, True
32.36522, -0.1308589, -0.08726647, 49.99975, 1, 1, 1, True
32.36917, -0.1308589, -0.08726647, 49.99975, 1, 1, 1, True
32.37324, -0.1308589, -0.08726648, 49.99975, 1, 1, 1, True
32.37718, -0.1308589, -0.08726648, 49.99975, 1, 1, 1, True
32.3813, -0.1308589, -0.0872665, 49.99975, 1, 1, 1, True
32.38557, -0.1308589, -0.0872665, 49.99975, 1, 1, 1, True
32.38916, -0.1308586, -0.1308996, 49.99966, 1, 1, 1, True
32.39329, -0.1308586, -0.1308997, 49.99966, 1, 1, 1, True
32.39774, -0.1308586, -0.1308997, 49.99966, 1, 1, 1, True
32.42926, -0.1308586, -0.1308997, 49.99966, 1, 1, 1, True
32.44146, -0.1308586, -0.1308997, 49.99966, 1, 1, 1, True
32.44501, -0.1308583, -0.1745327, 49.99952, 1, 1, 1, True
32.44925, -0.1308583, -0.1745327, 49.99952, 1, 1, 1, True
32.45342, -0.1308583, -0.1745327, 49.99952, 1, 1, 1, True
32.45722, -0.1308583, -0.1745327, 49.99952, 1, 1, 1, True
32.46122, -0.1308583, -0.1745326, 49.99952, 1, 1, 1, True
32.46539, -0.1308583, -0.1745326, 49.99952, 1, 1, 1, True
32.46935, -0.1308583, -0.1745326, 49.99952, 1, 1, 1, True
32.47328, -0.1308583, -0.1745326, 49.99952, 1, 1, 1, True
32.47724, -0.1308583, -0.1745326, 49.99952, 1, 1, 1, True
32.48121, -0.1308583, -0.1745326, 49.99952, 1, 1, 1, True
32.48524, -0.1308583, -0.1745326, 49.99952, 1, 1, 1, True
32.48928, -0.1308583, -0.1745326, 49.99952, 1, 1, 1, True
32.49327, -0.1308583, -0.1745326, 49.99952, 1, 1, 1, True
32.49719, -0.1308583, -0.1745326, 49.99952, 1, 1, 1, True
32.50123, -0.1308583, -0.1745326, 49.99952, 1, 1, 1, True
32.50519, -0.1308583, -0.1745326, 49.99952, 1, 1, 1, True
32.50927, -0.1308583, -0.1745326, 49.99952, 1, 1, 1, True
32.51321, -0.1308583, -0.1745326, 49.99952, 1, 1, 1, True
32.51712, -0.1308583, -0.1745326, 49.99952, 1, 1, 1, True
32.5212, -0.1308583, -0.1745326, 49.99952, 1, 1, 1, True
32.52524, -0.1308583, -0.1745326, 49.99952, 1, 1, 1, True
32.52978, -0.1308583, -0.1745326, 49.99952, 1, 1, 1, True
32.53312, -0.1308583, -0.1745326, 49.99952, 1, 1, 1, True
32.53722, -0.1308583, -0.1745326, 49.99952, 1, 1, 1, True
32.5413, -0.1308583, -0.1745326, 49.99952, 1, 1, 1, True
32.54526, -0.1308583, -0.1745326, 49.99952, 1, 1, 1, True
32.54935, -0.1308583, -0.1745326, 49.99952, 1, 1, 1, True
32.57737, -0.1308583, -0.1745326, 49.99952, 1, 1, 1, True
32.58105, -0.1308583, -0.1745326, 49.99952, 1, 1, 1, True
32.5853, -0.1308583, -0.1745326, 49.99952, 1, 1, 1, True
32.5892, -0.1308583, -0.1745326, 49.99952, 1, 1, 1, True
32.5932, -0.1308583, -0.1745326, 49.99952, 1, 1, 1, True
32.59713, -0.1308583, -0.1745326, 49.99952, 1, 1, 1, True
32.60119, -0.1308583, -0.1745326, 49.99952, 1, 1, 1, True
32.60515, -0.1308583, -0.1745326, 49.99952, 1, 1, 1, True
32.60917, -0.1308583, -0.1745326, 49.99952, 1, 1, 1, True
32.61302, -0.1308583, -0.1745326, 49.99952, 1, 1, 1, True
32.61707, -0.1308583, -0.1745326, 49.99952, 1, 1, 1, True
32.6212, -0.1308583, -0.1745326, 49.99952, 1, 1, 1, True
32.62522, -0.1308583, -0.1745326, 49.99952, 1, 1, 1, True
32.62928, -0.1308583, -0.1745326, 49.99952, 1, 1, 1, True
32.63326, -0.1308583, -0.1745326, 49.99952, 1, 1, 1, True
32.63714, -0.1308583, -0.1745326, 49.99952, 1, 1, 1, True
32.64116, -0.1308583, -0.1745326, 49.99952, 1, 1, 1, True
32.64516, -0.1308583, -0.1745326, 49.99952, 1, 1, 1, True
32.64918, -0.1308583, -0.1745326, 49.99952, 1, 1, 1, True
32.65316, -0.1308583, -0.1745326, 49.99952, 1, 1, 1, True
32.6571, -0.1308583, -0.1745326, 49.99952, 1, 1, 1, True
32.66124, -0.1308583, -0.1745326, 49.99952, 1, 1, 1, True
32.66515, -0.1308583, -0.1745326, 49.99952, 1, 1, 1, True
