t, x , y, z , scale_x, scale_y, scale_z, stimulusOn
24.30578, 0, 0, 50, 1, 1, 1, True
24.36526, 0, 0, 50, 1, 1, 1, True
24.36985, 0, 0, 50, 1, 1, 1, True
24.37781, 0, 0, 50, 1, 1, 1, True
24.38205, 0, 0, 50, 1, 1, 1, True
24.38672, 0, 0, 50, 1, 1, 1, True
24.38956, 0, 0, 50, 1, 1, 1, True
24.39378, 0, 0, 50, 1, 1, 1, True
24.39768, 0, 0, 50, 1, 1, 1, True
24.4017, 0, 0, 50, 1, 1, 1, True
24.40578, 0, 0, 50, 1, 1, 1, True
24.40979, 0, 0, 50, 1, 1, 1, True
24.41367, 0, 0, 50, 1, 1, 1, True
24.41778, 0, 0, 50, 1, 1, 1, True
24.42187, 0, 0, 50, 1, 1, 1, True
24.42581, 0, 0, 50, 1, 1, 1, True
24.42981, 0, 0, 50, 1, 1, 1, True
24.43356, 0, 0, 50, 1, 1, 1, True
24.43772, 0, 0, 50, 1, 1, 1, True
24.4417, 0, 0, 50, 1, 1, 1, True
24.44575, 0, 0, 50, 1, 1, 1, True
24.44979, 0, 0, 50, 1, 1, 1, True
24.45379, 0, 0, 50, 1, 1, 1, True
24.4577, 0, 0, 50, 1, 1, 1, True
24.46186, 0, 0, 50, 1, 1, 1, True
24.46575, 0, 0, 50, 1, 1, 1, True
24.46984, 0, 0, 50, 1, 1, 1, True
24.47405, 0, 0, 50, 1, 1, 1, True
24.47825, 0, 0, 50, 1, 1, 1, True
24.48295, 0, 0, 50, 1, 1, 1, True
24.48696, 0, 0, 50, 1, 1, 1, True
24.49136, 0, 0, 50, 1, 1, 1, True
24.49765, 0, 0, 50, 1, 1, 1, True
24.50175, 0, 0, 50, 1, 1, 1, True
24.50582, 0, 0, 50, 1, 1, 1, True
24.50989, 0, 0, 50, 1, 1, 1, True
24.51381, 0, 0, 50, 1, 1, 1, True
24.5181, 0, 0, 50, 1, 1, 1, True
24.52234, 0, 0, 50, 1, 1, 1, True
24.52637, 0, 0, 50, 1, 1, 1, True
24.53058, 0, 0, 50, 1, 1, 1, True
24.53507, 0, 0, 50, 1, 1, 1, True
24.53942, 0, 0, 50, 1, 1, 1, True
24.54612, 0, 0.1308995, 49.99983, 1, 1, 1, True
24.54972, 0, 0.2617982, 49.99931, 1, 1, 1, True
24.55373, 0, 0.349063, 49.99878, 1, 1, 1, True
24.55779, 0, 0.349063, 49.99878, 1, 1, 1, True
24.56262, 0, 0.5672199, 49.99678, 1, 1, 1, True
24.56697, 0.1308815, 0.8289934, 49.99295, 1, 1, 1, True
24.57122, 0.2617359, 1.090744, 49.98742, 1, 1, 1, True
24.57542, 0.3925419, 1.396082, 49.97897, 1, 1, 1, True
24.58191, 0.523286, 1.701367, 49.9683, 1, 1, 1, True
24.58582, 0.7410317, 2.180969, 49.94691, 1, 1, 1, True
24.58988, 0.7410317, 2.180969, 49.94691, 1, 1, 1, True
24.59368, 0.9585125, 2.66037, 49.91997, 1, 1, 1, True
24.59789, 0.9585125, 2.66037, 49.91997, 1, 1, 1, True
24.6017, 1.262801, 3.095978, 49.88808, 1, 1, 1, True
