t, x , y, z , scale_x, scale_y, scale_z, stimulusOn
0.02, 0, 0, 75, 1, 1, 1, True
0.12, 0, 0, 75, 1, 1, 1, True
0.22, 2.438859, -14.63178, 73.51846, 1, 1, 1, True
0.32, 3.156381, -13.15251, 73.77024, 1, 1, 1, True
0.3386547, 3.933504, -12.63671, 73.82304, 1, 1, 1, True
0.3512504, 4.064743, -12.37857, 73.85966, 1, 1, 1, True
0.3570646, 4.259943, -12.18488, 73.88086, 1, 1, 1, True
0.3610646, 4.260553, -12.12029, 73.89145, 1, 1, 1, True
0.3661012, 4.260553, -12.12029, 73.89145, 1, 1, 1, True
0.373249, 4.456504, -11.86186, 73.92182, 1, 1, 1, True
0.3841006, 4.652588, -11.60329, 73.95078, 1, 1, 1, True
0.3930494, 4.783594, -11.40927, 73.9726, 1, 1, 1, True
0.4061237, 4.914656, -11.21516, 73.99369, 1, 1, 1, True
0.4159087, 4.915303, -11.15045, 74.00343, 1, 1, 1, True
0.427798, 4.979881, -11.15045, 73.99911, 1, 1, 1, True
0.4374809, 4.980532, -11.08572, 74.00879, 1, 1, 1, True
0.4480599, 4.980531, -11.08572, 74.00879, 1, 1, 1, True
0.4579986, 5.045114, -11.08572, 74.00442, 1, 1, 1, True
0.4681843, 5.174268, -11.08573, 73.9955, 1, 1, 1, True
0.4779228, 5.174268, -11.08573, 73.9955, 1, 1, 1, True
0.4876293, 5.238839, -11.08573, 73.99095, 1, 1, 1, True
0.4974344, 5.238839, -11.08573, 73.99095, 1, 1, 1, True
0.5058081, 5.238838, -11.08573, 73.99095, 1, 1, 1, True
0.5156284, 5.238838, -11.08573, 73.99095, 1, 1, 1, True
0.5248687, 5.238837, -11.08573, 73.99095, 1, 1, 1, True
0.5340881, 5.303404, -11.08574, 73.98635, 1, 1, 1, True
0.5421259, 5.367968, -11.08574, 73.9817, 1, 1, 1, True
0.5506014, 5.367969, -11.08574, 73.9817, 1, 1, 1, True
0.5598385, 5.367969, -11.08574, 73.9817, 1, 1, 1, True
0.5684143, 5.368668, -11.021, 73.99132, 1, 1, 1, True
0.5768296, 5.433236, -11.021, 73.9866, 1, 1, 1, True
0.5848923, 5.497799, -11.02101, 73.98183, 1, 1, 1, True
0.5928792, 5.562359, -11.02101, 73.97701, 1, 1, 1, True
0.6016648, 5.756755, -10.95627, 73.97175, 1, 1, 1, True
0.6098056, 5.951159, -10.89151, 73.96593, 1, 1, 1, True
0.6175734, 6.016472, -10.82675, 73.97015, 1, 1, 1, True
0.6253327, 6.016472, -10.82675, 73.97015, 1, 1, 1, True
0.6335385, 6.016472, -10.82675, 73.97015, 1, 1, 1, True
0.6413432, 6.016472, -10.82675, 73.97015, 1, 1, 1, True
0.6496321, 6.081021, -10.82675, 73.96487, 1, 1, 1, True
0.6565303, 6.145566, -10.82675, 73.95954, 1, 1, 1, True
0.6636968, 6.145567, -10.82675, 73.95954, 1, 1, 1, True
0.672087, 6.146349, -10.76199, 73.96893, 1, 1, 1, True
0.6794749, 6.14635, -10.76199, 73.96893, 1, 1, 1, True
0.6867984, 6.146351, -10.76199, 73.96893, 1, 1, 1, True
0.6934903, 6.2109, -10.76199, 73.96353, 1, 1, 1, True
0.7012106, 6.210901, -10.76199, 73.96353, 1, 1, 1, True
0.7086676, 6.210901, -10.76199, 73.96353, 1, 1, 1, True
0.7150167, 6.210902, -10.76199, 73.96353, 1, 1, 1, True
0.721929, 6.210903, -10.76199, 73.96353, 1, 1, 1, True
0.7289755, 6.210904, -10.76199, 73.96353, 1, 1, 1, True
0.7357986, 6.275448, -10.76199, 73.95808, 1, 1, 1, True
0.742384, 6.276239, -10.69721, 73.96741, 1, 1, 1, True
0.7499645, 6.277027, -10.63243, 73.97668, 1, 1, 1, True
0.7556433, 6.277029, -10.63243, 73.97668, 1, 1, 1, True
0.7623184, 6.277029, -10.63243, 73.97668, 1, 1, 1, True
0.7691397, 6.277029, -10.63243, 73.97668, 1, 1, 1, True
0.7768434, 6.27703, -10.63243, 73.97668, 1, 1, 1, True
0.7829406, 6.341585, -10.63243, 73.97118, 1, 1, 1, True
0.7894574, 6.342375, -10.56764, 73.9804, 1, 1, 1, True
0.7963584, 6.342376, -10.56764, 73.9804, 1, 1, 1, True
0.8037895, 6.406934, -10.56764, 73.97483, 1, 1, 1, True
0.8099846, 6.471488, -10.56764, 73.96922, 1, 1, 1, True
0.8170391, 6.536846, -10.50284, 73.97269, 1, 1, 1, True
0.8228838, 6.601396, -10.50285, 73.96696, 1, 1, 1, True
0.8296039, 6.601395, -10.50285, 73.96696, 1, 1, 1, True
0.837622, 6.73131, -10.43804, 73.96443, 1, 1, 1, True
0.8450343, 6.795854, -10.43804, 73.95853, 1, 1, 1, True
0.8507347, 6.861233, -10.37322, 73.96161, 1, 1, 1, True
0.8580682, 6.925775, -10.37322, 73.9556, 1, 1, 1, True
0.8650129, 7.054841, -10.37323, 73.94339, 1, 1, 1, True
0.8710214, 7.055697, -10.3084, 73.95238, 1, 1, 1, True
0.8790347, 7.055697, -10.3084, 73.95238, 1, 1, 1, True
0.8854558, 7.055697, -10.3084, 73.95238, 1, 1, 1, True
0.8919993, 7.120231, -10.3084, 73.94619, 1, 1, 1, True
0.9022412, 7.184759, -10.3084, 73.93995, 1, 1, 1, True
0.9093258, 7.31468, -10.24357, 73.93622, 1, 1, 1, True
0.9187741, 7.379199, -10.24357, 73.92981, 1, 1, 1, True
0.9251224, 7.444604, -10.17873, 73.93221, 1, 1, 1, True
0.9331846, 7.444604, -10.17873, 73.93221, 1, 1, 1, True
0.9451028, 7.573629, -10.17873, 73.9191, 1, 1, 1, True
0.9532367, 7.768048, -10.11388, 73.90783, 1, 1, 1, True
0.9608552, 7.83347, -10.04903, 73.90977, 1, 1, 1, True
0.9689428, 7.897966, -10.04903, 73.9029, 1, 1, 1, True
0.9725884, 7.962453, -10.04903, 73.89598, 1, 1, 1, True
0.9782656, 7.962453, -10.04903, 73.89598, 1, 1, 1, True
0.9849715, 7.962453, -10.04903, 73.89598, 1, 1, 1, True
0.9887607, 8.026938, -10.04903, 73.88901, 1, 1, 1, True
0.9932423, 8.156847, -9.984166, 73.88358, 1, 1, 1, True
1.000957, 8.351221, -9.919295, 73.87059, 1, 1, 1, True
1.004823, 8.351222, -9.919295, 73.87059, 1, 1, 1, True
1.009357, 8.41666, -9.854417, 73.87185, 1, 1, 1, True
1.015786, 8.41666, -9.854418, 73.87185, 1, 1, 1, True
