t, x , y, z , scale_x, scale_y, scale_z, stimulusOn
11.69721, 2021-06-15T13:57:08.7592760+08:00, 0, 0, 500, 1, 1, 1, False
11.70095, 2021-06-15T13:57:08.7629110+08:00, 0, 0, 500, 1, 1, 1, False
11.70498, 2021-06-15T13:57:08.7669210+08:00, 0, 0, 500, 1, 1, 1, False
11.70906, 2021-06-15T13:57:08.7710520+08:00, 0, 0, 500, 1, 1, 1, False
11.71634, 2021-06-15T13:57:08.7783770+08:00, 0, 0, 500, 1, 1, 1, False
11.72818, 2021-06-15T13:57:08.7903000+08:00, 0, 0, 500, 1, 1, 1, False
11.73907, 2021-06-15T13:57:08.8010230+08:00, 0, 0, 500, 1, 1, 1, False
11.75044, 2021-06-15T13:57:08.8125110+08:00, 0, 0, 500, 1, 1, 1, False
11.76151, 2021-06-15T13:57:08.8238000+08:00, 0, 0, 500, 1, 1, 1, False
11.77344, 2021-06-15T13:57:08.8356250+08:00, 0, 0, 500, 1, 1, 1, False
11.78539, 2021-06-15T13:57:08.8474730+08:00, 0, 0, 500, 1, 1, 1, False
11.88539, 2021-06-15T13:57:08.9708680+08:00, 0, 0, 500, 1, 1, 1, False
11.88955, 2021-06-15T13:57:08.9749440+08:00, 0, 0, 500, 1, 1, 1, False
11.89361, 2021-06-15T13:57:08.9790220+08:00, 0, 0, 500, 1, 1, 1, False
11.89743, 2021-06-15T13:57:08.9828060+08:00, 0, 0, 500, 1, 1, 1, False
11.90145, 2021-06-15T13:57:08.9868910+08:00, 0, 0, 500, 1, 1, 1, False
11.91096, 2021-06-15T13:57:08.9965460+08:00, 0, 0, 500, 1, 1, 1, False
11.92294, 2021-06-15T13:57:09.0085260+08:00, 0, 0, 500, 1, 1, 1, False
11.93593, 2021-06-15T13:57:09.0214210+08:00, 0, 0, 500, 1, 1, 1, False
12.00567, 2021-06-15T13:57:09.0912100+08:00, 0, 0, 500, 1, 1, 1, False
12.01417, 2021-06-15T13:57:09.0996110+08:00, 0, 0, 500, 1, 1, 1, False
12.02169, 2021-06-15T13:57:09.1074030+08:00, 0, 0, 500, 1, 1, 1, False
