t, stimulusOn
0.02, 2021-06-08T15:02:57.3332100+08:00, False
0.12, 2021-06-08T15:02:59.1748730+08:00, False
0.22, 2021-06-08T15:02:59.4787360+08:00, False
0.32, 2021-06-08T15:02:59.5801190+08:00, False
0.3249437, 2021-06-08T15:02:59.5840620+08:00, False
0.3302541, 2021-06-08T15:02:59.5894060+08:00, False
0.3340246, 2021-06-08T15:02:59.5931540+08:00, False
0.3374782, 2021-06-08T15:02:59.5966100+08:00, False
0.3444048, 2021-06-08T15:02:59.6070550+08:00, False
0.3541246, 2021-06-08T15:02:59.6132550+08:00, False
0.3648981, 2021-06-08T15:02:59.6242930+08:00, False
0.374732, 2021-06-08T15:02:59.6338660+08:00, False
0.385143, 2021-06-08T15:02:59.6545930+08:00, False
0.4010699, 2021-06-08T15:02:59.6604400+08:00, False
0.4059112, 2021-06-08T15:02:59.6650380+08:00, False
0.4156719, 2021-06-08T15:02:59.6747960+08:00, False
0.4240203, 2021-06-08T15:02:59.6834120+08:00, False
0.4334108, 2021-06-08T15:02:59.6925830+08:00, False
0.4424113, 2021-06-08T15:02:59.7070500+08:00, False
0.4536343, 2021-06-08T15:02:59.7127730+08:00, False
0.459494, 2021-06-08T15:02:59.7186340+08:00, False
0.4678689, 2021-06-08T15:02:59.7272300+08:00, False
0.4772343, 2021-06-08T15:02:59.7363810+08:00, False
0.4847204, 2021-06-08T15:02:59.7540280+08:00, False
0.5013283, 2021-06-08T15:02:59.7607310+08:00, False
0.5047613, 2021-06-08T15:02:59.7638760+08:00, False
0.5087973, 2021-06-08T15:02:59.7679330+08:00, False
0.5169838, 2021-06-08T15:02:59.7761540+08:00, False
0.5252796, 2021-06-08T15:02:59.7846460+08:00, False
0.532014, 2021-06-08T15:02:59.7911640+08:00, False
0.5403171, 2021-06-08T15:02:59.8070900+08:00, False
0.5533577, 2021-06-08T15:02:59.8124820+08:00, False
0.5569738, 2021-06-08T15:02:59.8160980+08:00, False
0.562543, 2021-06-08T15:02:59.8219360+08:00, False
0.5694719, 2021-06-08T15:02:59.8286190+08:00, False
0.5765588, 2021-06-08T15:02:59.8356880+08:00, False
0.5837279, 2021-06-08T15:02:59.8531530+08:00, False
0.6013294, 2021-06-08T15:02:59.8607230+08:00, False
0.6048744, 2021-06-08T15:02:59.8639790+08:00, False
0.6088288, 2021-06-08T15:02:59.8680190+08:00, False
0.6128323, 2021-06-08T15:02:59.8719610+08:00, False
0.6186286, 2021-06-08T15:02:59.8777760+08:00, False
0.6261966, 2021-06-08T15:02:59.8855770+08:00, False
0.633084, 2021-06-08T15:02:59.8922080+08:00, False
0.63947, 2021-06-08T15:02:59.8986580+08:00, False
0.6453577, 2021-06-08T15:02:59.9053790+08:00, False
0.6530127, 2021-06-08T15:02:59.9121360+08:00, False
0.6583999, 2021-06-08T15:02:59.9175790+08:00, False
0.6651323, 2021-06-08T15:02:59.9245180+08:00, False
0.6711779, 2021-06-08T15:02:59.9303210+08:00, False
0.6776673, 2021-06-08T15:02:59.9368130+08:00, False
0.6837096, 2021-06-08T15:02:59.9530360+08:00, False
0.7011572, 2021-06-08T15:02:59.9605240+08:00, False
0.7048267, 2021-06-08T15:02:59.9639320+08:00, False
0.7088359, 2021-06-08T15:02:59.9679740+08:00, False
0.7130924, 2021-06-08T15:02:59.9722090+08:00, False
0.7169054, 2021-06-08T15:02:59.9760140+08:00, False
0.7211076, 2021-06-08T15:02:59.9804560+08:00, False
0.7263076, 2021-06-08T15:02:59.9854320+08:00, False
0.7315737, 2021-06-08T15:02:59.9907240+08:00, False
0.7373108, 2021-06-08T15:02:59.9964800+08:00, False
0.7440624, 2021-06-08T15:03:00.0070870+08:00, False
0.7531537, 2021-06-08T15:03:00.0122860+08:00, False
0.7568643, 2021-06-08T15:03:00.0159930+08:00, False
0.7616606, 2021-06-08T15:03:00.0210280+08:00, False
0.7669221, 2021-06-08T15:03:00.0260990+08:00, False
0.7734346, 2021-06-08T15:03:00.0325690+08:00, False
0.7780753, 2021-06-08T15:03:00.0372060+08:00, False
0.7840453, 2021-06-08T15:03:00.0533720+08:00, False
0.8014992, 2021-06-08T15:03:00.0608720+08:00, False
0.8048192, 2021-06-08T15:03:00.0639230+08:00, False
0.8087652, 2021-06-08T15:03:00.0678810+08:00, False
0.8131723, 2021-06-08T15:03:00.0722910+08:00, False
0.8173257, 2021-06-08T15:03:00.0764740+08:00, False
0.8209426, 2021-06-08T15:03:00.0802990+08:00, False
0.8252909, 2021-06-08T15:03:00.0844380+08:00, False
0.830826, 2021-06-08T15:03:00.0899690+08:00, False
0.8369507, 2021-06-08T15:03:00.0961060+08:00, False
0.843007, 2021-06-08T15:03:00.1070640+08:00, False
0.8530912, 2021-06-08T15:03:00.1122220+08:00, False
0.8569958, 2021-06-08T15:03:00.1161660+08:00, False
0.8608936, 2021-06-08T15:03:00.1203250+08:00, False
0.8661901, 2021-06-08T15:03:00.1253400+08:00, False
0.8714494, 2021-06-08T15:03:00.1306010+08:00, False
0.8771368, 2021-06-08T15:03:00.1362940+08:00, False
0.8829302, 2021-06-08T15:03:00.1524410+08:00, False
0.9012913, 2021-06-08T15:03:00.1607330+08:00, False
0.9049186, 2021-06-08T15:03:00.1640330+08:00, False
0.9088418, 2021-06-08T15:03:00.1679610+08:00, False
0.912807, 2021-06-08T15:03:00.1719230+08:00, False
0.9171311, 2021-06-08T15:03:00.1762550+08:00, False
0.9209803, 2021-06-08T15:03:00.1803120+08:00, False
0.925318, 2021-06-08T15:03:00.1844390+08:00, False
0.9294603, 2021-06-08T15:03:00.1886000+08:00, False
0.934856, 2021-06-08T15:03:00.1940480+08:00, False
0.9411663, 2021-06-08T15:03:00.2071550+08:00, False
0.9532894, 2021-06-08T15:03:00.2124520+08:00, False
0.9569101, 2021-06-08T15:03:00.2160480+08:00, False
0.9607773, 2021-06-08T15:03:00.2201110+08:00, False
0.9649376, 2021-06-08T15:03:00.2240710+08:00, False
0.9698093, 2021-06-08T15:03:00.2289510+08:00, False
0.9754876, 2021-06-08T15:03:00.2346620+08:00, False
0.9813058, 2021-06-08T15:03:00.2506210+08:00, False
0.9976092, 2021-06-08T15:03:00.2568250+08:00, False
1.00539, 2021-06-08T15:03:00.2647810+08:00, False
1.009091, 2021-06-08T15:03:00.2682120+08:00, False
1.012997, 2021-06-08T15:03:00.2721250+08:00, False
1.017044, 2021-06-08T15:03:00.2761710+08:00, False
1.021105, 2021-06-08T15:03:00.2804890+08:00, False
1.027135, 2021-06-08T15:03:00.2863760+08:00, False
1.036864, 2021-06-08T15:03:00.2961620+08:00, False
1.042646, 2021-06-08T15:03:00.3071350+08:00, False
1.052994, 2021-06-08T15:03:00.3121480+08:00, False
1.056862, 2021-06-08T15:03:00.3159850+08:00, False
1.061018, 2021-06-08T15:03:00.3204410+08:00, False
1.066823, 2021-06-08T15:03:00.3259600+08:00, False
1.073304, 2021-06-08T15:03:00.3324400+08:00, False
1.077778, 2021-06-08T15:03:00.3369490+08:00, False
1.083603, 2021-06-08T15:03:00.3529890+08:00, False
1.101223, 2021-06-08T15:03:00.3606650+08:00, False
1.104977, 2021-06-08T15:03:00.3641220+08:00, False
