t, x , y, z , scale_x, scale_y, scale_z, stimulusOn
2.500037, 2021-06-14T12:43:58.5910510+08:00, -0.9790649, 4.062821, 23.99031, 1, 1, 1, True
2.573092, 2021-06-14T12:43:58.6640180+08:00, -0.562553, 4.751881, 23.87683, 1, 1, 1, True
2.582605, 2021-06-14T12:43:58.6734600+08:00, -0.07552755, 6.199792, 23.54903, 1, 1, 1, True
2.586453, 2021-06-14T12:43:58.6772460+08:00, 0.1215178, 6.833933, 23.37269, 1, 1, 1, True
2.590325, 2021-06-14T12:43:58.6811150+08:00, 0.1398537, 6.976454, 23.33044, 1, 1, 1, True
2.59447, 2021-06-14T12:43:58.6852970+08:00, 0.1580727, 7.118714, 23.28731, 1, 1, 1, True
2.599615, 2021-06-14T12:43:58.6904520+08:00, 0.1580728, 7.118714, 23.28731, 1, 1, 1, True
2.606508, 2021-06-14T12:43:58.6973200+08:00, 0.2360074, 7.321476, 23.2237, 1, 1, 1, True
2.610408, 2021-06-14T12:43:58.7012070+08:00, 0.2360074, 7.321476, 23.2237, 1, 1, 1, True
2.616087, 2021-06-14T12:43:58.7069970+08:00, 0.2360074, 7.321476, 23.2237, 1, 1, 1, True
2.622663, 2021-06-14T12:43:58.7135010+08:00, 0.2360074, 7.321476, 23.2237, 1, 1, 1, True
2.628948, 2021-06-14T12:43:58.7199570+08:00, 0.2917163, 7.604411, 23.13197, 1, 1, 1, True
2.634848, 2021-06-14T12:43:58.7256770+08:00, 0.2917163, 7.604411, 23.13197, 1, 1, 1, True
2.64125, 2021-06-14T12:43:58.7320940+08:00, 0.2906008, 7.664888, 23.11201, 1, 1, 1, True
2.647975, 2021-06-14T12:43:58.7388040+08:00, 0.2906008, 7.664888, 23.11201, 1, 1, 1, True
2.65465, 2021-06-14T12:43:58.7454820+08:00, 0.2906009, 7.664888, 23.11201, 1, 1, 1, True
2.661645, 2021-06-14T12:43:58.7525010+08:00, 0.290601, 7.664888, 23.11201, 1, 1, 1, True
2.668049, 2021-06-14T12:43:58.7589100+08:00, 0.2906011, 7.664888, 23.11201, 1, 1, 1, True
2.674833, 2021-06-14T12:43:58.7657930+08:00, 0.2906013, 7.664888, 23.11201, 1, 1, 1, True
2.681367, 2021-06-14T12:43:58.7722340+08:00, 0.2906013, 7.664888, 23.11201, 1, 1, 1, True
2.68854, 2021-06-14T12:43:58.7793640+08:00, 0.2906014, 7.664888, 23.11201, 1, 1, 1, True
2.694654, 2021-06-14T12:43:58.7854830+08:00, 0.1883693, 7.745455, 23.08619, 1, 1, 1, True
2.701531, 2021-06-14T12:43:58.7923870+08:00, 0.1883692, 7.745455, 23.08619, 1, 1, 1, True
2.707295, 2021-06-14T12:43:58.7981280+08:00, -0.0148474, 7.866111, 23.04613, 1, 1, 1, True
2.714019, 2021-06-14T12:43:58.8048390+08:00, -0.0148474, 7.866111, 23.04613, 1, 1, 1, True
2.720716, 2021-06-14T12:43:58.8116450+08:00, -0.0148474, 7.866111, 23.04613, 1, 1, 1, True
2.727361, 2021-06-14T12:43:58.8182100+08:00, -0.8007748, 8.426298, 22.83323, 1, 1, 1, True
2.733763, 2021-06-14T12:43:58.8245830+08:00, -1.571883, 8.981456, 22.58014, 1, 1, 1, True
2.740855, 2021-06-14T12:43:58.8316990+08:00, -1.99977, 9.27667, 22.42642, 1, 1, 1, True
2.746771, 2021-06-14T12:43:58.8376300+08:00, -1.99977, 9.27667, 22.42642, 1, 1, 1, True
2.754393, 2021-06-14T12:43:58.8451860+08:00, -2.666852, 9.804041, 22.13072, 1, 1, 1, True
2.818418, 2021-06-14T12:43:58.9092810+08:00, -2.816337, 9.939889, 22.05146, 1, 1, 1, True
2.822904, 2021-06-14T12:43:58.9137150+08:00, -3.093898, 10.19119, 21.89903, 1, 1, 1, True
2.830554, 2021-06-14T12:43:58.9213670+08:00, -3.367646, 10.44117, 21.7403, 1, 1, 1, True
2.838854, 2021-06-14T12:43:58.9296510+08:00, -3.367646, 10.44117, 21.7403, 1, 1, 1, True
2.842187, 2021-06-14T12:43:58.9330210+08:00, -3.367646, 10.44117, 21.7403, 1, 1, 1, True
2.846457, 2021-06-14T12:43:58.9372740+08:00, -3.367646, 10.44117, 21.7403, 1, 1, 1, True
2.850296, 2021-06-14T12:43:58.9410820+08:00, -3.367646, 10.44117, 21.7403, 1, 1, 1, True
2.854289, 2021-06-14T12:43:58.9451220+08:00, -3.367646, 10.44117, 21.7403, 1, 1, 1, True
2.862294, 2021-06-14T12:43:58.9531530+08:00, -3.367646, 10.44117, 21.7403, 1, 1, 1, True
2.866355, 2021-06-14T12:43:58.9571910+08:00, -3.367646, 10.44117, 21.7403, 1, 1, 1, True
2.870304, 2021-06-14T12:43:58.9610930+08:00, -3.367646, 10.44117, 21.7403, 1, 1, 1, True
2.874491, 2021-06-14T12:43:58.9652870+08:00, -3.367646, 10.44117, 21.7403, 1, 1, 1, True
2.879204, 2021-06-14T12:43:58.9700230+08:00, -3.367646, 10.44117, 21.7403, 1, 1, 1, True
2.886, 2021-06-14T12:43:58.9768980+08:00, -3.367646, 10.44117, 21.7403, 1, 1, 1, True
2.89245, 2021-06-14T12:43:58.9832810+08:00, -3.367646, 10.44117, 21.7403, 1, 1, 1, True
2.899091, 2021-06-14T12:43:58.9899040+08:00, -3.367646, 10.44117, 21.7403, 1, 1, 1, True
2.905186, 2021-06-14T12:43:58.9960560+08:00, -3.367646, 10.44117, 21.7403, 1, 1, 1, True
2.911776, 2021-06-14T12:43:59.0026150+08:00, -3.367646, 10.44117, 21.7403, 1, 1, 1, True
2.918581, 2021-06-14T12:43:59.0094350+08:00, -3.367646, 10.44117, 21.7403, 1, 1, 1, True
2.925354, 2021-06-14T12:43:59.0163950+08:00, -3.367646, 10.44117, 21.7403, 1, 1, 1, True
2.931666, 2021-06-14T12:43:59.0225670+08:00, -3.367646, 10.44117, 21.7403, 1, 1, 1, True
2.938571, 2021-06-14T12:43:59.0294260+08:00, -3.367646, 10.44117, 21.7403, 1, 1, 1, True
2.944685, 2021-06-14T12:43:59.0356230+08:00, -3.367646, 10.44117, 21.7403, 1, 1, 1, True
2.95169, 2021-06-14T12:43:59.0425030+08:00, -3.318338, 10.28749, 21.821, 1, 1, 1, True
2.95866, 2021-06-14T12:43:59.0494690+08:00, -3.26853, 10.13332, 21.90051, 1, 1, 1, True
2.964544, 2021-06-14T12:43:59.0553710+08:00, -3.216472, 10.01736, 21.96148, 1, 1, 1, True
2.971728, 2021-06-14T12:43:59.0625330+08:00, -3.216472, 10.01736, 21.96148, 1, 1, 1, True
2.978612, 2021-06-14T12:43:59.0694440+08:00, -3.163214, 9.920517, 22.01312, 1, 1, 1, True
