t 29.55756, stimulusOn False
t 29.56184, stimulusOn False
t 29.56566, stimulusOn False
t 29.56984, stimulusOn False
t 29.57354, stimulusOn False
t 29.57776, stimulusOn False
t 29.58179, stimulusOn False
t 29.58571, stimulusOn False
t 29.5898, stimulusOn False
t 29.59381, stimulusOn False
t 29.59756, stimulusOn False
t 29.6018, stimulusOn False
t 29.60584, stimulusOn False
t 29.62974, stimulusOn False
t 29.6335, stimulusOn False
t 29.63793, stimulusOn False
t 29.64172, stimulusOn False
t 29.64591, stimulusOn False
t 29.6496, stimulusOn False
t 29.65395, stimulusOn False
t 29.65782, stimulusOn False
t 29.66186, stimulusOn False
t 29.66583, stimulusOn False
t 29.66984, stimulusOn False
t 29.67392, stimulusOn False
t 29.67782, stimulusOn False
t 29.68174, stimulusOn False
t 29.75974, stimulusOn False
t 29.76603, stimulusOn False
t 29.76966, stimulusOn False
t 29.77377, stimulusOn False
t 29.77776, stimulusOn False
t 29.78176, stimulusOn False
t 29.78568, stimulusOn False
t 29.78976, stimulusOn False
t 29.79372, stimulusOn False
t 29.79762, stimulusOn False
t 29.80165, stimulusOn False
t 29.80576, stimulusOn False
t 29.81416, stimulusOn False
t 29.8176, stimulusOn False
t 29.82185, stimulusOn False
t 29.82555, stimulusOn False
t 29.82961, stimulusOn False
t 29.83366, stimulusOn False
t 29.83778, stimulusOn False
t 29.84202, stimulusOn False
t 29.84569, stimulusOn False
t 29.84953, stimulusOn False
t 29.85375, stimulusOn False
t 29.85776, stimulusOn False
t 29.86176, stimulusOn False
t 29.86555, stimulusOn False
t 29.86948, stimulusOn False
t 29.87383, stimulusOn False
t 29.87779, stimulusOn False
t 29.88177, stimulusOn False
t 29.88572, stimulusOn False
t 29.88981, stimulusOn False
t 29.89374, stimulusOn False
t 29.89769, stimulusOn False
t 29.90162, stimulusOn False
t 29.90585, stimulusOn False
t 29.90967, stimulusOn False
t 29.9138, stimulusOn False
t 29.91783, stimulusOn False
t 29.92171, stimulusOn False
t 29.9256, stimulusOn False
t 29.92953, stimulusOn False
t 29.93374, stimulusOn False
t 29.93773, stimulusOn False
t 29.94176, stimulusOn False
t 29.94583, stimulusOn False
t 29.94951, stimulusOn False
t 29.95382, stimulusOn False
t 29.95774, stimulusOn False
t 29.96163, stimulusOn False
t 29.9658, stimulusOn False
t 29.96978, stimulusOn False
t 29.97373, stimulusOn False
t 29.97785, stimulusOn False
t 29.98168, stimulusOn False
t 29.98582, stimulusOn False
t 29.98973, stimulusOn False
t 29.99379, stimulusOn False
t 29.99762, stimulusOn False
t 30.00163, stimulusOn False
t 30.00578, stimulusOn False
t 30.0097, stimulusOn False
t 30.01381, stimulusOn False
t 30.0177, stimulusOn False
t 30.02173, stimulusOn False
t 30.02545, stimulusOn False
t 30.02957, stimulusOn False
t 30.03369, stimulusOn False
t 30.03774, stimulusOn False
t 30.04173, stimulusOn False
t 30.04569, stimulusOn False
t 30.04954, stimulusOn False
t 30.05384, stimulusOn False
t 30.05767, stimulusOn False
t 30.06171, stimulusOn False
t 30.06569, stimulusOn False
t 30.0699, stimulusOn False
t 30.07365, stimulusOn False
t 30.07781, stimulusOn False
t 30.0817, stimulusOn False
t 30.08581, stimulusOn False
t 30.08992, stimulusOn False
t 30.09359, stimulusOn False
t 30.09769, stimulusOn False
t 30.10161, stimulusOn False
t 30.10584, stimulusOn False
t 30.10969, stimulusOn False
t 30.11379, stimulusOn False
t 30.11764, stimulusOn False
t 30.12181, stimulusOn False
t 30.12548, stimulusOn False
t 30.12962, stimulusOn False
t 30.13367, stimulusOn False
t 30.1378, stimulusOn False
