t, x , y, z , scale_x, scale_y, scale_z, stimulusOn
120.0225, 2021-07-05T15:21:13.0516550+08:00, 0, 12.94095, 48.29629, 1, 1, 1, False
120.0261, 2021-07-05T15:21:13.0551160+08:00, 0, 12.94095, 48.29629, 1, 1, 1, False
120.0304, 2021-07-05T15:21:13.0593260+08:00, 0, 12.94095, 48.29629, 1, 1, 1, False
120.0343, 2021-07-05T15:21:13.0632900+08:00, 0, 12.94095, 48.29629, 1, 1, 1, False
120.0401, 2021-07-05T15:21:13.0691920+08:00, 0, 12.94095, 48.29629, 1, 1, 1, False
120.047, 2021-07-05T15:21:13.0760310+08:00, 0, 12.94095, 48.29629, 1, 1, 1, False
120.0539, 2021-07-05T15:21:13.0829220+08:00, 0, 12.94095, 48.29629, 1, 1, 1, False
120.0603, 2021-07-05T15:21:13.0894440+08:00, 0, 12.94095, 48.29629, 1, 1, 1, False
120.0675, 2021-07-05T15:21:13.0966190+08:00, 0, 12.94095, 48.29629, 1, 1, 1, False
120.0748, 2021-07-05T15:21:13.1037470+08:00, 0, 12.94095, 48.29629, 1, 1, 1, False
120.0818, 2021-07-05T15:21:13.1107770+08:00, 0, 12.94095, 48.29629, 1, 1, 1, False
120.0899, 2021-07-05T15:21:13.1188850+08:00, 0, 12.94095, 48.29629, 1, 1, 1, False
120.0949, 2021-07-05T15:21:13.1239460+08:00, 0, 12.94095, 48.29629, 1, 1, 1, False
120.102, 2021-07-05T15:21:13.1311560+08:00, 0, 12.94095, 48.29629, 1, 1, 1, False
120.1179, 2021-07-05T15:21:13.1468740+08:00, 0, 12.94095, 48.29629, 1, 1, 1, False
120.1224, 2021-07-05T15:21:13.1514340+08:00, 0, 12.94095, 48.29629, 1, 1, 1, False
120.1262, 2021-07-05T15:21:13.1551690+08:00, 0, 12.94095, 48.29629, 1, 1, 1, False
120.1303, 2021-07-05T15:21:13.1593260+08:00, 0, 12.94095, 48.29629, 1, 1, 1, False
120.1364, 2021-07-05T15:21:13.1654440+08:00, 0, 12.94095, 48.29629, 1, 1, 1, False
120.1432, 2021-07-05T15:21:13.1722740+08:00, 0, 12.94095, 48.29629, 1, 1, 1, False
