t 0.02, stimulusOn False
t 0.12, stimulusOn False
t 0.22, stimulusOn True
t 0.2649027, stimulusOn False
t 0.3575426, stimulusOn False
t 0.3822151, stimulusOn False
t 0.397895, stimulusOn False
t 0.401602, stimulusOn False
t 0.4059069, stimulusOn False
t 0.4099301, stimulusOn False
t 0.4136183, stimulusOn False
t 0.417979, stimulusOn False
t 0.4223305, stimulusOn False
t 0.4281665, stimulusOn False
t 0.4342593, stimulusOn False
t 0.4392406, stimulusOn False
t 0.4454837, stimulusOn False
t 0.4508821, stimulusOn False
t 0.458098, stimulusOn False
t 0.4626843, stimulusOn False
t 0.4684666, stimulusOn False
t 0.4741743, stimulusOn False
t 0.4788011, stimulusOn False
t 0.484403, stimulusOn False
t 0.4900946, stimulusOn False
t 0.494311, stimulusOn False
t 0.4991421, stimulusOn False
t 0.5044035, stimulusOn False
t 0.5098524, stimulusOn False
t 0.5147308, stimulusOn False
t 0.5190411, stimulusOn False
t 0.5238879, stimulusOn False
t 0.5300753, stimulusOn False
t 0.5339304, stimulusOn False
t 0.5380006, stimulusOn False
t 0.5428903, stimulusOn False
t 0.5481167, stimulusOn False
t 0.5539414, stimulusOn False
t 0.5577729, stimulusOn False
t 0.5618676, stimulusOn False
t 0.5658962, stimulusOn False
t 0.5698703, stimulusOn False
t 0.5743677, stimulusOn False
t 0.578465, stimulusOn False
t 0.5829989, stimulusOn False
t 0.5873877, stimulusOn False
t 0.5920123, stimulusOn False
t 0.5980375, stimulusOn False
t 0.6018561, stimulusOn False
t 0.6057259, stimulusOn False
t 0.6097381, stimulusOn False
t 0.6138518, stimulusOn False
t 0.6179744, stimulusOn False
t 0.6219391, stimulusOn False
t 0.6257451, stimulusOn False
t 0.6299212, stimulusOn False
t 0.6338946, stimulusOn False
t 0.6378852, stimulusOn False
t 0.6418839, stimulusOn False
t 0.6456879, stimulusOn False
t 0.6499494, stimulusOn False
t 0.6536691, stimulusOn False
t 0.6577599, stimulusOn False
t 0.6619287, stimulusOn False
t 0.665857, stimulusOn False
t 0.6696676, stimulusOn False
t 0.6737987, stimulusOn False
t 0.6778067, stimulusOn False
t 0.681838, stimulusOn False
t 0.6860239, stimulusOn False
t 0.6898996, stimulusOn False
t 0.6937313, stimulusOn False
t 0.6986694, stimulusOn True
t 0.7097619, stimulusOn True
t 0.7339585, stimulusOn True
t 0.7541124, stimulusOn True
t 0.757736, stimulusOn True
t 0.7620296, stimulusOn True
t 0.7657982, stimulusOn True
t 0.7697685, stimulusOn True
t 0.7738451, stimulusOn True
t 0.7779186, stimulusOn True
t 0.7818875, stimulusOn True
t 0.7858734, stimulusOn True
t 0.7898426, stimulusOn True
t 0.7938005, stimulusOn True
t 0.7978697, stimulusOn False
t 0.809746, stimulusOn False
t 0.8339349, stimulusOn False
t 0.8498814, stimulusOn False
t 0.8658229, stimulusOn False
t 0.8698003, stimulusOn False
t 0.8739185, stimulusOn False
t 0.8777945, stimulusOn False
t 0.8818521, stimulusOn False
t 0.88583, stimulusOn False
t 0.8898291, stimulusOn False
t 0.8938149, stimulusOn False
t 0.8977931, stimulusOn False
t 0.9019254, stimulusOn False
t 0.9057832, stimulusOn False
t 0.9098212, stimulusOn False
t 0.9138396, stimulusOn False
t 0.917936, stimulusOn False
t 0.9217293, stimulusOn False
t 0.9256263, stimulusOn False
t 0.9299541, stimulusOn False
t 0.9338012, stimulusOn False
t 0.9378145, stimulusOn False
t 0.9423288, stimulusOn False
t 0.9456831, stimulusOn False
t 0.9498602, stimulusOn False
t 0.9538305, stimulusOn False
t 0.9579043, stimulusOn False
t 0.9617959, stimulusOn False
t 0.965695, stimulusOn False
t 0.9706773, stimulusOn True
t 0.9817534, stimulusOn True
t 1.009907, stimulusOn True
t 1.029817, stimulusOn True
t 1.033849, stimulusOn True
t 1.037814, stimulusOn True
t 1.042308, stimulusOn True
t 1.045678, stimulusOn True
t 1.050166, stimulusOn True
t 1.069982, stimulusOn True
t 1.073655, stimulusOn False
t 1.086158, stimulusOn False
t 1.109813, stimulusOn False
t 1.125805, stimulusOn False
t 1.129972, stimulusOn False
t 1.134396, stimulusOn False
t 1.137859, stimulusOn False
t 1.141939, stimulusOn False
t 1.145932, stimulusOn False
t 1.14964, stimulusOn False
t 1.153822, stimulusOn False
t 1.157839, stimulusOn False
t 1.161755, stimulusOn False
t 1.179183, stimulusOn True
t 1.189818, stimulusOn True
t 1.21386, stimulusOn True
t 1.229947, stimulusOn True
t 1.233831, stimulusOn True
t 1.23793, stimulusOn True
t 1.242332, stimulusOn True
t 1.245849, stimulusOn True
t 1.249845, stimulusOn True
t 1.253972, stimulusOn True
t 1.257681, stimulusOn True
t 1.261867, stimulusOn True
t 1.265872, stimulusOn False
t 1.277686, stimulusOn False
t 1.297963, stimulusOn False
t 1.313969, stimulusOn False
t 1.33005, stimulusOn False
t 1.333897, stimulusOn False
t 1.337821, stimulusOn False
t 1.341943, stimulusOn False
t 1.345802, stimulusOn False
t 1.350926, stimulusOn True
t 1.361894, stimulusOn True
t 1.386175, stimulusOn True
t 1.406165, stimulusOn True
t 1.409764, stimulusOn True
t 1.41389, stimulusOn True
t 1.417731, stimulusOn True
t 1.421695, stimulusOn True
t 1.425615, stimulusOn True
t 1.42994, stimulusOn True
t 1.433877, stimulusOn True
t 1.437761, stimulusOn True
t 1.442298, stimulusOn True
t 1.445657, stimulusOn True
t 1.44989, stimulusOn True
t 1.453842, stimulusOn False
t 1.466129, stimulusOn False
t 1.489983, stimulusOn False
t 1.506043, stimulusOn False
t 1.509796, stimulusOn False
t 1.513931, stimulusOn False
t 1.51782, stimulusOn False
t 1.521795, stimulusOn False
t 1.525613, stimulusOn False
t 1.529942, stimulusOn False
t 1.53381, stimulusOn False
t 1.537884, stimulusOn False
t 1.542332, stimulusOn False
t 1.545718, stimulusOn False
t 1.549818, stimulusOn False
t 1.553839, stimulusOn False
t 1.557878, stimulusOn False
t 1.561716, stimulusOn False
t 1.565863, stimulusOn False
t 1.569781, stimulusOn False
t 1.573857, stimulusOn False
t 1.577647, stimulusOn False
t 1.581874, stimulusOn False
t 1.585818, stimulusOn False
t 1.589851, stimulusOn False
t 1.593766, stimulusOn False
t 1.597935, stimulusOn False
t 1.601829, stimulusOn False
t 1.605783, stimulusOn False
t 1.609842, stimulusOn False
t 1.613825, stimulusOn False
t 1.617913, stimulusOn False
t 1.621762, stimulusOn False
