t, x1, y1, z1, scale_x1, scale_y1, scale_z1, x2, y2, z2, scale_x2, scale_y2, scale_z2, stimulusOn
0.02, 0, 0, 0, 1, 1, 1, 0, -100, 0, 2, 2, 2, True
0.12, 0, 0, 0, 1, 1, 1, -7.566132, -97.35789, 21.54519, 2, 2, 2, True
0.22, 0, 0, 0, 1, 1, 1, -7.566133, -97.35789, 21.54519, 2, 2, 2, True
0.32, 0, 0, 0, 1, 1, 1, -7.566133, -97.35789, 21.54519, 2, 2, 2, True
0.3283811, 0, 0, 0, 1, 1, 1, -7.566134, -97.35789, 21.54519, 2, 2, 2, True
0.3324242, 0, 0, 0, 1, 1, 1, -7.566134, -97.35789, 21.54519, 2, 2, 2, True
0.336167, 0, 0, 0, 1, 1, 1, -7.566136, -97.35789, 21.5452, 2, 2, 2, True
0.3406285, 0, 0, 0, 1, 1, 1, -7.566138, -97.35789, 21.5452, 2, 2, 2, True
0.3441807, 0, 0, 0, 1, 1, 1, -7.566139, -97.35789, 21.5452, 2, 2, 2, True
0.3501751, 0, 0, 0, 1, 1, 1, -7.566139, -97.35789, 21.54521, 2, 2, 2, True
0.3593314, 0, 0, 0, 1, 1, 1, -7.566141, -97.35788, 21.54521, 2, 2, 2, True
0.3675394, 0, 0, 0, 1, 1, 1, -7.566141, -97.35788, 21.54521, 2, 2, 2, True
0.3760301, 0, 0, 0, 1, 1, 1, -7.566141, -97.35788, 21.54521, 2, 2, 2, True
0.3830416, 0, 0, 0, 1, 1, 1, -7.566141, -97.35788, 21.54521, 2, 2, 2, True
0.3911404, 0, 0, 0, 1, 1, 1, -7.566141, -97.35788, 21.54521, 2, 2, 2, True
0.398728, 0, 0, 0, 1, 1, 1, -7.566141, -97.35788, 21.54521, 2, 2, 2, True
0.4065144, 0, 0, 0, 1, 1, 1, -7.566141, -97.35788, 21.54521, 2, 2, 2, True
0.4139277, 0, 0, 0, 1, 1, 1, -7.566141, -97.35788, 21.54521, 2, 2, 2, True
0.4209187, 0, 0, 0, 1, 1, 1, -7.566141, -97.35788, 21.54521, 2, 2, 2, True
