t, x , y, z , scale_x, scale_y, scale_z, stimulusOn
23.91079, 2021-08-19T16:05:17.7687320+08:00, 0, 12.94095, 48.29629, 1, 1, 1, True
23.91854, 2021-08-19T16:05:17.7723930+08:00, 0, 12.94095, 48.29629, 1, 1, 1, True
23.92256, 2021-08-19T16:05:17.7764340+08:00, 0, 12.94095, 48.29629, 1, 1, 1, True
23.92721, 2021-08-19T16:05:17.7811120+08:00, 0, 12.94095, 48.29629, 1, 1, 1, True
23.93287, 2021-08-19T16:05:17.7867760+08:00, 0, 12.94095, 48.29629, 1, 1, 1, True
23.97124, 2021-08-19T16:05:17.8251680+08:00, 0, 12.94095, 48.29629, 1, 1, 1, True
23.97841, 2021-08-19T16:05:17.8322630+08:00, 0, 12.94095, 48.29629, 1, 1, 1, True
23.98262, 2021-08-19T16:05:17.8364980+08:00, 0, 12.94095, 48.29629, 1, 1, 1, True
23.98651, 2021-08-19T16:05:17.8403740+08:00, 0, 12.94095, 48.29629, 1, 1, 1, True
23.99038, 2021-08-19T16:05:17.8442390+08:00, 0, 12.94095, 48.29629, 1, 1, 1, True
23.99446, 2021-08-19T16:05:17.8483140+08:00, 0, 12.94095, 48.29629, 1, 1, 1, True
23.99882, 2021-08-19T16:05:17.8526960+08:00, 0, 12.94095, 48.29629, 1, 1, 1, True
24.00431, 2021-08-19T16:05:17.8582610+08:00, 0, 12.94095, 48.29629, 1, 1, 1, True
24.01103, 2021-08-19T16:05:17.8649440+08:00, 0, 12.94095, 48.29629, 1, 1, 1, True
24.01986, 2021-08-19T16:05:17.8737430+08:00, 0, 12.94095, 48.29629, 1, 1, 1, True
24.02649, 2021-08-19T16:05:17.8803940+08:00, 0, 12.94095, 48.29629, 1, 1, 1, True
24.03059, 2021-08-19T16:05:17.8844720+08:00, 0, 12.94095, 48.29629, 1, 1, 1, True
24.03763, 2021-08-19T16:05:17.8916790+08:00, 0, 12.94095, 48.29629, 1, 1, 1, True
24.04671, 2021-08-19T16:05:17.9009380+08:00, 0, 12.94095, 48.29629, 1, 1, 1, True
24.05464, 2021-08-19T16:05:17.9087930+08:00, 0, 12.94095, 48.29629, 1, 1, 1, True
24.0616, 2021-08-19T16:05:17.9156440+08:00, 0, 12.94095, 48.29629, 1, 1, 1, True
24.06765, 2021-08-19T16:05:17.9216430+08:00, 0, 12.94095, 48.29629, 1, 1, 1, True
24.07565, 2021-08-19T16:05:17.9296210+08:00, 0, 12.94095, 48.29629, 1, 1, 1, True
24.08147, 2021-08-19T16:05:17.9355410+08:00, 0, 12.94095, 48.29629, 1, 1, 1, True
24.08851, 2021-08-19T16:05:17.9424960+08:00, 0, 12.94095, 48.29629, 1, 1, 1, True
24.0951, 2021-08-19T16:05:17.9490270+08:00, 0, 12.94095, 48.29629, 1, 1, 1, True
24.1015, 2021-08-19T16:05:17.9554380+08:00, 0, 12.94095, 48.29629, 1, 1, 1, True
24.10836, 2021-08-19T16:05:17.9622900+08:00, 0, 12.94095, 48.29629, 1, 1, 1, True
24.11495, 2021-08-19T16:05:17.9688560+08:00, 0, 12.94095, 48.29629, 1, 1, 1, True
24.12099, 2021-08-19T16:05:17.9749390+08:00, 0, 12.94095, 48.29629, 1, 1, 1, True
24.1279, 2021-08-19T16:05:17.9818240+08:00, 0, 12.94095, 48.29629, 1, 1, 1, True
24.13463, 2021-08-19T16:05:17.9885390+08:00, 0, 12.94095, 48.29629, 1, 1, 1, True
24.14044, 2021-08-19T16:05:17.9944160+08:00, 0, 12.94095, 48.29629, 1, 1, 1, True
24.14777, 2021-08-19T16:05:18.0016570+08:00, 0, 12.94095, 48.29629, 1, 1, 1, True
24.15368, 2021-08-19T16:05:18.0076540+08:00, 0, 12.94095, 48.29629, 1, 1, 1, True
24.16028, 2021-08-19T16:05:18.0142270+08:00, 0, 12.94095, 48.29629, 1, 1, 1, True
