t 0.02, x 0, y 0, z 50, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 0.4130485, x 17.13676, y -9.111777, z 46.07936, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 0.4195994, x 16.89186, y -8.510477, z 46.2843, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 0.4233176, x 16.89186, y -8.510477, z 46.2843, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 0.4279506, x 16.45099, y -7.69241, z 46.58532, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 0.4323905, x 16.45099, y -7.69241, z 46.58532, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 0.4374629, x 16.45099, y -7.69241, z 46.58532, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 0.4436489, x 16.22616, y -7.304153, z 46.72645, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 0.4471432, x 16.22616, y -7.304153, z 46.72645, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 0.4514909, x 15.88422, y -6.742548, z 46.92792, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 0.4560366, x 15.88422, y -6.742548, z 46.92792, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 0.4601938, x 15.88422, y -6.742548, z 46.92792, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 0.4659183, x 15.45586, y -6.180076, z 47.14788, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 0.4914212, x 14.33731, y -5.009405, z 47.63767, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 0.515342, x 13.22828, y -4.31432, z 48.02498, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 0.5193183, x 12.77229, y -4.053439, z 48.17093, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 0.5233404, x 12.77229, y -4.053439, z 48.17093, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 0.5276555, x 12.77229, y -4.053439, z 48.17093, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 0.5315117, x 11.97759, y -3.748938, z 48.3992, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 0.5554554, x 11.00866, y -3.444298, z 48.65127, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 0.5590419, x 11.00866, y -3.444298, z 48.65127, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 0.5631257, x 10.1597, y -3.313697, z 48.84465, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 0.5673567, x 10.1597, y -3.313697, z 48.84465, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 0.5712919, x 10.1597, y -3.313697, z 48.84465, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 0.5754318, x 9.221709, y -3.183074, z 49.03905, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 0.5790896, x 9.221709, y -3.183074, z 49.03905, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 0.5833398, x 9.221709, y -3.183074, z 49.03905, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 0.587213, x 8.579492, y -3.139528, z 49.15827, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 0.5913681, x 8.579492, y -3.139528, z 49.15827, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 0.5950645, x 8.579492, y -3.139528, z 49.15827, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 0.5994356, x 7.850562, y -3.008876, z 49.28809, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 0.6033077, x 7.850562, y -3.008876, z 49.28809, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 0.6074198, x 7.163091, y -2.834641, z 49.40298, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 0.6110718, x 7.163091, y -2.834641, z 49.40298, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 0.6153424, x 7.163091, y -2.834641, z 49.40298, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 0.6191617, x 6.517066, y -2.660372, z 49.50202, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 0.6233587, x 6.517066, y -2.660372, z 49.50202, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 0.6274138, x 6.517066, y -2.660372, z 49.50202, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 0.6313342, x 5.30752, y -2.311738, z 49.66373, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 0.6353088, x 5.30752, y -2.311738, z 49.66373, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 0.6391646, x 5.30752, y -2.311738, z 49.66373, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 0.6433077, x 4.614644, y -2.050188, z 49.74437, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 0.6471821, x 4.614644, y -2.050188, z 49.74437, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 0.6511148, x 4.614644, y -2.050188, z 49.74437, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 0.6554427, x 3.876848, y -1.832187, z 49.81579, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 0.6592188, x 3.876848, y -1.832187, z 49.81579, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 0.6631106, x 3.137889, y -1.61415, z 49.87533, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 0.6674422, x 2.39797, y -1.396083, z 49.92295, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 0.6712, x 2.39797, y -1.396083, z 49.92295, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 0.6753697, x 0.872473, y -0.9162481, z 49.98399, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 0.6791517, x 0.872473, y -0.9162481, z 49.98399, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 0.6833704, x 0.872473, y -0.9162481, z 49.98399, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 0.6872003, x -0.8289409, y -0.5672215, z 49.98991, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 0.6912935, x -0.8289409, y -0.5672215, z 49.98991, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 0.6951614, x -0.8289409, y -0.5672215, z 49.98991, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 0.699377, x -2.442475, y -0.1745342, z 49.94, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 0.7032782, x -2.442475, y -0.1745342, z 49.94, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 0.7072818, x -2.442475, y -0.1745342, z 49.94, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 0.7111513, x -3.270157, y -1.625465E-06, z 49.89294, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 0.7151858, x -3.270157, y -1.625465E-06, z 49.89294, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 0.7191951, x -4.965868, y 0.3490614, z 49.75157, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 0.7233719, x -6.655419, y 0.6981074, z 49.55016, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 0.7274532, x -6.655419, y 0.6981074, z 49.55016, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 0.7312782, x -7.992588, y 0.9598706, z 49.34772, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 0.7352059, x -7.992588, y 0.9598706, z 49.34772, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 0.7391635, x -7.992588, y 0.9598706, z 49.34772, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 0.7433023, x -9.366067, y 1.265227, z 49.09864, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 0.7470964, x -9.366067, y 1.265227, z 49.09864, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 0.7514075, x -9.366067, y 1.265227, z 49.09864, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 0.7552844, x -10.60422, y 1.483311, z 48.84005, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 0.759205, x -10.60422, y 1.483311, z 48.84005, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 0.7631426, x -10.60422, y 1.483311, z 48.84005, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 0.7672511, x -11.24169, y 1.614147, z 48.69311, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 0.7711997, x -11.24169, y 1.614147, z 48.69311, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 0.7751896, x -13.01729, y 1.744973, z 48.24422, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 0.7791842, x -14.775, y 1.875787, z 47.73029, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 0.7832209, x -14.775, y 1.875787, z 47.73029, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 0.787342, x -15.43946, y 1.919389, z 47.51778, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 0.791175, x -15.43946, y 1.919389, z 47.51778, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 0.7952311, x -15.43946, y 1.919389, z 47.51778, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 0.7993516, x -15.93621, y 1.919389, z 47.35349, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 0.8031945, x -15.93621, y 1.919389, z 47.35349, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 0.807234, x -15.93621, y 1.919389, z 47.35349, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 0.8111306, x -16.30763, y 1.919389, z 47.22687, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 0.8151499, x -16.30763, y 1.919389, z 47.22687, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 0.8193094, x -16.30763, y 1.919389, z 47.22687, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 0.8232965, x -16.51354, y 1.919389, z 47.15526, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 0.8274659, x -16.51354, y 1.919389, z 47.15526, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 0.8312219, x -16.51354, y 1.919389, z 47.15526, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 0.8352502, x -16.63749, y 1.875787, z 47.11343, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 0.839125, x -16.63749, y 1.875787, z 47.11343, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 0.8431795, x -16.6786, y 1.875787, z 47.0989, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 0.8472251, x -16.71969, y 1.875787, z 47.08432, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 0.8511255, x -16.71969, y 1.875787, z 47.08432, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 0.8553222, x -16.71969, y 1.875787, z 47.08432, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 0.8591927, x -16.71969, y 1.875787, z 47.08432, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 0.8630342, x -16.71969, y 1.875787, z 47.08432, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 0.8674008, x -16.76131, y 1.832184, z 47.07124, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 0.8710891, x -16.76131, y 1.832184, z 47.07124, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 0.8752913, x -16.76131, y 1.832184, z 47.07124, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 0.8793576, x -16.76131, y 1.832184, z 47.07124, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 0.8830993, x -16.76131, y 1.832184, z 47.07124, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 0.8872721, x -16.76131, y 1.832184, z 47.07124, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 0.8913085, x -16.84398, y 1.788579, z 47.0434, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 0.8953675, x -16.84398, y 1.788579, z 47.0434, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 0.899105, x -16.84398, y 1.788579, z 47.0434, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 0.9033335, x -16.84398, y 1.788579, z 47.0434, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 0.9071628, x -16.84398, y 1.788579, z 47.0434, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 0.9111607, x -16.88554, y 1.744973, z 47.03014, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 0.9153746, x -16.92709, y 1.701366, z 47.0168, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 0.9192079, x -16.92709, y 1.701366, z 47.0168, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 0.9232727, x -16.96811, y 1.701366, z 47.00201, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 0.9274238, x -16.96811, y 1.701366, z 47.00201, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 0.9311749, x -16.96811, y 1.701366, z 47.00201, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 0.935248, x -17.00912, y 1.701366, z 46.98718, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 0.9391567, x -17.00912, y 1.701366, z 46.98718, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 0.9432753, x -17.00912, y 1.701366, z 46.98718, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 0.9471119, x -17.00912, y 1.701366, z 46.98718, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 0.9513311, x -17.00912, y 1.701366, z 46.98718, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 0.9594567, x -17.05012, y 1.701366, z 46.97232, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 0.9673534, x -17.17303, y 1.701366, z 46.92752, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 0.9753659, x -17.17303, y 1.701366, z 46.92752, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 0.9794151, x -17.25491, y 1.701366, z 46.89748, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 0.9831991, x -17.25491, y 1.701366, z 46.89748, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 0.9872806, x -17.25491, y 1.701366, z 46.89748, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 0.9913217, x -17.49861, y 1.832184, z 46.80216, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 0.995032, x -17.49861, y 1.832184, z 46.80216, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 0.9992176, x -17.49861, y 1.832184, z 46.80216, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.003125, x -17.82253, y 2.006588, z 46.6726, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.007331, x -17.82253, y 2.006588, z 46.6726, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.01111, x -17.82253, y 2.006588, z 46.6726, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.015173, x -18.0647, y 2.137376, z 46.57358, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.019255, x -18.0647, y 2.137376, z 46.57358, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.023319, x -18.18587, y 2.180968, z 46.52437, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.02746, x -18.30691, y 2.224559, z 46.47482, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.03122, x -18.30691, y 2.224559, z 46.47482, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.035223, x -18.30691, y 2.224559, z 46.47482, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.039197, x -18.30691, y 2.224559, z 46.47482, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.04326, x -18.30691, y 2.224559, z 46.47482, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.046978, x -18.30691, y 2.224559, z 46.47482, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.051415, x -18.30691, y 2.224559, z 46.47482, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.055115, x -18.30691, y 2.224559, z 46.47482, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.059309, x -18.30691, y 2.224559, z 46.47482, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.063044, x -18.30691, y 2.224559, z 46.47482, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.067376, x -18.30691, y 2.224559, z 46.47482, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.071178, x -18.30691, y 2.224559, z 46.47482, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.075167, x -18.30691, y 2.224559, z 46.47482, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.079204, x -18.30691, y 2.224559, z 46.47482, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.083296, x -18.30691, y 2.224559, z 46.47482, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.087243, x -18.30691, y 2.224559, z 46.47482, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.091217, x -18.30691, y 2.224559, z 46.47482, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.095145, x -18.30691, y 2.224559, z 46.47482, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.099338, x -18.30691, y 2.224559, z 46.47482, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.103133, x -18.30691, y 2.224559, z 46.47482, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.107246, x -18.30691, y 2.224559, z 46.47482, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.111104, x -18.30691, y 2.224559, z 46.47482, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.115196, x -18.30691, y 2.224559, z 46.47482, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.119223, x -18.30691, y 2.224559, z 46.47482, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.123242, x -18.30691, y 2.224559, z 46.47482, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.127465, x -18.30691, y 2.224559, z 46.47482, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.131226, x -18.30691, y 2.224559, z 46.47482, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.1352, x -18.30691, y 2.224559, z 46.47482, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.139243, x -18.30691, y 2.224559, z 46.47482, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.143251, x -18.30691, y 2.224559, z 46.47482, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.147135, x -18.30691, y 2.224559, z 46.47482, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.151306, x -18.30691, y 2.224559, z 46.47482, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.155181, x -18.30691, y 2.224559, z 46.47482, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.159241, x -18.30691, y 2.224559, z 46.47482, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.163178, x -18.30691, y 2.224559, z 46.47482, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.167258, x -18.30691, y 2.224559, z 46.47482, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.171206, x -18.30691, y 2.224559, z 46.47482, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.175378, x -18.30691, y 2.224559, z 46.47482, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.179144, x -18.30691, y 2.224559, z 46.47482, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.183449, x -18.30691, y 2.224559, z 46.47482, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.187189, x -18.30691, y 2.224559, z 46.47482, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.191294, x -18.30691, y 2.224559, z 46.47482, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.195137, x -18.30691, y 2.224559, z 46.47482, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.199292, x -18.30691, y 2.224559, z 46.47482, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.203198, x -18.30691, y 2.224559, z 46.47482, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.207286, x -18.30691, y 2.224559, z 46.47482, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.211121, x -18.30691, y 2.224559, z 46.47482, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.215237, x -18.30691, y 2.224559, z 46.47482, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.278511, x -18.30691, y 2.224559, z 46.47482, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.378511, x -18.30691, y 2.224559, z 46.47482, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.384292, x -18.30691, y 2.224559, z 46.47482, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.388211, x -18.30691, y 2.224559, z 46.47482, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.392124, x -18.30691, y 2.224559, z 46.47482, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.396462, x -18.30691, y 2.224559, z 46.47482, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.400055, x -18.30691, y 2.224559, z 46.47482, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.404206, x -18.30691, y 2.224559, z 46.47482, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.408084, x -18.30691, y 2.224559, z 46.47482, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.412205, x -18.30691, y 2.224559, z 46.47482, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.416079, x -18.30691, y 2.224559, z 46.47482, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.420242, x -18.30691, y 2.224559, z 46.47482, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.424032, x -18.30691, y 2.224559, z 46.47482, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.428225, x -18.30691, y 2.224559, z 46.47482, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.433756, x -18.30691, y 2.224559, z 46.47482, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.440144, x -18.30691, y 2.224559, z 46.47482, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.444679, x -18.30691, y 2.224559, z 46.47482, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.44801, x -18.30691, y 2.224559, z 46.47482, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.452175, x -18.30691, y 2.224559, z 46.47482, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.456645, x -18.30691, y 2.224559, z 46.47482, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.460049, x -18.30691, y 2.224559, z 46.47482, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.464051, x -18.30691, y 2.224559, z 46.47482, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.468564, x -18.30691, y 2.224559, z 46.47482, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.472086, x -18.30691, y 2.224559, z 46.47482, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.476809, x -18.30691, y 2.224559, z 46.47482, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.480023, x -18.30691, y 2.224559, z 46.47482, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.484187, x -18.30691, y 2.224559, z 46.47482, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.488622, x -18.30691, y 2.224559, z 46.47482, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.492075, x -18.30691, y 2.224559, z 46.47482, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.496477, x -18.30691, y 2.224559, z 46.47482, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.50549, x -18.30691, y 2.224559, z 46.47482, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.513257, x -18.30691, y 2.224559, z 46.47482, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.52046, x -18.30691, y 2.224559, z 46.47482, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.529735, x -18.30691, y 2.224559, z 46.47482, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.536941, x -18.30691, y 2.224559, z 46.47482, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.544951, x -18.30691, y 2.224559, z 46.47482, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
