t 0.02, x 0, y 0, z 50, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.651191, x -9.198807, y -27.12208, z 40.98506, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.718458, x -9.198807, y -27.12208, z 40.98506, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.7482, x -9.198807, y -27.12208, z 40.98506, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.764466, x -9.198807, y -27.12208, z 40.98506, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.768091, x -9.198807, y -27.12208, z 40.98506, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.772353, x -9.198807, y -27.12208, z 40.98506, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.776602, x -9.198807, y -27.12208, z 40.98506, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.784551, x -9.198807, y -27.12208, z 40.98506, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.792681, x -9.198807, y -27.12208, z 40.98506, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.800076, x -9.198807, y -27.12208, z 40.98506, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.80549, x -9.198807, y -27.12208, z 40.98506, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.811679, x -9.198807, y -27.12208, z 40.98506, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.818532, x -9.198807, y -27.12208, z 40.98506, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.825655, x -9.198807, y -27.12208, z 40.98506, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.832397, x -9.198807, y -27.12208, z 40.98506, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.837617, x -9.198807, y -27.12208, z 40.98506, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.844459, x -9.198807, y -27.12208, z 40.98506, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.849211, x -9.198807, y -27.12208, z 40.98506, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.85476, x -9.198807, y -27.12208, z 40.98506, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.860997, x -9.198807, y -27.12208, z 40.98506, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.866786, x -9.198807, y -27.12208, z 40.98506, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.872813, x -9.198807, y -27.12208, z 40.98506, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.878708, x -9.198807, y -27.12208, z 40.98506, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.884448, x -9.198807, y -27.12208, z 40.98506, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.890023, x -9.198807, y -27.12208, z 40.98506, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.896553, x -9.198807, y -27.12208, z 40.98506, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.901218, x -9.198807, y -27.12208, z 40.98506, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.907019, x -9.198807, y -27.12208, z 40.98506, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.912939, x -9.198807, y -27.12208, z 40.98506, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.918148, x -9.198807, y -27.12208, z 40.98506, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.924266, x -9.198807, y -27.12208, z 40.98506, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.929113, x -9.198807, y -27.12208, z 40.98506, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.934455, x -9.198807, y -27.12208, z 40.98506, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.940604, x -9.198807, y -27.12208, z 40.98506, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.945264, x -9.198807, y -27.12208, z 40.98506, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.950166, x -9.198807, y -27.12208, z 40.98506, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.956428, x -9.198807, y -27.12208, z 40.98506, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.961194, x -9.198807, y -27.12208, z 40.98506, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.968317, x -9.198807, y -27.12208, z 40.98506, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.972212, x -9.198807, y -27.12208, z 40.98506, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.976796, x -9.198807, y -27.12208, z 40.98506, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.981972, x -9.198807, y -27.12208, z 40.98506, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.988168, x -9.198807, y -27.12208, z 40.98506, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.992504, x -9.198807, y -27.12208, z 40.98506, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.997873, x -9.198807, y -27.12208, z 40.98506, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.00463, x -9.198807, y -27.12208, z 40.98506, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.008078, x -9.198807, y -27.12208, z 40.98506, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.013098, x -9.198807, y -27.12208, z 40.98506, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.018164, x -9.198807, y -27.12208, z 40.98506, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.024221, x -9.198807, y -27.12208, z 40.98506, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.028925, x -9.198807, y -27.12208, z 40.98506, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.049718, x -9.198807, y -27.12208, z 40.98506, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.149719, x -9.198807, y -27.12208, z 40.98506, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.196916, x -9.198807, y -27.12208, z 40.98506, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.200621, x -9.198807, y -27.12208, z 40.98506, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.205117, x -9.198807, y -27.12208, z 40.98506, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.208559, x -9.198807, y -27.12208, z 40.98506, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.213043, x -9.198807, y -27.12208, z 40.98506, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.216879, x -9.198807, y -27.12208, z 40.98506, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.220674, x -9.198807, y -27.12208, z 40.98506, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.225092, x -9.198807, y -27.12208, z 40.98506, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.231997, x -9.198807, y -27.12208, z 40.98506, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.237299, x -9.198807, y -27.12208, z 40.98506, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.242767, x -9.198807, y -27.12208, z 40.98506, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.248736, x -9.198807, y -27.12208, z 40.98506, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.253328, x -9.198807, y -27.12208, z 40.98506, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.259003, x -9.198807, y -27.12208, z 40.98506, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.265212, x -9.198807, y -27.12208, z 40.98506, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.270219, x -9.198807, y -27.12208, z 40.98506, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.276721, x -9.198807, y -27.12208, z 40.98506, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.280889, x -9.198807, y -27.12208, z 40.98506, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.286695, x -9.198807, y -27.12208, z 40.98506, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.293252, x -9.198807, y -27.12208, z 40.98506, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.298287, x -9.198807, y -27.12208, z 40.98506, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.303371, x -9.198807, y -27.12208, z 40.98506, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.316816, x -9.198807, y -27.12208, z 40.98506, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.32072, x -9.198807, y -27.12208, z 40.98506, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.324883, x -9.198807, y -27.12208, z 40.98506, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.328688, x -9.198807, y -27.12208, z 40.98506, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.338114, x -9.198807, y -27.12208, z 40.98506, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.344923, x -9.198807, y -27.12208, z 40.98506, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.348766, x -9.198807, y -27.12208, z 40.98506, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.354754, x -9.198807, y -27.12208, z 40.98506, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.361013, x -9.198807, y -27.12208, z 40.98506, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.364715, x -9.198807, y -27.12208, z 40.98506, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.369913, x -9.198807, y -27.12208, z 40.98506, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.375381, x -9.198807, y -27.12208, z 40.98506, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.38061, x -9.198807, y -27.12208, z 40.98506, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.385716, x -9.198807, y -27.12208, z 40.98506, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.391177, x -9.198807, y -27.12208, z 40.98506, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.396617, x -9.198807, y -27.12208, z 40.98506, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.40169, x -9.198807, y -27.12208, z 40.98506, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.406509, x -9.198807, y -27.12208, z 40.98506, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.411565, x -9.198807, y -27.12208, z 40.98506, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.417179, x -9.198807, y -27.12208, z 40.98506, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.42193, x -9.198807, y -27.12208, z 40.98506, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.427125, x -9.198807, y -27.12208, z 40.98506, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.43275, x -9.198807, y -27.12208, z 40.98506, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.437527, x -9.198807, y -27.12208, z 40.98506, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.442596, x -9.198807, y -27.12208, z 40.98506, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.44865, x -9.198807, y -27.12208, z 40.98506, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.453221, x -9.198807, y -27.12208, z 40.98506, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.458642, x -9.198807, y -27.12208, z 40.98506, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.465393, x -9.198807, y -27.12208, z 40.98506, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.469898, x -9.198807, y -27.12208, z 40.98506, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.475152, x -9.198807, y -27.12208, z 40.98506, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.4892, x -9.198807, y -27.12208, z 40.98506, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.492689, x -9.198807, y -27.12208, z 40.98506, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.49686, x -9.198807, y -27.12208, z 40.98506, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.500906, x -9.198807, y -27.12208, z 40.98506, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.511132, x -9.198807, y -27.12208, z 40.98506, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.516843, x -9.198807, y -27.12208, z 40.98506, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.5223, x -9.198807, y -27.12208, z 40.98506, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.528973, x -9.198807, y -27.12208, z 40.98506, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.533615, x -9.198807, y -27.12208, z 40.98506, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.538383, x -9.198807, y -27.12208, z 40.98506, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.544843, x -9.198807, y -27.12208, z 40.98506, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.548751, x -9.198807, y -27.12208, z 40.98506, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.55425, x -9.198807, y -27.12208, z 40.98506, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.559375, x -9.198807, y -27.12208, z 40.98506, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.564924, x -9.198807, y -27.12208, z 40.98506, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.569978, x -9.198807, y -27.12208, z 40.98506, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.575544, x -9.198807, y -27.12208, z 40.98506, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.580823, x -9.198807, y -27.12208, z 40.98506, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.585999, x -9.198807, y -27.12208, z 40.98506, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.590917, x -9.198807, y -27.12208, z 40.98506, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.596672, x -9.198807, y -27.12208, z 40.98506, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.601732, x -9.198807, y -27.12208, z 40.98506, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.606537, x -9.198807, y -27.12208, z 40.98506, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.613576, x -9.198807, y -27.12208, z 40.98506, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.617315, x -9.198807, y -27.12208, z 40.98506, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.622089, x -9.198807, y -27.12208, z 40.98506, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.62896, x -9.198807, y -27.12208, z 40.98506, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.632753, x -9.198807, y -27.12208, z 40.98506, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.637913, x -9.198807, y -27.12208, z 40.98506, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.64395, x -9.198807, y -27.12208, z 40.98506, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.649285, x -9.198807, y -27.12208, z 40.98506, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.662796, x -9.198807, y -27.12208, z 40.98506, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.668679, x -9.198807, y -27.12208, z 40.98506, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.67277, x -9.198807, y -27.12208, z 40.98506, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.676722, x -9.198807, y -27.12208, z 40.98506, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.682113, x -9.198807, y -27.12208, z 40.98506, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.688699, x -9.198807, y -27.12208, z 40.98506, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.692857, x -9.198807, y -27.12208, z 40.98506, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.697409, x -9.198807, y -27.12208, z 40.98506, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.702287, x -9.198807, y -27.12208, z 40.98506, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.708889, x -9.198807, y -27.12208, z 40.98506, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.713621, x -9.198807, y -27.12208, z 40.98506, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.720593, x -9.198807, y -27.12208, z 40.98506, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.736796, x -9.198807, y -27.12208, z 40.98506, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.744914, x -9.198807, y -27.12208, z 40.98506, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.756922, x -9.198807, y -27.12208, z 40.98506, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.760566, x -9.198807, y -27.12208, z 40.98506, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.766208, x -9.198807, y -27.12208, z 40.98506, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.781694, x -9.198807, y -27.12208, z 40.98506, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.797421, x -9.198807, y -27.12208, z 40.98506, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.800873, x -9.198807, y -27.12208, z 40.98506, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.804946, x -9.198807, y -27.12208, z 40.98506, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.808621, x -9.198807, y -27.12208, z 40.98506, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.812723, x -9.198807, y -27.12208, z 40.98506, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.816693, x -9.198807, y -27.12208, z 40.98506, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.820746, x -9.198807, y -27.12208, z 40.98506, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.824657, x -9.198807, y -27.12208, z 40.98506, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.828711, x -9.198807, y -27.12208, z 40.98506, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.832752, x -9.198807, y -27.12208, z 40.98506, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.836823, x -9.198807, y -27.12208, z 40.98506, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.841882, x -9.198807, y -27.12208, z 40.98506, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.847009, x -9.198807, y -27.12208, z 40.98506, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.857795, x -9.198807, y -27.12208, z 40.98506, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.86485, x -9.198807, y -27.12208, z 40.98506, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.868793, x -9.198807, y -27.12208, z 40.98506, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.872943, x -9.198807, y -27.12208, z 40.98506, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.879692, x -9.198807, y -27.12208, z 40.98506, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.886085, x -9.198807, y -27.12208, z 40.98506, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.890906, x -9.198807, y -27.12208, z 40.98506, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.896697, x -9.198807, y -27.12208, z 40.98506, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.90129, x -9.198807, y -27.12208, z 40.98506, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.907269, x -9.198807, y -27.12208, z 40.98506, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.913109, x -9.198807, y -27.12208, z 40.98506, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.917682, x -9.198807, y -27.12208, z 40.98506, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.923412, x -9.198807, y -27.12208, z 40.98506, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.929157, x -9.198807, y -27.12208, z 40.98506, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.934633, x -9.198807, y -27.12208, z 40.98506, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.941096, x -9.198807, y -27.12208, z 40.98506, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.944895, x -9.198807, y -27.12208, z 40.98506, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.950562, x -9.198807, y -27.12208, z 40.98506, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.9572, x -9.198807, y -27.12208, z 40.98506, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.960722, x -9.198807, y -27.12208, z 40.98506, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.965706, x -9.198807, y -27.12208, z 40.98506, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.97116, x -9.198807, y -27.12208, z 40.98506, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.976874, x -9.198807, y -27.12208, z 40.98506, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.982083, x -9.198807, y -27.12208, z 40.98506, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.989104, x -9.198807, y -27.12208, z 40.98506, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.992808, x -9.198807, y -27.12208, z 40.98506, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.997655, x -9.198807, y -27.12208, z 40.98506, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.00244, x -9.198807, y -27.12208, z 40.98506, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.009177, x -9.198807, y -27.12208, z 40.98506, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.012831, x -9.198807, y -27.12208, z 40.98506, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.01793, x -9.198807, y -27.12208, z 40.98506, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.029605, x -9.198807, y -27.12208, z 40.98506, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.032769, x -9.198807, y -27.12208, z 40.98506, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.036647, x -9.198807, y -27.12208, z 40.98506, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.040888, x -9.198807, y -27.12208, z 40.98506, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.050384, x -9.198807, y -27.12208, z 40.98506, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.056976, x -9.198807, y -27.12208, z 40.98506, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.060875, x -9.198807, y -27.12208, z 40.98506, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.065964, x -9.198807, y -27.12208, z 40.98506, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.070624, x -9.198807, y -27.12208, z 40.98506, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.076914, x -9.198807, y -27.12208, z 40.98506, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.082677, x -9.198807, y -27.12208, z 40.98506, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.088995, x -9.198807, y -27.12208, z 40.98506, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.0929, x -9.198807, y -27.12208, z 40.98506, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.098636, x -9.198807, y -27.12208, z 40.98506, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.105055, x -9.198807, y -27.12208, z 40.98506, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.109106, x -9.198807, y -27.12208, z 40.98506, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.114453, x -9.198807, y -27.12208, z 40.98506, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.119303, x -9.198807, y -27.12208, z 40.98506, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.124897, x -9.198807, y -27.12208, z 40.98506, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.130056, x -9.198807, y -27.12208, z 40.98506, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.135444, x -9.198807, y -27.12208, z 40.98506, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.14094, x -9.198807, y -27.12208, z 40.98506, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.14559, x -9.198807, y -27.12208, z 40.98506, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.151192, x -9.198807, y -27.12208, z 40.98506, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.157028, x -9.198807, y -27.12208, z 40.98506, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.161099, x -9.198807, y -27.12208, z 40.98506, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
