t 17.4143, x 0, y 0, z 50, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 17.73443, x -3.126605, y 4.531629, z 49.69596, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 17.73842, x -3.901821, y 5.183026, z 49.57734, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 17.74226, x -3.901821, y 5.183026, z 49.57734, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 17.74637, x -5.104002, y 5.876869, z 49.3904, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 17.7504, x -5.104002, y 5.876869, z 49.3904, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 17.75428, x -5.104002, y 5.876869, z 49.3904, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 17.75852, x -6.722189, y 6.829005, z 49.07318, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 17.76241, x -6.722189, y 6.829005, z 49.07318, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 17.76614, x -6.722189, y 6.829005, z 49.07318, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 17.77033, x -7.694183, y 7.347314, z 48.85506, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 17.77421, x -7.694183, y 7.347314, z 48.85506, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 17.77843, x -7.694183, y 7.347314, z 48.85506, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 17.78246, x -8.830043, y 7.821723, z 48.58859, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 17.78638, x -8.830043, y 7.821723, z 48.58859, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 17.79037, x -10.95103, y 8.682408, z 48.00719, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 17.79447, x -13.03385, y 9.540449, z 47.31911, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 17.79846, x -13.03385, y 9.540449, z 47.31911, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 17.80272, x -14.16147, y 9.968398, z 46.90505, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 17.80642, x -15.27548, y 10.39559, z 46.46064, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 17.81052, x -15.27548, y 10.39559, z 46.46064, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 17.81444, x -16.9623, y 10.99231, z 45.73237, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 17.81829, x -16.9623, y 10.99231, z 45.73237, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 17.82229, x -16.9623, y 10.99231, z 45.73237, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 17.82802, x -17.46266, y 11.20503, z 45.49179, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 17.8307, x -17.9594, y 11.41754, z 45.24488, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 17.87462, x -19.93819, y 12.34995, z 44.15821, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 17.88243, x -20.01077, y 12.39223, z 44.11351, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 17.88646, x -20.01077, y 12.39223, z 44.11351, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 17.89035, x -20.01077, y 12.39223, z 44.11351, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 17.89448, x -20.11718, y 12.47675, z 44.04123, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 17.8984, x -20.11718, y 12.47675, z 44.04123, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 17.9024, x -20.11718, y 12.47675, z 44.04123, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 17.90636, x -20.11718, y 12.47675, z 44.04123, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 17.91054, x -20.11718, y 12.47675, z 44.04123, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 17.91438, x -20.11718, y 12.47675, z 44.04123, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 17.91883, x -20.11718, y 12.47675, z 44.04123, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 17.92225, x -20.11718, y 12.47675, z 44.04123, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 17.92669, x -20.11264, y 12.519, z 44.03131, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 17.93045, x -20.11264, y 12.519, z 44.03131, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 17.93442, x -20.11264, y 12.519, z 44.03131, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 17.93838, x -20.11264, y 12.519, z 44.03131, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 17.9425, x -20.11264, y 12.519, z 44.03131, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 17.94644, x -20.11264, y 12.519, z 44.03131, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 17.95044, x -20.11264, y 12.519, z 44.03131, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 17.95428, x -20.11264, y 12.519, z 44.03131, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 17.95869, x -20.11264, y 12.519, z 44.03131, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 17.96239, x -20.11264, y 12.519, z 44.03131, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 17.96618, x -20.11264, y 12.519, z 44.03131, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 17.97032, x -20.11264, y 12.519, z 44.03131, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 17.97445, x -20.11264, y 12.519, z 44.03131, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 17.97843, x -20.11264, y 12.519, z 44.03131, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 17.98245, x -20.11264, y 12.519, z 44.03131, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 17.9864, x -20.11264, y 12.519, z 44.03131, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 17.99047, x -20.11264, y 12.519, z 44.03131, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 17.99452, x -20.11264, y 12.519, z 44.03131, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 17.99841, x -20.11264, y 12.519, z 44.03131, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 18.00254, x -20.11264, y 12.519, z 44.03131, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 18.00631, x -20.00181, y 12.47675, z 44.09374, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 18.01052, x -20.00181, y 12.47675, z 44.09374, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 18.01437, x -20.00181, y 12.47675, z 44.09374, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 18.0185, x -19.78393, y 12.34995, z 44.22754, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 18.02231, x -19.78393, y 12.34995, z 44.22754, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 18.02627, x -19.78393, y 12.34995, z 44.22754, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 18.03051, x -19.56507, y 12.22307, z 44.35995, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 18.03442, x -19.56507, y 12.22307, z 44.35995, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 18.03848, x -19.37982, y 12.13843, z 44.46438, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 18.04254, x -19.19397, y 12.05375, z 44.56791, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 18.04641, x -19.19397, y 12.05375, z 44.56791, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 18.05049, x -18.92546, y 12.0114, z 44.69399, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 18.05859, x -18.92546, y 12.0114, z 44.69399, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 18.06249, x -18.39379, y 11.84191, z 44.9604, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 18.07032, x -18.39379, y 11.84191, z 44.9604, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 18.07445, x -17.66073, y 11.67227, z 45.29743, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 18.07816, x -17.66073, y 11.67227, z 45.29743, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 18.08243, x -17.66073, y 11.67227, z 45.29743, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 18.08637, x -16.88846, y 11.41754, z 45.65545, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 18.09029, x -16.88846, y 11.41754, z 45.65545, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 18.09427, x -16.49277, y 11.37506, z 45.81044, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 18.09846, x -16.09565, y 11.33257, z 45.96197, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 18.10236, x -16.09565, y 11.33257, z 45.96197, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 18.10638, x -15.74371, y 11.20503, z 46.11489, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 18.11048, x -15.74371, y 11.20503, z 46.11489, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 18.11432, x -15.74371, y 11.20503, z 46.11489, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 18.11852, x -15.74371, y 11.20503, z 46.11489, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 18.12215, x -15.74371, y 11.20503, z 46.11489, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 18.1265, x -15.74371, y 11.20503, z 46.11489, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 18.13029, x -15.74371, y 11.20503, z 46.11489, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 18.13426, x -15.74371, y 11.20503, z 46.11489, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 18.13837, x -15.74371, y 11.20503, z 46.11489, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 18.14236, x -15.74371, y 11.20503, z 46.11489, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 18.14635, x -15.74371, y 11.20503, z 46.11489, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 18.15034, x -15.74371, y 11.20503, z 46.11489, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 18.15429, x -15.74371, y 11.20503, z 46.11489, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 18.15837, x -15.74371, y 11.20503, z 46.11489, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 18.16236, x -15.74371, y 11.20503, z 46.11489, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 18.16614, x -15.74371, y 11.20503, z 46.11489, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 18.17039, x -15.74371, y 11.20503, z 46.11489, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 18.17435, x -15.74371, y 11.20503, z 46.11489, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 18.17838, x -15.74371, y 11.20503, z 46.11489, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 18.18233, x -15.74371, y 11.20503, z 46.11489, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 18.18648, x -15.74371, y 11.20503, z 46.11489, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 18.19035, x -15.74371, y 11.20503, z 46.11489, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 18.1944, x -15.74371, y 11.20503, z 46.11489, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 18.19835, x -15.74371, y 11.20503, z 46.11489, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 18.20241, x -15.74371, y 11.20503, z 46.11489, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 18.20629, x -15.74371, y 11.20503, z 46.11489, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 18.21037, x -15.74371, y 11.20503, z 46.11489, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 18.21435, x -15.74371, y 11.20503, z 46.11489, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 18.21832, x -15.74371, y 11.20503, z 46.11489, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 18.2222, x -15.74371, y 11.20503, z 46.11489, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 18.22654, x -15.74371, y 11.20503, z 46.11489, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 18.23042, x -15.74371, y 11.20503, z 46.11489, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 18.23438, x -15.74371, y 11.20503, z 46.11489, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 18.23838, x -15.74371, y 11.20503, z 46.11489, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 18.24239, x -15.74371, y 11.20503, z 46.11489, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 18.24638, x -15.74371, y 11.20503, z 46.11489, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 18.25041, x -15.74371, y 11.20503, z 46.11489, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 18.25421, x -15.74371, y 11.20503, z 46.11489, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 18.25845, x -15.74371, y 11.20503, z 46.11489, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 18.26248, x -15.74371, y 11.20503, z 46.11489, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 18.26621, x -15.74371, y 11.20503, z 46.11489, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 18.27038, x -15.74371, y 11.20503, z 46.11489, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 18.27435, x -15.74371, y 11.20503, z 46.11489, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 18.27822, x -15.74371, y 11.20503, z 46.11489, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 18.28239, x -15.74371, y 11.20503, z 46.11489, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 18.28642, x -15.74371, y 11.20503, z 46.11489, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 18.29036, x -15.74371, y 11.20503, z 46.11489, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 18.29439, x -15.74371, y 11.20503, z 46.11489, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 18.29823, x -15.74371, y 11.20503, z 46.11489, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 18.3024, x -15.74371, y 11.20503, z 46.11489, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 18.30624, x -15.74371, y 11.20503, z 46.11489, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 18.31047, x -15.74371, y 11.20503, z 46.11489, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 18.31439, x -15.74371, y 11.20503, z 46.11489, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 18.31836, x -15.74371, y 11.20503, z 46.11489, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 18.32224, x -15.74371, y 11.20503, z 46.11489, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 18.42224, x -6.419034, y 4.009946, z 49.42384, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 18.42836, x -6.333207, y 3.966452, z 49.43842, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 18.43189, x -6.333207, y 3.966452, z 49.43842, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 18.44411, x -6.290925, y 3.879455, z 49.45073, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 18.44963, x -6.248608, y 3.792445, z 49.46284, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 18.45224, x -6.20585, y 3.748936, z 49.47153, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 18.45562, x -6.20585, y 3.748936, z 49.47153, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 18.45992, x -6.20585, y 3.748936, z 49.47153, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 18.46365, x -6.20585, y 3.748936, z 49.47153, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 18.46774, x -6.20585, y 3.748936, z 49.47153, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 18.47193, x -6.163077, y 3.705424, z 49.48016, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 18.4759, x -6.163077, y 3.705424, z 49.48016, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 18.47964, x -6.163077, y 3.705424, z 49.48016, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 18.48597, x -6.163475, y 3.66191, z 49.48335, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 18.4918, x -6.078249, y 3.531349, z 49.50338, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 18.49592, x -5.99293, y 3.400764, z 49.52292, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 18.49989, x -5.99293, y 3.400764, z 49.52292, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 18.50492, x -5.864618, y 3.226615, z 49.54993, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 18.50914, x -5.864618, y 3.226615, z 49.54993, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 18.51381, x -5.779088, y 3.095977, z 49.56831, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 18.51981, x -5.69347, y 2.965318, z 49.5862, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 18.5239, x -5.69347, y 2.965318, z 49.5862, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 18.52799, x -5.521726, y 2.747508, z 49.61816, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 18.53239, x -5.521726, y 2.747508, z 49.61816, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 18.53653, x -5.39281, y 2.573222, z 49.64168, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 18.54116, x -5.263745, y 2.398906, z 49.66425, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 18.54544, x -5.263745, y 2.398906, z 49.66425, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 18.54972, x -5.091371, y 2.180969, z 49.69226, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 18.55424, x -4.918772, y 1.96299, z 49.71873, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 18.55977, x -4.832469, y 1.832185, z 49.73219, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 18.56387, x -4.832469, y 1.832185, z 49.73219, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 18.56776, x -4.832469, y 1.832185, z 49.73219, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 18.57204, x -4.832469, y 1.832185, z 49.73219, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 18.57621, x -4.832469, y 1.832185, z 49.73219, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 18.57991, x -4.832469, y 1.832185, z 49.73219, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 18.58453, x -4.832622, y 1.78858, z 49.73376, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 18.58826, x -4.832622, y 1.78858, z 49.73376, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 18.59231, x -4.832622, y 1.78858, z 49.73376, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 18.59645, x -4.789219, y 1.78858, z 49.73796, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 18.60016, x -4.789219, y 1.78858, z 49.73796, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 18.60439, x -4.789219, y 1.78858, z 49.73796, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 18.60849, x -4.789219, y 1.78858, z 49.73796, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 18.61257, x -4.789219, y 1.78858, z 49.73796, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 18.61695, x -4.789219, y 1.78858, z 49.73796, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 18.62051, x -4.789219, y 1.78858, z 49.73796, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 18.62433, x -4.789219, y 1.78858, z 49.73796, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 18.62829, x -4.789219, y 1.78858, z 49.73796, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 18.63186, x -4.789219, y 1.78858, z 49.73796, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 18.63609, x -4.789219, y 1.78858, z 49.73796, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 18.6399, x -4.789368, y 1.744974, z 49.73949, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 18.64395, x -4.789368, y 1.744974, z 49.73949, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 18.648, x -4.789368, y 1.744974, z 49.73949, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
