t, x , y, z , scale_x, scale_y, scale_z, stimulusOn
6.877662, 0, 0, 50, 1, 1, 1, True
6.881769, 0, 0, 50, 1, 1, 1, True
6.889741, 0, 0, 50, 1, 1, 1, True
6.893475, 0, 0, 50, 1, 1, 1, True
6.901917, 0, 0, 50, 1, 1, 1, True
6.90558, 0, 0, 50, 1, 1, 1, True
6.909556, 0, 0, 50, 1, 1, 1, True
6.913555, 0, 0, 50, 1, 1, 1, True
6.917563, 0, 0, 50, 1, 1, 1, True
6.921414, 0, 0, 50, 1, 1, 1, True
6.925556, 0, 0, 50, 1, 1, 1, True
6.929561, 0, 0, 50, 1, 1, 1, True
6.933553, 0, 0, 50, 1, 1, 1, True
6.937456, 0, 0, 50, 1, 1, 1, True
6.941586, 0, 0, 50, 1, 1, 1, True
6.94545, 0, 0, 50, 1, 1, 1, True
6.949587, 0, 0, 50, 1, 1, 1, True
6.957631, 0, 0, 50, 1, 1, 1, True
6.96151, 0, 0, 50, 1, 1, 1, True
6.965548, 0, 0, 50, 1, 1, 1, True
6.969756, 0, 0, 50, 1, 1, 1, True
6.998035, 0, 0, 50, 1, 1, 1, True
7.001456, 0, 0, 50, 1, 1, 1, True
7.005472, 0, 0, 50, 1, 1, 1, True
7.009858, 0, 0, 50, 1, 1, 1, True
7.013448, 0, 0, 50, 1, 1, 1, True
7.017636, 0, 0, 50, 1, 1, 1, True
7.021564, 0, 0, 50, 1, 1, 1, True
7.025538, 0, 0, 50, 1, 1, 1, True
7.029548, 0, 0, 50, 1, 1, 1, True
7.033535, 0, 0, 50, 1, 1, 1, True
7.037558, 0, 0, 50, 1, 1, 1, True
7.041521, 0, 0, 50, 1, 1, 1, True
7.045406, 0, 0, 50, 1, 1, 1, True
7.049631, 0, 0, 50, 1, 1, 1, True
7.053425, 0, 0, 50, 1, 1, 1, True
7.057583, 0, 0, 50, 1, 1, 1, True
7.061539, 0, 0, 50, 1, 1, 1, True
7.065393, 0, 0, 50, 1, 1, 1, True
7.069657, 0, 0, 50, 1, 1, 1, True
7.073478, 0, 0, 50, 1, 1, 1, True
7.0776, 0, 0, 50, 1, 1, 1, True
7.081561, 0, 0, 50, 1, 1, 1, True
7.085481, 0, 0, 50, 1, 1, 1, True
7.089469, 0, 0, 50, 1, 1, 1, True
7.093629, 0, 0, 50, 1, 1, 1, True
7.097383, 0, 0, 50, 1, 1, 1, True
7.101783, 0, 0, 50, 1, 1, 1, True
7.105467, 0, 0, 50, 1, 1, 1, True
7.109687, 0, 0, 50, 1, 1, 1, True
7.113555, 0, 0, 50, 1, 1, 1, True
7.117559, 0, 0, 50, 1, 1, 1, True
7.121577, 0, 0, 50, 1, 1, 1, True
7.125506, 0, 0, 50, 1, 1, 1, True
7.129581, 0, 0, 50, 1, 1, 1, True
7.1334, 0, 0, 50, 1, 1, 1, True
7.137459, 0, 0, 50, 1, 1, 1, True
7.141561, 0, 0, 50, 1, 1, 1, True
7.145555, 0, 0, 50, 1, 1, 1, True
7.149532, 0, 0, 50, 1, 1, 1, True
7.153444, 0, 0, 50, 1, 1, 1, True
7.157598, 0, 0, 50, 1, 1, 1, True
7.161627, 0, 0, 50, 1, 1, 1, True
7.165571, 0, 0, 50, 1, 1, 1, True
7.169411, 0, 0, 50, 1, 1, 1, True
7.173538, 0, 0, 50, 1, 1, 1, True
7.177571, 0, 0, 50, 1, 1, 1, True
7.181508, 0, 0, 50, 1, 1, 1, True
7.185484, 0, 0, 50, 1, 1, 1, True
7.189552, 0, 0, 50, 1, 1, 1, True
7.193439, 0, 0, 50, 1, 1, 1, True
7.197619, 0, 0, 50, 1, 1, 1, True
7.201695, 0, 0, 50, 1, 1, 1, True
7.20547, 0, 0, 50, 1, 1, 1, True
7.209648, 0, 0, 50, 1, 1, 1, True
7.213452, 0, 0, 50, 1, 1, 1, True
7.217381, 0, 0, 50, 1, 1, 1, True
7.221494, 0, 0, 50, 1, 1, 1, True
7.225519, 0, 0, 50, 1, 1, 1, True
7.229563, 0, 0, 50, 1, 1, 1, True
7.233553, 0, 0, 50, 1, 1, 1, True
