t, stimulusOn
0.02, False
0.12, False
0.22, False
0.2822827, False
0.2907164, False
0.2950901, False
0.2990016, False
0.3084151, False
0.3110389, False
0.3162364, False
0.3243813, False
0.3334135, False
0.341486, False
0.3511191, False
0.3584233, False
0.3659584, False
0.3733229, False
0.380776, False
0.3883795, False
0.3954977, False
0.4029918, False
0.4099703, False
0.4175953, False
0.4245303, False
0.4312952, False
0.4371318, False
0.4444283, False
0.4520578, False
0.4590103, False
0.4649034, False
0.4709921, False
0.4766434, False
0.4832131, False
0.488993, False
0.4955451, False
0.501722, False
0.5091506, False
0.5153977, False
0.5211418, False
0.5274904, False
0.5327495, False
0.539443, False
0.5455667, False
0.5511779, False
0.5573421, False
0.5634933, False
0.5685099, False
0.5752434, False
0.5796039, False
0.5854108, False
0.5914886, False
0.5963514, False
0.6032501, False
0.6075261, False
0.6137317, False
0.6193485, False
0.6241909, False
0.6293766, False
0.634818, False
0.6395766, False
0.6475021, False
0.6551601, False
0.6587839, False
0.6629401, False
0.6667089, False
0.6709024, False
0.6754792, False
0.680213, False
0.6849759, False
0.6913624, False
0.6956547, False
0.7010006, False
0.7073619, False
0.7128848, False
0.718855, False
0.722715, False
0.7268966, False
0.7312794, False
0.7367001, False
0.743098, False
0.7643894, True
0.7867992, True
0.7948061, True
0.7991937, True
0.8029349, True
0.8068898, True
0.8110255, True
0.814891, True
0.8189105, True
0.822857, True
0.8268098, True
0.8307859, True
0.834756, True
0.8510886, True
0.8571934, False
0.8630518, False
0.8668172, False
0.8709198, False
0.8749173, False
0.8789524, False
0.8828269, False
0.8868822, False
0.8908328, False
0.8948827, False
0.8988444, False
0.9028539, False
0.906995, False
0.9110589, False
0.9160646, False
0.9201711, False
0.9249949, False
0.9312736, False
0.9348198, False
0.9390093, False
0.9444903, False
0.9510941, False
0.9553719, False
0.9606826, False
0.9671476, False
0.9708849, False
0.9750955, False
0.9803559, False
0.9847868, False
0.9910279, False
0.9954836, False
1.003059, False
1.007055, False
1.011493, False
1.016398, False
1.023126, False
1.026739, False
1.030923, False
1.03565, False
1.042931, True
1.046748, True
1.051516, True
1.057322, True
1.06311, True
1.067134, True
1.072467, True
1.079327, True
1.08292, True
1.087017, True
1.091283, True
1.096353, True
1.102924, True
1.107043, True
1.111841, True
1.11698, True
1.12284, True
1.126899, True
1.131114, True
1.136053, True
1.140173, False
1.145022, False
1.150893, False
1.15607, False
1.160556, False
1.166992, False
1.170741, False
1.175076, False
1.179929, False
1.18428, False
1.189006, False
1.194873, False
1.199081, False
1.204051, False
1.208134, False
1.21325, False
1.218923, False
1.223341, False
1.22775, False
1.232464, False
1.238986, False
1.242975, False
1.247368, False
1.251871, False
1.256655, False
1.263202, False
1.266828, False
1.270933, False
1.275803, False
1.280964, False
1.287082, False
1.290898, False
1.295258, False
1.300107, False
1.305505, False
1.311172, False
1.314806, False
1.319703, False
1.324773, False
1.331313, False
1.335051, False
1.338863, False
1.343203, False
1.348521, False
1.352676, False
1.358931, False
1.362886, False
1.367619, False
1.372, False
1.376848, False
1.383137, False
1.386824, False
1.391078, False
1.396081, False
1.400888, False
1.407137, False
1.410918, False
1.431826, False
1.434758, False
1.438857, False
1.443011, False
1.446851, False
1.450799, False
1.455238, False
1.45915, False
1.462969, False
1.46677, False
1.475921, False
1.478654, False
1.482655, False
1.48722, False
1.499083, False
1.507604, False
1.511128, False
1.515126, False
1.518761, False
1.52268, False
1.526907, False
1.530794, False
1.53476, False
1.539717, False
1.54714, False
1.551329, False
1.556208, False
1.562925, False
1.567176, False
1.571568, False
1.57676, False
1.583228, False
1.587058, False
1.591675, False
1.596403, False
1.603315, False
1.608212, False
1.613079, False
1.619065, False
1.623144, False
1.627565, False
1.63222, False
1.639344, False
1.647153, False
1.655041, False
1.658874, False
1.663047, False
1.666757, False
1.670834, False
1.674762, False
1.678841, False
1.682775, False
1.687208, False
1.692332, False
1.699435, False
1.703321, False
1.711245, False
1.714916, False
1.718935, False
1.722987, False
1.727828, False
1.732487, False
1.739391, False
1.747462, False
1.755064, False
1.758939, False
1.762861, False
1.771037, False
1.774954, False
1.778885, False
1.782706, False
1.787056, False
1.795104, False
1.804159, False
1.811242, False
1.818802, False
1.822814, False
1.827067, False
1.835068, False
1.838881, False
1.844087, False
1.852757, False
1.85907, False
1.862854, False
1.867054, False
1.870918, False
1.874869, False
1.878701, False
1.882875, False
1.887019, False
1.8952, False
1.903536, False
1.911183, False
1.914748, False
1.919031, False
1.922767, False
1.926787, False
1.930659, False
1.934733, False
1.93883, False
1.947599, False
1.955577, False
1.963351, False
1.966663, False
1.970793, False
1.974957, False
1.978847, False
1.982894, False
1.986908, False
1.995322, False
2.003288, False
2.01127, False
2.014716, False
2.019137, False
2.022808, False
2.026767, False
2.030864, False
2.034745, False
2.038706, False
2.042918, False
2.047065, False
2.050931, False
2.054869, False
2.058923, False
2.063604, False
2.068539, False
2.07537, False
2.079016, False
2.082858, False
2.087312, False
2.091677, False
2.096468, False
2.103001, False
2.106824, False
2.110886, False
2.210886, False
2.221606, False
2.226822, False
2.230609, False
2.238868, False
2.242891, False
2.252433, False
2.264565, False
2.276848, False
2.288854, False
2.299839, False
2.309074, False
2.316963, False
2.323137, False
2.329682, False
2.336498, False
2.342831, False
2.34825, False
2.355021, False
2.360949, False
2.367867, False
2.375048, False
2.380507, False
2.38677, False
2.39213, False
2.398663, False
2.40484, False
2.411226, False
2.416867, False
2.424293, False
2.430609, False
2.435033, False
2.441041, False
2.446786, False
2.452379, False
2.459033, False
2.463506, False
2.47118, False
2.475773, False
2.482966, False
2.487796, False
2.493676, False
2.498783, False
2.504858, False
2.511186, False
2.515691, False
2.523355, False
2.527734, False
2.534885, False
2.539319, False
2.544284, False
2.550948, False
2.558762, False
2.562454, False
2.571501, False
2.578645, False
2.582589, False
2.586581, False
2.590779, False
2.594545, False
2.598425, False
2.602588, False
2.606541, False
2.611475, False
2.618964, False
2.627106, False
2.630463, False
2.634449, False
2.638388, False
2.646519, False
2.658916, False
2.667011, False
2.675171, False
2.678433, False
2.682609, False
2.686539, False
2.690577, False
2.694448, False
2.698542, False
2.702515, False
2.710869, False
2.718922, False
2.72661, False
2.73042, False
2.734425, False
2.738716, False
2.742679, False
2.746568, False
2.750414, False
2.754614, False
2.762767, False
2.770973, False
2.778639, False
2.78243, False
2.78648, False
2.790463, False
2.794557, False
2.798494, False
2.802563, False
2.806553, False
2.810641, False
2.814657, False
2.82272, False
2.826808, False
2.830513, False
2.83429, False
2.838549, False
2.842542, False
2.846514, False
2.851326, False
2.85874, False
2.86688, False
2.875089, False
2.878552, False
2.88342, False
2.886345, False
2.890603, False
2.89474, False
2.899595, False
2.906796, False
2.915706, False
2.922905, False
2.926921, False
2.930367, False
2.934582, False
2.938551, False
2.943418, False
2.948692, True
2.955191, True
2.962927, True
2.967257, True
2.975039, True
2.978725, True
2.982427, True
2.986568, True
2.990661, True
2.994449, True
2.998748, True
3.004729, True
3.0108, True
3.015063, True
3.02339, True
3.027065, True
3.032903, True
3.03886, True
3.042517, True
3.046681, True
3.05491, False
3.063013, False
3.067069, False
3.070594, False
3.07503, False
