t, x1, y1, z1, scale_x1, scale_y1, scale_z1, x2, y2, z2, scale_x2, scale_y2, scale_z2, stimulusOn
0.02, -3.420204, 0, 9.396925, 1, 1, 1, 3.420203, -100, -9.396927, 2, 2, 2, True
0.12, -3.420204, 0, 9.396925, 1, 1, 1, -0.704762, -100.4789, 1.870032, 2, 2, 2, True
0.22, -3.501411, -1.192705, 9.290726, 1, 1, 1, -0.704762, -100.4789, 1.870032, 2, 2, 2, True
0.2945495, -3.501411, -1.192705, 9.290726, 1, 1, 1, -0.704762, -100.4789, 1.870032, 2, 2, 2, True
0.3087913, -3.501411, -1.192705, 9.290726, 1, 1, 1, -0.704762, -100.4789, 1.870032, 2, 2, 2, True
0.3160521, -3.501411, -1.192705, 9.290726, 1, 1, 1, -0.704762, -100.4789, 1.870032, 2, 2, 2, True
0.3235623, -3.501411, -1.192705, 9.290726, 1, 1, 1, -0.704762, -100.4789, 1.870032, 2, 2, 2, True
0.3268408, -3.501411, -1.192705, 9.290726, 1, 1, 1, -0.704762, -100.4789, 1.870032, 2, 2, 2, True
0.3310166, -3.501411, -1.192705, 9.290726, 1, 1, 1, -0.704762, -100.4789, 1.870032, 2, 2, 2, True
0.3351771, -3.501411, -1.192705, 9.290726, 1, 1, 1, -0.704762, -100.4789, 1.870032, 2, 2, 2, True
0.341811, -3.501411, -1.192705, 9.290726, 1, 1, 1, -0.704762, -100.4789, 1.870032, 2, 2, 2, True
0.350431, -3.501411, -1.192705, 9.290726, 1, 1, 1, -0.704762, -100.4789, 1.870032, 2, 2, 2, True
0.3586954, -3.501411, -1.192705, 9.290726, 1, 1, 1, -0.704762, -100.4789, 1.870032, 2, 2, 2, True
0.3658264, -3.501411, -1.192706, 9.290726, 1, 1, 1, -0.704762, -100.4789, 1.870032, 2, 2, 2, True
0.3730219, -3.501411, -1.192706, 9.290726, 1, 1, 1, -0.704762, -100.4789, 1.870032, 2, 2, 2, True
0.3807972, -3.501411, -1.192706, 9.290726, 1, 1, 1, -0.704762, -100.4789, 1.870032, 2, 2, 2, True
0.3879933, -3.501411, -1.192706, 9.290726, 1, 1, 1, -0.704762, -100.4789, 1.870032, 2, 2, 2, True
0.3954235, -3.501411, -1.192706, 9.290726, 1, 1, 1, -0.704762, -100.4789, 1.870032, 2, 2, 2, True
0.4035137, -3.501411, -1.192706, 9.290726, 1, 1, 1, -0.704762, -100.4789, 1.870032, 2, 2, 2, True
0.4091733, -3.501411, -1.192706, 9.290726, 1, 1, 1, -0.704762, -100.4789, 1.870032, 2, 2, 2, True
0.4168533, -3.501411, -1.192706, 9.290726, 1, 1, 1, -0.704762, -100.4789, 1.870032, 2, 2, 2, True
0.4236519, -3.501411, -1.192706, 9.290726, 1, 1, 1, -0.704762, -100.4789, 1.870032, 2, 2, 2, True
0.4316207, -3.501411, -1.192706, 9.290726, 1, 1, 1, -0.704762, -100.4789, 1.870032, 2, 2, 2, True
0.439198, -3.501411, -1.192707, 9.290725, 1, 1, 1, -0.704762, -100.4789, 1.870032, 2, 2, 2, True
0.4433308, -3.501411, -1.192707, 9.290725, 1, 1, 1, -0.704762, -100.4789, 1.870032, 2, 2, 2, True
0.4499891, -3.501411, -1.192707, 9.290725, 1, 1, 1, -0.704762, -100.4789, 1.870032, 2, 2, 2, True
