t, x1, y1, z1, scale_x1, scale_y1, scale_z1, x2, y2, z2, scale_x2, scale_y2, scale_z2, stimulusOn
7.770302, 0, 0, 75, 1, 1, 1, 0, -100, -75, 2, 2, 2, True
7.774675, 0, 0, 75, 1, 1, 1, 0, -100, -75, 2, 2, 2, True
7.777911, 0, 0, 75, 1, 1, 1, 0, -100, -75, 2, 2, 2, True
7.782111, 0, 0, 75, 1, 1, 1, 0, -100, -75, 2, 2, 2, True
7.786033, 0, 0, 75, 1, 1, 1, 0, -100, -75, 2, 2, 2, True
7.790072, 0, 0, 75, 1, 1, 1, 0, -100, -75, 2, 2, 2, True
7.793962, 0, 0, 75, 1, 1, 1, 0, -100, -75, 2, 2, 2, True
7.798151, 0, 0, 75, 1, 1, 1, 0, -100, -75, 2, 2, 2, True
7.802023, 0, 0, 75, 1, 1, 1, 0, -100, -75, 2, 2, 2, True
7.806051, 0, 0, 75, 1, 1, 1, 0, -100, -75, 2, 2, 2, True
7.810368, 0, 0, 75, 1, 1, 1, 0, -100, -75, 2, 2, 2, True
7.813975, 0, 0, 75, 1, 1, 1, 0, -100, -75, 2, 2, 2, True
7.817913, 0, 0, 75, 1, 1, 1, 0, -100, -75, 2, 2, 2, True
7.822064, 0, 0, 75, 1, 1, 1, 0, -100, -75, 2, 2, 2, True
7.831275, 0, 0, 75, 1, 1, 1, 0, -100, -75, 2, 2, 2, True
7.834138, 0, 0, 75, 1, 1, 1, 0, -100, -75, 2, 2, 2, True
7.838003, 0, 0, 75, 1, 1, 1, 0, -100, -75, 2, 2, 2, True
7.84769, 0, 0, 75, 1, 1, 1, 0, -100, -75, 2, 2, 2, True
7.855263, 0, 0, 75, 1, 1, 1, 0, -100, -75, 2, 2, 2, True
7.861957, 0, 0, 75, 1, 1, 1, 0, -100, -75, 2, 2, 2, True
7.866246, 0, 0, 75, 1, 1, 1, 0, -100, -75, 2, 2, 2, True
7.875239, 0, 0, 75, 1, 1, 1, 0, -100, -75, 2, 2, 2, True
