t, x , y, z , scale_x, scale_y, scale_z, stimulusOn
0.02, 2021-08-19T16:50:52.4370790+08:00, -25.65151, 0, 70.47694, 1, 1, 1, True
0.12, 2021-08-19T16:50:53.3842050+08:00, -25.65151, 0, 70.47694, 1, 1, 1, True
0.22, 2021-08-19T16:50:53.6148930+08:00, -25.65151, 0, 70.47694, 1, 1, 1, True
0.2679019, 2021-08-19T16:50:53.6630680+08:00, -25.65151, 0, 70.47694, 1, 1, 1, True
0.2803119, 2021-08-19T16:50:53.6754470+08:00, -25.65151, 0, 70.47694, 1, 1, 1, True
0.29238, 2021-08-19T16:50:53.6876790+08:00, -25.65151, 0, 70.47694, 1, 1, 1, True
0.3041532, 2021-08-19T16:50:53.6994560+08:00, -25.65151, 0, 70.47694, 1, 1, 1, True
0.3159503, 2021-08-19T16:50:53.7109630+08:00, -25.65151, 0, 70.47694, 1, 1, 1, True
0.3381946, 2021-08-19T16:50:53.7336320+08:00, -25.65151, 0, 70.47694, 1, 1, 1, True
0.3516783, 2021-08-19T16:50:53.7467520+08:00, -25.65151, 0, 70.47694, 1, 1, 1, True
0.3638085, 2021-08-19T16:50:53.7592180+08:00, -25.65151, 0, 70.47694, 1, 1, 1, True
0.3762929, 2021-08-19T16:50:53.7714400+08:00, -25.65151, 0, 70.47694, 1, 1, 1, True
0.3911389, 2021-08-19T16:50:53.7859090+08:00, -25.65151, 0, 70.47694, 1, 1, 1, True
0.4051791, 2021-08-19T16:50:53.8001850+08:00, -25.65151, 0, 70.47694, 1, 1, 1, True
0.4238269, 2021-08-19T16:50:53.8188130+08:00, -25.65151, 0, 70.47694, 1, 1, 1, True
0.451538, 2021-08-19T16:50:53.8505140+08:00, -25.65151, 0, 70.47694, 1, 1, 1, True
0.4805287, 2021-08-19T16:50:53.8771660+08:00, -25.65151, 0, 70.47694, 1, 1, 1, True
0.494738, 2021-08-19T16:50:53.8892830+08:00, -25.65151, 0, 70.47694, 1, 1, 1, True
0.5023696, 2021-08-19T16:50:53.8969020+08:00, -25.65151, 0, 70.47694, 1, 1, 1, True
0.5057017, 2021-08-19T16:50:53.9001960+08:00, -25.65151, 0, 70.47694, 1, 1, 1, True
0.5098925, 2021-08-19T16:50:53.9044550+08:00, -25.65151, 0, 70.47694, 1, 1, 1, True
0.5137136, 2021-08-19T16:50:53.9082220+08:00, -25.65151, 0, 70.47694, 1, 1, 1, True
0.5177454, 2021-08-19T16:50:53.9122360+08:00, -25.65151, 0, 70.47694, 1, 1, 1, True
0.521643, 2021-08-19T16:50:53.9161500+08:00, -25.65151, 0, 70.47694, 1, 1, 1, True
0.525968, 2021-08-19T16:50:53.9205110+08:00, -25.65151, 0, 70.47694, 1, 1, 1, True
0.531009, 2021-08-19T16:50:53.9255390+08:00, -25.65151, 0, 70.47694, 1, 1, 1, True
0.5360288, 2021-08-19T16:50:53.9305610+08:00, -25.65151, 0, 70.47694, 1, 1, 1, True
0.5422465, 2021-08-19T16:50:53.9368310+08:00, -25.65151, 0, 70.47694, 1, 1, 1, True
0.5467415, 2021-08-19T16:50:53.9412620+08:00, -25.65151, 0, 70.47694, 1, 1, 1, True
0.5513656, 2021-08-19T16:50:53.9459320+08:00, -25.65151, 0, 70.47694, 1, 1, 1, True
0.5582173, 2021-08-19T16:50:53.9527440+08:00, -25.65151, 0, 70.47694, 1, 1, 1, True
0.5619088, 2021-08-19T16:50:53.9564980+08:00, -25.65151, 0, 70.47694, 1, 1, 1, True
0.5666735, 2021-08-19T16:50:53.9611970+08:00, -25.65151, 0, 70.47694, 1, 1, 1, True
0.5715733, 2021-08-19T16:50:53.9661400+08:00, -25.65151, 0, 70.47694, 1, 1, 1, True
0.5776908, 2021-08-19T16:50:53.9722200+08:00, -25.65151, 0, 70.47694, 1, 1, 1, True
0.5817438, 2021-08-19T16:50:53.9763340+08:00, -25.65151, 0, 70.47694, 1, 1, 1, True
0.5866131, 2021-08-19T16:50:53.9811290+08:00, -25.65151, 0, 70.47694, 1, 1, 1, True
0.5914166, 2021-08-19T16:50:53.9859450+08:00, -25.65151, 0, 70.47694, 1, 1, 1, True
0.5978769, 2021-08-19T16:50:53.9923670+08:00, -25.65151, 0, 70.47694, 1, 1, 1, True
0.6016039, 2021-08-19T16:50:53.9961010+08:00, -25.65151, 0, 70.47694, 1, 1, 1, True
0.6059864, 2021-08-19T16:50:54.0004800+08:00, -25.65151, 0, 70.47694, 1, 1, 1, True
0.6110678, 2021-08-19T16:50:54.0055590+08:00, -25.65151, 0, 70.47694, 1, 1, 1, True
0.6155148, 2021-08-19T16:50:54.0100350+08:00, -25.65151, 0, 70.47694, 1, 1, 1, True
0.6221816, 2021-08-19T16:50:54.0167200+08:00, -25.65151, 0, 70.47694, 1, 1, 1, True
0.6256338, 2021-08-19T16:50:54.0201280+08:00, -25.65151, 0, 70.47694, 1, 1, 1, True
0.6298301, 2021-08-19T16:50:54.0243270+08:00, -25.65151, 0, 70.47694, 1, 1, 1, True
0.6339831, 2021-08-19T16:50:54.0285280+08:00, -25.65151, 0, 70.47694, 1, 1, 1, True
0.6385795, 2021-08-19T16:50:54.0331050+08:00, -25.65151, 0, 70.47694, 1, 1, 1, True
0.6435928, 2021-08-19T16:50:54.0381950+08:00, -25.65151, 0, 70.47694, 1, 1, 1, True
0.6501999, 2021-08-19T16:50:54.0447450+08:00, -25.65151, 0, 70.47694, 1, 1, 1, True
0.65377, 2021-08-19T16:50:54.0482710+08:00, -25.65151, 0, 70.47694, 1, 1, 1, True
0.6576465, 2021-08-19T16:50:54.0521500+08:00, -25.65151, 0, 70.47694, 1, 1, 1, True
0.6618322, 2021-08-19T16:50:54.0563740+08:00, -25.65151, 0, 70.47694, 1, 1, 1, True
0.6658367, 2021-08-19T16:50:54.0603360+08:00, -25.65151, 0, 70.47694, 1, 1, 1, True
0.6699111, 2021-08-19T16:50:54.0644520+08:00, -25.65151, 0, 70.47694, 1, 1, 1, True
0.6742505, 2021-08-19T16:50:54.0687710+08:00, -25.65151, 0, 70.47694, 1, 1, 1, True
0.678857, 2021-08-19T16:50:54.0733920+08:00, -25.65151, 0, 70.47694, 1, 1, 1, True
0.6834947, 2021-08-19T16:50:54.0780470+08:00, -25.65151, 0, 70.47694, 1, 1, 1, True
0.6901615, 2021-08-19T16:50:54.0846730+08:00, -25.65151, 0, 70.47694, 1, 1, 1, True
0.6936235, 2021-08-19T16:50:54.0881250+08:00, -25.65151, 0, 70.47694, 1, 1, 1, True
0.6976982, 2021-08-19T16:50:54.0922000+08:00, -25.65151, 0, 70.47694, 1, 1, 1, True
0.7018311, 2021-08-19T16:50:54.0963580+08:00, -25.65151, 0, 70.47694, 1, 1, 1, True
0.7059206, 2021-08-19T16:50:54.1004230+08:00, -25.65151, 0, 70.47694, 1, 1, 1, True
0.7097379, 2021-08-19T16:50:54.1042390+08:00, -25.65151, 0, 70.47694, 1, 1, 1, True
0.7140634, 2021-08-19T16:50:54.1085750+08:00, -25.65151, 0, 70.47694, 1, 1, 1, True
0.7180589, 2021-08-19T16:50:54.1125810+08:00, -25.65151, 0, 70.47694, 1, 1, 1, True
0.7224665, 2021-08-19T16:50:54.1170110+08:00, -25.65151, 0, 70.47694, 1, 1, 1, True
0.7271133, 2021-08-19T16:50:54.1216240+08:00, -25.65151, 0, 70.47694, 1, 1, 1, True
0.7311033, 2021-08-19T16:50:54.1256450+08:00, -25.65151, 0, 70.47694, 1, 1, 1, True
0.7354406, 2021-08-19T16:50:54.1299740+08:00, -25.65151, 0, 70.47694, 1, 1, 1, True
0.7422374, 2021-08-19T16:50:54.1367970+08:00, -25.65151, 0, 70.47694, 1, 1, 1, True
0.7459478, 2021-08-19T16:50:54.1404560+08:00, -25.65151, 0, 70.47694, 1, 1, 1, True
0.7496976, 2021-08-19T16:50:54.1441830+08:00, -25.65151, 0, 70.47694, 1, 1, 1, True
0.7538269, 2021-08-19T16:50:54.1483700+08:00, -25.65151, 0, 70.47694, 1, 1, 1, True
0.7577071, 2021-08-19T16:50:54.1522030+08:00, -25.65151, 0, 70.47694, 1, 1, 1, True
0.7619048, 2021-08-19T16:50:54.1564920+08:00, -25.65151, 0, 70.47694, 1, 1, 1, True
0.7663173, 2021-08-19T16:50:54.1608550+08:00, -25.65151, 0, 70.47694, 1, 1, 1, True
0.7706869, 2021-08-19T16:50:54.1652050+08:00, -25.65151, 0, 70.47694, 1, 1, 1, True
0.7754457, 2021-08-19T16:50:54.1699630+08:00, -25.65151, 0, 70.47694, 1, 1, 1, True
0.7819746, 2021-08-19T16:50:54.1765230+08:00, -25.65151, 0, 70.47694, 1, 1, 1, True
0.7856124, 2021-08-19T16:50:54.1800970+08:00, -25.65151, 0, 70.47694, 1, 1, 1, True
0.7897502, 2021-08-19T16:50:54.1842320+08:00, -25.65151, 0, 70.47694, 1, 1, 1, True
0.7938202, 2021-08-19T16:50:54.1883190+08:00, -25.65151, 0, 70.47694, 1, 1, 1, True
0.7976683, 2021-08-19T16:50:54.1921430+08:00, -25.65151, 0, 70.47694, 1, 1, 1, True
0.8017042, 2021-08-19T16:50:54.1962480+08:00, -25.65151, 0, 70.47694, 1, 1, 1, True
0.8058914, 2021-08-19T16:50:54.2004060+08:00, -25.65151, 0, 70.47694, 1, 1, 1, True
0.8099706, 2021-08-19T16:50:54.2045010+08:00, -25.65151, 0, 70.47694, 1, 1, 1, True
0.8142803, 2021-08-19T16:50:54.2087690+08:00, -25.65151, 0, 70.47694, 1, 1, 1, True
0.8181888, 2021-08-19T16:50:54.2127090+08:00, -25.65151, 0, 70.47694, 1, 1, 1, True
0.8227525, 2021-08-19T16:50:54.2172680+08:00, -25.65151, 0, 70.47694, 1, 1, 1, True
0.8267814, 2021-08-19T16:50:54.2212980+08:00, -25.65151, 0, 70.47694, 1, 1, 1, True
0.8313584, 2021-08-19T16:50:54.2258860+08:00, -25.65151, 0, 70.47694, 1, 1, 1, True
0.8379012, 2021-08-19T16:50:54.2324080+08:00, -25.65151, 0, 70.47694, 1, 1, 1, True
0.8417679, 2021-08-19T16:50:54.2362800+08:00, -25.65151, 0, 70.47694, 1, 1, 1, True
0.8460001, 2021-08-19T16:50:54.2405110+08:00, -25.65151, 0, 70.47694, 1, 1, 1, True
0.8497536, 2021-08-19T16:50:54.2442770+08:00, -25.65151, 0, 70.47694, 1, 1, 1, True
0.8536727, 2021-08-19T16:50:54.2481750+08:00, -25.65151, 0, 70.47694, 1, 1, 1, True
0.8579073, 2021-08-19T16:50:54.2524320+08:00, -25.65151, 0, 70.47694, 1, 1, 1, True
0.8622428, 2021-08-19T16:50:54.2568080+08:00, -25.65151, 0, 70.47694, 1, 1, 1, True
0.8666551, 2021-08-19T16:50:54.2611690+08:00, -25.65151, 0, 70.47694, 1, 1, 1, True
0.8710143, 2021-08-19T16:50:54.2655290+08:00, -25.65151, 0, 70.47694, 1, 1, 1, True
0.8752409, 2021-08-19T16:50:54.2697790+08:00, -25.65151, 0, 70.47694, 1, 1, 1, True
0.881965, 2021-08-19T16:50:54.2765580+08:00, -25.65151, 0, 70.47694, 1, 1, 1, True
0.8857275, 2021-08-19T16:50:54.2802300+08:00, -25.65151, 0, 70.47694, 1, 1, 1, True
0.8897292, 2021-08-19T16:50:54.2842330+08:00, -25.65151, 0, 70.47694, 1, 1, 1, True
0.8939177, 2021-08-19T16:50:54.2885130+08:00, -25.65151, 0, 70.47694, 1, 1, 1, True
0.8977603, 2021-08-19T16:50:54.2922730+08:00, -25.65151, 0, 70.47694, 1, 1, 1, True
0.9018862, 2021-08-19T16:50:54.2964450+08:00, -25.65151, 0, 70.47694, 1, 1, 1, True
0.9060482, 2021-08-19T16:50:54.3006210+08:00, -25.65151, 0, 70.47694, 1, 1, 1, True
0.9104356, 2021-08-19T16:50:54.3049960+08:00, -25.65151, 0, 70.47694, 1, 1, 1, True
0.9150258, 2021-08-19T16:50:54.3095830+08:00, -25.65151, 0, 70.47694, 1, 1, 1, True
0.9218114, 2021-08-19T16:50:54.3163870+08:00, -25.65151, 0, 70.47694, 1, 1, 1, True
0.9257324, 2021-08-19T16:50:54.3202350+08:00, -25.65151, 0, 70.47694, 1, 1, 1, True
0.9296259, 2021-08-19T16:50:54.3241060+08:00, -25.65151, 0, 70.47694, 1, 1, 1, True
0.9338992, 2021-08-19T16:50:54.3283930+08:00, -25.65151, 0, 70.47694, 1, 1, 1, True
0.9378349, 2021-08-19T16:50:54.3323820+08:00, -25.65151, 0, 70.47694, 1, 1, 1, True
0.9418241, 2021-08-19T16:50:54.3363690+08:00, -25.65151, 0, 70.47694, 1, 1, 1, True
0.9463781, 2021-08-19T16:50:54.3408680+08:00, -25.65151, 0, 70.47694, 1, 1, 1, True
0.9500546, 2021-08-19T16:50:54.3445560+08:00, -25.65151, 0, 70.47694, 1, 1, 1, True
0.9542143, 2021-08-19T16:50:54.3487110+08:00, -25.65151, 0, 70.47694, 1, 1, 1, True
0.9587101, 2021-08-19T16:50:54.3532050+08:00, -25.65151, 0, 70.47694, 1, 1, 1, True
0.963155, 2021-08-19T16:50:54.3577000+08:00, -25.65151, 0, 70.47694, 1, 1, 1, True
0.9671643, 2021-08-19T16:50:54.3616820+08:00, -25.65151, 0, 70.47694, 1, 1, 1, True
0.9715111, 2021-08-19T16:50:54.3660380+08:00, -25.65151, 0, 70.47694, 1, 1, 1, True
0.9781961, 2021-08-19T16:50:54.3726960+08:00, -25.65151, 0, 70.47694, 1, 1, 1, True
0.9816158, 2021-08-19T16:50:54.3761120+08:00, -25.65151, 0, 70.47694, 1, 1, 1, True
0.9857089, 2021-08-19T16:50:54.3801900+08:00, -25.65151, 0, 70.47694, 1, 1, 1, True
0.9896448, 2021-08-19T16:50:54.3841290+08:00, -25.65151, 0, 70.47694, 1, 1, 1, True
0.993685, 2021-08-19T16:50:54.3881950+08:00, -25.65151, 0, 70.47694, 1, 1, 1, True
0.9978763, 2021-08-19T16:50:54.3923790+08:00, -25.65151, 0, 70.47694, 1, 1, 1, True
1.002092, 2021-08-19T16:50:54.3966460+08:00, -25.65151, 0, 70.47694, 1, 1, 1, True
1.02177, 2021-08-19T16:50:54.4163080+08:00, -25.65151, 0, 70.47694, 1, 1, 1, True
1.025867, 2021-08-19T16:50:54.4203570+08:00, -25.65151, 0, 70.47694, 1, 1, 1, True
1.029649, 2021-08-19T16:50:54.4241260+08:00, -25.65151, 0, 70.47694, 1, 1, 1, True
1.03374, 2021-08-19T16:50:54.4282220+08:00, -25.65151, 0, 70.47694, 1, 1, 1, True
1.037811, 2021-08-19T16:50:54.4322950+08:00, -25.65151, 0, 70.47694, 1, 1, 1, True
1.041728, 2021-08-19T16:50:54.4362240+08:00, -25.65151, 0, 70.47694, 1, 1, 1, True
1.04587, 2021-08-19T16:50:54.4403800+08:00, -25.65151, 0, 70.47694, 1, 1, 1, True
1.049755, 2021-08-19T16:50:54.4442620+08:00, -25.65151, 0, 70.47694, 1, 1, 1, True
1.053854, 2021-08-19T16:50:54.4483530+08:00, -25.65151, 0, 70.47694, 1, 1, 1, True
1.057789, 2021-08-19T16:50:54.4522870+08:00, -25.65151, 0, 70.47694, 1, 1, 1, True
1.06182, 2021-08-19T16:50:54.4563610+08:00, -25.65151, 0, 70.47694, 1, 1, 1, True
1.065809, 2021-08-19T16:50:54.4603130+08:00, -25.65151, 0, 70.47694, 1, 1, 1, True
1.069788, 2021-08-19T16:50:54.4643000+08:00, -25.65151, 0, 70.47694, 1, 1, 1, True
1.073744, 2021-08-19T16:50:54.4682550+08:00, -25.65151, 0, 70.47694, 1, 1, 1, True
1.07774, 2021-08-19T16:50:54.4722310+08:00, -25.65151, 0, 70.47694, 1, 1, 1, True
1.081627, 2021-08-19T16:50:54.4761390+08:00, -25.65151, 0, 70.47694, 1, 1, 1, True
1.085796, 2021-08-19T16:50:54.4802930+08:00, -25.65151, 0, 70.47694, 1, 1, 1, True
1.089693, 2021-08-19T16:50:54.4841830+08:00, -25.65151, 0, 70.47694, 1, 1, 1, True
1.093849, 2021-08-19T16:50:54.4883730+08:00, -25.65151, 0, 70.47694, 1, 1, 1, True
1.097749, 2021-08-19T16:50:54.4923100+08:00, -25.65151, 0, 70.47694, 1, 1, 1, True
1.101965, 2021-08-19T16:50:54.4965480+08:00, -25.65151, 0, 70.47694, 1, 1, 1, True
1.105865, 2021-08-19T16:50:54.5004630+08:00, -25.65151, 0, 70.47694, 1, 1, 1, True
1.113967, 2021-08-19T16:50:54.5120790+08:00, -25.65151, 0, 70.47694, 1, 1, 1, True
1.121977, 2021-08-19T16:50:54.5166090+08:00, -25.65151, 0, 70.47694, 1, 1, 1, True
1.126, 2021-08-19T16:50:54.5206070+08:00, -25.65151, 0, 70.47694, 1, 1, 1, True
1.130159, 2021-08-19T16:50:54.5246550+08:00, -25.65151, 0, 70.47694, 1, 1, 1, True
1.133754, 2021-08-19T16:50:54.5282190+08:00, -25.65151, 0, 70.47694, 1, 1, 1, True
