t 0.02, x 0, y 0, z 50, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 0.6914011, x -2.185519, y -9.3262, z 49.07388, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 0.6952207, x -2.185519, y -9.3262, z 49.07388, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 0.6992176, x -2.185519, y -9.3262, z 49.07388, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 0.7033892, x -2.185519, y -9.3262, z 49.07388, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 0.7073813, x -2.185519, y -9.3262, z 49.07388, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 0.7113754, x -2.185519, y -9.3262, z 49.07388, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 0.7154287, x -2.185519, y -9.3262, z 49.07388, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 0.7193244, x -2.185519, y -9.3262, z 49.07388, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 0.7235008, x -2.185519, y -9.3262, z 49.07388, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 0.7272795, x -2.185519, y -9.3262, z 49.07388, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 0.7314743, x -2.185519, y -9.3262, z 49.07388, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 0.7353788, x -2.185519, y -9.3262, z 49.07388, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 0.7395091, x -2.185519, y -9.3262, z 49.07388, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 0.7433292, x -2.185519, y -9.3262, z 49.07388, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 0.7473406, x -2.185519, y -9.3262, z 49.07388, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 0.7513681, x -2.185519, y -9.3262, z 49.07388, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 0.7554187, x -2.185519, y -9.3262, z 49.07388, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 0.759282, x -2.185519, y -9.3262, z 49.07388, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 0.7632591, x -2.185519, y -9.3262, z 49.07388, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 0.7674393, x -2.185519, y -9.3262, z 49.07388, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 0.7714192, x -2.185519, y -9.3262, z 49.07388, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 0.7753776, x -2.185519, y -9.3262, z 49.07388, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 0.7792513, x -2.185519, y -9.3262, z 49.07388, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 0.7833433, x -2.185519, y -9.3262, z 49.07388, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 0.7873834, x -2.185519, y -9.3262, z 49.07388, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 0.7913604, x -2.185519, y -9.3262, z 49.07388, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 0.7952766, x -2.185519, y -9.3262, z 49.07388, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 0.7993997, x -2.185519, y -9.3262, z 49.07388, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 0.8034067, x -2.185519, y -9.3262, z 49.07388, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 0.8073666, x -2.185519, y -9.3262, z 49.07388, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 0.8112801, x -2.185519, y -9.3262, z 49.07388, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 0.815419, x -2.185519, y -9.3262, z 49.07388, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 0.8194526, x -2.185519, y -9.3262, z 49.07388, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 0.8232622, x -2.185519, y -9.3262, z 49.07388, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 0.8274835, x -2.185519, y -9.3262, z 49.07388, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 0.8314109, x -2.185519, y -9.3262, z 49.07388, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 0.8353638, x -2.185519, y -9.3262, z 49.07388, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 0.8393849, x -2.185519, y -9.3262, z 49.07388, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 0.8433312, x -2.185519, y -9.3262, z 49.07388, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 0.8473446, x -2.185519, y -9.3262, z 49.07388, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 0.8514466, x -2.185519, y -9.3262, z 49.07388, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 0.8553928, x -2.185519, y -9.3262, z 49.07388, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 0.8592353, x -2.185519, y -9.3262, z 49.07388, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 0.8633263, x -2.185519, y -9.3262, z 49.07388, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 0.867422, x -2.185519, y -9.3262, z 49.07388, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 0.8713965, x -2.185519, y -9.3262, z 49.07388, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 0.8754125, x -2.185519, y -9.3262, z 49.07388, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 0.8791886, x -2.185519, y -9.3262, z 49.07388, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 0.8834574, x -2.185519, y -9.3262, z 49.07388, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 0.8874643, x -2.185519, y -9.3262, z 49.07388, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 0.8913876, x -2.185519, y -9.3262, z 49.07388, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 0.8954146, x -2.185519, y -9.3262, z 49.07388, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 0.8993195, x -2.185519, y -9.3262, z 49.07388, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 0.9034609, x -2.185519, y -9.3262, z 49.07388, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 0.9072175, x -2.185519, y -9.3262, z 49.07388, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 0.9114247, x -2.185519, y -9.3262, z 49.07388, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 0.9153705, x -2.185519, y -9.3262, z 49.07388, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 0.9193002, x -2.185881, y -9.283328, z 49.08199, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 0.9235114, x -2.18624, y -9.24045, z 49.09007, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 0.9275169, x -2.18624, y -9.24045, z 49.09007, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 0.931132, x -2.18624, y -9.24045, z 49.09007, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 0.9354376, x -2.18624, y -9.24045, z 49.09007, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 0.9394509, x -2.18624, y -9.24045, z 49.09007, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 0.9431747, x -2.18624, y -9.24045, z 49.09007, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 0.9474108, x -2.18624, y -9.24045, z 49.09007, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 0.9512407, x -2.18624, y -9.24045, z 49.09007, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 0.955333, x -2.18624, y -9.24045, z 49.09007, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 0.9592769, x -2.18624, y -9.24045, z 49.09007, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 0.9633319, x -2.186598, y -9.197565, z 49.0981, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 0.9671873, x -2.186598, y -9.197565, z 49.0981, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 0.9715563, x -2.186598, y -9.197565, z 49.0981, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 0.9754393, x -2.186598, y -9.197565, z 49.0981, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 0.9792167, x -2.186598, y -9.197565, z 49.0981, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 0.9833485, x -2.186598, y -9.197565, z 49.0981, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 0.9873298, x -2.186955, y -9.154674, z 49.1061, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 0.9913874, x -2.144448, y -9.111773, z 49.11596, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 0.9954428, x -2.101925, y -9.068868, z 49.12573, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 0.9992071, x -2.101925, y -9.068868, z 49.12573, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.003481, x -2.102263, y -9.025955, z 49.13362, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.00738, x -2.102263, y -9.025955, z 49.13362, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.011492, x -2.059714, y -8.983034, z 49.14329, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.015319, x -2.059714, y -8.983034, z 49.14329, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.01932, x -2.060041, y -8.940106, z 49.1511, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.02341, x -2.060041, y -8.940106, z 49.1511, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.02736, x -2.017784, y -8.854234, z 49.1684, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.031417, x -2.017784, y -8.854234, z 49.1684, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.035488, x -1.975494, y -8.768332, z 49.1855, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.039357, x -1.975494, y -8.768332, z 49.1855, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.043307, x -1.976105, y -8.682405, z 49.20072, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.047335, x -1.976105, y -8.682405, z 49.20072, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.051413, x -1.933761, y -8.596451, z 49.21749, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.05527, x -1.933761, y -8.596451, z 49.21749, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.059401, x -1.891667, y -8.46747, z 49.24148, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.063252, x -1.891667, y -8.46747, z 49.24148, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.067451, x -1.84952, y -8.338433, z 49.2651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.071372, x -1.84952, y -8.338433, z 49.2651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.075412, x -1.849792, y -8.295407, z 49.27235, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.079153, x -1.849792, y -8.295407, z 49.27235, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.083622, x -1.850601, y -8.166294, z 49.29388, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.08733, x -1.850601, y -8.166294, z 49.29388, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.09148, x -1.808102, y -8.080187, z 49.30965, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.095367, x -1.808102, y -8.080187, z 49.30965, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.099407, x -1.765822, y -7.95098, z 49.33218, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.1033, x -1.765822, y -7.95098, z 49.33218, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.107496, x -1.76656, y -7.82172, z 49.35281, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.111466, x -1.76656, y -7.82172, z 49.35281, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.11542, x -1.7242, y -7.692405, z 49.37463, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.119212, x -1.7242, y -7.692405, z 49.37463, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.123592, x -1.724897, y -7.563038, z 49.39458, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.12737, x -1.724897, y -7.563038, z 49.39458, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.131507, x -1.682238, y -7.476764, z 49.40919, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.135429, x -1.682238, y -7.476764, z 49.40919, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.139319, x -1.68268, y -7.390468, z 49.42216, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.14323, x -1.68268, y -7.390468, z 49.42216, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.147553, x -1.683116, y -7.304147, z 49.43497, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.151206, x -1.683116, y -7.304147, z 49.43497, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.155544, x -1.640395, y -7.217806, z 49.44909, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.159227, x -1.640395, y -7.217806, z 49.44909, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.163389, x -1.64081, y -7.131443, z 49.46161, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.167382, x -1.64081, y -7.131443, z 49.46161, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.171443, x -1.598046, y -7.045057, z 49.47538, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.175377, x -1.598046, y -7.045057, z 49.47538, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.179224, x -1.59844, y -6.958651, z 49.48759, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.183555, x -1.59844, y -6.958651, z 49.48759, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.187391, x -1.555633, y -6.872222, z 49.50104, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.191432, x -1.555633, y -6.872222, z 49.50104, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.195436, x -1.512617, y -6.829, z 49.50835, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.199338, x -1.512617, y -6.829, z 49.50835, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.203511, x -1.512799, y -6.785774, z 49.51429, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.207349, x -1.512799, y -6.785774, z 49.51429, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.211505, x -1.426716, y -6.699305, z 49.52861, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.215308, x -1.426716, y -6.699305, z 49.52861, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.219399, x -1.426884, y -6.656063, z 49.53444, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.223319, x -1.426884, y -6.656063, z 49.53444, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.227339, x -1.383818, y -6.612815, z 49.54145, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.23137, x -1.34074, y -6.569561, z 49.54839, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.235291, x -1.297799, y -6.483042, z 49.56093, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.239452, x -1.254833, y -6.396502, z 49.57328, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.243217, x -1.254833, y -6.396502, z 49.57328, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.247411, x -1.211707, y -6.353225, z 49.57992, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.251279, x -1.168828, y -6.223365, z 49.59742, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.255507, x -1.168828, y -6.223365, z 49.59742, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.259277, x -1.125791, y -6.136768, z 49.6092, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.263415, x -1.08273, y -6.050152, z 49.6208, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.26737, x -1.039647, y -5.963518, z 49.6322, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.271349, x -1.039647, y -5.963518, z 49.6322, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.275254, x -0.9534147, y -5.790195, z 49.65445, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.279221, x -0.8670974, y -5.616801, z 49.67595, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.283191, x -0.7809922, y -5.269811, z 49.71538, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.287671, x -0.6947179, y -4.922563, z 49.75224, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.291238, x -0.6081893, y -4.661969, z 49.77847, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.295403, x -0.5215572, y -4.401247, z 49.80318, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.299235, x -0.5215572, y -4.401247, z 49.80318, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.303399, x -0.391403, y -4.053432, z 49.83389, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.307321, x -0.3046109, y -3.661904, z 49.8648, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.311474, x -0.2176988, y -3.270151, z 49.89247, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.315257, x -0.08713501, y -2.747504, z 49.92438, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.319414, x 0.04358959, y -2.224555, z 49.95047, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.323222, x 0.04358959, y -2.224555, z 49.95047, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.327454, x 0.1744311, y -1.701362, z 49.97074, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.331318, x 0.1744311, y -1.701362, z 49.97074, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
