t 0.02, x 0, y 0, z 50, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 0.7851663, x 0.5603136, y -7.778625, z 49.38805, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 0.78918, x 0.5603136, y -7.778625, z 49.38805, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 0.793186, x 0.5603136, y -7.778625, z 49.38805, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 0.7971714, x 0.5603136, y -7.778625, z 49.38805, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 0.801238, x 0.517143, y -7.821724, z 49.38171, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 0.8051565, x 0.517143, y -7.821724, z 49.38171, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 0.8090568, x 0.517143, y -7.821724, z 49.38171, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 0.8134264, x 0.5170712, y -7.864817, z 49.37487, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 0.817003, x 0.5170712, y -7.864817, z 49.37487, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 0.8213102, x 0.5170712, y -7.864817, z 49.37487, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 0.8253115, x 0.5170712, y -7.864817, z 49.37487, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 0.8289716, x 0.5170712, y -7.864817, z 49.37487, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 0.8332072, x 0.5170712, y -7.864817, z 49.37487, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 0.8372411, x 0.4739173, y -7.907905, z 49.36842, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 0.8410825, x 0.4739173, y -7.907905, z 49.36842, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 0.8450775, x 0.4739173, y -7.907905, z 49.36842, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 0.8493336, x 0.4738508, y -7.950986, z 49.3615, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 0.8531091, x 0.4738508, y -7.950986, z 49.3615, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 0.8572633, x 0.3875886, y -8.03713, z 49.3483, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 0.8611283, x 0.3875886, y -8.03713, z 49.3483, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 0.8649259, x 0.3875886, y -8.03713, z 49.3483, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 0.8690527, x 0.3875333, y -8.080193, z 49.34126, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 0.8729714, x 0.3875333, y -8.080193, z 49.34126, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 0.8772347, x 0.3875333, y -8.080193, z 49.34126, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 0.8812545, x 0.3444254, y -8.123249, z 49.33451, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 0.8851345, x 0.3444254, y -8.123249, z 49.33451, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 0.8891827, x 0.3444254, y -8.123249, z 49.33451, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 0.8930295, x 0.3444254, y -8.123249, z 49.33451, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 0.8972621, x 0.3444254, y -8.123249, z 49.33451, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 0.9009895, x 0.3444254, y -8.123249, z 49.33451, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 0.9052123, x 0.3444254, y -8.123249, z 49.33451, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 0.9090368, x 0.3444254, y -8.123249, z 49.33451, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 0.9132517, x 0.3013294, y -8.166301, z 49.32769, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 0.9171485, x 0.2582453, y -8.209345, z 49.32079, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 0.9212288, x 0.2582453, y -8.209345, z 49.32079, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 0.9251903, x 0.2582453, y -8.209345, z 49.32079, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 0.9291405, x 0.2582453, y -8.209345, z 49.32079, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 0.93324, x 0.2582453, y -8.209345, z 49.32079, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 0.9372987, x 0.2582453, y -8.209345, z 49.32079, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 0.9411509, x 0.2582453, y -8.209345, z 49.32079, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 0.9451488, x 0.2582453, y -8.209345, z 49.32079, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 0.9491608, x 0.2152047, y -8.209345, z 49.32099, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 0.9531342, x 0.2152047, y -8.209345, z 49.32099, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 0.956986, x 0.2152047, y -8.209345, z 49.32099, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 0.961174, x 0.2152047, y -8.209345, z 49.32099, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 0.9650607, x 0.2152047, y -8.209345, z 49.32099, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 0.9692726, x 0.2151734, y -8.252383, z 49.31381, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 0.9731785, x 0.2151419, y -8.295414, z 49.30659, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 0.9771705, x 0.2151419, y -8.295414, z 49.30659, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 0.9812728, x 0.1721137, y -8.295414, z 49.30676, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 0.985125, x 0.1721137, y -8.295414, z 49.30676, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 0.989219, x 0.1721137, y -8.295414, z 49.30676, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 0.993172, x 0.1721137, y -8.295414, z 49.30676, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 0.9972414, x 0.1721137, y -8.295414, z 49.30676, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.000972, x 0.1721137, y -8.295414, z 49.30676, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.005187, x 0.1721137, y -8.295414, z 49.30676, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.008994, x 0.1721137, y -8.295414, z 49.30676, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.013201, x 0.1721137, y -8.295414, z 49.30676, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.017088, x 0.1721137, y -8.295414, z 49.30676, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.021011, x 0.1721137, y -8.295414, z 49.30676, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.02549, x 0.1721137, y -8.295414, z 49.30676, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.0292, x 0.1721137, y -8.295414, z 49.30676, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.033222, x 0.1721137, y -8.295414, z 49.30676, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.037256, x 0.1290854, y -8.295415, z 49.30689, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.04121, x 0.1290854, y -8.295415, z 49.30689, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.045097, x 0.1290854, y -8.295415, z 49.30689, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.049262, x 0.1290854, y -8.295415, z 49.30689, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.053177, x 0.1290854, y -8.295415, z 49.30689, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.057174, x 0.1290854, y -8.295415, z 49.30689, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.061096, x 0.1290854, y -8.295415, z 49.30689, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.065348, x 0.1290854, y -8.295415, z 49.30689, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.069172, x 0.1290854, y -8.295415, z 49.30689, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.073248, x 0.1290854, y -8.295415, z 49.30689, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.077122, x 0.1290854, y -8.295415, z 49.30689, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.08113, x 0.1290854, y -8.295415, z 49.30689, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.084925, x 0.1290854, y -8.295415, z 49.30689, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.089387, x 0.1290854, y -8.295415, z 49.30689, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.09307, x 0.1290854, y -8.295415, z 49.30689, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.101574, x 0.1290854, y -8.295415, z 49.30689, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.109193, x 0.1290854, y -8.295415, z 49.30689, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.117247, x 0.1290854, y -8.295415, z 49.30689, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.125885, x 0.1290854, y -8.295415, z 49.30689, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.129174, x 0.1290854, y -8.295415, z 49.30689, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.133275, x 0.1290854, y -8.295415, z 49.30689, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.137154, x 0.1290854, y -8.295415, z 49.30689, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.141185, x 0.1290854, y -8.295415, z 49.30689, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.14513, x 0.1290854, y -8.295415, z 49.30689, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.149202, x 0.1290854, y -8.295415, z 49.30689, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.153244, x 0.1290854, y -8.295415, z 49.30689, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.157181, x 0.1290854, y -8.295415, z 49.30689, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.161212, x 0.08605695, y -8.295415, z 49.30698, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.164958, x 0.08605695, y -8.295415, z 49.30698, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.169234, x 0.08605695, y -8.295415, z 49.30698, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.173203, x 0.08605695, y -8.295415, z 49.30698, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.177202, x 0.08605695, y -8.295415, z 49.30698, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.181161, x 0.08605695, y -8.295415, z 49.30698, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.185254, x 0.08605695, y -8.295415, z 49.30698, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.189182, x 0.08605695, y -8.295415, z 49.30698, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.193124, x 0.08605695, y -8.295415, z 49.30698, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.197236, x 0.08605695, y -8.295415, z 49.30698, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.201163, x 0.08605695, y -8.295415, z 49.30698, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.204989, x 0.08605695, y -8.295415, z 49.30698, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.209135, x 0.08605695, y -8.295415, z 49.30698, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.213307, x 0.08605695, y -8.295415, z 49.30698, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.217174, x 0.04302846, y -8.295414, z 49.30704, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.221203, x 0.04302846, y -8.295414, z 49.30704, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.225212, x 0.04302846, y -8.295414, z 49.30704, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.229319, x 0.04302846, y -8.295414, z 49.30704, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.233125, x 0.04302846, y -8.295414, z 49.30704, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.236951, x 0.04302846, y -8.295414, z 49.30704, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.241277, x 0.04302846, y -8.295414, z 49.30704, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.245145, x 0.04302846, y -8.295414, z 49.30704, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.248971, x 0.04302846, y -8.295414, z 49.30704, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.253197, x 0.04302846, y -8.295414, z 49.30704, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.257139, x 0.04302846, y -8.295414, z 49.30704, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.261034, x 0.04302846, y -8.295414, z 49.30704, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.265257, x -5.771421E-08, y -8.252382, z 49.31428, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.269202, x -5.771421E-08, y -8.252382, z 49.31428, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.273186, x -5.771421E-08, y -8.252382, z 49.31428, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.277082, x -5.771421E-08, y -8.252382, z 49.31428, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.281118, x -5.771421E-08, y -8.252382, z 49.31428, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.285218, x -5.771421E-08, y -8.252382, z 49.31428, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.289015, x -5.771421E-08, y -8.252382, z 49.31428, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.293153, x -5.771421E-08, y -8.252382, z 49.31428, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
