t, x , y, z , scale_x, scale_y, scale_z, stimulusOn
2521.084, 0, 0, 75, 1, 1, 1, False
2521.115, 0, 0, 75, 1, 1, 1, False
2521.171, 0, 0, 75, 1, 1, 1, False
2521.196, 0, 0, 75, 1, 1, 1, False
2521.219, 0, 0, 75, 1, 1, 1, False
2521.239, 0, 0, 75, 1, 1, 1, False
2521.263, 0, 0, 75, 1, 1, 1, False
2521.288, 0, 0, 75, 1, 1, 1, False
2521.373, 0, 0, 75, 1, 1, 1, False
2521.396, 0, 0, 75, 1, 1, 1, False
2521.415, 0, 0, 75, 1, 1, 1, False
2521.441, 0, 0, 75, 1, 1, 1, False
2521.525, 0, 0, 75, 1, 1, 1, False
2521.551, 0, 0, 75, 1, 1, 1, False
2521.57, 0, 0, 75, 1, 1, 1, False
2521.595, 0, 0, 75, 1, 1, 1, False
2521.621, 0, 0, 75, 1, 1, 1, False
2521.663, 0, 0, 75, 1, 1, 1, False
2521.688, 0, 0, 75, 1, 1, 1, False
2521.708, 0, 0, 75, 1, 1, 1, False
2521.809, 0, 0, 75, 1, 1, 1, False
2521.846, 0, 0, 75, 1, 1, 1, False
2521.867, 0, 0, 75, 1, 1, 1, False
2521.891, 0, 0, 75, 1, 1, 1, False
2521.914, 0, 0, 75, 1, 1, 1, False
2521.935, 0, 0, 75, 1, 1, 1, False
2521.96, 0, 0, 75, 1, 1, 1, False
2521.982, 0, 0, 75, 1, 1, 1, False
2522.07, 0, 0, 75, 1, 1, 1, False
2522.094, 0, 0, 75, 1, 1, 1, False
2522.118, 0, 0, 75, 1, 1, 1, False
2522.142, 0, 0, 75, 1, 1, 1, False
2522.169, 0, 0, 75, 1, 1, 1, False
2522.222, 0, 0, 75, 1, 1, 1, False
2522.242, 0, 0, 75, 1, 1, 1, False
2522.265, 0, 0, 75, 1, 1, 1, False
2522.293, 0, 0, 75, 1, 1, 1, False
2522.317, 0, 0, 75, 1, 1, 1, False
2522.341, 0, 0, 75, 1, 1, 1, False
2522.363, 0, 0, 75, 1, 1, 1, False
2522.387, 0, 0, 75, 1, 1, 1, False
2522.418, 0, 0, 75, 1, 1, 1, False
2522.442, 0, 0, 75, 1, 1, 1, False
2522.47, 0, 0, 75, 1, 1, 1, False
2522.504, 0, 0, 75, 1, 1, 1, False
2522.534, 0, 0, 75, 1, 1, 1, False
2522.567, 0, 0, 75, 1, 1, 1, False
2522.599, 0, 0, 75, 1, 1, 1, False
2522.632, 0, 0, 75, 1, 1, 1, False
2522.664, 0, 0, 75, 1, 1, 1, False
2522.694, 0, 0, 75, 1, 1, 1, False
2522.794, 0, 0, 75, 1, 1, 1, False
2522.817, 0, 0, 75, 1, 1, 1, False
2522.836, 0, 0, 75, 1, 1, 1, False
2522.87, 0, 0, 75, 1, 1, 1, False
2522.888, 0, 0, 75, 1, 1, 1, False
2522.908, 0, 0, 75, 1, 1, 1, False
2522.928, 0, 0, 75, 1, 1, 1, False
2522.957, 0, 0, 75, 1, 1, 1, False
2522.989, 0, 0, 75, 1, 1, 1, False
2523.045, 0, 0, 75, 1, 1, 1, False
2523.068, 0, 0, 75, 1, 1, 1, False
2523.102, 0, 0, 75, 1, 1, 1, False
2523.13, 0, 0, 75, 1, 1, 1, False
2523.158, 0, 0, 75, 1, 1, 1, False
2523.182, 0, 0, 75, 1, 1, 1, False
2523.213, 0, 0, 75, 1, 1, 1, False
2523.246, 0, 0, 75, 1, 1, 1, False
2523.276, 0, 0, 75, 1, 1, 1, False
2523.308, 0, 0, 75, 1, 1, 1, False
2523.393, 0, 0, 75, 1, 1, 1, False
2523.412, 0, 0, 75, 1, 1, 1, False
2523.433, 0, 0, 75, 1, 1, 1, False
2523.454, 0, 0, 75, 1, 1, 1, False
2523.473, 0, 0, 75, 1, 1, 1, False
2523.499, 0, 0, 75, 1, 1, 1, False
2523.531, 0, 0, 75, 1, 1, 1, False
2523.564, 0, 0, 75, 1, 1, 1, False
2523.594, 0, 0, 75, 1, 1, 1, False
2523.626, 0, 0, 75, 1, 1, 1, False
2523.66, 0, 0, 75, 1, 1, 1, False
2523.691, 0, 0, 75, 1, 1, 1, False
2523.791, 0, 0, 75, 1, 1, 1, False
2523.815, 0, 0, 75, 1, 1, 1, False
2523.844, 0, 0, 75, 1, 1, 1, False
2523.871, 0, 0, 75, 1, 1, 1, False
2523.891, 0, 0, 75, 1, 1, 1, False
2523.912, 0, 0, 75, 1, 1, 1, False
2523.938, 0, 0, 75, 1, 1, 1, False
2523.965, 0, 0, 75, 1, 1, 1, False
2523.988, 0, 0, 75, 1, 1, 1, False
2524.023, 0, 0, 75, 1, 1, 1, False
2524.052, 0, 0, 75, 1, 1, 1, False
2524.117, 0, 0, 75, 1, 1, 1, False
2524.15, 0, 0, 75, 1, 1, 1, False
2524.182, 0, 0, 75, 1, 1, 1, False
2524.268, 0, 0, 75, 1, 1, 1, False
2524.323, 0, 0, 75, 1, 1, 1, False
2524.368, 0, 0, 75, 1, 1, 1, False
2524.393, 0, 0, 75, 1, 1, 1, False
2524.418, 0, 0, 75, 1, 1, 1, False
2524.443, 0, 0, 75, 1, 1, 1, False
2524.471, 0, 0, 75, 1, 1, 1, False
2524.495, 0, 0, 75, 1, 1, 1, False
2524.515, 0, 0, 75, 1, 1, 1, False
2524.552, 0, 0, 75, 1, 1, 1, False
2524.599, 0, 0, 75, 1, 1, 1, False
2524.623, 0, 0, 75, 1, 1, 1, False
2524.656, 0, 0, 75, 1, 1, 1, False
2524.713, 0, 0, 75, 1, 1, 1, False
2524.736, 0, 0, 75, 1, 1, 1, False
2524.758, 0, 0, 75, 1, 1, 1, False
2524.786, 0, 0, 75, 1, 1, 1, False
2524.886, 0, 0, 75, 1, 1, 1, False
2524.911, 0, 0, 75, 1, 1, 1, False
2524.935, 0, 0, 75, 1, 1, 1, False
2524.966, 0, 0, 75, 1, 1, 1, False
2525, 0, 0, 75, 1, 1, 1, False
2525.021, 0, 0, 75, 1, 1, 1, False
2525.047, 0, 0, 75, 1, 1, 1, False
2525.072, 0, 0, 75, 1, 1, 1, False
2525.155, 0, 0, 75, 1, 1, 1, False
2525.177, 0, 0, 75, 1, 1, 1, False
2525.231, 0, 0, 75, 1, 1, 1, False
2525.269, 0, 0, 75, 1, 1, 1, False
2525.29, 0, 0, 75, 1, 1, 1, False
2525.317, 0, 0, 75, 1, 1, 1, False
2525.341, 0, 0, 75, 1, 1, 1, False
2525.367, 0, 0, 75, 1, 1, 1, False
2525.457, 0, 0, 75, 1, 1, 1, False
2525.483, 0, 0, 75, 1, 1, 1, False
2525.51, 0, 0, 75, 1, 1, 1, False
2525.528, 0, 0, 75, 1, 1, 1, False
2525.556, 0, 0, 75, 1, 1, 1, False
2525.581, 0, 0, 75, 1, 1, 1, False
2525.623, 0, 0, 75, 1, 1, 1, False
2525.647, 0, 0, 75, 1, 1, 1, False
2525.67, 0, 0, 75, 1, 1, 1, False
2525.688, 0, 0, 75, 1, 1, 1, False
2525.713, 0, 0, 75, 1, 1, 1, False
2525.74, 0, 0, 75, 1, 1, 1, False
2525.767, 0, 0, 75, 1, 1, 1, False
2525.846, 0, 0, 75, 1, 1, 1, False
2525.877, 0, 0, 75, 1, 1, 1, False
2525.977, 0, 0, 75, 1, 1, 1, False
2526, 0, 0, 75, 1, 1, 1, False
2526.099, 0, 0, 75, 1, 1, 1, False
2526.123, 0, 0, 75, 1, 1, 1, False
2526.147, 0, 0, 75, 1, 1, 1, False
2526.175, 0, 0, 75, 1, 1, 1, False
2526.249, 0, 0, 75, 1, 1, 1, False
2526.272, 0, 0, 75, 1, 1, 1, False
2526.294, 0, 0, 75, 1, 1, 1, False
2526.317, 0, 0, 75, 1, 1, 1, False
2526.341, 0, 0, 75, 1, 1, 1, False
2526.373, 0, 0, 75, 1, 1, 1, False
2526.397, 0, 0, 75, 1, 1, 1, False
2526.425, 0, 0, 75, 1, 1, 1, False
2526.452, 0, 0, 75, 1, 1, 1, False
2526.472, 0, 0, 75, 1, 1, 1, False
2526.498, 0, 0, 75, 1, 1, 1, False
2526.525, 0, 0, 75, 1, 1, 1, False
2526.564, 0, 0, 75, 1, 1, 1, False
2526.625, 0, 0, 75, 1, 1, 1, False
2526.646, 0, 0, 75, 1, 1, 1, False
2526.668, 0, 0, 75, 1, 1, 1, False
2526.689, 0, 0, 75, 1, 1, 1, False
2526.733, 0, 0, 75, 1, 1, 1, False
2526.785, 0, 0, 75, 1, 1, 1, False
2526.844, 0, 0, 75, 1, 1, 1, False
2526.881, 0, 0, 75, 1, 1, 1, False
2526.939, 0, 0, 75, 1, 1, 1, False
2526.972, 0, 0, 75, 1, 1, 1, False
2527.072, 0, 0, 75, 1, 1, 1, False
2527.172, 0, 0, 75, 1, 1, 1, False
2527.272, 0, 0, 75, 1, 1, 1, False
2527.321, 0, 0, 75, 1, 1, 1, False
2527.367, 0, 0, 75, 1, 1, 1, False
2527.405, 0, 0, 75, 1, 1, 1, False
2527.43, 0, 0, 75, 1, 1, 1, False
2527.531, 0, 0, 75, 1, 1, 1, False
2527.556, 0, 0, 75, 1, 1, 1, False
2527.591, 0, 0, 75, 1, 1, 1, False
2527.615, 0, 0, 75, 1, 1, 1, False
2527.655, 0, 0, 75, 1, 1, 1, False
2527.755, 0, 0, 75, 1, 1, 1, False
2527.78, 0, 0, 75, 1, 1, 1, False
2527.825, 0, 0, 75, 1, 1, 1, False
2527.851, 0, 0, 75, 1, 1, 1, False
2527.887, 0, 0, 75, 1, 1, 1, False
2527.91, 0, 0, 75, 1, 1, 1, False
2527.933, 0, 0, 75, 1, 1, 1, False
2528.004, 0, 0, 75, 1, 1, 1, False
2528.04, 0, 0, 75, 1, 1, 1, False
2528.075, 0, 0, 75, 1, 1, 1, False
2528.098, 0, 0, 75, 1, 1, 1, False
2528.132, 0, 0, 75, 1, 1, 1, False
2528.171, 0, 0, 75, 1, 1, 1, False
2528.203, 0, 0, 75, 1, 1, 1, False
2528.228, 0, 0, 75, 1, 1, 1, False
2528.288, 0, 0, 75, 1, 1, 1, False
2528.32, 0, 0, 75, 1, 1, 1, False
2528.343, 0, 0, 75, 1, 1, 1, False
2528.374, 0, 0, 75, 1, 1, 1, False
2528.403, 0, 0, 75, 1, 1, 1, False
2528.431, 0, 0, 75, 1, 1, 1, False
2528.531, 0, 0, 75, 1, 1, 1, False
2528.558, 0, 0, 75, 1, 1, 1, False
2528.591, 0, 0, 75, 1, 1, 1, False
2528.628, 0, 0, 75, 1, 1, 1, False
2528.656, 0, 0, 75, 1, 1, 1, False
2528.702, 0, 0, 75, 1, 1, 1, False
2528.729, 0, 0, 75, 1, 1, 1, False
2528.753, 0, 0, 75, 1, 1, 1, False
2528.783, 0, 0, 75, 1, 1, 1, False
2528.809, 0, 0, 75, 1, 1, 1, False
2528.897, 0, 0, 75, 1, 1, 1, False
2528.927, 0, 0, 75, 1, 1, 1, False
2528.962, 0, 0, 75, 1, 1, 1, False
2528.994, 0, 0, 75, 1, 1, 1, False
2529.026, 0, 0, 75, 1, 1, 1, False
2529.126, 0, 0, 75, 1, 1, 1, False
2529.155, 0, 0, 75, 1, 1, 1, False
2529.188, 0, 0, 75, 1, 1, 1, False
2529.221, 0, 0, 75, 1, 1, 1, False
2529.321, 0, 0, 75, 1, 1, 1, False
2529.371, 0, 0, 75, 1, 1, 1, False
2529.393, 0, 0, 75, 1, 1, 1, False
2529.417, 0, 0, 75, 1, 1, 1, False
2529.444, 0, 0, 75, 1, 1, 1, False
2529.474, 0, 0, 75, 1, 1, 1, False
2529.5, 0, 0, 75, 1, 1, 1, False
2529.524, 0, 0, 75, 1, 1, 1, False
2529.552, 0, 0, 75, 1, 1, 1, False
2529.623, 0, 0, 75, 1, 1, 1, False
2529.646, 0, 0, 75, 1, 1, 1, False
2529.672, 0, 0, 75, 1, 1, 1, False
2529.772, 0, 0, 75, 1, 1, 1, False
2529.793, 0, 0, 75, 1, 1, 1, False
2529.893, 0, 0, 75, 1, 1, 1, False
2529.917, 0, 0, 75, 1, 1, 1, False
2529.942, 0, 0, 75, 1, 1, 1, False
2529.967, 0, 0, 75, 1, 1, 1, False
2529.988, 0, 0, 75, 1, 1, 1, False
2530.015, 0, 0, 75, 1, 1, 1, False
2530.042, 0, 0, 75, 1, 1, 1, False
2530.066, 0, 0, 75, 1, 1, 1, False
2530.159, 0, 0, 75, 1, 1, 1, False
2530.19, 0, 0, 75, 1, 1, 1, False
2530.214, 0, 0, 75, 1, 1, 1, False
2530.238, 0, 0, 75, 1, 1, 1, False
2530.258, 0, 0, 75, 1, 1, 1, False
2530.278, 0, 0, 75, 1, 1, 1, False
2530.303, 0, 0, 75, 1, 1, 1, False
2530.403, 0, 0, 75, 1, 1, 1, False
2530.426, 0, 0, 75, 1, 1, 1, False
2530.446, 0, 0, 75, 1, 1, 1, False
2530.476, 0, 0, 75, 1, 1, 1, False
2530.503, 0, 0, 75, 1, 1, 1, False
2530.601, 0, 0, 75, 1, 1, 1, False
2530.63, 0, 0, 75, 1, 1, 1, False
2530.655, 0, 0, 75, 1, 1, 1, False
2530.683, 0, 0, 75, 1, 1, 1, False
2530.733, 0, 0, 75, 1, 1, 1, False
2530.767, 0, 0, 75, 1, 1, 1, False
2530.787, 0, 0, 75, 1, 1, 1, False
2530.81, 0, 0, 75, 1, 1, 1, False
2530.83, 0, 0, 75, 1, 1, 1, False
2530.93, 0, 0, 75, 1, 1, 1, False
2530.955, 0, 0, 75, 1, 1, 1, False
2530.987, 0, 0, 75, 1, 1, 1, False
2531.021, 0, 0, 75, 1, 1, 1, False
2531.046, 0, 0, 75, 1, 1, 1, False
2531.066, 0, 0, 75, 1, 1, 1, False
2531.087, 0, 0, 75, 1, 1, 1, False
2531.11, 0, 0, 75, 1, 1, 1, False
2531.14, 0, 0, 75, 1, 1, 1, False
2531.17, 0, 0, 75, 1, 1, 1, False
2531.195, 0, 0, 75, 1, 1, 1, False
2531.23, 0, 0, 75, 1, 1, 1, False
2531.33, 0, 0, 75, 1, 1, 1, False
2531.34, 0, 0, 75, 1, 1, 1, False
2531.347, 0, 0, 75, 1, 1, 1, False
2531.356, 0, 0, 75, 1, 1, 1, False
2531.363, 0, 0, 75, 1, 1, 1, False
2531.367, 0, 0, 75, 1, 1, 1, False
2531.371, 0, 0, 75, 1, 1, 1, False
2531.375, 0, 0, 75, 1, 1, 1, False
2531.379, 0, 0, 75, 1, 1, 1, False
2531.383, 0, 0, 75, 1, 1, 1, False
2531.387, 0, 0, 75, 1, 1, 1, False
2531.391, 0, 0, 75, 1, 1, 1, False
2531.395, 0, 0, 75, 1, 1, 1, False
2531.399, 0, 0, 75, 1, 1, 1, False
